Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.002406,0.004001,0.000706,0.000136,0.000047,0.004881,0.000058,0.000056,0.121082,0.020315,0.020313,0.008606,0.000002,0.157235,0.000356,0.093733,0.022202,0.003731,0.001163,0.000343,0.000000,0.015080,0.003941,0.001031,0.000222,0.157286,0.157475,0.157579,0.157579,7.408306,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.474590,1.379087,,1.474590,1.474590,,1.015354,,,,,,,,,,,,,,,,,,,,,1.474590,1.379087,1.015354,,,,
5,conesHalfSize,FLOAT,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.002438,0.004198,0.000743,0.000139,0.000047,0.005140,0.000058,0.000056,0.132041,0.020015,0.020013,0.008602,0.000002,0.168116,0.000220,0.098244,0.024347,0.004315,0.001299,0.000379,0.000000,0.014969,0.003868,0.001020,0.000227,0.168172,0.168393,0.168506,0.168506,7.408306,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.363489,1.384541,,1.363489,,1.363489,0.992327,,,,,,,,,,,,,,,,,,,,,1.363489,1.384541,0.992327,,,,
6,conesFullSizeCropped,FLOAT,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.005661,0.008208,0.001810,0.000334,0.000082,0.010387,0.000108,0.000105,0.247868,0.042350,0.042348,0.018258,0.000002,0.324717,0.000249,0.183101,0.045482,0.010263,0.002645,0.000678,0.000000,0.030650,0.008190,0.002541,0.000506,0.324772,0.325089,0.325202,0.325202,14.440216,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.405640,1.293547,,1.405640,1.405640,,0.972457,,,,,,,,,,,,,,,,,,,,,1.405640,1.293547,0.972457,,,,
6,conesFullSizeCropped,FLOAT,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.005756,0.008454,0.001861,0.000347,0.000082,0.010750,0.000108,0.000106,0.262661,0.041796,0.041793,0.018123,0.000002,0.342111,0.000297,0.199173,0.047060,0.010656,0.002762,0.000722,0.000000,0.030570,0.008140,0.002493,0.000487,0.342162,0.342459,0.342564,0.342564,14.440216,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.390159,1.288790,,1.390159,,1.390159,1.004777,,,,,,,,,,,,,,,,,,,,,1.390159,1.288790,1.004777,,,,
0,tsukubaSetHalfSize,DOUBLE,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000013,0.000022,0.000020,0.000019,0.000019,0.000081,0.000010,0.000009,0.000435,0.000096,0.000096,0.000034,0.000000,0.000669,0.000018,0.000140,0.000088,0.000069,0.000067,0.000065,0.000000,0.000031,0.000023,0.000020,0.000020,0.000688,0.000706,0.000710,0.000710,0.010541,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.272510,1.053349,1.272510,,1.272510,,1.256402,,,,,,,,,,,,1.272510,1.053349,1.256402,,,,
0,tsukubaSetHalfSize,DOUBLE,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000012,0.000021,0.000019,0.000019,0.000018,0.000077,0.000009,0.000009,0.000750,0.000091,0.000091,0.000032,0.000000,0.000974,0.000018,0.000388,0.000153,0.000081,0.000063,0.000063,0.000000,0.000030,0.000022,0.000020,0.000019,0.000990,0.001008,0.001011,0.001011,0.010541,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,2.121127,1.070026,2.121127,,,2.121127,1.061654,,,,,,,,,,,,2.121127,1.070026,1.061654,,,,
1,tsukubaSet,DOUBLE,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000039,0.000030,0.000023,0.000020,0.000019,0.000092,0.000011,0.000011,0.001500,0.000230,0.000229,0.000077,0.000000,0.001945,0.000018,0.000915,0.000315,0.000130,0.000075,0.000063,0.000000,0.000140,0.000044,0.000024,0.000021,0.001966,0.001984,0.001999,0.001999,0.093762,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.924609,1.301302,1.924609,,1.924609,,1.043168,,,,,,,,,,,,1.924609,1.301302,1.043168,,,,
1,tsukubaSet,DOUBLE,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000041,0.000030,0.000023,0.000020,0.000019,0.000092,0.000011,0.000011,0.003422,0.000207,0.000206,0.000068,0.000000,0.003849,0.000018,0.002259,0.000717,0.000263,0.000108,0.000075,0.000000,0.000118,0.000041,0.000024,0.000021,0.003867,0.003885,0.003900,0.003900,0.093762,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.524144,1.309440,1.524144,,,1.524144,1.003599,,,,,,,,,,,,1.524144,1.309440,1.003599,,,,
2,venus,DOUBLE,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000059,0.000066,0.000034,0.000023,0.000020,0.000144,0.000014,0.000013,0.005139,0.000549,0.000549,0.000217,0.000000,0.006127,0.000023,0.003672,0.000899,0.000336,0.000134,0.000085,0.000000,0.000315,0.000142,0.000057,0.000030,0.006170,0.006193,0.006218,0.006218,0.278289,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,0.961231,1.563312,0.961231,,0.961231,,0.994101,,,,,,,,,,,,0.961231,1.563312,0.994101,,,,
2,venus,DOUBLE,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000058,0.000064,0.000035,0.000023,0.000021,0.000143,0.000014,0.000014,0.005871,0.000549,0.000549,0.000216,0.000000,0.006870,0.000022,0.004210,0.001018,0.000371,0.000153,0.000097,0.000000,0.000321,0.000139,0.000059,0.000031,0.006913,0.006936,0.006960,0.006960,0.278289,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.348690,1.553639,1.348690,,,1.348690,0.996970,,,,,,,,,,,,1.348690,1.553639,0.996970,,,,
