Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000000,0.031977,0.041893,0.010026,0.001457,0.000215,0.053608,0.000291,0.000290,0.960802,0.207590,0.207587,0.077469,0.000001,1.331806,0.000376,0.731348,0.183340,0.042165,0.003327,0.000679,0.000000,0.151755,0.041288,0.012516,0.001978,1.331844,1.332229,1.332451,1.332451,11.756454,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.172739,0.869029,,0.172739,0.172739,,1.005749,,,,,,,,,,,,,,,,,,,,,0.172739,0.869029,1.005749,,,,
5,conesHalfSize,FLOAT,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.031627,0.041855,0.010153,0.001512,0.000212,0.053728,0.000289,0.000288,0.963582,0.208432,0.208430,0.076619,0.000001,1.335036,0.000374,0.733210,0.183875,0.042172,0.003382,0.000755,0.000000,0.151909,0.042211,0.012345,0.002013,1.335077,1.335450,1.335667,1.335667,11.756454,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173200,0.872465,,0.173200,,0.173200,0.999160,,,,,,,,,,,,,,,,,,,,,0.173200,0.872465,0.999160,,,,
6,conesFullSizeCropped,FLOAT,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.063130,0.080801,0.019869,0.004644,0.000705,0.105962,0.000541,0.000539,1.956642,0.411639,0.411636,0.155970,0.000001,2.696849,0.000379,1.486390,0.363820,0.083347,0.021969,0.001498,0.000000,0.302026,0.079968,0.023311,0.006153,2.696889,2.697265,2.697486,2.697486,19.702690,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176893,0.948048,,0.176893,0.176893,,1.015111,,,,,,,,,,,,,,,,,,,,,0.176893,0.948048,1.015111,,,,
6,conesFullSizeCropped,FLOAT,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.062873,0.080573,0.019876,0.004624,0.000720,0.105789,0.000552,0.000550,1.960011,0.416596,0.416593,0.153989,0.000001,2.699673,0.000378,1.488116,0.363750,0.083493,0.022489,0.001505,0.000000,0.306011,0.080878,0.023353,0.006363,2.699711,2.700089,2.700313,2.700313,19.702690,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176662,0.944561,,0.176662,,0.176662,1.006515,,,,,,,,,,,,,,,,,,,,,0.176662,0.944561,1.006515,,,,
0,tsukubaSetHalfSize,DOUBLE,12,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000029,0.000018,0.000009,0.000009,0.000009,0.000046,0.000014,0.000014,0.000646,0.000155,0.000154,0.000047,0.000000,0.000942,0.000007,0.000375,0.000125,0.000056,0.000042,0.000046,0.000000,0.000071,0.000026,0.000032,0.000025,0.000957,0.000965,0.000970,0.000970,0.009787,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,0.616943,1.134503,0.616943,,0.616943,,0.832252,,,,,,,,,,,,0.616943,1.134503,0.832252,,,,
0,tsukubaSetHalfSize,DOUBLE,12,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000033,0.000019,0.000009,0.000010,0.000010,0.000049,0.000016,0.000015,0.002214,0.000173,0.000172,0.000054,0.000000,0.002537,0.000009,0.001545,0.000410,0.000128,0.000074,0.000055,0.000000,0.000078,0.000032,0.000034,0.000026,0.002553,0.002562,0.002568,0.002568,0.009787,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,0.826440,1.152465,0.826440,,,0.826440,1.050331,,,,,,,,,,,,0.826440,1.152465,1.050331,,,,
1,tsukubaSet,DOUBLE,12,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000409,0.000245,0.000042,0.000014,0.000013,0.000315,0.000017,0.000016,0.027038,0.006384,0.006383,0.003324,0.000001,0.037569,0.000079,0.025543,0.001100,0.000239,0.000087,0.000066,0.000000,0.005407,0.000733,0.000173,0.000077,0.037605,0.037684,0.037723,0.037723,0.096407,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,0.097988,1.265608,0.097988,,0.097988,,1.002254,,,,,,,,,,,,0.097988,1.265608,1.002254,,,,
1,tsukubaSet,DOUBLE,12,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000414,0.000241,0.000044,0.000015,0.000013,0.000313,0.000023,0.000023,0.028367,0.006393,0.006392,0.003226,0.000001,0.038771,0.000078,0.025519,0.002094,0.000506,0.000151,0.000094,0.000000,0.005397,0.000741,0.000174,0.000073,0.038809,0.038889,0.038932,0.038932,0.096407,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,0.151587,1.273522,0.151587,,,0.151587,0.996459,,,,,,,,,,,,0.151587,1.273522,0.996459,,,,
2,venus,DOUBLE,12,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000000,0.001399,0.001631,0.000298,0.000033,0.000012,0.001979,0.000029,0.000028,0.068823,0.015899,0.015882,0.007636,0.000001,0.095765,0.000094,0.062311,0.005502,0.000656,0.000213,0.000109,0.000000,0.013546,0.001767,0.000447,0.000130,0.095804,0.095897,0.095951,0.095951,0.400476,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,0.062657,1.086337,0.062657,,0.062657,,0.999887,,,,,,,,,,,,0.062657,1.086337,0.999887,,,,
2,venus,DOUBLE,12,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000000,0.001409,0.001697,0.000295,0.000032,0.000012,0.002037,0.000029,0.000028,0.069896,0.015833,0.015832,0.007632,0.000001,0.096884,0.000097,0.062461,0.006178,0.000834,0.000258,0.000115,0.000000,0.013509,0.001738,0.000440,0.000126,0.096925,0.097021,0.097080,0.097080,0.400476,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,0.096645,1.079615,0.096645,,,0.096645,0.996409,,,,,,,,,,,,0.096645,1.079615,0.996409,,,,
3,barn1,DOUBLE,12,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000000,0.002269,0.005117,0.000534,0.000041,0.000016,0.005716,0.000039,0.000038,0.105856,0.023651,0.023650,0.010116,0.000001,0.147630,0.000092,0.086248,0.018151,0.000955,0.000293,0.000131,0.000000,0.019596,0.003349,0.000522,0.000172,0.147668,0.147761,0.147816,0.147816,0.726734,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.083678,0.882061,,,0.083678,,1.010793,,,,,,,,,,,,0.083678,0.882061,1.010793,,,,
3,barn1,DOUBLE,12,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000001,0.002149,0.005071,0.000520,0.000042,0.000016,0.005648,0.000038,0.000037,0.106826,0.023675,0.023673,0.010011,0.000001,0.148383,0.000096,0.086547,0.018250,0.001417,0.000413,0.000163,0.000000,0.019611,0.003336,0.000531,0.000183,0.148429,0.148525,0.148582,0.148582,0.726734,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.106816,0.887496,,,,0.106816,0.998846,,,,,,,,,,,,0.106816,0.887496,0.998846,,,,
