Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.032549,0.042334,0.010160,0.001468,0.000217,0.054198,0.000294,0.000293,0.979183,0.208812,0.208809,0.077361,0.000001,1.354310,0.000379,0.746952,0.185207,0.042882,0.003238,0.000704,0.000000,0.154521,0.040408,0.012072,0.002033,1.354347,1.354725,1.354945,1.354945,11.800835,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.170656,0.865761,,0.170656,0.170656,,1.010393,,,,,,,,,,,,,,,,,,,,,0.170656,0.865761,1.010393,,,,
5,conesHalfSize,FLOAT,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000000,0.032545,0.042465,0.010176,0.001600,0.000217,0.054453,0.000303,0.000302,0.987387,0.207612,0.207609,0.078125,0.000001,1.362114,0.000382,0.752301,0.187372,0.043214,0.003643,0.000817,0.000000,0.152597,0.040334,0.012497,0.002127,1.362150,1.362531,1.362761,1.362761,11.800835,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171008,0.869184,,0.171008,,0.171008,1.006529,,,,,,,,,,,,,,,,,,,,,0.171008,0.869184,1.006529,,,,
6,conesFullSizeCropped,FLOAT,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.063948,0.081511,0.019973,0.004610,0.000735,0.106845,0.000511,0.000510,1.988024,0.423613,0.423610,0.152208,0.000001,2.735634,0.000388,1.506827,0.372054,0.084211,0.022169,0.001267,0.000000,0.312744,0.080879,0.023447,0.006501,2.735675,2.736078,2.736296,2.736296,19.690938,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.175466,0.948614,,0.175466,0.175466,,1.021407,,,,,,,,,,,,,,,,,,,,,0.175466,0.948614,1.021407,,,,
6,conesFullSizeCropped,FLOAT,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.063100,0.080530,0.019871,0.004615,0.000707,0.105756,0.000543,0.000542,1.997430,0.423466,0.423463,0.153248,0.000001,2.746737,0.000381,1.515409,0.373352,0.085190,0.022260,0.001490,0.000000,0.312317,0.081411,0.023216,0.006354,2.746773,2.747153,2.747379,2.747379,19.690938,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174855,0.945125,,0.174855,,0.174855,1.013581,,,,,,,,,,,,,,,,,,,,,0.174855,0.945125,1.013581,,,,
0,tsukubaSetHalfSize,DOUBLE,12,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000029,0.000018,0.000009,0.000010,0.000009,0.000047,0.000014,0.000014,0.000668,0.000165,0.000164,0.000049,0.000000,0.000976,0.000007,0.000386,0.000132,0.000059,0.000041,0.000049,0.000000,0.000079,0.000028,0.000032,0.000026,0.000991,0.000999,0.001004,0.001004,0.009904,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,0.604112,1.121189,0.604112,,0.604112,,0.843730,,,,,,,,,,,,0.604112,1.121189,0.843730,,,,
0,tsukubaSetHalfSize,DOUBLE,12,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000036,0.000020,0.000010,0.000011,0.000011,0.000052,0.000016,0.000016,0.002578,0.000190,0.000189,0.000057,0.000000,0.002931,0.000009,0.001829,0.000469,0.000140,0.000075,0.000057,0.000000,0.000085,0.000036,0.000038,0.000030,0.002947,0.002956,0.002962,0.002962,0.009904,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,0.731870,1.138941,0.731870,,,0.731870,1.072897,,,,,,,,,,,,0.731870,1.138941,1.072897,,,,
1,tsukubaSet,DOUBLE,12,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000441,0.000295,0.000064,0.000016,0.000014,0.000389,0.000024,0.000023,0.026857,0.006376,0.006375,0.003278,0.000001,0.037448,0.000081,0.025078,0.001266,0.000309,0.000117,0.000085,0.000000,0.005291,0.000787,0.000203,0.000086,0.037489,0.037568,0.037616,0.037616,0.096334,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,0.099057,1.266562,0.099057,,0.099057,,1.010313,,,,,,,,,,,,0.099057,1.266562,1.010313,,,,
1,tsukubaSet,DOUBLE,12,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000431,0.000243,0.000046,0.000015,0.000018,0.000323,0.000028,0.000028,0.028365,0.006433,0.006432,0.003234,0.000001,0.038839,0.000080,0.025257,0.002260,0.000556,0.000182,0.000121,0.000000,0.005333,0.000791,0.000201,0.000094,0.038878,0.038963,0.039008,0.039008,0.096334,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,0.151279,1.274483,0.151279,,,0.151279,0.996389,,,,,,,,,,,,0.151279,1.274483,0.996389,,,,
2,venus,DOUBLE,12,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000000,0.001437,0.001888,0.000285,0.000031,0.000012,0.002218,0.000030,0.000029,0.069899,0.015844,0.015841,0.007669,0.000001,0.097268,0.000100,0.062590,0.006194,0.000708,0.000239,0.000135,0.000000,0.013524,0.001741,0.000429,0.000143,0.097308,0.097402,0.097455,0.097455,0.402974,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,0.062320,1.079603,0.062320,,0.062320,,1.010094,,,,,,,,,,,,0.062320,1.079603,1.010094,,,,
2,venus,DOUBLE,12,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000000,0.001465,0.001889,0.000280,0.000032,0.000012,0.002213,0.000029,0.000028,0.070734,0.015869,0.015867,0.007640,0.000001,0.097987,0.000096,0.062621,0.006771,0.000870,0.000262,0.000126,0.000000,0.013522,0.001784,0.000425,0.000136,0.098032,0.098126,0.098178,0.098178,0.402974,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,0.096060,1.072923,0.096060,,,0.096060,1.001585,,,,,,,,,,,,0.096060,1.072923,1.001585,,,,
