Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000032,0.000019,0.000013,0.000010,0.000009,0.000052,0.000011,0.000011,0.000501,0.000147,0.000146,0.000024,0.000000,0.000784,0.000010,0.000225,0.000090,0.000046,0.000057,0.000039,0.000000,0.000074,0.000031,0.000022,0.000020,0.000804,0.000814,0.000821,0.000821,0.007425,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,0.886895,1.495527,0.886895,,0.886895,,1.012231,,,,,,,,,,0.886895,1.495527,1.012231,,,,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000029,0.000018,0.000011,0.000010,0.000009,0.000049,0.000016,0.000015,0.000871,0.000139,0.000138,0.000028,0.000000,0.001136,0.000008,0.000525,0.000171,0.000071,0.000069,0.000041,0.000000,0.000065,0.000030,0.000023,0.000020,0.001152,0.001160,0.001167,0.001167,0.007425,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.745896,1.519205,1.745896,,,1.745896,1.008467,,,,,,,,,,1.745896,1.519205,1.008467,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000173,0.000130,0.000034,0.000015,0.000012,0.000190,0.000038,0.000037,0.004728,0.001738,0.001737,0.000425,0.000000,0.007273,0.000037,0.003776,0.000617,0.000175,0.000071,0.000090,0.000000,0.001330,0.000314,0.000080,0.000039,0.007306,0.007327,0.007372,0.007372,0.086493,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.489275,1.410669,0.489275,,0.489275,,0.978046,,,,,,,,,,0.489275,1.410669,0.978046,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000173,0.000128,0.000035,0.000017,0.000011,0.000191,0.000022,0.000022,0.009082,0.001748,0.001747,0.000436,0.000000,0.011637,0.000022,0.007641,0.000953,0.000267,0.000105,0.000112,0.000000,0.001341,0.000311,0.000084,0.000041,0.011671,0.011692,0.011737,0.011737,0.086493,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.503936,1.419491,0.503936,,,0.503936,0.998691,,,,,,,,,,0.503936,1.419491,0.998691,,,,
2,venus,DOUBLE,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000422,0.000725,0.000093,0.000022,0.000014,0.000853,0.000021,0.000020,0.022621,0.005301,0.005299,0.001732,0.000001,0.030925,0.000034,0.018398,0.003403,0.000360,0.000148,0.000161,0.000000,0.004156,0.000939,0.000140,0.000079,0.030968,0.031002,0.031082,0.031082,0.224633,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.192838,1.936723,0.192838,,0.192838,,0.996842,,,,,,,,,,0.192838,1.936723,0.996842,,,,
2,venus,DOUBLE,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000437,0.000722,0.000099,0.000021,0.000013,0.000856,0.000022,0.000021,0.028824,0.005182,0.005180,0.001832,0.000001,0.037115,0.000032,0.023293,0.004488,0.000598,0.000220,0.000187,0.000000,0.004073,0.000941,0.000125,0.000081,0.037155,0.037187,0.037272,0.037272,0.224633,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.253430,1.924739,0.253430,,,0.253430,1.003157,,,,,,,,,,0.253430,1.924739,1.003157,,,,
3,barn1,DOUBLE,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000582,0.001237,0.000177,0.000031,0.000018,0.001464,0.000033,0.000033,0.032411,0.006713,0.006712,0.002988,0.000002,0.044297,0.000032,0.025430,0.005862,0.000630,0.000226,0.000230,0.000000,0.004840,0.001497,0.000268,0.000118,0.044339,0.044371,0.044451,0.044451,0.423020,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.275638,1.515353,,,0.275638,,1.001282,,,,,,,,,,0.275638,1.515353,1.001282,,,,
3,barn1,DOUBLE,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000629,0.001251,0.000158,0.000030,0.000018,0.001455,0.000028,0.000027,0.038405,0.006836,0.006835,0.002954,0.000002,0.050320,0.000033,0.029772,0.007222,0.000904,0.000341,0.000267,0.000000,0.004960,0.001512,0.000281,0.000124,0.050365,0.050397,0.050479,0.050479,0.423020,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.315187,1.524690,,,,0.315187,1.001323,,,,,,,,,,0.315187,1.524690,1.001323,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.002016,0.003261,0.000706,0.000125,0.000037,0.004130,0.000074,0.000072,0.075255,0.017308,0.017306,0.007660,0.000002,0.106398,0.000033,0.061765,0.010105,0.002329,0.000565,0.000430,0.000000,0.012664,0.003357,0.001003,0.000321,0.106440,0.106472,0.106554,0.106554,0.897990,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.459799,1.462077,,0.459799,0.459799,,1.004334,,,,,,,,,,0.459799,1.462077,1.004334,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.002007,0.003326,0.000856,0.000158,0.000042,0.004404,0.000073,0.000072,0.081663,0.017407,0.017404,0.007727,0.000001,0.114104,0.000033,0.066231,0.011834,0.002549,0.000638,0.000478,0.000000,0.012754,0.003362,0.001009,0.000323,0.114150,0.114182,0.114265,0.114265,0.897990,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.442773,1.453502,,0.442773,,0.442773,1.007560,,,,,,,,,,0.442773,1.453502,1.007560,,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000029,0.000021,0.000011,0.000010,0.000009,0.000051,0.000011,0.000010,0.000316,0.000116,0.000115,0.000018,0.000000,0.000546,0.000006,0.000136,0.000061,0.000031,0.000045,0.000037,0.000000,0.000038,0.000027,0.000027,0.000022,0.000566,0.000572,0.000578,0.000578,0.007425,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.182562,1.368975,1.182562,,1.182562,,0.959475,,1.182562,1.368975,0.959475,,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000030,0.000021,0.000012,0.000010,0.000009,0.000051,0.000011,0.000011,0.000625,0.000126,0.000125,0.000018,0.000000,0.000859,0.000007,0.000302,0.000118,0.000051,0.000081,0.000050,0.000000,0.000041,0.000029,0.000027,0.000028,0.000882,0.000902,0.000908,0.000908,0.007425,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.371232,1.389999,1.371232,,,1.371232,1.008113,,1.371232,1.389999,1.008113,,,,
1,tsukubaSet,HALF,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000199,0.000105,0.000031,0.000017,0.000012,0.000166,0.000020,0.000020,0.001526,0.000484,0.000483,0.000079,0.000000,0.002470,0.000018,0.001002,0.000279,0.000107,0.000055,0.000076,0.000000,0.000324,0.000075,0.000046,0.000039,0.002494,0.002557,0.002590,0.002590,0.086493,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,0.804801,1.448245,0.804801,,0.804801,,1.004585,,0.804801,1.448245,1.004585,,,,
