Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000465,0.000299,0.000114,0.000084,0.000073,0.000587,0.000140,0.000139,0.010480,0.003418,0.003417,0.000964,0.000001,0.016144,0.000073,0.007019,0.001929,0.000860,0.000399,0.000248,0.000000,0.002229,0.000729,0.000283,0.000166,0.016193,0.016263,0.016396,0.016396,0.920816,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.958361,0.696148,,,0.958361,,1.284101,,,,,,,,,,,,0.958361,0.696148,1.284101,,,,
3,barn1,DOUBLE,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000476,0.000308,0.000108,0.000087,0.000078,0.000581,0.000132,0.000132,0.011239,0.003430,0.003428,0.000995,0.000000,0.016939,0.000077,0.007586,0.002108,0.000923,0.000383,0.000264,0.000000,0.002252,0.000742,0.000271,0.000166,0.016986,0.017059,0.017252,0.017252,0.920816,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.146712,0.700437,,,,1.146712,1.245032,,,,,,,,,,,,1.146712,0.700437,1.245032,,,,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000000,0.000852,0.000531,0.000194,0.000119,0.000116,0.000972,0.000283,0.000283,0.037480,0.008631,0.008629,0.004111,0.000001,0.052359,0.000075,0.031062,0.004051,0.001442,0.000590,0.000311,0.000000,0.006373,0.001594,0.000410,0.000235,0.052406,0.052488,0.052596,0.052596,1.865635,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.989915,0.703744,,0.989915,0.989915,,1.067305,,,,,,,,,,,,0.989915,0.703744,1.067305,,,,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000000,0.000869,0.000557,0.000197,0.000116,0.000111,0.000984,0.000288,0.000287,0.038218,0.008645,0.008643,0.004122,0.000001,0.053249,0.000073,0.031344,0.004392,0.001542,0.000603,0.000338,0.000000,0.006364,0.001612,0.000410,0.000246,0.053297,0.053368,0.053451,0.053451,1.865635,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.000652,0.699617,,1.000652,,1.000652,1.065156,,,,,,,,,,,,1.000652,0.699617,1.065156,,,,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.009571,0.016175,0.002769,0.000562,0.000216,0.019709,0.000216,0.000215,0.332586,0.073974,0.073972,0.028502,0.000001,0.464626,0.000128,0.254655,0.063166,0.010851,0.002869,0.000966,0.000000,0.056099,0.014302,0.002818,0.000754,0.464674,0.464800,0.465088,0.465088,15.152073,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.982780,0.649078,,0.982780,0.982780,,1.006498,,,,,,,,,,,,0.982780,0.649078,1.006498,,,,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.009591,0.016188,0.002846,0.000528,0.000215,0.019780,0.000236,0.000235,0.334438,0.073326,0.073324,0.028494,0.000001,0.465822,0.000126,0.256380,0.063626,0.010580,0.002870,0.001002,0.000000,0.054887,0.014773,0.002900,0.000847,0.465867,0.465993,0.466278,0.466278,15.152073,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.999323,0.646104,,0.999323,,0.999323,1.017232,,,,,,,,,,,,0.999323,0.646104,1.017232,,,,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.020696,0.031270,0.007661,0.001257,0.000438,0.040668,0.000429,0.000428,0.691196,0.145693,0.145690,0.055626,0.000001,0.954469,0.000127,0.524818,0.127882,0.030637,0.005847,0.001804,0.000000,0.107864,0.028211,0.008056,0.001640,0.954522,0.954651,0.954927,0.954927,25.380313,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.981255,0.729349,,0.981255,0.981255,,1.008587,,,,,,,,,,,,0.981255,0.729349,1.008587,,,,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.020611,0.031425,0.007635,0.001264,0.000431,0.040736,0.000429,0.000427,0.702939,0.151873,0.151870,0.055871,0.000001,0.986838,0.000138,0.535819,0.128417,0.030841,0.006004,0.001863,0.000000,0.111955,0.029981,0.008309,0.001676,0.986890,0.987559,0.987844,0.987844,25.380313,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.937638,0.735657,,0.937638,,0.937638,0.987474,,,,,,,,,,,,0.937638,0.735657,0.987474,,,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,192,144,15,0.000000,0.000030,0.000054,0.000059,0.000047,0.000041,0.000203,0.000036,0.000036,0.000814,0.000485,0.000484,0.000076,0.000000,0.001656,0.000042,0.000209,0.000167,0.000146,0.000139,0.000141,0.000000,0.000106,0.000149,0.000141,0.000095,0.001683,0.001725,0.001733,0.001733,0.012760,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.021954,0.796578,1.021954,,1.021954,,2.486917,,,1.021954,0.796578,2.486917,,,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,192,144,15,0.000000,0.000029,0.000054,0.000055,0.000045,0.000040,0.000194,0.000034,0.000034,0.001037,0.000456,0.000455,0.000071,0.000000,0.001840,0.000039,0.000353,0.000232,0.000157,0.000145,0.000139,0.000000,0.000099,0.000128,0.000127,0.000098,0.001860,0.001900,0.001909,0.001909,0.012760,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.368609,0.808812,1.368609,,,1.368609,2.115492,,,1.368609,0.808812,2.115492,,,,
1,tsukubaSet,HALF,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,384,288,15,0.000000,0.000062,0.000085,0.000076,0.000074,0.000050,0.000288,0.000081,0.000081,0.001455,0.000889,0.000888,0.000117,0.000000,0.002896,0.000044,0.000538,0.000348,0.000222,0.000175,0.000150,0.000000,0.000274,0.000202,0.000206,0.000205,0.002920,0.002964,0.003018,0.003018,0.125665,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.042203,0.996801,1.042203,,1.042203,,1.515943,,,1.042203,0.996801,1.515943,,,,
1,tsukubaSet,HALF,96,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,384,288,15,0.000000,0.000063,0.000081,0.000073,0.000074,0.000050,0.000285,0.000078,0.000078,0.001978,0.000894,0.000893,0.000116,0.000000,0.003425,0.000043,0.000922,0.000466,0.000257,0.000176,0.000155,0.000000,0.000267,0.000208,0.000207,0.000213,0.003446,0.003489,0.003523,0.003523,0.125665,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.164527,0.987117,1.164527,,,1.164527,1.428057,,,1.164527,0.987117,1.428057,,,,
2,venus,HALF,96,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,434,383,15,0.000000,0.000105,0.000092,0.000064,0.000102,0.000064,0.000328,0.000127,0.000126,0.002514,0.001127,0.001126,0.000161,0.000000,0.004381,0.000045,0.001176,0.000528,0.000421,0.000216,0.000162,0.000000,0.000275,0.000173,0.000338,0.000337,0.004402,0.004446,0.004510,0.004510,0.524520,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.992083,0.839170,0.992083,,0.992083,,1.267978,,,0.992083,0.839170,1.267978,,,,
2,venus,HALF,96,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,434,383,15,0.000000,0.000102,0.000084,0.000062,0.000094,0.000061,0.000306,0.000115,0.000114,0.002788,0.001005,0.001004,0.000164,0.000000,0.004446,0.000046,0.001407,0.000552,0.000426,0.000220,0.000169,0.000000,0.000269,0.000149,0.000248,0.000337,0.004467,0.004525,0.004578,0.004578,0.524520,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.917131,0.839126,0.917131,,,0.917131,1.030490,,,0.917131,0.839126,1.030490,,,,
3,barn1,HALF,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000175,0.000143,0.000079,0.000119,0.000068,0.000420,0.000172,0.000172,0.003234,0.001548,0.001547,0.000190,0.000000,0.005730,0.000044,0.001683,0.000653,0.000463,0.000257,0.000172,0.000000,0.000496,0.000221,0.000446,0.000409,0.005752,0.005795,0.005853,0.005853,0.920816,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.744639,0.699329,,,0.744639,,1.055895,,,0.744639,0.699329,1.055895,,,,
3,barn1,HALF,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000178,0.000139,0.000080,0.000119,0.000069,0.000420,0.000142,0.000141,0.003576,0.001437,0.001435,0.000196,0.000000,0.005939,0.000045,0.001972,0.000690,0.000460,0.000269,0.000180,0.000000,0.000474,0.000199,0.000352,0.000399,0.005963,0.006007,0.006077,0.006077,0.920816,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.887345,0.700334,,,,0.887345,0.987792,,,0.887345,0.700334,0.987792,,,,
4,conesQuarterSize,HALF,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000000,0.000477,0.000291,0.000195,0.000195,0.000101,0.000797,0.000352,0.000350,0.006436,0.004399,0.004398,0.000306,0.000000,0.012760,0.000064,0.003808,0.001325,0.000721,0.000366,0.000226,0.000000,0.001701,0.000777,0.001046,0.000802,0.012804,0.012870,0.012961,0.012961,1.865635,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.984815,0.706521,,0.984815,0.984815,,1.333086,,,0.984815,0.706521,1.333086,,,,
4,conesQuarterSize,HALF,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000000,0.000434,0.000278,0.000194,0.000197,0.000105,0.000779,0.000330,0.000330,0.007031,0.003789,0.003788,0.000312,0.000000,0.012622,0.000068,0.004240,0.001434,0.000732,0.000372,0.000230,0.000000,0.001481,0.000733,0.000870,0.000702,0.012662,0.012728,0.012815,0.012815,1.865635,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.071656,0.709737,,1.071656,,1.071656,1.226185,,,1.071656,0.709737,1.226185,,,,
5,conesHalfSize,HALF,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.002202,0.002427,0.000684,0.000286,0.000357,0.003733,0.000761,0.000760,0.079053,0.022724,0.022722,0.007908,0.000001,0.116497,0.000123,0.064446,0.010252,0.002576,0.001262,0.000531,0.000000,0.015834,0.003033,0.001489,0.002327,0.116544,0.116668,0.116954,0.116954,15.152073,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.981501,0.673202,,0.981501,0.981501,,0.999213,,,0.981501,0.673202,0.999213,,,,
5,conesHalfSize,HALF,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.002216,0.002430,0.000721,0.000281,0.000350,0.003775,0.000728,0.000727,0.081602,0.022360,0.022358,0.007895,0.000001,0.118583,0.000122,0.065909,0.010879,0.002828,0.001335,0.000577,0.000000,0.015523,0.002860,0.001554,0.002362,0.118637,0.118764,0.119069,0.119069,15.152073,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.988839,0.674548,,0.988839,,0.988839,1.000037,,,0.988839,0.674548,1.000037,,,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.005193,0.009186,0.001485,0.000522,0.000480,0.011691,0.001209,0.001208,0.174929,0.051027,0.051025,0.014820,0.000001,0.258971,0.000123,0.133265,0.032825,0.005411,0.002518,0.000872,0.000000,0.034336,0.008542,0.002784,0.005186,0.259020,0.259141,0.259430,0.259430,25.380313,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.981289,0.735653,,0.981289,0.981289,,0.993051,,,0.981289,0.735653,0.993051,,,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.005047,0.008991,0.001661,0.000542,0.000437,0.011631,0.001260,0.001259,0.177805,0.053840,0.053838,0.014863,0.000001,0.264528,0.000124,0.135330,0.033195,0.005713,0.002705,0.000909,0.000000,0.034552,0.009822,0.003636,0.005768,0.264579,0.264703,0.265002,0.265002,25.380313,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.993186,0.735818,,0.993186,,0.993186,1.003950,,,0.993186,0.735818,1.003950,,,,
