Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,192,16,8,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000160,0.000141,0.000106,0.000095,0.000106,0.000445,0.000090,0.000090,0.004440,0.000984,0.000984,0.000223,0.000000,0.006280,0.000088,0.002172,0.000994,0.000551,0.000430,0.000305,0.000000,0.000456,0.000209,0.000159,0.000170,0.006505,0.006585,0.006631,0.006631,0.543675,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.902302,1.179058,,,1.902302,,1.030771,,,,,,,,,,,,,,1.902302,1.179058,1.030771,,,,
3,barn1,DOUBLE,192,16,8,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000161,0.000136,0.000095,0.000093,0.000097,0.000422,0.000091,0.000091,0.004841,0.000960,0.000959,0.000215,0.000000,0.006703,0.000080,0.002454,0.001065,0.000569,0.000424,0.000315,0.000000,0.000456,0.000200,0.000161,0.000149,0.006719,0.006799,0.006833,0.006833,0.543675,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,2.153927,1.186324,,,,2.153927,0.926235,,,,,,,,,,,,,,2.153927,1.186324,0.926235,,,,
4,conesQuarterSize,DOUBLE,192,16,8,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000000,0.000397,0.000209,0.000119,0.000095,0.000097,0.000526,0.000133,0.000133,0.008290,0.002091,0.002091,0.000425,0.000000,0.011900,0.000090,0.005082,0.001585,0.000745,0.000521,0.000376,0.000000,0.001241,0.000364,0.000256,0.000228,0.011922,0.012006,0.012053,0.012053,1.126639,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,4.019995,1.165351,,4.019995,4.019995,,0.993234,,,,,,,,,,,,,,4.019995,1.165351,0.993234,,,,
4,conesQuarterSize,DOUBLE,192,16,8,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000000,0.000403,0.000213,0.000122,0.000100,0.000101,0.000541,0.000144,0.000144,0.009024,0.002127,0.002126,0.000419,0.000000,0.012738,0.000091,0.005785,0.001614,0.000743,0.000525,0.000398,0.000000,0.001262,0.000372,0.000279,0.000241,0.012761,0.012853,0.012899,0.012899,1.126639,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,3.906342,1.158516,,3.906342,,3.906342,1.003485,,,,,,,,,,,,,,3.906342,1.158516,1.003485,,,,
5,conesHalfSize,DOUBLE,192,64,16,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000000,0.002555,0.003824,0.000862,0.000210,0.000119,0.005015,0.000162,0.000161,0.087688,0.017489,0.017486,0.007041,0.000001,0.120000,0.000127,0.067005,0.014489,0.003833,0.001447,0.000949,0.000000,0.013263,0.002806,0.001128,0.000300,0.120047,0.120174,0.120402,0.120402,9.767986,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,3.737070,1.006847,,3.737070,3.737070,,0.990802,,,,,,,,,,,,,,3.737070,1.006847,0.990802,,,,
5,conesHalfSize,DOUBLE,192,64,16,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.002267,0.003689,0.000766,0.000196,0.000107,0.004763,0.000130,0.000129,0.085575,0.017078,0.017075,0.006018,0.000001,0.116282,0.000123,0.065343,0.014108,0.003755,0.001470,0.000967,0.000000,0.013416,0.002267,0.001053,0.000298,0.116324,0.116443,0.116669,0.116669,9.767986,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,3.788636,1.002234,,3.788636,,3.788636,0.964954,,,,,,,,,,,,,,3.788636,1.002234,0.964954,,,,
6,conesFullSizeCropped,DOUBLE,192,64,16,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.004523,0.006751,0.001672,0.000434,0.000179,0.009072,0.000152,0.000151,0.181078,0.035959,0.035956,0.014112,0.000001,0.244986,0.000131,0.138619,0.030647,0.007555,0.002685,0.001566,0.000000,0.027020,0.005976,0.002277,0.000630,0.245032,0.245155,0.245364,0.245364,19.311241,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,3.716871,0.958566,,3.716871,3.716871,,0.981634,,,,,,,,,,,,,,3.716871,0.958566,0.981634,,,,
6,conesFullSizeCropped,DOUBLE,192,64,16,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000000,0.004728,0.007807,0.001691,0.000413,0.000181,0.010106,0.000160,0.000159,0.181103,0.035701,0.035697,0.013346,0.000001,0.245017,0.000125,0.138790,0.030506,0.007491,0.002737,0.001575,0.000000,0.026991,0.005802,0.002241,0.000629,0.245063,0.245187,0.245416,0.245416,19.311241,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,3.807557,0.966857,,3.807557,,3.807557,0.996209,,,,,,,,,,,,,,3.807557,0.966857,0.996209,,,,
0,tsukubaSetHalfSize,HALF,192,64,16,YES,sockets,true,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,192,144,15,0.000000,0.000036,0.000071,0.000066,0.000058,0.000060,0.000277,0.000040,0.000039,0.001113,0.000427,0.000426,0.000099,0.000000,0.001975,0.000058,0.000274,0.000239,0.000199,0.000215,0.000194,0.000000,0.000098,0.000107,0.000127,0.000091,0.001990,0.002049,0.002055,0.002055,0.011752,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.056643,0.864874,1.056643,,1.056643,,3.050275,,,,1.056643,0.864874,3.050275,,,,
0,tsukubaSetHalfSize,HALF,192,64,16,YES,sockets,true,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,192,144,15,0.000000,0.000035,0.000070,0.000067,0.000069,0.000060,0.000263,0.000037,0.000037,0.001182,0.000420,0.000419,0.000100,0.000000,0.002035,0.000060,0.000314,0.000229,0.000207,0.000217,0.000191,0.000000,0.000085,0.000090,0.000142,0.000095,0.002049,0.002109,0.002129,0.002129,0.011752,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.506673,0.878157,1.506673,,,1.506673,2.597996,,,,1.506673,0.878157,2.597996,,,,
1,tsukubaSet,HALF,192,64,16,YES,sockets,true,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,384,288,15,0.000000,0.000060,0.000089,0.000090,0.000100,0.000078,0.000358,0.000092,0.000092,0.001486,0.000636,0.000635,0.000138,0.000000,0.002772,0.000074,0.000431,0.000319,0.000246,0.000215,0.000264,0.000000,0.000145,0.000129,0.000141,0.000213,0.002785,0.002859,0.002883,0.002883,0.100670,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.018891,1.244298,1.018891,,1.018891,,1.415797,,,,1.018891,1.244298,1.415797,,,,
1,tsukubaSet,HALF,192,64,16,YES,sockets,true,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,384,288,15,0.000000,0.000064,0.000104,0.000099,0.000109,0.000091,0.000406,0.000095,0.000095,0.002074,0.000681,0.000680,0.000158,0.000000,0.003493,0.000087,0.000705,0.000471,0.000329,0.000256,0.000320,0.000000,0.000156,0.000127,0.000141,0.000251,0.003507,0.003594,0.003616,0.003616,0.100670,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.142518,1.232209,1.142518,,,1.142518,1.438090,,,,1.142518,1.232209,1.438090,,,,
2,venus,HALF,192,64,16,YES,sockets,true,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000078,0.000108,0.000097,0.000130,0.000098,0.000438,0.000113,0.000112,0.002268,0.000710,0.000709,0.000173,0.000000,0.003801,0.000091,0.000747,0.000514,0.000366,0.000287,0.000352,0.000000,0.000166,0.000120,0.000138,0.000283,0.003816,0.003908,0.003943,0.003943,0.331597,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.270949,1.327396,1.270949,,1.270949,,1.420129,,,,1.270949,1.327396,1.420129,,,,
2,venus,HALF,192,64,16,YES,sockets,true,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000080,0.000109,0.000097,0.000124,0.000098,0.000429,0.000111,0.000111,0.002465,0.000730,0.000729,0.000173,0.000000,0.004011,0.000092,0.000872,0.000556,0.000390,0.000297,0.000352,0.000000,0.000167,0.000121,0.000123,0.000309,0.004027,0.004120,0.004174,0.004174,0.331597,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.281480,1.327327,1.281480,,,1.281480,1.312841,,,,1.281480,1.327327,1.312841,,,,
3,barn1,HALF,192,64,16,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000100,0.000123,0.000099,0.000151,0.000094,0.000466,0.000140,0.000140,0.002549,0.000974,0.000974,0.000175,0.000000,0.004407,0.000088,0.000912,0.000582,0.000394,0.000304,0.000343,0.000000,0.000213,0.000140,0.000221,0.000388,0.004422,0.004509,0.004542,0.004542,0.543675,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.144580,1.184446,,,1.144580,,1.259434,,,,1.144580,1.184446,1.259434,,,,
3,barn1,HALF,192,64,16,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000095,0.000120,0.000099,0.000138,0.000088,0.000457,0.000156,0.000156,0.002721,0.000942,0.000941,0.000179,0.000000,0.004566,0.000079,0.001070,0.000636,0.000407,0.000308,0.000326,0.000000,0.000221,0.000141,0.000214,0.000370,0.004581,0.004657,0.004736,0.004736,0.543675,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.339045,1.186149,,,,1.339045,1.161690,,,,1.339045,1.186149,1.161690,,,,
4,conesQuarterSize,HALF,192,64,16,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000253,0.000161,0.000126,0.000191,0.000112,0.000594,0.000227,0.000227,0.004135,0.002040,0.002040,0.000207,0.000000,0.007419,0.000094,0.001928,0.000841,0.000512,0.000370,0.000484,0.000000,0.000512,0.000246,0.000378,0.000782,0.007435,0.007527,0.007565,0.007565,1.126639,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.243783,1.169949,,1.243783,1.243783,,0.982667,,,,1.243783,1.169949,0.982667,,,,
4,conesQuarterSize,HALF,192,64,16,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000268,0.000151,0.000121,0.000193,0.000097,0.000556,0.000213,0.000213,0.004502,0.002116,0.002116,0.000190,0.000000,0.007923,0.000080,0.002351,0.000827,0.000489,0.000353,0.000478,0.000000,0.000556,0.000256,0.000555,0.000766,0.007939,0.008018,0.008055,0.008055,1.126639,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.324492,1.175274,,1.324492,,1.324492,0.952554,,,,1.324492,1.175274,0.952554,,,,
5,conesHalfSize,HALF,192,64,16,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000000,0.001164,0.001068,0.000260,0.000144,0.000277,0.001767,0.000537,0.000537,0.025474,0.008974,0.008973,0.001958,0.000000,0.039857,0.000132,0.019178,0.003842,0.001279,0.000672,0.000478,0.000000,0.006099,0.001485,0.000668,0.000705,0.039895,0.040027,0.040236,0.040236,9.767986,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,3.014525,1.044268,,3.014525,3.014525,,1.055809,,,,3.014525,1.044268,1.055809,,,,
5,conesHalfSize,HALF,192,64,16,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000000,0.001564,0.000941,0.000243,0.000163,0.000252,0.001585,0.000634,0.000634,0.024390,0.008052,0.008050,0.001657,0.000001,0.037727,0.000138,0.017733,0.004370,0.001232,0.000585,0.000468,0.000000,0.005390,0.001396,0.000602,0.000673,0.037777,0.037915,0.038231,0.038231,9.767986,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,3.055234,1.046357,,3.055234,,3.055234,0.992096,,,,3.055234,1.046357,0.992096,,,,
6,conesFullSizeCropped,HALF,192,64,16,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.001958,0.002620,0.000596,0.000183,0.000434,0.003796,0.000707,0.000706,0.053467,0.016955,0.016953,0.003811,0.000001,0.080789,0.000137,0.042287,0.007382,0.002107,0.000988,0.000780,0.000000,0.011992,0.002839,0.001125,0.000997,0.080839,0.080985,0.081210,0.081210,19.311241,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,3.162850,0.966851,,3.162850,3.162850,,1.001943,,,,3.162850,0.966851,1.001943,,,,
6,conesFullSizeCropped,HALF,192,64,16,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.002046,0.002374,0.000597,0.000191,0.000359,0.003509,0.000703,0.000702,0.053582,0.016820,0.016819,0.003452,0.000001,0.080050,0.000144,0.041681,0.007991,0.002095,0.000962,0.000770,0.000000,0.011775,0.002865,0.001132,0.001064,0.080098,0.080230,0.080580,0.080580,19.311241,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,3.165015,0.967069,,3.165015,,3.165015,0.972824,,,,3.165015,0.967069,0.972824,,,,
