Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,26,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,432,381,15,0.000000,0.000505,0.000613,0.000092,0.000029,0.000019,0.000755,0.000030,0.000030,0.031128,0.005109,0.005108,0.001780,0.000001,0.039426,0.000027,0.024801,0.005393,0.000601,0.000240,0.000125,0.000000,0.003735,0.001047,0.000200,0.000111,0.039470,0.039507,0.039602,0.039602,0.417429,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.308941,1.535649,,,0.308941,,0.999823,,,,,,,,,,,,0.308941,1.535649,0.999823,,,,
3,barn1,DOUBLE,26,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,432,381,15,0.000000,0.000521,0.000622,0.000096,0.000029,0.000020,0.000778,0.000032,0.000031,0.042025,0.005137,0.005136,0.001770,0.000001,0.050329,0.000028,0.032814,0.007510,0.001223,0.000388,0.000184,0.000000,0.003743,0.001058,0.000217,0.000119,0.050374,0.050402,0.050499,0.050499,0.417429,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.312729,1.545112,,,,0.312729,0.993916,,,,,,,,,,,,0.312729,1.545112,0.993916,,,,
4,conesQuarterSize,DOUBLE,26,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,450,375,15,0.000000,0.001430,0.001687,0.000340,0.000072,0.000032,0.002130,0.000055,0.000053,0.070556,0.012523,0.012521,0.004544,0.000001,0.091264,0.000026,0.059436,0.008838,0.001605,0.000388,0.000186,0.000000,0.008971,0.002605,0.000709,0.000215,0.091321,0.091348,0.091446,0.091446,0.957053,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.502378,1.371847,,0.502378,0.502378,,0.941755,,,,,,,,,,,,0.502378,1.371847,0.941755,,,,
4,conesQuarterSize,DOUBLE,26,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,450,375,15,0.000000,0.001479,0.001737,0.000354,0.000073,0.000032,0.002199,0.000061,0.000060,0.087095,0.013127,0.013125,0.004779,0.000001,0.108900,0.000028,0.071905,0.012112,0.002322,0.000571,0.000243,0.000000,0.009474,0.002717,0.000721,0.000221,0.108947,0.108985,0.109103,0.109103,0.957053,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.458422,1.363802,,0.458422,,0.458422,0.996046,,,,,,,,,,,,0.458422,1.363802,0.996046,,,,
5,conesHalfSize,DOUBLE,26,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,900,750,7,0.000001,0.013905,0.019903,0.004900,0.001013,0.000169,0.025997,0.000311,0.000310,0.660527,0.112902,0.112899,0.041759,0.000002,0.854843,0.000085,0.497420,0.129623,0.027641,0.005415,0.000847,0.000000,0.085023,0.019828,0.005924,0.001983,0.854897,0.854983,0.855384,0.855384,7.941870,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.530825,1.238357,,0.530825,0.530825,,0.999849,,,,,,,,,,,,0.530825,1.238357,0.999849,,,,
5,conesHalfSize,DOUBLE,26,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,900,750,7,0.000001,0.013808,0.019248,0.004788,0.000976,0.000177,0.025172,0.000429,0.000427,0.706132,0.114589,0.114586,0.041299,0.000001,0.902410,0.000083,0.530380,0.138381,0.030018,0.005891,0.001049,0.000000,0.085175,0.021803,0.005885,0.002010,0.902458,0.902542,0.902953,0.902953,7.941870,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.509606,1.232683,,0.509606,,0.509606,1.004545,,,,,,,,,,,,0.509606,1.232683,1.004545,,,,
6,conesFullSizeCropped,DOUBLE,26,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,900,750,7,0.000001,0.034042,0.046993,0.009924,0.002556,0.000621,0.060421,0.000887,0.000885,1.375931,0.300551,0.300547,0.088611,0.000001,1.860796,0.000084,1.046379,0.248018,0.063079,0.015405,0.002120,0.000000,0.240592,0.042739,0.013505,0.004954,1.860848,1.860934,1.861334,1.861334,16.904456,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.511607,1.095043,,0.511607,0.511607,,1.024998,,,,,,,,,,,,0.511607,1.095043,1.024998,,,,
6,conesFullSizeCropped,DOUBLE,26,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,900,750,7,0.000001,0.032837,0.044042,0.009681,0.002526,0.000547,0.056967,0.000669,0.000667,1.368868,0.266749,0.266746,0.085087,0.000001,1.826864,0.000082,1.041427,0.247154,0.061388,0.015366,0.002189,0.000000,0.208973,0.039724,0.012824,0.004738,1.826916,1.826998,1.827403,1.827403,16.904456,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.502693,1.104514,,0.502693,,0.502693,0.979353,,,,,,,,,,,,0.502693,1.104514,0.979353,,,,
0,tsukubaSetHalfSize,HALF,26,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,192,144,15,0.000000,0.000023,0.000025,0.000015,0.000013,0.000010,0.000062,0.000010,0.000010,0.000285,0.000140,0.000139,0.000021,0.000000,0.000546,0.000009,0.000117,0.000056,0.000040,0.000033,0.000039,0.000000,0.000039,0.000037,0.000032,0.000030,0.000562,0.000571,0.000577,0.000577,0.008896,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.455217,1.142506,1.455217,,1.455217,,1.178510,,,1.455217,1.142506,1.178510,,,,
0,tsukubaSetHalfSize,HALF,26,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,192,144,15,0.000000,0.000023,0.000021,0.000014,0.000011,0.000009,0.000056,0.000011,0.000011,0.000779,0.000142,0.000142,0.000059,0.000000,0.001081,0.000010,0.000480,0.000153,0.000071,0.000045,0.000039,0.000000,0.000039,0.000036,0.000033,0.000031,0.001098,0.001107,0.001115,0.001115,0.008896,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.993207,1.160053,0.993207,,,0.993207,0.896977,,,0.993207,1.160053,0.896977,,,,
1,tsukubaSet,HALF,26,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,384,288,15,0.000000,0.000138,0.000092,0.000034,0.000020,0.000013,0.000159,0.000023,0.000023,0.001302,0.000445,0.000444,0.000077,0.000000,0.002153,0.000013,0.000863,0.000253,0.000090,0.000049,0.000039,0.000000,0.000238,0.000082,0.000057,0.000058,0.002175,0.002189,0.002222,0.002222,0.082538,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.971235,1.517649,0.971235,,0.971235,,1.040244,,,0.971235,1.517649,1.040244,,,,
1,tsukubaSet,HALF,26,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,384,288,15,0.000000,0.000135,0.000087,0.000032,0.000018,0.000012,0.000154,0.000022,0.000022,0.003692,0.000428,0.000427,0.000108,0.000000,0.004545,0.000014,0.002636,0.000665,0.000211,0.000085,0.000054,0.000000,0.000229,0.000080,0.000055,0.000058,0.004568,0.004580,0.004617,0.004617,0.082538,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.635717,1.502905,0.635717,,,0.635717,1.021629,,,0.635717,1.502905,1.021629,,,,
2,venus,HALF,26,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,434,383,15,0.000000,0.000264,0.000160,0.000050,0.000026,0.000014,0.000252,0.000032,0.000032,0.003349,0.000606,0.000605,0.000150,0.000000,0.004676,0.000017,0.002388,0.000631,0.000196,0.000095,0.000049,0.000000,0.000363,0.000121,0.000056,0.000068,0.004698,0.004715,0.004773,0.004773,0.232538,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.771260,1.892854,0.771260,,0.771260,,1.043206,,,0.771260,1.892854,1.043206,,,,
2,venus,HALF,26,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,434,383,15,0.000000,0.000253,0.000155,0.000048,0.000025,0.000015,0.000244,0.000032,0.000032,0.006618,0.000602,0.000601,0.000152,0.000000,0.007904,0.000018,0.004772,0.001277,0.000358,0.000146,0.000065,0.000000,0.000355,0.000119,0.000064,0.000061,0.007926,0.007944,0.008005,0.008005,0.232538,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.541054,1.892755,0.541054,,,0.541054,1.062976,,,0.541054,1.892755,1.062976,,,,
3,barn1,HALF,26,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,432,381,15,0.000000,0.000352,0.000238,0.000070,0.000032,0.000017,0.000357,0.000039,0.000038,0.005359,0.001521,0.001520,0.000264,0.000000,0.007935,0.000020,0.003900,0.000981,0.000299,0.000127,0.000057,0.000000,0.000991,0.000322,0.000118,0.000095,0.007968,0.007989,0.008069,0.008069,0.417429,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.519633,1.542666,,,0.519633,,1.015889,,,0.519633,1.542666,1.015889,,,,
3,barn1,HALF,26,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,432,381,15,0.000000,0.000357,0.000228,0.000068,0.000031,0.000016,0.000346,0.000032,0.000032,0.008882,0.001524,0.001523,0.000263,0.000000,0.011407,0.000022,0.006463,0.001674,0.000476,0.000175,0.000072,0.000000,0.000980,0.000315,0.000123,0.000094,0.011442,0.011464,0.011550,0.011550,0.417429,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.465849,1.544884,,,,0.465849,0.985613,,,0.465849,1.544884,0.985613,,,,
4,conesQuarterSize,HALF,26,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,450,375,15,0.000000,0.000723,0.000531,0.000149,0.000053,0.000023,0.000755,0.000049,0.000049,0.015954,0.005014,0.005013,0.000681,0.000001,0.023230,0.000029,0.012681,0.002317,0.000633,0.000228,0.000089,0.000000,0.003420,0.001102,0.000316,0.000172,0.023275,0.023306,0.023408,0.023408,0.957053,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.404742,1.377260,,0.404742,0.404742,,0.989455,,,0.404742,1.377260,0.989455,,,,
4,conesQuarterSize,HALF,26,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,450,375,15,0.000000,0.000721,0.000517,0.000143,0.000052,0.000023,0.000740,0.000048,0.000048,0.019999,0.005125,0.005123,0.000696,0.000001,0.027499,0.000029,0.015787,0.003050,0.000790,0.000278,0.000105,0.000000,0.003490,0.001156,0.000314,0.000180,0.027550,0.027579,0.027683,0.027683,0.957053,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.404440,1.383529,,0.404440,,0.404440,0.999653,,,0.404440,1.383529,0.999653,,,,
5,conesHalfSize,HALF,26,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,900,750,7,0.000001,0.006773,0.006318,0.001394,0.000355,0.000096,0.008363,0.000148,0.000147,0.215132,0.052808,0.052806,0.015141,0.000001,0.298333,0.000086,0.171216,0.036726,0.005287,0.001198,0.000418,0.000000,0.040930,0.008465,0.002584,0.000660,0.298379,0.298467,0.298883,0.298883,7.941870,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.405933,1.284383,,0.405933,0.405933,,1.056107,,,0.405933,1.284383,1.056107,,,,
5,conesHalfSize,HALF,26,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,900,750,7,0.000001,0.006458,0.006109,0.001357,0.000336,0.000096,0.007944,0.000142,0.000141,0.218518,0.049858,0.049856,0.014406,0.000001,0.297362,0.000081,0.173064,0.037450,0.005924,0.001416,0.000475,0.000000,0.038665,0.008132,0.002466,0.000641,0.297411,0.297494,0.297901,0.297901,7.941870,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.372346,1.286951,,0.372346,,0.372346,0.942128,,,0.372346,1.286951,0.942128,,,,
6,conesFullSizeCropped,HALF,26,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,900,750,7,0.000001,0.019940,0.016383,0.003219,0.000781,0.000201,0.020630,0.000289,0.000288,0.438824,0.115879,0.115877,0.031052,0.000001,0.627026,0.000084,0.339424,0.083955,0.011462,0.002609,0.000769,0.000000,0.087140,0.021336,0.005797,0.001530,0.627074,0.627158,0.627572,0.627572,16.904456,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.413175,1.104508,,0.413175,0.413175,,1.011467,,,0.413175,1.104508,1.011467,,,,
6,conesFullSizeCropped,HALF,26,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,26,AVX256,900,750,7,0.000001,0.020005,0.016435,0.003215,0.000763,0.000208,0.020542,0.000307,0.000305,0.466822,0.124516,0.124513,0.030432,0.000001,0.663219,0.000085,0.359806,0.088391,0.014719,0.003272,0.000901,0.000000,0.092997,0.023199,0.007084,0.001883,0.663273,0.663357,0.663763,0.663763,16.904456,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.399214,1.104756,,0.399214,,0.399214,1.010766,,,0.399214,1.104756,1.010766,,,,
