Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
4,conesQuarterSize,DOUBLE,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000323,0.000314,0.000110,0.000043,0.000025,0.000493,0.000030,0.000029,0.025347,0.004068,0.004066,0.001965,0.000001,0.032202,0.000049,0.020271,0.003313,0.001078,0.000349,0.000189,0.000000,0.003302,0.000526,0.000151,0.000100,0.032250,0.032299,0.032324,0.032324,0.935734,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.500306,1.394873,,1.500306,,1.500306,0.965796,,,,,,,,,,,,1.500306,1.394873,0.965796,,,,
5,conesHalfSize,DOUBLE,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005150,0.007722,0.001659,0.000290,0.000070,0.009715,0.000081,0.000078,0.251557,0.037924,0.037922,0.018592,0.000002,0.326673,0.000615,0.193889,0.044740,0.010075,0.002682,0.000659,0.000000,0.028585,0.007115,0.001808,0.000414,0.326729,0.327344,0.327467,0.327467,7.401988,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.364823,1.328679,,1.364823,1.364823,,0.984161,,,,,,,,,,,,1.364823,1.328679,0.984161,,,,
5,conesHalfSize,DOUBLE,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005100,0.007524,0.001831,0.000282,0.000061,0.009700,0.000068,0.000066,0.268407,0.037947,0.037945,0.018633,0.000002,0.341317,0.000372,0.201367,0.048688,0.011194,0.003122,0.000821,0.000000,0.028551,0.007186,0.001829,0.000391,0.341370,0.341743,0.341856,0.341856,7.401988,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.260067,1.322592,,1.260067,,1.260067,0.940386,,,,,,,,,,,,1.260067,1.322592,0.940386,,,,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010664,0.014858,0.003690,0.000634,0.000119,0.019298,0.000145,0.000143,0.516522,0.077746,0.077743,0.039066,0.000002,0.663495,0.000363,0.382712,0.091052,0.022679,0.005187,0.001437,0.000000,0.057378,0.014983,0.004740,0.000910,0.663549,0.663912,0.664021,0.664021,14.535008,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.349375,1.273553,,1.349375,1.349375,,0.964442,,,,,,,,,,,,1.349375,1.273553,0.964442,,,,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.011571,0.014916,0.003860,0.000695,0.000129,0.019568,0.000140,0.000137,0.513026,0.079004,0.079001,0.038726,0.000002,0.689107,0.000604,0.387438,0.094449,0.023486,0.005813,0.001531,0.000000,0.057726,0.015699,0.004494,0.001096,0.689162,0.689766,0.689886,0.689886,14.535008,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.408149,1.284568,,1.408149,,1.408149,1.035685,,,,,,,,,,,,1.408149,1.284568,1.035685,,,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000011,0.000020,0.000021,0.000021,0.000020,0.000082,0.000010,0.000010,0.000378,0.000093,0.000093,0.000030,0.000000,0.000640,0.000020,0.000103,0.000075,0.000065,0.000067,0.000065,0.000000,0.000028,0.000023,0.000023,0.000020,0.000659,0.000677,0.000680,0.000680,0.010539,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.417415,0.964392,1.417415,,1.417415,,1.354313,,,1.417415,0.964392,1.354313,,,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000011,0.000020,0.000020,0.000021,0.000020,0.000081,0.000010,0.000009,0.000526,0.000106,0.000105,0.000031,0.000000,0.000781,0.000021,0.000227,0.000098,0.000068,0.000066,0.000066,0.000000,0.000028,0.000024,0.000023,0.000020,0.000802,0.000820,0.000823,0.000823,0.010539,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.580514,0.979203,1.580514,,,1.580514,1.053491,,,1.580514,0.979203,1.053491,,,,
1,tsukubaSet,HALF,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000032,0.000029,0.000021,0.000020,0.000021,0.000091,0.000012,0.000012,0.000958,0.000193,0.000192,0.000044,0.000000,0.001340,0.000020,0.000522,0.000201,0.000094,0.000068,0.000066,0.000000,0.000089,0.000039,0.000038,0.000026,0.001378,0.001464,0.001479,0.001479,0.093257,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.498700,1.343200,1.498700,,1.498700,,1.068555,,,1.498700,1.343200,1.068555,,,,
1,tsukubaSet,HALF,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000032,0.000030,0.000022,0.000021,0.000021,0.000093,0.000012,0.000012,0.001847,0.000200,0.000200,0.000045,0.000000,0.002230,0.000021,0.001151,0.000368,0.000149,0.000088,0.000066,0.000000,0.000098,0.000040,0.000035,0.000026,0.002250,0.002269,0.002283,0.002283,0.093257,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.267227,1.330150,1.267227,,,1.267227,1.007227,,,1.267227,1.330150,1.007227,,,,
2,venus,HALF,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000046,0.000034,0.000023,0.000020,0.000021,0.000098,0.000014,0.000013,0.002642,0.000246,0.000246,0.000062,0.000000,0.003105,0.000021,0.001785,0.000489,0.000204,0.000095,0.000068,0.000000,0.000112,0.000066,0.000032,0.000038,0.003127,0.003148,0.003170,0.003170,0.279596,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.103860,1.574278,1.103860,,1.103860,,0.991791,,,1.103860,1.574278,0.991791,,,,
2,venus,HALF,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000037,0.000024,0.000021,0.000021,0.000108,0.000013,0.000013,0.002918,0.000247,0.000246,0.000061,0.000000,0.003390,0.000021,0.001986,0.000536,0.000226,0.000100,0.000071,0.000000,0.000109,0.000068,0.000031,0.000038,0.003420,0.003441,0.003465,0.003465,0.279596,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.172742,1.574196,1.172742,,,1.172742,0.997273,,,1.172742,1.574196,0.997273,,,,
3,barn1,HALF,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000070,0.000043,0.000024,0.000022,0.000021,0.000110,0.000014,0.000014,0.003950,0.000357,0.000357,0.000083,0.000000,0.004585,0.000021,0.002734,0.000718,0.000294,0.000117,0.000081,0.000000,0.000179,0.000069,0.000046,0.000063,0.004607,0.004627,0.004650,0.004650,0.409366,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.896295,1.573049,,,0.896295,,1.009659,,,0.896295,1.573049,1.009659,,,,
3,barn1,HALF,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000082,0.000047,0.000026,0.000022,0.000022,0.000117,0.000015,0.000015,0.004275,0.000346,0.000346,0.000081,0.000000,0.004909,0.000025,0.002984,0.000780,0.000313,0.000123,0.000085,0.000000,0.000180,0.000065,0.000045,0.000056,0.004928,0.004947,0.004970,0.004970,0.409366,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.109117,1.575311,,,,1.109117,1.009811,,,1.109117,1.575311,1.009811,,,,
4,conesQuarterSize,HALF,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000137,0.000085,0.000040,0.000027,0.000035,0.000188,0.000020,0.000020,0.008630,0.000886,0.000885,0.000187,0.000000,0.010109,0.000076,0.006110,0.001597,0.000563,0.000182,0.000117,0.000000,0.000446,0.000225,0.000111,0.000109,0.010152,0.010228,0.010253,0.010253,0.935734,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.935311,1.408638,,0.935311,0.935311,,1.001572,,,0.935311,1.408638,1.001572,,,,
4,conesQuarterSize,HALF,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000140,0.000092,0.000041,0.000028,0.000029,0.000190,0.000020,0.000019,0.009158,0.000885,0.000884,0.000195,0.000000,0.011023,0.000050,0.006559,0.001669,0.000600,0.000206,0.000123,0.000000,0.000448,0.000229,0.000098,0.000111,0.011070,0.011092,0.011117,0.011117,0.935734,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.027346,1.415050,,1.027346,,1.027346,1.019693,,,1.027346,1.415050,1.019693,,,,
5,conesHalfSize,HALF,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001264,0.001798,0.000371,0.000099,0.000064,0.002317,0.000102,0.000101,0.083839,0.011552,0.011551,0.004642,0.000002,0.108362,0.000204,0.063967,0.015201,0.003443,0.001133,0.000333,0.000000,0.008726,0.001966,0.000743,0.000202,0.108414,0.109685,0.109801,0.109801,7.401988,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.045916,1.378062,,1.045916,1.045916,,0.999669,,,1.045916,1.378062,0.999669,,,,
5,conesHalfSize,HALF,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001247,0.001783,0.000370,0.000102,0.000049,0.002304,0.000119,0.000118,0.089080,0.011896,0.011895,0.005391,0.000002,0.113648,0.000366,0.067592,0.016225,0.003673,0.001203,0.000346,0.000000,0.008972,0.002016,0.000839,0.000201,0.113704,0.115001,0.115113,0.115113,7.401988,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.996742,1.380818,,0.996742,,0.996742,0.974539,,,0.996742,1.380818,0.974539,,,,
6,conesFullSizeCropped,HALF,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002798,0.005075,0.000793,0.000211,0.000090,0.006209,0.000241,0.000238,0.179602,0.026864,0.026862,0.010169,0.000002,0.225329,0.000363,0.129803,0.037070,0.006837,0.002552,0.000663,0.000000,0.019736,0.004951,0.001637,0.000406,0.225383,0.225811,0.225922,0.225922,14.535008,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.138688,1.284561,,1.138688,1.138688,,1.003502,,,1.138688,1.284561,1.003502,,,,
6,conesFullSizeCropped,HALF,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002760,0.004997,0.001058,0.000213,0.000093,0.006351,0.000336,0.000334,0.179863,0.024639,0.024638,0.010009,0.000001,0.223961,0.000335,0.134534,0.034810,0.007184,0.002665,0.000700,0.000000,0.017796,0.005009,0.001437,0.000396,0.224017,0.224352,0.224462,0.224462,14.535008,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.174759,1.284850,,1.174759,,1.174759,1.005828,,,1.174759,1.284850,1.005828,,,,
