Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,120,16,8,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,432,381,15,0.000000,0.000437,0.000226,0.000129,0.000068,0.000057,0.000480,0.000090,0.000090,0.005635,0.001942,0.001942,0.000374,0.000000,0.008975,0.000032,0.003232,0.001315,0.000601,0.000300,0.000186,0.000000,0.001158,0.000427,0.000202,0.000162,0.008990,0.009025,0.009069,0.009069,0.779269,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.529896,0.822597,,,1.529896,,1.133860,,,,,,,,,,,,1.529896,0.822597,1.133860,,,,
3,barn1,DOUBLE,120,16,8,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,432,381,15,0.000000,0.000380,0.000197,0.000117,0.000058,0.000050,0.000425,0.000062,0.000062,0.006559,0.001479,0.001479,0.000363,0.000000,0.009433,0.000033,0.004009,0.001469,0.000602,0.000306,0.000178,0.000000,0.000803,0.000346,0.000155,0.000142,0.009449,0.009482,0.009558,0.009558,0.779269,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.630255,0.827666,,,,1.630255,0.980631,,,,,,,,,,,,1.630255,0.827666,0.980631,,,,
4,conesQuarterSize,DOUBLE,120,16,8,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,450,375,15,0.000000,0.000922,0.000322,0.000235,0.000112,0.000097,0.000772,0.000151,0.000151,0.010927,0.003448,0.003447,0.000576,0.000000,0.016820,0.000035,0.006532,0.002478,0.001201,0.000416,0.000260,0.000000,0.002032,0.000832,0.000385,0.000214,0.016845,0.016880,0.016933,0.016933,1.548286,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.872465,0.847990,,2.872465,2.872465,,0.997052,,,,,,,,,,,,2.872465,0.847990,0.997052,,,,
4,conesQuarterSize,DOUBLE,120,16,8,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,450,375,15,0.000000,0.000635,0.000306,0.000201,0.000110,0.000095,0.000716,0.000140,0.000139,0.013316,0.003917,0.003916,0.000670,0.000000,0.019274,0.000036,0.008406,0.002853,0.001270,0.000492,0.000293,0.000000,0.002415,0.000860,0.000401,0.000237,0.019299,0.019336,0.019385,0.019385,1.548286,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.546557,0.843016,,2.546557,,2.546557,0.983083,,,,,,,,,,,,2.546557,0.843016,0.983083,,,,
5,conesHalfSize,DOUBLE,120,16,8,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,900,750,7,0.000001,0.006658,0.009033,0.001304,0.000291,0.000179,0.010786,0.000257,0.000256,0.196696,0.046892,0.046890,0.023036,0.000001,0.284313,0.000178,0.169935,0.018661,0.004916,0.002553,0.000725,0.000000,0.038757,0.005635,0.001835,0.000756,0.284351,0.284525,0.284743,0.284743,11.630541,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.549177,0.845607,,1.549177,1.549177,,0.971351,,,,,,,,,,,,1.549177,0.845607,0.971351,,,,
5,conesHalfSize,DOUBLE,120,16,8,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,900,750,7,0.000001,0.006305,0.008503,0.001152,0.000249,0.000192,0.010051,0.000289,0.000289,0.175169,0.041979,0.041978,0.018855,0.000000,0.251305,0.000219,0.146858,0.020516,0.005260,0.002925,0.000717,0.000000,0.034087,0.005339,0.001746,0.000819,0.251340,0.251559,0.251775,0.251775,11.630541,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.994361,0.841733,,1.994361,,1.994361,1.096188,,,,,,,,,,,,1.994361,0.841733,1.096188,,,,
6,conesFullSizeCropped,DOUBLE,120,16,8,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,900,750,7,0.000000,0.009812,0.013433,0.003169,0.000655,0.000344,0.017608,0.000429,0.000428,0.327424,0.069953,0.069951,0.030624,0.000001,0.456094,0.000200,0.260172,0.047335,0.010048,0.007756,0.002167,0.000000,0.053688,0.011459,0.003233,0.001583,0.456134,0.456335,0.456547,0.456547,19.144427,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.696822,0.966918,,1.696822,1.696822,,0.833843,,,,,,,,,,,,1.696822,0.966918,0.833843,,,,
6,conesFullSizeCropped,DOUBLE,120,16,8,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,900,750,7,0.000001,0.008922,0.013131,0.003137,0.000671,0.000246,0.017097,0.000328,0.000327,0.321282,0.066095,0.066093,0.027786,0.000001,0.441806,0.000203,0.251403,0.050612,0.010324,0.006818,0.001488,0.000000,0.050165,0.011127,0.003220,0.001572,0.441841,0.442052,0.442282,0.442282,19.144427,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.320072,0.975281,,1.320072,,1.320072,0.622441,,,,,,,,,,,,1.320072,0.975281,0.622441,,,,
0,tsukubaSetHalfSize,HALF,120,16,8,YES,sockets,true,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,192,144,15,0.000000,0.000030,0.000048,0.000041,0.000035,0.000031,0.000155,0.000027,0.000026,0.000682,0.000426,0.000425,0.000061,0.000000,0.001394,0.000033,0.000209,0.000145,0.000107,0.000101,0.000109,0.000000,0.000110,0.000125,0.000116,0.000076,0.001411,0.001443,0.001450,0.001450,0.012020,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.020991,0.845629,1.020991,,1.020991,,2.079289,,,1.020991,0.845629,2.079289,,,,
0,tsukubaSetHalfSize,HALF,120,16,8,YES,sockets,true,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,192,144,15,0.000000,0.000027,0.000044,0.000037,0.000032,0.000029,0.000144,0.000026,0.000025,0.000719,0.000335,0.000335,0.000056,0.000000,0.001312,0.000030,0.000236,0.000158,0.000111,0.000101,0.000104,0.000000,0.000078,0.000085,0.000096,0.000068,0.001329,0.001360,0.001367,0.001367,0.012020,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.111858,0.858616,1.111858,,,1.111858,1.230770,,,1.111858,0.858616,1.230770,,,,
1,tsukubaSet,HALF,120,16,8,YES,sockets,true,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,384,288,15,0.000000,0.000140,0.000105,0.000085,0.000067,0.000049,0.000309,0.000069,0.000069,0.001534,0.001540,0.001539,0.000099,0.000000,0.003688,0.000037,0.000669,0.000363,0.000233,0.000152,0.000119,0.000000,0.000454,0.000398,0.000427,0.000234,0.003705,0.003741,0.003774,0.003774,0.105905,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.957356,1.182786,0.957356,,0.957356,,1.741219,,,0.957356,1.182786,1.741219,,,,
1,tsukubaSet,HALF,120,16,8,YES,sockets,true,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,384,288,15,0.000000,0.000080,0.000084,0.000060,0.000056,0.000044,0.000246,0.000062,0.000062,0.001726,0.000782,0.000782,0.000097,0.000000,0.003000,0.000038,0.000813,0.000397,0.000205,0.000159,0.000138,0.000000,0.000255,0.000171,0.000210,0.000141,0.003016,0.003053,0.003085,0.003085,0.105905,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.056269,1.171295,1.056269,,,1.056269,1.134313,,,1.056269,1.171295,1.134313,,,,
2,venus,HALF,120,16,8,YES,sockets,true,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,434,383,15,0.000000,0.000112,0.000078,0.000060,0.000060,0.000044,0.000242,0.000070,0.000069,0.002046,0.000784,0.000783,0.000148,0.000000,0.003402,0.000038,0.001016,0.000434,0.000275,0.000188,0.000138,0.000000,0.000215,0.000169,0.000204,0.000201,0.003419,0.003458,0.003504,0.003504,0.414314,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.058071,1.062386,1.058071,,1.058071,,1.050854,,,1.058071,1.062386,1.050854,,,,
2,venus,HALF,120,16,8,YES,sockets,true,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,434,383,15,0.000000,0.000104,0.000080,0.000056,0.000058,0.000040,0.000236,0.000073,0.000073,0.002274,0.000651,0.000650,0.000132,0.000000,0.003464,0.000035,0.001220,0.000498,0.000264,0.000163,0.000125,0.000000,0.000199,0.000125,0.000177,0.000145,0.003479,0.003514,0.003555,0.003555,0.414314,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.075707,1.062330,1.075707,,,1.075707,0.938651,,,1.075707,1.062330,0.938651,,,,
3,barn1,HALF,120,16,8,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,432,381,15,0.000000,0.000139,0.000105,0.000081,0.000077,0.000049,0.000309,0.000081,0.000081,0.002993,0.000937,0.000936,0.000180,0.000000,0.004659,0.000035,0.001755,0.000602,0.000302,0.000200,0.000127,0.000000,0.000302,0.000161,0.000262,0.000219,0.004675,0.004709,0.004749,0.004749,0.779269,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.855910,0.826355,,,0.855910,,0.984766,,,0.855910,0.826355,0.984766,,,,
3,barn1,HALF,120,16,8,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,432,381,15,0.000000,0.000161,0.000100,0.000075,0.000085,0.000048,0.000312,0.000092,0.000091,0.003190,0.000875,0.000875,0.000184,0.000000,0.004828,0.000035,0.001922,0.000640,0.000310,0.000193,0.000129,0.000000,0.000309,0.000155,0.000227,0.000195,0.004845,0.004880,0.004945,0.004945,0.779269,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.090213,0.827544,,,,1.090213,0.987564,,,1.090213,0.827544,0.987564,,,,
4,conesQuarterSize,HALF,120,16,8,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,450,375,15,0.000000,0.000356,0.000188,0.000119,0.000108,0.000066,0.000484,0.000140,0.000140,0.005653,0.002021,0.002021,0.000334,0.000000,0.008990,0.000036,0.003526,0.001194,0.000475,0.000278,0.000189,0.000000,0.000682,0.000280,0.000557,0.000477,0.009006,0.009042,0.009083,0.009083,1.548286,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.023577,0.851335,,1.023577,1.023577,,0.970997,,,1.023577,0.851335,0.970997,,,,
4,conesQuarterSize,HALF,120,16,8,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,450,375,15,0.000000,0.000376,0.000198,0.000120,0.000106,0.000062,0.000487,0.000116,0.000115,0.006171,0.002007,0.002007,0.000329,0.000000,0.009503,0.000036,0.003953,0.001275,0.000459,0.000286,0.000205,0.000000,0.000690,0.000287,0.000575,0.000446,0.009520,0.009555,0.009634,0.009634,1.548286,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.179223,0.855210,,1.179223,,1.179223,1.014296,,,1.179223,0.855210,1.014296,,,,
5,conesHalfSize,HALF,120,16,8,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,900,750,7,0.000000,0.002216,0.001509,0.000420,0.000328,0.000318,0.002556,0.000546,0.000546,0.035823,0.009723,0.009722,0.002031,0.000001,0.052905,0.000174,0.023487,0.008598,0.002418,0.000872,0.000401,0.000000,0.006194,0.001797,0.000856,0.000891,0.052946,0.053120,0.053324,0.053324,11.630541,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,2.066325,0.877036,,2.066325,2.066325,,0.959114,,,2.066325,0.877036,0.959114,,,,
5,conesHalfSize,HALF,120,16,8,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,900,750,7,0.000000,0.003170,0.001458,0.000411,0.000403,0.000390,0.002660,0.000505,0.000505,0.040611,0.010070,0.010069,0.002010,0.000000,0.059414,0.000173,0.028585,0.008135,0.002480,0.000884,0.000476,0.000000,0.006380,0.001782,0.000912,0.001031,0.059448,0.059608,0.059810,0.059810,11.630541,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.944423,0.878790,,1.944423,,1.944423,0.987766,,,1.944423,0.878790,0.987766,,,,
6,conesFullSizeCropped,HALF,120,16,8,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,900,750,7,0.000000,0.004628,0.005322,0.001145,0.000356,0.000525,0.007454,0.000935,0.000934,0.103677,0.031428,0.031427,0.007281,0.000001,0.156023,0.000193,0.081534,0.014537,0.004644,0.001811,0.000715,0.000000,0.022189,0.004981,0.002356,0.002056,0.156062,0.156256,0.156478,0.156478,19.144427,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.673275,0.975276,,1.673275,1.673275,,1.021350,,,1.673275,0.975276,1.021350,,,,
6,conesFullSizeCropped,HALF,120,16,8,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,60,AVX256,900,750,7,0.000000,0.006722,0.004769,0.001119,0.000299,0.000472,0.006670,0.000722,0.000722,0.107010,0.031967,0.031966,0.006039,0.000000,0.159163,0.000199,0.083415,0.016055,0.004892,0.001768,0.000802,0.000000,0.022896,0.004585,0.002429,0.002085,0.159196,0.159402,0.159602,0.159602,19.144427,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.678560,0.975495,,1.678560,,1.678560,1.021897,,,1.678560,0.975495,1.021897,,,,
