Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000025,0.000017,0.000011,0.000008,0.000008,0.000045,0.000011,0.000011,0.000481,0.000129,0.000129,0.000027,0.000000,0.000731,0.000006,0.000252,0.000091,0.000045,0.000053,0.000036,0.000000,0.000061,0.000030,0.000021,0.000017,0.000753,0.000759,0.000767,0.000767,0.007484,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.032752,1.483679,1.032752,,1.032752,,1.101627,,,,,,,,,,1.032752,1.483679,1.101627,,,,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000038,0.000017,0.000010,0.000009,0.000008,0.000044,0.000019,0.000018,0.000895,0.000141,0.000140,0.000029,0.000000,0.001181,0.000008,0.000522,0.000171,0.000071,0.000068,0.000037,0.000000,0.000071,0.000030,0.000022,0.000020,0.001199,0.001206,0.001213,0.001213,0.007484,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.738166,1.507170,1.738166,,,1.738166,1.044068,,,,,,,,,,1.738166,1.507170,1.044068,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000189,0.000112,0.000034,0.000015,0.000011,0.000172,0.000023,0.000023,0.004609,0.001731,0.001731,0.000438,0.000001,0.007161,0.000020,0.003761,0.000565,0.000163,0.000069,0.000082,0.000000,0.001325,0.000295,0.000081,0.000037,0.007195,0.007216,0.007260,0.007260,0.085824,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.503473,1.421660,0.503473,,0.503473,,0.991104,,,,,,,,,,0.503473,1.421660,0.991104,,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000178,0.000117,0.000052,0.000015,0.000011,0.000190,0.000021,0.000020,0.009162,0.001764,0.001763,0.000448,0.000001,0.011787,0.000023,0.007747,0.000919,0.000262,0.000101,0.000107,0.000000,0.001359,0.000286,0.000084,0.000039,0.011819,0.011839,0.011885,0.011885,0.085824,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.547680,1.430550,0.547680,,,0.547680,1.099027,,,,,,,,,,0.547680,1.430550,1.099027,,,,
2,venus,DOUBLE,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000000,0.000462,0.000742,0.000079,0.000020,0.000013,0.000855,0.000037,0.000036,0.022950,0.005475,0.005473,0.001802,0.000001,0.031559,0.000034,0.018883,0.003422,0.000348,0.000153,0.000135,0.000000,0.004376,0.000949,0.000133,0.000079,0.031610,0.031642,0.031722,0.031722,0.225459,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.190911,1.929632,0.190911,,0.190911,,1.007212,,,,,,,,,,0.190911,1.929632,1.007212,,,,
2,venus,DOUBLE,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000475,0.000725,0.000081,0.000019,0.000014,0.000839,0.000035,0.000035,0.028868,0.005424,0.005423,0.001844,0.000001,0.037417,0.000033,0.023242,0.004465,0.000635,0.000244,0.000182,0.000000,0.004287,0.000903,0.000148,0.000085,0.037478,0.037512,0.037595,0.037595,0.225459,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.248724,1.917692,0.248724,,,0.248724,0.993077,,,,,,,,,,0.248724,1.917692,0.993077,,,,
3,barn1,DOUBLE,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000648,0.001226,0.000172,0.000032,0.000016,0.001448,0.000033,0.000032,0.032541,0.006927,0.006926,0.003003,0.000002,0.044700,0.000032,0.025512,0.005966,0.000699,0.000219,0.000219,0.000000,0.005029,0.001488,0.000290,0.000133,0.044737,0.044769,0.044849,0.044849,0.420461,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.272693,1.524573,,,0.272693,,0.999444,,,,,,,,,,0.272693,1.524573,0.999444,,,,
3,barn1,DOUBLE,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000652,0.001286,0.000183,0.000028,0.000016,0.001514,0.000034,0.000033,0.039047,0.006915,0.006913,0.003024,0.000002,0.051241,0.000034,0.030167,0.007329,0.000959,0.000308,0.000260,0.000000,0.005077,0.001471,0.000257,0.000119,0.051291,0.051323,0.051406,0.051406,0.420461,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.309455,1.533968,,,,0.309455,1.001175,,,,,,,,,,0.309455,1.533968,1.001175,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.002072,0.003394,0.000776,0.000153,0.000037,0.004360,0.000058,0.000056,0.076091,0.017550,0.017548,0.007790,0.000001,0.108044,0.000033,0.062593,0.010279,0.002322,0.000466,0.000429,0.000000,0.012880,0.003354,0.001012,0.000303,0.108090,0.108123,0.108205,0.108205,0.911655,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.451234,1.440161,,0.451234,0.451234,,1.000898,,,,,,,,,,0.451234,1.440161,1.000898,,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.002028,0.003333,0.000707,0.000123,0.000038,0.004201,0.000058,0.000056,0.080151,0.017297,0.017295,0.007593,0.000002,0.111946,0.000034,0.065090,0.011445,0.002537,0.000606,0.000456,0.000000,0.012655,0.003332,0.001014,0.000294,0.111993,0.112028,0.112111,0.112111,0.911655,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.446860,1.431715,,0.446860,,0.446860,0.997696,,,,,,,,,,0.446860,1.431715,0.997696,,,,
