Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
4,conesQuarterSize,DOUBLE,24,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,450,375,3,0.000000,0.000968,0.001018,0.000263,0.000074,0.000023,0.001378,0.000037,0.000036,0.037898,0.009419,0.009417,0.001857,0.000001,0.051557,0.000024,0.029326,0.006539,0.001367,0.000375,0.000295,0.000000,0.006151,0.002149,0.000976,0.000141,0.051599,0.051623,0.051692,0.051692,0.865443,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.998049,1.508164,,0.998049,,0.998049,1.027438,,,,,,,,,,0.998049,1.508164,1.027438,,,,
5,conesHalfSize,DOUBLE,24,64,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,900,750,3,0.000001,0.011576,0.011895,0.003403,0.000679,0.000207,0.016185,0.000534,0.000533,0.339489,0.093468,0.093466,0.021283,0.000001,0.483073,0.000072,0.259771,0.060962,0.014316,0.003456,0.001008,0.000000,0.070174,0.016049,0.005144,0.002171,0.483116,0.483186,0.483471,0.483471,7.684031,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,0.940073,1.279910,,0.940073,0.940073,,1.000814,,,,,,,,,,0.940073,1.279910,1.000814,,,,
5,conesHalfSize,DOUBLE,24,64,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,900,750,3,0.000001,0.011145,0.011845,0.003364,0.000544,0.000173,0.015905,0.000270,0.000269,0.351818,0.093272,0.093270,0.020760,0.000001,0.494721,0.000071,0.272163,0.062852,0.013005,0.003076,0.000772,0.000000,0.070554,0.015781,0.004957,0.002003,0.494759,0.494830,0.495126,0.495126,7.684031,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,0.923645,1.274046,,0.923645,,0.923645,0.998366,,,,,,,,,,0.923645,1.274046,0.998366,,,,
6,conesFullSizeCropped,DOUBLE,24,64,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,900,750,3,0.000001,0.029425,0.038025,0.006550,0.001553,0.000645,0.046765,0.001256,0.001255,0.696341,0.272784,0.272782,0.049174,0.000001,1.097857,0.000073,0.534386,0.126898,0.026475,0.006620,0.001840,0.000000,0.222240,0.034579,0.011075,0.005221,1.097916,1.097986,1.098274,1.098274,16.709216,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,0.848735,1.107838,,0.848735,0.848735,,1.003332,,,,,,,,,,0.848735,1.107838,1.003332,,,,
6,conesFullSizeCropped,DOUBLE,24,64,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,900,750,3,0.000001,0.031241,0.036354,0.007818,0.001878,0.000592,0.046644,0.001044,0.001042,0.732690,0.272282,0.272280,0.052376,0.000001,1.136279,0.000089,0.563074,0.129957,0.028904,0.006918,0.002006,0.000000,0.220269,0.034354,0.011599,0.006057,1.136321,1.136411,1.136696,1.136696,16.709216,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,0.831301,1.117419,,0.831301,,0.831301,1.007406,,,,,,,,,,0.831301,1.117419,1.007406,,,,
0,tsukubaSetHalfSize,HALF,24,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,192,144,3,0.000000,0.000017,0.000011,0.000011,0.000010,0.000009,0.000042,0.000013,0.000012,0.000298,0.000106,0.000105,0.000015,0.000000,0.000501,0.000007,0.000069,0.000051,0.000083,0.000051,0.000040,0.000000,0.000028,0.000023,0.000025,0.000028,0.000525,0.000551,0.000556,0.000556,0.007094,,0.896934,0.896934,0.759440,0.119900,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003472,0.003472,0.002242,0.000362,0.000000,0.000000,,,,,,,,,,,,,,,,,1.370181,1.432821,1.370181,,1.370181,,1.070735,,1.370181,1.432821,1.070735,,,,
0,tsukubaSetHalfSize,HALF,24,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,192,144,3,0.000000,0.000019,0.000012,0.000013,0.000011,0.000009,0.000046,0.000018,0.000017,0.000540,0.000106,0.000105,0.000015,0.000000,0.000749,0.000021,0.000129,0.000070,0.000194,0.000092,0.000059,0.000000,0.000027,0.000021,0.000026,0.000028,0.000766,0.000787,0.000792,0.000792,0.007094,,0.896934,0.896934,0.759440,0.119900,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003472,0.003472,0.002242,0.000362,0.000000,0.000000,,,,,,,,,,,,,,,,,1.621604,1.454826,1.621604,,,1.621604,1.040476,,1.621604,1.454826,1.040476,,,,
1,tsukubaSet,HALF,24,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,384,288,3,0.000000,0.000095,0.000040,0.000015,0.000021,0.000014,0.000090,0.000020,0.000020,0.000800,0.000316,0.000316,0.000035,0.000000,0.001358,0.000012,0.000374,0.000122,0.000075,0.000148,0.000080,0.000000,0.000188,0.000048,0.000040,0.000037,0.001377,0.001389,0.001417,0.001417,0.079430,,1.490307,1.455169,0.398953,0.223009,0.073712,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004494,0.004494,0.001890,0.000479,0.000326,0.000000,,,,,,,,,,,,,,,,,1.486690,1.577028,1.486690,,1.486690,,1.015390,,1.486690,1.577028,1.015390,,,,
1,tsukubaSet,HALF,24,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,384,288,3,0.000000,0.000106,0.000041,0.000016,0.000018,0.000013,0.000089,0.000033,0.000033,0.001352,0.000310,0.000309,0.000036,0.000000,0.001930,0.000011,0.000589,0.000196,0.000092,0.000322,0.000149,0.000000,0.000187,0.000047,0.000038,0.000039,0.001963,0.001973,0.002003,0.002003,0.079430,,1.490307,1.455169,0.398953,0.223009,0.073712,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004494,0.004494,0.001890,0.000479,0.000326,0.000000,,,,,,,,,,,,,,,,,1.413773,1.561707,1.413773,,,1.413773,0.985541,,1.413773,1.561707,0.985541,,,,
2,venus,HALF,24,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,434,383,3,0.000000,0.000237,0.000079,0.000024,0.000011,0.000008,0.000122,0.000011,0.000011,0.001949,0.000435,0.000434,0.000111,0.000000,0.002849,0.000016,0.001110,0.000336,0.000119,0.000299,0.000098,0.000000,0.000284,0.000092,0.000039,0.000019,0.002870,0.002886,0.002932,0.002932,0.206252,,0.446654,0.423928,0.883956,0.025261,0.013993,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002238,0.002238,0.001678,0.000126,0.000066,0.000000,,,,,,,,,,,,,,,,,1.160390,2.134091,1.160390,,1.160390,,0.964248,,1.160390,2.134091,0.964248,,,,
2,venus,HALF,24,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,434,383,3,0.000000,0.000225,0.000089,0.000026,0.000011,0.000009,0.000136,0.000017,0.000017,0.003148,0.000514,0.000513,0.000108,0.000000,0.004153,0.000016,0.001898,0.000569,0.000192,0.000385,0.000119,0.000000,0.000329,0.000118,0.000047,0.000021,0.004174,0.004189,0.004240,0.004240,0.206252,,0.446654,0.423928,0.883956,0.025261,0.013993,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002238,0.002238,0.001678,0.000126,0.000066,0.000000,,,,,,,,,,,,,,,,,0.956651,2.133979,0.956651,,,0.956651,0.995513,,0.956651,2.133979,0.995513,,,,
3,barn1,HALF,24,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,432,381,3,0.000000,0.000284,0.000129,0.000085,0.000014,0.000010,0.000236,0.000011,0.000011,0.003366,0.001462,0.001461,0.000180,0.000000,0.005559,0.000016,0.002045,0.000584,0.000182,0.000403,0.000137,0.000000,0.000856,0.000416,0.000165,0.000044,0.005581,0.005597,0.005643,0.005643,0.390520,,0.500237,0.486434,0.850230,0.039097,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001604,0.001604,0.000784,0.000140,0.000103,0.000000,,,,,,,,,,,,,,,,,0.731915,1.648964,,,0.731915,,1.000557,,0.731915,1.648964,1.000557,,,,
3,barn1,HALF,24,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,432,381,3,0.000000,0.000315,0.000122,0.000082,0.000014,0.000010,0.000228,0.000014,0.000014,0.004583,0.001537,0.001536,0.000178,0.000000,0.006850,0.000016,0.002838,0.000893,0.000233,0.000471,0.000148,0.000000,0.000894,0.000438,0.000160,0.000046,0.006871,0.006887,0.006932,0.006932,0.390520,,0.500237,0.486434,0.850230,0.039097,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001604,0.001604,0.000784,0.000140,0.000103,0.000000,,,,,,,,,,,,,,,,,0.811677,1.651335,,,,0.811677,1.030720,,0.811677,1.651335,1.030720,,,,
4,conesQuarterSize,HALF,24,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,450,375,3,0.000000,0.001276,0.000791,0.000215,0.000043,0.000012,0.001062,0.000026,0.000025,0.008205,0.004710,0.004709,0.000429,0.000000,0.015695,0.000019,0.005299,0.001212,0.000326,0.001057,0.000315,0.000000,0.003266,0.001025,0.000354,0.000083,0.015718,0.015735,0.015785,0.015785,0.865443,,2.316924,1.475779,0.790524,0.157505,0.109879,0.073576,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.040545,0.035994,0.010643,0.005683,0.000741,0.000622,,,,,,,,,,,,,,,,,0.617041,1.523047,,0.617041,0.617041,,1.017217,,0.617041,1.523047,1.017217,,,,
4,conesQuarterSize,HALF,24,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,450,375,3,0.000000,0.001245,0.000861,0.000212,0.000046,0.000012,0.001131,0.000026,0.000026,0.009452,0.005662,0.005661,0.000425,0.000000,0.017932,0.000036,0.006053,0.001483,0.000347,0.001217,0.000350,0.000000,0.004230,0.001022,0.000347,0.000089,0.017959,0.017978,0.018029,0.018029,0.865443,,2.316924,1.475779,0.790524,0.157505,0.109879,0.073576,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.040545,0.035994,0.010643,0.005683,0.000741,0.000622,,,,,,,,,,,,,,,,,0.659962,1.529979,,0.659962,,0.659962,1.062319,,0.659962,1.529979,1.062319,,,,
5,conesHalfSize,HALF,24,64,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,900,750,3,0.000001,0.005460,0.005111,0.001714,0.000478,0.000130,0.007310,0.000156,0.000154,0.083331,0.048933,0.048931,0.005214,0.000002,0.150346,0.000072,0.064577,0.012656,0.003197,0.000767,0.002136,0.000000,0.029116,0.015728,0.003357,0.000737,0.150392,0.150464,0.150762,0.150762,7.684031,,4.300607,1.891846,0.691979,0.197184,0.147861,0.107809,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.011932,0.010002,0.007304,0.000505,0.000170,0.000101,,,,,,,,,,,,,,,,,0.772666,1.327480,,0.772666,0.772666,,1.013995,,0.772666,1.327480,1.013995,,,,
5,conesHalfSize,HALF,24,64,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,900,750,3,0.000001,0.005357,0.004904,0.001956,0.000472,0.000094,0.007409,0.000161,0.000160,0.085191,0.044227,0.044226,0.005172,0.000001,0.147738,0.000071,0.065635,0.013257,0.003280,0.000751,0.002257,0.000000,0.028754,0.012432,0.002496,0.000724,0.147797,0.147868,0.148151,0.148151,7.684031,,4.300607,1.891846,0.691979,0.197184,0.147861,0.107809,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.011932,0.010002,0.007304,0.000505,0.000170,0.000101,,,,,,,,,,,,,,,,,0.774200,1.330135,,0.774200,,0.774200,0.974199,,0.774200,1.330135,0.974199,,,,
6,conesFullSizeCropped,HALF,24,64,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,900,750,3,0.000001,0.016001,0.012991,0.009230,0.001038,0.000207,0.023453,0.000296,0.000295,0.185967,0.127336,0.127334,0.011798,0.000001,0.364391,0.000071,0.140139,0.032353,0.007400,0.001567,0.004188,0.000000,0.071495,0.039783,0.012857,0.002304,0.364438,0.364508,0.364806,0.364806,16.709216,,114.655266,9.454146,0.973431,0.947471,0.939764,0.936396,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,108.716103,8.274743,0.829551,0.827858,0.827024,0.826720,,,,,,,,,,,,,,,,,0.729844,1.117413,,0.729844,0.729844,,1.038596,,0.729844,1.117413,1.038596,,,,
6,conesFullSizeCropped,HALF,24,64,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,900,750,3,0.000001,0.016432,0.012181,0.009290,0.001232,0.000187,0.022886,0.000304,0.000303,0.183572,0.121611,0.121608,0.011774,0.000002,0.355997,0.000070,0.138165,0.031839,0.007461,0.001604,0.004291,0.000000,0.068122,0.041163,0.011001,0.001739,0.356045,0.356114,0.356398,0.356398,16.709216,,114.655266,9.454146,0.973431,0.947471,0.939764,0.936396,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,108.716103,8.274743,0.829551,0.827858,0.827024,0.826720,,,,,,,,,,,,,,,,,0.742110,1.117665,,0.742110,,0.742110,1.008871,,0.742110,1.117665,1.008871,,,,
