Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002334,0.004322,0.000723,0.000137,0.000046,0.005206,0.000082,0.000081,0.122016,0.021025,0.021023,0.008389,0.000001,0.160713,0.000442,0.094498,0.022471,0.003830,0.001152,0.000352,0.000000,0.015694,0.004090,0.001013,0.000227,0.160768,0.162056,0.162165,0.162165,7.410948,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.401992,1.378595,,1.401992,1.401992,,0.993458,,,,,,,,,,,,,,,,,,,,,1.401992,1.378595,0.993458,,,,
5,conesHalfSize,FLOAT,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002341,0.004408,0.000731,0.000169,0.000055,0.005365,0.000060,0.000057,0.127656,0.020206,0.020204,0.008573,0.000002,0.166450,0.000506,0.097006,0.024687,0.004219,0.001301,0.000386,0.000000,0.015018,0.003965,0.001078,0.000219,0.166501,0.166684,0.166795,0.166795,7.410948,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.299105,1.384047,,1.299105,,1.299105,0.935873,,,,,,,,,,,,,,,,,,,,,1.299105,1.384047,0.935873,,,,
6,conesFullSizeCropped,FLOAT,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005595,0.008435,0.001840,0.000349,0.000079,0.010695,0.000119,0.000117,0.244220,0.043119,0.043117,0.017787,0.000002,0.321483,0.000259,0.184384,0.045194,0.010105,0.002673,0.000672,0.000000,0.032236,0.008106,0.002355,0.000479,0.321535,0.321795,0.321909,0.321909,14.444682,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.474609,1.293147,,1.474609,1.474609,,1.009841,,,,,,,,,,,,,,,,,,,,,1.474609,1.293147,1.009841,,,,
6,conesFullSizeCropped,FLOAT,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005546,0.008600,0.001790,0.000349,0.000092,0.010823,0.000108,0.000106,0.251160,0.041522,0.041521,0.017851,0.000002,0.327267,0.000253,0.187816,0.047358,0.011105,0.002791,0.000744,0.000000,0.030420,0.008190,0.002428,0.000494,0.327322,0.327575,0.327696,0.327696,14.444682,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.406062,1.288391,,1.406062,,1.406062,0.972161,,,,,,,,,,,,,,,,,,,,,1.406062,1.288391,0.972161,,,,
0,tsukubaSetHalfSize,DOUBLE,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000013,0.000020,0.000019,0.000019,0.000019,0.000077,0.000009,0.000009,0.000465,0.000095,0.000094,0.000033,0.000000,0.000698,0.000018,0.000157,0.000098,0.000070,0.000065,0.000064,0.000000,0.000032,0.000023,0.000020,0.000019,0.000717,0.000736,0.000739,0.000739,0.010759,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.156568,1.032053,1.156568,,1.156568,,1.188255,,,,,,,,,,,,1.156568,1.032053,1.188255,,,,
0,tsukubaSetHalfSize,DOUBLE,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000013,0.000021,0.000020,0.000019,0.000019,0.000078,0.000009,0.000009,0.000789,0.000094,0.000094,0.000033,0.000000,0.001015,0.000019,0.000389,0.000157,0.000093,0.000065,0.000065,0.000000,0.000032,0.000022,0.000020,0.000019,0.001035,0.001054,0.001057,0.001057,0.010759,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.929438,1.048393,1.929438,,,1.929438,1.009781,,,,,,,,,,,,1.929438,1.048393,1.009781,,,,
1,tsukubaSet,DOUBLE,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000041,0.000047,0.000024,0.000021,0.000020,0.000111,0.000012,0.000012,0.001473,0.000250,0.000249,0.000086,0.000000,0.001959,0.000020,0.000893,0.000301,0.000125,0.000081,0.000073,0.000000,0.000153,0.000047,0.000027,0.000022,0.001981,0.002001,0.002015,0.002015,0.093598,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.833988,1.303582,1.833988,,1.833988,,1.002228,,,,,,,,,,,,1.833988,1.303582,1.002228,,,,
1,tsukubaSet,DOUBLE,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000039,0.000033,0.000024,0.000020,0.000020,0.000097,0.000012,0.000012,0.003358,0.000238,0.000237,0.000078,0.000000,0.003821,0.000021,0.002230,0.000684,0.000272,0.000107,0.000073,0.000000,0.000145,0.000045,0.000027,0.000022,0.003842,0.003863,0.003878,0.003878,0.093598,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.500739,1.311734,1.500739,,,1.500739,0.982648,,,,,,,,,,,,1.500739,1.311734,0.982648,,,,
2,venus,DOUBLE,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000001,0.000062,0.000069,0.000038,0.000025,0.000022,0.000154,0.000015,0.000015,0.004834,0.000572,0.000571,0.000204,0.000000,0.005867,0.000043,0.003404,0.000878,0.000337,0.000132,0.000085,0.000000,0.000312,0.000173,0.000055,0.000031,0.005911,0.005954,0.005980,0.005980,0.276539,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.000580,1.573204,1.000580,,1.000580,,0.995080,,,,,,,,,,,,1.000580,1.573204,0.995080,,,,
2,venus,DOUBLE,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000056,0.000070,0.000044,0.000025,0.000021,0.000160,0.000015,0.000015,0.005571,0.000580,0.000580,0.000194,0.000000,0.006575,0.000024,0.003904,0.000995,0.000370,0.000141,0.000092,0.000000,0.000327,0.000165,0.000057,0.000032,0.006612,0.006636,0.006661,0.006661,0.276539,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.403266,1.563469,1.403266,,,1.403266,0.992646,,,,,,,,,,,,1.403266,1.563469,0.992646,,,,
3,barn1,DOUBLE,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000001,0.000122,0.000140,0.000045,0.000035,0.000023,0.000242,0.000019,0.000019,0.009508,0.001119,0.001118,0.000700,0.000001,0.011784,0.000051,0.007420,0.001301,0.000504,0.000171,0.000108,0.000000,0.000807,0.000191,0.000075,0.000046,0.011820,0.011845,0.011870,0.011870,0.407360,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.990629,1.573607,,,0.990629,,0.960919,,,,,,,,,,,,0.990629,1.573607,0.960919,,,,
3,barn1,DOUBLE,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000001,0.000123,0.000139,0.000046,0.000045,0.000022,0.000250,0.000019,0.000018,0.010162,0.001154,0.001153,0.000718,0.000001,0.012812,0.000051,0.007868,0.001469,0.000549,0.000181,0.000121,0.000000,0.000827,0.000200,0.000079,0.000047,0.012855,0.012906,0.012932,0.012932,0.407360,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.227666,1.583304,,,,1.227666,0.999182,,,,,,,,,,,,1.227666,1.583304,0.999182,,,,
4,conesQuarterSize,DOUBLE,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000001,0.000318,0.000300,0.000104,0.000044,0.000025,0.000462,0.000031,0.000031,0.024715,0.004085,0.004085,0.001939,0.000001,0.031553,0.000054,0.020019,0.003101,0.001031,0.000331,0.000187,0.000000,0.003350,0.000512,0.000154,0.000070,0.031596,0.031651,0.031676,0.031676,0.937072,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.503924,1.401099,,1.503924,1.503924,,0.976557,,,,,,,,,,,,1.503924,1.401099,0.976557,,,,
