Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.002389,0.003960,0.000723,0.000146,0.000048,0.004839,0.000060,0.000058,0.125515,0.020314,0.020313,0.008654,0.000002,0.162187,0.000474,0.097642,0.022479,0.003790,0.001158,0.000342,0.000000,0.015101,0.003953,0.001066,0.000230,0.162243,0.162501,0.162611,0.162611,7.381893,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.461361,1.384022,,1.461361,1.461361,,1.038374,,,,,,,,,,,,,,,,,,,,,1.461361,1.384022,1.038374,,,,
5,conesHalfSize,FLOAT,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.002403,0.004249,0.000783,0.000145,0.000048,0.005168,0.000058,0.000056,0.132526,0.020246,0.020244,0.008667,0.000002,0.173151,0.000289,0.097919,0.024332,0.004391,0.001358,0.000383,0.000000,0.014999,0.003907,0.001132,0.000228,0.173205,0.173789,0.173913,0.173913,7.381893,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.356866,1.389495,,1.356866,,1.356866,1.019195,,,,,,,,,,,,,,,,,,,,,1.356866,1.389495,1.019195,,,,
6,conesFullSizeCropped,FLOAT,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.005864,0.008547,0.001901,0.000345,0.000083,0.010799,0.000106,0.000104,0.244868,0.043179,0.043177,0.018360,0.000002,0.326865,0.000407,0.182769,0.045592,0.010319,0.002654,0.000679,0.000000,0.030642,0.008341,0.002433,0.000487,0.326933,0.327327,0.327436,0.327436,14.269460,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.429956,1.309026,,1.429956,1.429956,,0.996076,,,,,,,,,,,,,,,,,,,,,1.429956,1.309026,0.996076,,,,
6,conesFullSizeCropped,FLOAT,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.005890,0.008621,0.001803,0.000356,0.000080,0.010860,0.000110,0.000106,0.252176,0.041535,0.041532,0.017962,0.000002,0.328811,0.000278,0.191433,0.047009,0.010566,0.002764,0.000722,0.000000,0.030489,0.008109,0.002461,0.000494,0.328867,0.329145,0.329254,0.329254,14.269460,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.423321,1.304212,,1.423321,,1.423321,0.988774,,,,,,,,,,,,,,,,,,,,,1.423321,1.304212,0.988774,,,,
0,tsukubaSetHalfSize,DOUBLE,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000012,0.000021,0.000019,0.000018,0.000018,0.000076,0.000009,0.000009,0.000419,0.000090,0.000090,0.000032,0.000000,0.000639,0.000017,0.000139,0.000084,0.000066,0.000063,0.000062,0.000000,0.000030,0.000022,0.000019,0.000019,0.000658,0.000675,0.000678,0.000678,0.010650,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.246667,1.042585,1.246667,,1.246667,,1.175675,,,,,,,,,,,,1.246667,1.042585,1.175675,,,,
0,tsukubaSetHalfSize,DOUBLE,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000013,0.000022,0.000020,0.000019,0.000019,0.000080,0.000009,0.000009,0.000760,0.000093,0.000093,0.000033,0.000000,0.000992,0.000018,0.000388,0.000164,0.000081,0.000065,0.000064,0.000000,0.000031,0.000022,0.000020,0.000020,0.001010,0.001028,0.001031,0.001031,0.010650,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,2.152661,1.059092,2.152661,,,2.152661,1.098817,,,,,,,,,,,,2.152661,1.059092,1.098817,,,,
1,tsukubaSet,DOUBLE,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000039,0.000031,0.000024,0.000021,0.000020,0.000096,0.000011,0.000011,0.001489,0.000230,0.000230,0.000075,0.000000,0.001941,0.000019,0.000904,0.000303,0.000127,0.000076,0.000065,0.000000,0.000140,0.000045,0.000025,0.000022,0.001962,0.001982,0.001997,0.001997,0.095051,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.925863,1.283658,1.925863,,1.925863,,1.042945,,,,,,,,,,,,1.925863,1.283658,1.042945,,,,
1,tsukubaSet,DOUBLE,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000038,0.000031,0.000023,0.000021,0.000020,0.000097,0.000011,0.000011,0.003411,0.000208,0.000207,0.000070,0.000000,0.003835,0.000019,0.002243,0.000717,0.000266,0.000108,0.000074,0.000000,0.000118,0.000042,0.000024,0.000022,0.003852,0.003872,0.003886,0.003886,0.095051,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.527426,1.291685,1.527426,,,1.527426,1.002253,,,,,,,,,,,,1.527426,1.291685,1.002253,,,,
2,venus,DOUBLE,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000059,0.000067,0.000035,0.000024,0.000021,0.000149,0.000014,0.000014,0.005118,0.000554,0.000553,0.000219,0.000000,0.006118,0.000024,0.003651,0.000894,0.000337,0.000136,0.000086,0.000000,0.000320,0.000143,0.000056,0.000030,0.006162,0.006184,0.006209,0.006209,0.274020,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,0.967442,1.587663,0.967442,,0.967442,,0.998965,,,,,,,,,,,,0.967442,1.587663,0.998965,,,,
2,venus,DOUBLE,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000058,0.000066,0.000036,0.000024,0.000022,0.000153,0.000014,0.000014,0.005880,0.000548,0.000547,0.000225,0.000000,0.006889,0.000023,0.004217,0.001015,0.000378,0.000154,0.000093,0.000000,0.000318,0.000140,0.000057,0.000030,0.006929,0.006952,0.006976,0.006976,0.274020,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.350888,1.577839,1.350888,,,1.350888,1.000785,,,,,,,,,,,,1.350888,1.577839,1.000785,,,,
