Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
3,barn1,DOUBLE,24,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,432,381,3,0.000000,0.000293,0.000351,0.000060,0.000016,0.000010,0.000434,0.000022,0.000022,0.029248,0.002148,0.002147,0.001091,0.000001,0.033156,0.000021,0.021071,0.006277,0.001384,0.000379,0.000124,0.000000,0.001415,0.000545,0.000137,0.000050,0.033193,0.033213,0.033279,0.033279,0.395980,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.367541,1.618831,,,0.367541,,0.999549,,,,,,,,,,0.367541,1.618831,0.999549,,,,
3,barn1,DOUBLE,24,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,432,381,3,0.000000,0.000310,0.000348,0.000071,0.000018,0.000010,0.000445,0.000022,0.000021,0.039062,0.002346,0.002346,0.001072,0.000001,0.043250,0.000021,0.028663,0.008093,0.001752,0.000429,0.000159,0.000000,0.001584,0.000561,0.000152,0.000050,0.043289,0.043310,0.043378,0.043378,0.395980,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.368111,1.628806,,,,0.368111,1.004959,,,,,,,,,,0.368111,1.628806,1.004959,,,,
4,conesQuarterSize,DOUBLE,24,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,450,375,3,0.000001,0.001233,0.001182,0.000309,0.000072,0.000022,0.001570,0.000039,0.000039,0.077155,0.011661,0.011660,0.004901,0.000002,0.096791,0.000026,0.058975,0.013655,0.003384,0.001047,0.000296,0.000000,0.008514,0.002499,0.000522,0.000125,0.096842,0.096867,0.096955,0.096955,0.857648,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.539183,1.530849,,0.539183,0.539183,,1.071638,,,,,,,,,,0.539183,1.530849,1.071638,,,,
4,conesQuarterSize,DOUBLE,24,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,450,375,3,0.000000,0.001141,0.001083,0.000295,0.000062,0.000023,0.001464,0.000042,0.000041,0.082088,0.010548,0.010546,0.004216,0.000001,0.100255,0.000025,0.061488,0.015329,0.003841,0.001141,0.000327,0.000000,0.007600,0.002354,0.000469,0.000125,0.100317,0.100343,0.100430,0.100430,0.857648,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.503695,1.521871,,0.503695,,0.503695,1.007414,,,,,,,,,,0.503695,1.521871,1.007414,,,,
5,conesHalfSize,DOUBLE,24,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,900,750,3,0.000001,0.011010,0.013197,0.003358,0.000573,0.000140,0.017270,0.000407,0.000406,0.752082,0.100576,0.100573,0.077628,0.000001,0.959183,0.000073,0.586953,0.126755,0.028931,0.007097,0.002323,0.000000,0.074953,0.018720,0.005595,0.001501,0.959236,0.959310,0.959688,0.959688,7.708542,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.475530,1.275841,,0.475530,0.475530,,1.004917,,,,,,,,,,0.475530,1.275841,1.004917,,,,
5,conesHalfSize,DOUBLE,24,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,900,750,3,0.000001,0.011395,0.013729,0.003274,0.000528,0.000135,0.017668,0.000401,0.000400,0.792913,0.101012,0.101009,0.077076,0.000001,0.999651,0.000072,0.614314,0.135220,0.032682,0.007756,0.002709,0.000000,0.075237,0.018810,0.005771,0.001508,0.999703,0.999774,1.000145,1.000145,7.708542,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.459307,1.269995,,0.459307,,0.459307,1.002849,,,,,,,,,,0.459307,1.269995,1.002849,,,,
6,conesFullSizeCropped,DOUBLE,24,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,900,750,3,0.000001,0.030185,0.036879,0.006912,0.001341,0.000306,0.045419,0.001059,0.001058,2.405765,0.234577,0.234575,0.335903,0.000003,3.054525,0.000075,2.056587,0.268043,0.060526,0.014264,0.005526,0.000000,0.179165,0.040098,0.012450,0.003278,3.054577,3.054652,3.055002,3.055002,16.705495,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.346376,1.108085,,0.346376,0.346376,,1.138995,,,,,,,,,,0.346376,1.108085,1.138995,,,,
6,conesFullSizeCropped,DOUBLE,24,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,900,750,3,0.000001,0.029757,0.036233,0.006806,0.001189,0.000272,0.044491,0.000851,0.000849,2.505951,0.230911,0.230908,0.338072,0.000002,3.149930,0.000074,2.133785,0.286511,0.065192,0.015420,0.005311,0.000000,0.177475,0.038727,0.011689,0.003149,3.149986,3.150060,3.150439,3.150439,16.705495,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.331920,1.117668,,0.331920,,0.331920,1.114824,,,,,,,,,,0.331920,1.117668,1.114824,,,,
0,tsukubaSetHalfSize,HALF,24,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,192,144,3,0.000000,0.000018,0.000011,0.000013,0.000009,0.000008,0.000042,0.000008,0.000008,0.000784,0.000117,0.000117,0.000042,0.000000,0.001012,0.000008,0.000495,0.000145,0.000080,0.000040,0.000031,0.000000,0.000032,0.000032,0.000025,0.000029,0.001030,0.001038,0.001044,0.001044,0.007191,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.685357,1.413423,0.685357,,0.685357,,1.005334,,0.685357,1.413423,1.005334,,,,
0,tsukubaSetHalfSize,HALF,24,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,192,144,3,0.000000,0.000020,0.000011,0.000012,0.000009,0.000008,0.000040,0.000008,0.000008,0.002256,0.000118,0.000117,0.000033,0.000000,0.002476,0.000008,0.001474,0.000429,0.000197,0.000067,0.000041,0.000000,0.000024,0.000032,0.000030,0.000030,0.002496,0.002504,0.002511,0.002511,0.007191,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.495870,1.435130,0.495870,,,0.495870,1.008264,,0.495870,1.435130,1.008264,,,,
1,tsukubaSet,HALF,24,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,384,288,3,0.000000,0.000099,0.000040,0.000015,0.000022,0.000011,0.000087,0.000020,0.000020,0.006106,0.000320,0.000320,0.000260,0.000000,0.006891,0.000013,0.004365,0.001188,0.000309,0.000149,0.000080,0.000000,0.000179,0.000050,0.000053,0.000043,0.006913,0.006927,0.006958,0.006958,0.080996,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.299221,1.546540,0.299221,,0.299221,,1.003377,,0.299221,1.546540,1.003377,,,,
1,tsukubaSet,HALF,24,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,384,288,3,0.000000,0.000116,0.000041,0.000015,0.000021,0.000011,0.000088,0.000019,0.000018,0.013295,0.000318,0.000317,0.000254,0.000000,0.014082,0.000012,0.009411,0.002674,0.000714,0.000351,0.000123,0.000000,0.000172,0.000050,0.000049,0.000044,0.014101,0.014114,0.014143,0.014143,0.080996,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.203237,1.531514,0.203237,,,0.203237,1.000515,,0.203237,1.531514,1.000515,,,,
2,venus,HALF,24,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,434,383,3,0.000000,0.000202,0.000081,0.000024,0.000011,0.000009,0.000124,0.000014,0.000014,0.020217,0.000581,0.000580,0.000387,0.000000,0.021556,0.000017,0.014215,0.004369,0.001189,0.000333,0.000111,0.000000,0.000399,0.000118,0.000045,0.000019,0.021578,0.021594,0.021654,0.021654,0.208688,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.163616,2.109182,0.163616,,0.163616,,1.004094,,0.163616,2.109182,1.004094,,,,
2,venus,HALF,24,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,434,383,3,0.000000,0.000206,0.000081,0.000038,0.000012,0.000009,0.000140,0.000017,0.000017,0.025508,0.000564,0.000563,0.000396,0.000000,0.026798,0.000016,0.018293,0.005264,0.001410,0.000381,0.000133,0.000000,0.000411,0.000099,0.000037,0.000018,0.026819,0.026834,0.026879,0.026879,0.208688,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.151585,2.109072,0.151585,,,0.151585,1.000020,,0.151585,2.109072,1.000020,,,,
3,barn1,HALF,24,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,432,381,3,0.000000,0.000290,0.000121,0.000045,0.000013,0.000009,0.000188,0.000012,0.000012,0.031919,0.001108,0.001107,0.000622,0.000000,0.034093,0.000017,0.023099,0.006388,0.001914,0.000407,0.000125,0.000000,0.000672,0.000253,0.000140,0.000043,0.034119,0.034136,0.034183,0.034183,0.395980,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.120501,1.626228,,,0.120501,,0.997944,,0.120501,1.626228,0.997944,,,,
3,barn1,HALF,24,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,432,381,3,0.000000,0.000293,0.000110,0.000033,0.000013,0.000010,0.000165,0.000013,0.000013,0.037531,0.001152,0.001151,0.000629,0.000001,0.039751,0.000017,0.026989,0.007611,0.002276,0.000486,0.000140,0.000000,0.000711,0.000257,0.000141,0.000042,0.039775,0.039791,0.039837,0.039837,0.395980,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.137081,1.628566,,,,0.137081,1.000352,,0.137081,1.628566,1.000352,,,,
4,conesQuarterSize,HALF,24,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,450,375,3,0.000000,0.000593,0.000397,0.000225,0.000044,0.000010,0.000677,0.000012,0.000012,0.079573,0.004088,0.004087,0.001722,0.000001,0.086591,0.000021,0.057408,0.016673,0.004179,0.001084,0.000256,0.000000,0.002699,0.000994,0.000327,0.000078,0.086626,0.086646,0.086705,0.086705,0.857648,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.110626,1.536889,,0.110626,0.110626,,1.001758,,0.110626,1.536889,1.001758,,,,
4,conesQuarterSize,HALF,24,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,450,375,3,0.000000,0.000578,0.000414,0.000223,0.000047,0.000011,0.000693,0.000013,0.000012,0.088864,0.004114,0.004113,0.001712,0.000001,0.095948,0.000021,0.064042,0.018631,0.004685,0.001232,0.000285,0.000000,0.002712,0.000999,0.000330,0.000077,0.095981,0.096002,0.096056,0.096056,0.857648,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.116551,1.543885,,0.116551,,0.116551,0.999569,,0.116551,1.543885,0.999569,,,,
5,conesHalfSize,HALF,24,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,900,750,3,0.000001,0.004786,0.004163,0.001242,0.000740,0.000108,0.006257,0.000142,0.000141,0.655752,0.041883,0.041881,0.018633,0.000001,0.727708,0.000077,0.484908,0.122401,0.037805,0.008467,0.002120,0.000000,0.030109,0.007171,0.003322,0.001318,0.727776,0.727850,0.728218,0.728218,7.708542,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.158650,1.323259,,0.158650,0.158650,,1.005666,,0.158650,1.323259,1.005666,,,,
5,conesHalfSize,HALF,24,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,900,750,3,0.000001,0.004909,0.004171,0.001225,0.000457,0.000093,0.005935,0.000158,0.000158,0.688204,0.040753,0.040751,0.018757,0.000001,0.758851,0.000078,0.506319,0.130570,0.039984,0.009083,0.002304,0.000000,0.030132,0.006997,0.002912,0.000722,0.758900,0.758976,0.759340,0.759340,7.708542,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.155461,1.325906,,0.155461,,0.155461,1.002645,,0.155461,1.325906,1.002645,,,,
6,conesFullSizeCropped,HALF,24,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,900,750,3,0.000001,0.015823,0.010502,0.002841,0.000977,0.000190,0.014499,0.000278,0.000276,1.208965,0.095830,0.095828,0.040018,0.000002,1.375252,0.000085,0.881581,0.216704,0.090166,0.016038,0.003886,0.000000,0.066725,0.017589,0.009674,0.001993,1.375315,1.375401,1.375747,1.375747,16.705495,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.190191,1.117662,,0.190191,0.190191,,1.020665,,0.190191,1.117662,1.020665,,,,
6,conesFullSizeCropped,HALF,24,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,DEFAULT,900,750,3,0.000001,0.015692,0.010486,0.002750,0.000966,0.000200,0.014381,0.000292,0.000291,1.255720,0.093258,0.093256,0.039750,0.000001,1.419044,0.000074,0.927556,0.227980,0.081040,0.015059,0.004130,0.000000,0.066424,0.016146,0.008658,0.002155,1.419098,1.419171,1.419512,1.419512,16.705495,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,0.186830,1.117914,,0.186830,,0.186830,1.011622,,0.186830,1.117914,1.011622,,,,
