Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,176,64,16,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.001534,0.001706,0.000351,0.000125,0.000188,0.002367,0.000492,0.000492,0.039642,0.012278,0.012277,0.002945,0.000001,0.059822,0.000114,0.031648,0.005292,0.001698,0.000744,0.000492,0.000000,0.008826,0.002027,0.000920,0.000439,0.059852,0.059958,0.060139,0.060139,8.635828,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.904314,1.183060,,3.904314,3.904314,,1.026000,,,,,,,,,,,,,,,,,,,,,,,,3.904314,1.183060,1.026000,,,,
5,conesHalfSize,FLOAT,176,64,16,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.001529,0.001276,0.000298,0.000121,0.000190,0.001892,0.000430,0.000430,0.037168,0.010884,0.010883,0.002647,0.000001,0.055418,0.000107,0.028835,0.005435,0.001687,0.000767,0.000490,0.000000,0.007614,0.002043,0.000825,0.000392,0.055449,0.055555,0.055757,0.055757,8.635828,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056313,1.187738,,4.056313,,4.056313,0.976828,,,,,,,,,,,,,,,,,,,,,,,,4.056313,1.187738,0.976828,,,,
6,conesFullSizeCropped,FLOAT,176,64,16,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.003169,0.004564,0.000803,0.000220,0.000275,0.005913,0.000716,0.000715,0.090088,0.026862,0.026861,0.007927,0.000001,0.134372,0.000115,0.074998,0.010026,0.003002,0.001267,0.000855,0.000000,0.020455,0.004083,0.001695,0.000636,0.134412,0.134525,0.134701,0.134701,17.127144,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.447862,1.090614,,3.447862,3.447862,,0.988017,,,,,,,,,,,,,,,,,,,,,,,,3.447862,1.090614,0.988017,,,,
6,conesFullSizeCropped,FLOAT,176,64,16,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.002939,0.004626,0.000801,0.000220,0.000275,0.005950,0.000728,0.000727,0.081013,0.026373,0.026371,0.007630,0.000001,0.124824,0.000114,0.065536,0.010396,0.003044,0.001288,0.000809,0.000000,0.020379,0.003738,0.001673,0.000565,0.124857,0.124970,0.125159,0.125159,17.127144,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.456588,1.086603,,3.456588,,3.456588,0.912793,,,,,,,,,,,,,,,,,,,,,,,,3.456588,1.086603,0.912793,,,,
0,tsukubaSetHalfSize,DOUBLE,176,64,16,YES,sockets,true,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,192,144,15,0.000000,0.000055,0.000052,0.000047,0.000047,0.000044,0.000193,0.000033,0.000032,0.000898,0.000279,0.000278,0.000074,0.000000,0.001530,0.000045,0.000231,0.000178,0.000158,0.000167,0.000157,0.000000,0.000084,0.000058,0.000054,0.000073,0.001545,0.001589,0.001595,0.001595,0.010654,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,1.005896,1.042257,1.005896,,1.005896,,2.230867,,,,,,,,,,,,,,1.005896,1.042257,2.230867,,,,
0,tsukubaSetHalfSize,DOUBLE,176,64,16,YES,sockets,true,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,192,144,15,0.000000,0.000055,0.000050,0.000047,0.000046,0.000043,0.000186,0.000031,0.000030,0.001078,0.000289,0.000288,0.000072,0.000000,0.001717,0.000044,0.000375,0.000212,0.000161,0.000166,0.000155,0.000000,0.000091,0.000061,0.000053,0.000079,0.001730,0.001774,0.001779,0.001779,0.010654,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,1.454403,1.058759,1.454403,,,1.454403,1.280893,,,,,,,,,,,,,,1.454403,1.058759,1.280893,,,,
1,tsukubaSet,DOUBLE,176,64,16,YES,sockets,true,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,384,288,15,0.000000,0.000175,0.000099,0.000062,0.000056,0.000057,0.000274,0.000061,0.000061,0.001693,0.000613,0.000612,0.000109,0.000000,0.002937,0.000052,0.000665,0.000396,0.000239,0.000179,0.000203,0.000000,0.000284,0.000149,0.000087,0.000087,0.002949,0.003001,0.003023,0.003023,0.087734,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,1.311496,1.390718,1.311496,,1.311496,,1.074855,,,,,,,,,,,,,,1.311496,1.390718,1.074855,,,,
1,tsukubaSet,DOUBLE,176,16,8,YES,sockets,true,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,384,288,15,0.000000,0.000163,0.000105,0.000064,0.000058,0.000059,0.000286,0.000054,0.000054,0.002899,0.000646,0.000645,0.000122,0.000000,0.004167,0.000056,0.001576,0.000624,0.000304,0.000220,0.000168,0.000000,0.000297,0.000165,0.000090,0.000090,0.004184,0.004241,0.004262,0.004262,0.087734,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,1.469608,1.399414,1.469608,,,1.469608,1.057628,,,,,,,,,,,,,,1.469608,1.399414,1.057628,,,,
2,venus,DOUBLE,176,16,8,YES,sockets,true,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,434,383,15,0.000000,0.000314,0.000125,0.000065,0.000058,0.000062,0.000314,0.000071,0.000071,0.002999,0.001167,0.001167,0.000147,0.000000,0.005009,0.000051,0.001577,0.000686,0.000345,0.000226,0.000167,0.000000,0.000720,0.000206,0.000120,0.000119,0.005022,0.005073,0.005104,0.005104,0.306251,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,1.204361,1.420575,1.204361,,1.204361,,1.022270,,,,,,,,,,,,,,1.204361,1.420575,1.022270,,,,
2,venus,DOUBLE,176,16,8,YES,sockets,true,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,434,383,15,0.000000,0.000242,0.000116,0.000064,0.000058,0.000061,0.000300,0.000065,0.000064,0.003581,0.000950,0.000949,0.000154,0.000000,0.005281,0.000056,0.002007,0.000766,0.000363,0.000253,0.000191,0.000000,0.000598,0.000141,0.000099,0.000108,0.005297,0.005350,0.005381,0.005381,0.306251,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,1.870633,1.411785,1.870633,,,1.870633,1.068986,,,,,,,,,,,,,,1.870633,1.411785,1.068986,,,,
