Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
3,barn1,DOUBLE,96,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000113,0.000075,0.000038,0.000037,0.000032,0.000184,0.000057,0.000055,0.004661,0.000873,0.000872,0.000338,0.000000,0.006224,0.000027,0.003389,0.000600,0.000288,0.000210,0.000170,0.000000,0.000480,0.000195,0.000102,0.000093,0.006250,0.006275,0.006327,0.006327,0.390424,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.930737,1.641867,,,1.930737,,0.998268,,,,,,,,,,,,,,1.930737,1.641867,0.998268,,,,
3,barn1,DOUBLE,96,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000110,0.000076,0.000038,0.000038,0.000035,0.000189,0.000062,0.000061,0.005781,0.000895,0.000894,0.000337,0.000000,0.007370,0.000026,0.004202,0.000821,0.000337,0.000237,0.000184,0.000000,0.000464,0.000201,0.000121,0.000099,0.007398,0.007424,0.007476,0.007476,0.390424,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,2.122178,1.651984,,,,2.122178,0.998457,,,,,,,,,,,,,,2.122178,1.651984,0.998457,,,,
4,conesQuarterSize,DOUBLE,96,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000256,0.000246,0.000098,0.000066,0.000046,0.000470,0.000103,0.000101,0.011339,0.003067,0.003064,0.000695,0.000001,0.015954,0.000032,0.008382,0.001833,0.000508,0.000317,0.000312,0.000000,0.001888,0.000684,0.000320,0.000179,0.016001,0.016032,0.016104,0.016104,0.844024,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,3.038631,1.555560,,3.038631,3.038631,,1.003117,,,,,,,,,,,,,,3.038631,1.555560,1.003117,,,,
4,conesQuarterSize,DOUBLE,96,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000001,0.000283,0.000243,0.000120,0.000066,0.000053,0.000480,0.000113,0.000112,0.012237,0.003013,0.003010,0.000693,0.000001,0.016848,0.000031,0.008932,0.002048,0.000573,0.000361,0.000323,0.000000,0.001865,0.000675,0.000300,0.000180,0.016897,0.016931,0.017004,0.017004,0.844024,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,2.960411,1.546437,,2.960411,,2.960411,1.002486,,,,,,,,,,,,,,2.960411,1.546437,1.002486,,,,
5,conesHalfSize,DOUBLE,96,64,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.005220,0.006924,0.001994,0.000283,0.000096,0.009305,0.000267,0.000266,0.149220,0.041384,0.041381,0.012843,0.000001,0.218283,0.000052,0.118933,0.024790,0.003877,0.000985,0.000566,0.000000,0.031340,0.007610,0.001698,0.000763,0.218333,0.218385,0.218677,0.218677,7.761885,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,2.086026,1.267072,,2.086026,2.086026,,1.004487,,,,,,,,,,,,,,2.086026,1.267072,1.004487,,,,
5,conesHalfSize,DOUBLE,96,64,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.005287,0.006898,0.001650,0.000249,0.000118,0.008911,0.000294,0.000293,0.151945,0.041681,0.041678,0.012852,0.000001,0.221013,0.000051,0.121076,0.024478,0.004567,0.001123,0.000658,0.000000,0.031168,0.007424,0.002237,0.000859,0.221061,0.221109,0.221408,0.221408,7.761885,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,2.078198,1.261267,,2.078198,,2.078198,1.004500,,,,,,,,,,,,,,2.078198,1.261267,1.004500,,,,
6,conesFullSizeCropped,DOUBLE,96,64,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.012151,0.014218,0.003844,0.000536,0.000175,0.018760,0.000518,0.000516,0.313279,0.097071,0.097069,0.026079,0.000002,0.468543,0.000055,0.244185,0.057104,0.008915,0.002024,0.001014,0.000000,0.075884,0.015824,0.003922,0.001314,0.468598,0.468668,0.468995,0.468995,16.637129,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,1.979711,1.112638,,1.979711,1.979711,,0.999383,,,,,,,,,,,,,,1.979711,1.112638,0.999383,,,,
6,conesFullSizeCropped,DOUBLE,96,64,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.012114,0.014277,0.003812,0.000520,0.000166,0.018806,0.000500,0.000498,0.319163,0.099056,0.099053,0.026584,0.000001,0.476931,0.000054,0.248805,0.057824,0.009201,0.002108,0.000996,0.000000,0.077467,0.016044,0.003979,0.001467,0.476990,0.477042,0.477371,0.477371,16.637129,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,1.967706,1.122261,,1.967706,,1.967706,1.001424,,,,,,,,,,,,,,1.967706,1.122261,1.001424,,,,
0,tsukubaSetHalfSize,HALF,96,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,192,144,15,0.000000,0.000017,0.000028,0.000033,0.000029,0.000025,0.000114,0.000016,0.000015,0.000485,0.000195,0.000195,0.000038,0.000000,0.000869,0.000022,0.000110,0.000089,0.000082,0.000106,0.000087,0.000000,0.000038,0.000055,0.000062,0.000039,0.000884,0.000909,0.000915,0.000915,0.008319,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.623177,1.221760,1.623177,,1.623177,,2.085702,,,,1.623177,1.221760,2.085702,,,,
0,tsukubaSetHalfSize,HALF,96,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,192,144,15,0.000000,0.000017,0.000028,0.000033,0.000029,0.000025,0.000115,0.000016,0.000016,0.000561,0.000195,0.000194,0.000038,0.000000,0.000942,0.000021,0.000154,0.000109,0.000092,0.000107,0.000096,0.000000,0.000038,0.000056,0.000061,0.000039,0.000956,0.000981,0.000987,0.000987,0.008319,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.813199,1.240524,1.813199,,,1.813199,1.449164,,,,1.813199,1.240524,1.449164,,,,
1,tsukubaSet,HALF,96,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256,384,288,15,0.000000,0.000049,0.000044,0.000042,0.000038,0.000029,0.000154,0.000024,0.000023,0.000752,0.000357,0.000355,0.000050,0.000000,0.001388,0.000023,0.000327,0.000154,0.000100,0.000087,0.000079,0.000000,0.000093,0.000061,0.000094,0.000104,0.001406,0.001428,0.001456,0.001456,0.082047,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.675475,1.526721,1.675475,,1.675475,,1.175400,,,,1.675475,1.526721,1.175400,,,,
1,tsukubaSet,HALF,96,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,384,288,15,0.000000,0.000050,0.000044,0.000031,0.000038,0.000031,0.000143,0.000036,0.000036,0.001040,0.000358,0.000357,0.000048,0.000000,0.001684,0.000024,0.000429,0.000214,0.000135,0.000108,0.000150,0.000000,0.000095,0.000063,0.000097,0.000102,0.001702,0.001725,0.001750,0.001750,0.082047,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.716083,1.511888,1.716083,,,1.716083,1.045230,,,,1.716083,1.511888,1.045230,,,,
2,venus,HALF,96,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000083,0.000061,0.000034,0.000049,0.000035,0.000179,0.000052,0.000052,0.001247,0.000365,0.000365,0.000056,0.000000,0.001993,0.000024,0.000558,0.000235,0.000137,0.000101,0.000216,0.000000,0.000119,0.000050,0.000048,0.000139,0.002013,0.002038,0.002082,0.002082,0.207360,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.697403,2.122685,1.697403,,1.697403,,1.001620,,,,1.697403,2.122685,1.001620,,,,
2,venus,HALF,96,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000084,0.000061,0.000034,0.000045,0.000034,0.000176,0.000050,0.000050,0.001700,0.000367,0.000365,0.000055,0.000000,0.002424,0.000024,0.000855,0.000320,0.000170,0.000122,0.000227,0.000000,0.000120,0.000050,0.000054,0.000139,0.002443,0.002466,0.002511,0.002511,0.207360,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.614355,2.122574,1.614355,,,1.614355,0.994754,,,,1.614355,2.122574,0.994754,,,,
3,barn1,HALF,96,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000115,0.000082,0.000041,0.000069,0.000033,0.000224,0.000032,0.000031,0.001946,0.000660,0.000659,0.000068,0.000000,0.003058,0.000026,0.001134,0.000386,0.000194,0.000125,0.000095,0.000000,0.000256,0.000108,0.000126,0.000167,0.003081,0.003107,0.003152,0.003152,0.390424,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.306001,1.649369,,,1.306001,,0.997409,,,,1.306001,1.649369,0.997409,,,,
3,barn1,HALF,96,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000118,0.000082,0.000041,0.000065,0.000032,0.000222,0.000032,0.000032,0.002298,0.000824,0.000823,0.000069,0.000000,0.003565,0.000026,0.001384,0.000451,0.000218,0.000135,0.000101,0.000000,0.000424,0.000109,0.000122,0.000171,0.003586,0.003615,0.003661,0.003661,0.390424,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.484635,1.651741,,,,1.484635,0.995615,,,,1.484635,1.651741,0.995615,,,,
4,conesQuarterSize,HALF,96,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000000,0.000232,0.000172,0.000098,0.000097,0.000041,0.000406,0.000053,0.000053,0.004150,0.001843,0.001843,0.000144,0.000000,0.006845,0.000029,0.002753,0.000787,0.000293,0.000193,0.000118,0.000000,0.000909,0.000453,0.000239,0.000255,0.006868,0.006896,0.006946,0.006946,0.844024,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,,,1.371238,1.561697,,1.371238,1.371238,,0.994736,,,,1.371238,1.561697,0.994736,,,,
4,conesQuarterSize,HALF,96,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000000,0.000226,0.000173,0.000099,0.000086,0.000041,0.000409,0.000052,0.000051,0.004773,0.001930,0.001929,0.000144,0.000000,0.007542,0.000027,0.003225,0.000895,0.000321,0.000198,0.000126,0.000000,0.000910,0.000433,0.000246,0.000328,0.007566,0.007591,0.007641,0.007641,0.844024,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,,,1.468899,1.568806,,1.468899,,1.468899,1.002138,,,,1.468899,1.568806,1.002138,,,,
5,conesHalfSize,HALF,96,64,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.001879,0.001819,0.000698,0.000186,0.000173,0.002886,0.000407,0.000405,0.036384,0.017266,0.017264,0.003296,0.000001,0.062113,0.000052,0.028416,0.005939,0.001281,0.000493,0.000301,0.000000,0.011644,0.003804,0.001277,0.000594,0.062166,0.062217,0.062513,0.062513,7.761885,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,1.845563,1.314165,,1.845563,1.845563,,1.004267,,,,1.845563,1.314165,1.004267,,,,
5,conesHalfSize,HALF,96,64,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.002003,0.001844,0.000579,0.000187,0.000139,0.002751,0.000393,0.000392,0.038472,0.017056,0.017053,0.003246,0.000001,0.064266,0.000050,0.029787,0.006596,0.001288,0.000502,0.000326,0.000000,0.011674,0.003761,0.001071,0.000579,0.064320,0.064370,0.064692,0.064692,7.761885,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,1.814706,1.316794,,1.814706,,1.814706,0.997128,,,,1.814706,1.316794,0.997128,,,,
6,conesFullSizeCropped,HALF,96,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.004824,0.004402,0.000975,0.000388,0.000239,0.005990,0.000678,0.000676,0.092901,0.034966,0.034963,0.007870,0.000001,0.147139,0.000053,0.072598,0.014623,0.004045,0.000991,0.000563,0.000000,0.025477,0.005660,0.002373,0.001430,0.147192,0.147243,0.147538,0.147538,16.637129,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,1.733633,1.122255,,1.733633,1.733633,,0.997736,,,,1.733633,1.122255,0.997736,,,,
6,conesFullSizeCropped,HALF,96,64,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.005016,0.004274,0.001794,0.000400,0.000240,0.006690,0.000756,0.000754,0.091322,0.040131,0.040128,0.008112,0.000001,0.151793,0.000052,0.069871,0.017058,0.002988,0.000832,0.000491,0.000000,0.025570,0.009685,0.003341,0.001334,0.151845,0.151898,0.152195,0.152195,16.637129,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,1.736587,1.122507,,1.736587,,1.736587,1.008157,,,,1.736587,1.122507,1.008157,,,,
