Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,16,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.030832,0.038491,0.008219,0.001731,0.000228,0.048664,0.000311,0.000310,0.808556,0.199914,0.199912,0.079172,0.000001,1.168465,0.000346,0.628948,0.147005,0.029347,0.002542,0.000488,0.000000,0.149304,0.036478,0.012051,0.002124,1.168507,1.168856,1.169093,1.169093,7.855551,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195264,1.300571,,0.195264,0.195264,,0.997516,,,,,,,,,,,,,,,,,,,,,,,,0.195264,1.300571,0.997516,,,,
5,conesHalfSize,FLOAT,16,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.031027,0.038638,0.008847,0.002058,0.000242,0.049804,0.000342,0.000341,0.817635,0.210766,0.210763,0.079301,0.000002,1.193542,0.000364,0.631281,0.150782,0.031604,0.003040,0.000627,0.000000,0.150137,0.041190,0.018674,0.002417,1.193584,1.193932,1.194171,1.194171,7.855551,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206384,1.305714,,0.206384,,0.206384,1.064463,,,,,,,,,,,,,,,,,,,,,,,,0.206384,1.305714,1.064463,,,,
6,conesFullSizeCropped,FLOAT,16,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.059537,0.076434,0.017652,0.004979,0.000597,0.099651,0.000677,0.000675,1.726564,0.445767,0.445764,0.166453,0.000001,2.498460,0.000352,1.324980,0.313096,0.070667,0.015835,0.001121,0.000000,0.309689,0.090521,0.039441,0.006663,2.498502,2.498855,2.499090,2.499090,14.967636,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197059,1.247966,,0.197059,0.197059,,1.047664,,,,,,,,,,,,,,,,,,,,,,,,0.197059,1.247966,1.047664,,,,
6,conesFullSizeCropped,FLOAT,16,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,900,750,7,0.000001,0.058648,0.075125,0.017143,0.003622,0.000608,0.096556,0.000678,0.000677,1.733002,0.445831,0.445828,0.166981,0.000001,2.502224,0.000352,1.332402,0.313428,0.070564,0.015551,0.001201,0.000000,0.307693,0.093059,0.039205,0.006218,2.502265,2.502614,2.502849,2.502849,14.967636,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200697,1.243376,,0.200697,,0.200697,1.059835,,,,,,,,,,,,,,,,,,,,,,,,0.200697,1.243376,1.059835,,,,
0,tsukubaSetHalfSize,DOUBLE,16,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,15,0.000000,0.000025,0.000013,0.000006,0.000005,0.000005,0.000030,0.000006,0.000006,0.000411,0.000101,0.000100,0.000023,0.000000,0.000597,0.000005,0.000233,0.000076,0.000032,0.000042,0.000028,0.000000,0.000053,0.000022,0.000013,0.000013,0.000614,0.000619,0.000628,0.000628,0.010823,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,1.168914,1.025905,1.168914,,1.168914,,1.020975,,,,,,,,,,,,,,1.168914,1.025905,1.020975,,,,
0,tsukubaSetHalfSize,DOUBLE,16,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,15,0.000000,0.000032,0.000014,0.000007,0.000005,0.000005,0.000031,0.000006,0.000006,0.001987,0.000110,0.000110,0.000230,0.000000,0.002397,0.000006,0.001349,0.000391,0.000142,0.000069,0.000033,0.000000,0.000060,0.000022,0.000013,0.000013,0.002420,0.002426,0.002436,0.002436,0.010823,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,0.783716,1.042148,0.783716,,,0.783716,0.944948,,,,,,,,,,,,,,0.783716,1.042148,0.944948,,,,
1,tsukubaSet,DOUBLE,16,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,384,288,15,0.000001,0.000531,0.000471,0.000068,0.000014,0.000008,0.000560,0.000015,0.000015,0.017794,0.005445,0.005444,0.002299,0.000001,0.026600,0.000049,0.016557,0.000909,0.000178,0.000082,0.000083,0.000000,0.004542,0.000714,0.000134,0.000053,0.026644,0.026693,0.026732,0.026732,0.085179,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.132590,1.432424,0.132590,,0.132590,,0.961058,,,,,,,,,,,,,,0.132590,1.432424,0.961058,,,,
1,tsukubaSet,DOUBLE,16,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,384,288,15,0.000001,0.000632,0.000487,0.000077,0.000015,0.000008,0.000589,0.000016,0.000015,0.020104,0.005870,0.005869,0.002341,0.000000,0.029561,0.000048,0.016524,0.002623,0.000685,0.000224,0.000115,0.000000,0.004890,0.000749,0.000160,0.000065,0.029605,0.029653,0.029694,0.029694,0.085179,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.199763,1.441381,0.199763,,,0.199763,1.001562,,,,,,,,,,,,,,0.199763,1.441381,1.001562,,,,
2,venus,DOUBLE,16,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,15,0.000001,0.001786,0.002156,0.000272,0.000025,0.000009,0.002470,0.000022,0.000021,0.046609,0.013690,0.013688,0.005726,0.000001,0.070233,0.000074,0.041670,0.004213,0.000424,0.000151,0.000151,0.000000,0.011276,0.001931,0.000367,0.000109,0.070271,0.070345,0.070405,0.070405,0.289811,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.085361,1.501155,0.085361,,0.085361,,0.999526,,,,,,,,,,,,,,0.085361,1.501155,0.999526,,,,
2,venus,DOUBLE,16,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,15,0.000001,0.001789,0.002142,0.000277,0.000025,0.000009,0.002462,0.000022,0.000021,0.049909,0.013691,0.013689,0.005676,0.000001,0.073537,0.000074,0.042941,0.005367,0.001066,0.000331,0.000196,0.000000,0.011274,0.001918,0.000374,0.000108,0.073581,0.073657,0.073718,0.073718,0.289811,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.129064,1.491866,0.129064,,,0.129064,1.010438,,,,,,,,,,,,,,0.129064,1.491866,1.010438,,,,
