Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.030847,0.040655,0.009983,0.001451,0.000206,0.052295,0.000275,0.000275,0.970761,0.205643,0.205641,0.075612,0.000001,1.335004,0.000377,0.740191,0.183575,0.042509,0.003130,0.000657,0.000000,0.152381,0.039692,0.011734,0.001869,1.335050,1.335427,1.335652,1.335652,11.699803,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173468,0.873237,,0.173468,0.173468,,1.012416,,,,,,,,,,,,,,,,,,,,,,,,0.173468,0.873237,1.012416,,,,
5,conesHalfSize,FLOAT,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.031092,0.041017,0.009992,0.001506,0.000212,0.052738,0.000278,0.000277,0.982810,0.205029,0.205027,0.077079,0.000001,1.348609,0.000380,0.748930,0.185752,0.042661,0.004622,0.000686,0.000000,0.151896,0.039625,0.011581,0.001962,1.348647,1.349024,1.349252,1.349252,11.699803,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173641,0.876690,,0.173641,,0.173641,1.011894,,,,,,,,,,,,,,,,,,,,,,,,0.173641,0.876690,1.011894,,,,
6,conesFullSizeCropped,FLOAT,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.059699,0.077619,0.019726,0.004621,0.000715,0.102746,0.000522,0.000521,1.985235,0.423392,0.423389,0.151954,0.000001,2.721576,0.000380,1.501334,0.371407,0.084568,0.022109,0.001364,0.000000,0.310436,0.081477,0.023295,0.006363,2.721615,2.721989,2.722208,2.722208,19.684203,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176809,0.948939,,0.176809,0.176809,,1.023925,,,,,,,,,,,,,,,,,,,,,,,,0.176809,0.948939,1.023925,,,,
6,conesFullSizeCropped,FLOAT,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.059686,0.077640,0.019734,0.004660,0.000723,0.102759,0.000536,0.000535,1.985740,0.424021,0.424018,0.152426,0.000001,2.726025,0.000387,1.506480,0.370604,0.084577,0.022253,0.001469,0.000000,0.312375,0.082051,0.023412,0.006175,2.726062,2.726446,2.726671,2.726671,19.684203,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177111,0.945448,,0.177111,,0.177111,1.018925,,,,,,,,,,,,,,,,,,,,,,,,0.177111,0.945448,1.018925,,,,
0,tsukubaSetHalfSize,DOUBLE,12,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000029,0.000018,0.000009,0.000009,0.000009,0.000046,0.000015,0.000015,0.000635,0.000156,0.000155,0.000047,0.000000,0.000932,0.000008,0.000370,0.000121,0.000057,0.000041,0.000045,0.000000,0.000070,0.000026,0.000033,0.000026,0.000948,0.000955,0.000960,0.000960,0.009735,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,0.745583,1.140634,0.745583,,0.745583,,0.995864,,,,,,,,,,,,,,0.745583,1.140634,0.995864,,,,
0,tsukubaSetHalfSize,DOUBLE,12,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000033,0.000018,0.000009,0.000010,0.000009,0.000047,0.000016,0.000016,0.002129,0.000164,0.000164,0.000052,0.000000,0.002446,0.000008,0.001475,0.000395,0.000127,0.000072,0.000051,0.000000,0.000073,0.000032,0.000031,0.000027,0.002461,0.002469,0.002475,0.002475,0.009735,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,0.810830,1.158693,0.810830,,,0.810830,0.993220,,,,,,,,,,,,,,0.810830,1.158693,0.993220,,,,
1,tsukubaSet,DOUBLE,12,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000549,0.000935,0.000095,0.000015,0.000012,0.001059,0.000021,0.000020,0.026120,0.006690,0.006689,0.003007,0.000001,0.037470,0.000081,0.023254,0.002410,0.000273,0.000103,0.000083,0.000000,0.005499,0.000863,0.000194,0.000077,0.037509,0.037597,0.037648,0.037648,0.095938,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.102524,1.271784,0.102524,,0.102524,,1.046583,,,,,,,,,,,,,,0.102524,1.271784,1.046583,,,,
1,tsukubaSet,DOUBLE,12,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000001,0.000421,0.000246,0.000053,0.000017,0.000015,0.000331,0.000025,0.000025,0.028622,0.006346,0.006345,0.003206,0.000001,0.038943,0.000080,0.025512,0.002195,0.000524,0.000160,0.000107,0.000000,0.005306,0.000751,0.000192,0.000090,0.038982,0.039064,0.039112,0.039112,0.095938,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.152037,1.279737,0.152037,,,0.152037,1.004026,,,,,,,,,,,,,,0.152037,1.279737,1.004026,,,,
2,venus,DOUBLE,12,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000000,0.001307,0.001607,0.000279,0.000033,0.000012,0.001934,0.000028,0.000028,0.068819,0.015756,0.015755,0.007567,0.000001,0.095470,0.000093,0.062216,0.005652,0.000650,0.000206,0.000100,0.000000,0.013427,0.001732,0.000450,0.000127,0.095510,0.095607,0.095665,0.095665,0.395901,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.062732,1.098891,0.062732,,0.062732,,0.998096,,,,,,,,,,,,,,0.062732,1.098891,0.998096,,,,
2,venus,DOUBLE,12,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000000,0.001114,0.001491,0.000293,0.000032,0.000013,0.001835,0.000027,0.000027,0.069733,0.015689,0.015687,0.007518,0.000001,0.095987,0.000096,0.062257,0.006168,0.000877,0.000278,0.000138,0.000000,0.013423,0.001701,0.000432,0.000140,0.096027,0.096123,0.096181,0.096181,0.395901,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.097413,1.092091,0.097413,,,0.097413,0.995035,,,,,,,,,,,,,,0.097413,1.092091,0.995035,,,,
