Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,192,16,8,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX256,432,381,15,0.000001,0.010962,0.021594,0.020245,0.021820,0.020354,0.084954,0.010839,0.010837,0.369400,0.084616,0.084614,0.031852,0.000001,0.587001,0.021478,0.076195,0.074305,0.071162,0.072060,0.074433,0.000000,0.020277,0.020921,0.021733,0.021030,0.587040,0.606062,0.606135,0.606135,0.542766,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.873364,1.181032,,,1.873364,,92.794731,,,,,,,,,,,,,,1.873364,1.181032,92.794731,,,,
3,barn1,DOUBLE,192,16,8,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX256,432,381,15,0.000001,0.009405,0.020943,0.020675,0.021808,0.020938,0.083892,0.009817,0.009816,0.370043,0.085179,0.085177,0.031246,0.000001,0.589468,0.020242,0.074125,0.075511,0.071843,0.072597,0.072649,0.000000,0.020886,0.022221,0.021483,0.020303,0.589507,0.609272,0.609320,0.609320,0.542766,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,2.307513,1.188309,,,,2.307513,88.488584,,,,,,,,,,,,,,2.307513,1.188309,88.488584,,,,
4,conesQuarterSize,DOUBLE,192,16,8,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX256,450,375,15,0.000001,0.011110,0.019600,0.019901,0.020509,0.020207,0.081076,0.010578,0.010576,0.369174,0.082822,0.082820,0.032750,0.000001,0.587411,0.019877,0.076067,0.073355,0.072026,0.073997,0.071941,0.000000,0.022663,0.022119,0.020059,0.021122,0.587453,0.606897,0.606953,0.606953,1.111062,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,4.052727,1.181689,,4.052727,4.052727,,50.424634,,,,,,,,,,,,,,4.052727,1.181689,50.424634,,,,
4,conesQuarterSize,DOUBLE,192,16,8,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX256,450,375,15,0.000001,0.010960,0.021272,0.021917,0.022029,0.020430,0.084834,0.011041,0.011039,0.380111,0.088383,0.088380,0.032696,0.000001,0.606773,0.019951,0.079710,0.074738,0.074420,0.073314,0.075839,0.000000,0.022567,0.020990,0.022095,0.022026,0.606817,0.626063,0.626113,0.626113,1.111062,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,3.873047,1.174759,,3.873047,,3.873047,48.292924,,,,,,,,,,,,,,3.873047,1.174759,48.292924,,,,
5,conesHalfSize,DOUBLE,192,16,8,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX256,900,750,7,0.000001,0.012736,0.024207,0.022434,0.021320,0.020398,0.088264,0.010973,0.010971,0.442817,0.103291,0.103289,0.036482,0.000001,0.698051,0.018611,0.133507,0.088057,0.072125,0.075966,0.076406,0.000000,0.034823,0.024259,0.021025,0.021601,0.698113,0.716343,0.716637,0.716637,9.722235,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,3.748922,1.011585,,3.748922,3.748922,,5.915989,,,,,,,,,,,,,,3.748922,1.011585,5.915989,,,,
5,conesHalfSize,DOUBLE,192,64,16,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,900,750,7,0.000001,0.011852,0.024237,0.022043,0.021064,0.019889,0.085450,0.011101,0.011099,0.449304,0.099802,0.099800,0.037614,0.000001,0.690912,0.019233,0.136247,0.084383,0.073628,0.074397,0.072326,0.000000,0.032775,0.025239,0.021983,0.020029,0.690958,0.710453,0.710746,0.710746,9.722235,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,3.747427,1.006951,,3.747427,,3.747427,5.814554,,,,,,,,,,,,,,3.747427,1.006951,5.814554,,,,
6,conesFullSizeCropped,DOUBLE,192,64,16,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,900,750,7,0.000001,0.013866,0.027116,0.022229,0.020535,0.020656,0.090635,0.010692,0.010690,0.539230,0.121801,0.121797,0.044886,0.000001,0.821006,0.020391,0.220447,0.097109,0.074113,0.076877,0.067951,0.000000,0.053599,0.026421,0.021323,0.022721,0.821057,0.840376,0.840664,0.840664,19.222697,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,3.691171,0.962981,,3.691171,3.691171,,3.340014,,,,,,,,,,,,,,3.691171,0.962981,3.340014,,,,
6,conesFullSizeCropped,DOUBLE,192,64,16,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,900,750,7,0.000001,0.015066,0.026941,0.023502,0.020906,0.022053,0.091391,0.011020,0.011019,0.540185,0.118624,0.118620,0.043634,0.000002,0.823256,0.020539,0.222287,0.097235,0.078576,0.071288,0.072641,0.000000,0.050103,0.026167,0.021245,0.020475,0.823308,0.843796,0.844110,0.844110,19.222697,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,3.720950,0.971310,,3.720950,,3.720950,3.348532,,,,,,,,,,,,,,3.720950,0.971310,3.348532,,,,
0,tsukubaSetHalfSize,HALF,192,64,16,YES,sockets,true,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,192,144,15,0.000001,0.009803,0.018008,0.017002,0.018999,0.018580,0.071996,0.008990,0.008987,0.323560,0.075514,0.075512,0.028002,0.000001,0.514564,0.017979,0.063999,0.066522,0.063774,0.063005,0.064981,0.000000,0.019783,0.018140,0.018087,0.018998,0.514606,0.534979,0.534987,0.534987,0.011478,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.024194,0.885498,1.024194,,1.024194,,769.540385,,,,1.024194,0.885498,769.540385,,,,
0,tsukubaSetHalfSize,HALF,192,64,16,YES,sockets,true,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,192,144,15,0.000000,0.000058,0.000112,0.000112,0.000106,0.000101,0.000452,0.000060,0.000060,0.001969,0.000648,0.000648,0.000168,0.000000,0.003360,0.000102,0.000489,0.000376,0.000364,0.000373,0.000352,0.000000,0.000162,0.000162,0.000167,0.000143,0.003375,0.003479,0.003486,0.003486,0.011478,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.455747,0.899098,1.455747,,,1.455747,4.109873,,,,1.455747,0.899098,4.109873,,,,
1,tsukubaSet,HALF,192,64,16,YES,sockets,true,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,384,288,15,0.000000,0.000085,0.000173,0.000165,0.000143,0.000125,0.000605,0.000138,0.000138,0.002447,0.000945,0.000945,0.000255,0.000000,0.004458,0.000122,0.000683,0.000498,0.000422,0.000426,0.000462,0.000000,0.000244,0.000221,0.000226,0.000254,0.004473,0.004594,0.004614,0.004614,0.101174,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,0.992789,1.238097,0.992789,,0.992789,,2.207589,,,,0.992789,1.238097,2.207589,,,,
1,tsukubaSet,HALF,192,64,16,YES,sockets,true,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,384,288,15,0.000001,0.009024,0.018377,0.018648,0.018394,0.018000,0.072948,0.009010,0.009009,0.322411,0.073349,0.073347,0.026975,0.000001,0.513462,0.018586,0.063226,0.063757,0.064958,0.066992,0.065003,0.000000,0.018021,0.018539,0.019024,0.018997,0.513509,0.530420,0.530454,0.530454,0.101174,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.110013,1.226069,1.110013,,,1.110013,204.958549,,,,1.110013,1.226069,204.958549,,,,
2,venus,HALF,192,64,16,YES,sockets,true,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,434,383,15,0.000001,0.009013,0.018525,0.018150,0.018001,0.018494,0.072464,0.009515,0.009514,0.321788,0.072858,0.072857,0.026704,0.000000,0.514993,0.017894,0.063625,0.065011,0.063652,0.066619,0.065815,0.000000,0.018528,0.017971,0.017999,0.019330,0.515057,0.532847,0.532921,0.532921,0.331150,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.230744,1.329191,1.230744,,1.230744,,185.885907,,,,1.230744,1.329191,185.885907,,,,
2,venus,HALF,192,64,16,YES,sockets,true,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,434,383,15,0.000000,0.000086,0.000157,0.000163,0.000201,0.000148,0.000681,0.000158,0.000158,0.003210,0.000999,0.000998,0.000216,0.000000,0.005416,0.000137,0.000855,0.000671,0.000631,0.000521,0.000531,0.000000,0.000193,0.000229,0.000242,0.000330,0.005432,0.005571,0.005628,0.005628,0.331150,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.304134,1.329122,1.304134,,,1.304134,1.801255,,,,1.304134,1.329122,1.801255,,,,
3,barn1,HALF,192,64,16,YES,sockets,true,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,432,381,15,0.000001,0.009157,0.017721,0.017993,0.018002,0.018000,0.072854,0.009532,0.009532,0.318920,0.073870,0.073868,0.027305,0.000000,0.507996,0.017904,0.063037,0.064687,0.062980,0.065290,0.062855,0.000000,0.018724,0.018336,0.018376,0.018005,0.508049,0.528896,0.528949,0.528949,0.542766,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.167349,1.186428,,,1.167349,,149.595954,,,,1.167349,1.186428,149.595954,,,,
3,barn1,HALF,192,64,16,YES,sockets,true,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,432,381,15,0.000001,0.009027,0.018068,0.017991,0.018524,0.018991,0.073620,0.008711,0.008709,0.318209,0.071384,0.071383,0.027564,0.000000,0.507476,0.017702,0.062102,0.063879,0.064828,0.062005,0.062963,0.000000,0.017176,0.018027,0.018029,0.018006,0.507517,0.525861,0.525913,0.525913,0.542766,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.363238,1.188134,,,,1.363238,131.333052,,,,1.363238,1.188134,131.333052,,,,
4,conesQuarterSize,HALF,192,64,16,YES,sockets,true,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,450,375,15,0.000001,0.009673,0.017653,0.017985,0.018476,0.018468,0.072928,0.008507,0.008507,0.318597,0.073782,0.073780,0.026277,0.000000,0.509002,0.017894,0.063013,0.063632,0.064899,0.063951,0.065553,0.000000,0.018044,0.019031,0.018870,0.017379,0.509061,0.526327,0.526400,0.526400,1.111062,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.286389,1.186352,,1.286389,1.286389,,70.721172,,,,1.286389,1.186352,70.721172,,,,
4,conesQuarterSize,HALF,192,64,16,YES,sockets,true,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,450,375,15,0.000001,0.010956,0.020413,0.020545,0.021930,0.019386,0.082298,0.011058,0.011056,0.364929,0.085013,0.085011,0.030849,0.000001,0.584940,0.019899,0.072685,0.073515,0.072063,0.074319,0.070620,0.000000,0.021003,0.021453,0.021936,0.020007,0.584977,0.603393,0.603443,0.603443,1.111062,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.316323,1.191752,,1.316323,,1.316323,70.920699,,,,1.316323,1.191752,70.920699,,,,
5,conesHalfSize,HALF,192,64,16,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,900,750,7,0.000001,0.010095,0.019587,0.018193,0.017855,0.018046,0.077500,0.009036,0.009034,0.328957,0.076559,0.076558,0.026488,0.000001,0.524381,0.017087,0.072091,0.063558,0.063014,0.063992,0.064749,0.000000,0.021467,0.019352,0.017979,0.017984,0.524444,0.541732,0.542024,0.542024,9.722235,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,3.679751,1.049183,,3.679751,3.679751,,17.361558,,,,3.679751,1.049183,17.361558,,,,
5,conesHalfSize,HALF,192,64,16,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,900,750,7,0.000001,0.009396,0.018809,0.017132,0.017998,0.017960,0.074086,0.009686,0.009685,0.331683,0.077051,0.077049,0.027107,0.000001,0.540184,0.018643,0.069905,0.066114,0.065474,0.066130,0.065312,0.000000,0.021631,0.019124,0.018274,0.019085,0.540231,0.558408,0.558704,0.558704,9.722235,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,3.808023,1.051281,,3.808023,,3.808023,18.070575,,,,3.808023,1.051281,18.070575,,,,
6,conesFullSizeCropped,HALF,192,64,16,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,900,750,7,0.000001,0.010932,0.019521,0.018663,0.017043,0.015964,0.072150,0.008378,0.008377,0.354578,0.084195,0.084193,0.030362,0.000001,0.561212,0.016405,0.095250,0.066279,0.063660,0.063208,0.065939,0.000000,0.025827,0.020172,0.019268,0.018830,0.561266,0.577671,0.577973,0.577973,19.222697,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,3.664856,0.971305,,3.664856,3.664856,,8.262642,,,,3.664856,0.971305,8.262642,,,,
6,conesFullSizeCropped,HALF,192,64,16,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,192,AVX512,900,750,7,0.000001,0.011253,0.020640,0.018670,0.018603,0.017044,0.074143,0.009936,0.009935,0.355483,0.085387,0.085385,0.029182,0.000001,0.563410,0.017618,0.093715,0.069519,0.065538,0.063372,0.064819,0.000000,0.027024,0.021209,0.019660,0.020029,0.563464,0.580073,0.580374,0.580374,19.222697,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,3.627311,0.971523,,3.627311,,3.627311,8.030175,,,,3.627311,0.971523,8.030175,,,,
