Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,78,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,432,381,15,0.000001,0.000248,0.000246,0.000082,0.000046,0.000037,0.000415,0.000037,0.000034,0.019499,0.003312,0.003308,0.000770,0.000003,0.024142,0.000570,0.013796,0.003651,0.001272,0.000437,0.000224,0.000000,0.002422,0.000578,0.000163,0.000082,0.024232,0.024752,0.024876,0.024876,1.225386,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.475524,0.523120,,,0.475524,,0.966697,,,,,,,,,,,,0.475524,0.523120,0.966697,,,,
3,barn1,DOUBLE,78,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,432,381,15,0.000001,0.000280,0.000247,0.000086,0.000047,0.000037,0.000423,0.000038,0.000035,0.021031,0.003275,0.003272,0.000801,0.000003,0.025764,0.000877,0.014688,0.004115,0.001395,0.000446,0.000254,0.000000,0.002401,0.000539,0.000170,0.000094,0.025861,0.026655,0.026780,0.026780,1.225386,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.574654,0.526344,,,,0.574654,0.968521,,,,,,,,,,,,0.574654,0.526344,0.968521,,,,
4,conesQuarterSize,DOUBLE,78,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,DEFAULT,450,375,15,0.000002,0.000686,0.000742,0.000179,0.000066,0.000046,0.001049,0.000050,0.000046,0.046703,0.009280,0.009276,0.003450,0.000004,0.061672,0.000751,0.035107,0.008059,0.002453,0.000692,0.000298,0.000000,0.006161,0.002423,0.000550,0.000156,0.061781,0.062599,0.062784,0.062784,3.713364,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,0.770953,0.353569,,0.770953,0.770953,,0.992239,,,,,,,,,,,,0.770953,0.353569,0.992239,,,,
4,conesQuarterSize,DOUBLE,78,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,DEFAULT,450,375,15,0.000002,0.000691,0.000770,0.000162,0.000064,0.000039,0.001035,0.000055,0.000051,0.050296,0.009544,0.009540,0.003592,0.000004,0.065571,0.000816,0.036880,0.009143,0.002706,0.000772,0.000385,0.000000,0.006556,0.002304,0.000574,0.000192,0.065666,0.066478,0.066636,0.066636,3.713364,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,0.760928,0.351495,,0.760928,,0.760928,1.009785,,,,,,,,,,,,0.760928,0.351495,1.009785,,,,
5,conesHalfSize,DOUBLE,78,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,900,750,7,0.000002,0.008443,0.013492,0.003152,0.001345,0.001288,0.019153,0.000422,0.000418,0.415049,0.103678,0.103672,0.025919,0.000004,0.572604,0.001080,0.309913,0.072383,0.021267,0.008816,0.001618,0.000000,0.080719,0.015595,0.004349,0.002026,0.572712,0.574020,0.574597,0.574597,22.100736,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.752602,0.445002,,0.752602,0.752602,,0.952248,,,,,,,,,,,,0.752602,0.445002,0.952248,,,,
5,conesHalfSize,DOUBLE,78,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,900,750,7,0.000002,0.009103,0.014248,0.003338,0.001438,0.000553,0.019808,0.000188,0.000183,0.457350,0.104294,0.104287,0.027028,0.000004,0.616612,0.001305,0.340767,0.079582,0.024527,0.009742,0.002089,0.000000,0.082724,0.014641,0.004829,0.001793,0.616700,0.617914,0.618493,0.618493,22.100736,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.727631,0.442963,,0.727631,,0.727631,0.982461,,,,,,,,,,,,0.727631,0.442963,0.982461,,,,
6,conesFullSizeCropped,DOUBLE,78,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,900,750,7,0.000002,0.018080,0.027324,0.007549,0.001844,0.001415,0.037883,0.000682,0.000678,1.538385,0.273244,0.273238,0.056451,0.000004,1.924128,0.001294,1.309573,0.161138,0.043588,0.016778,0.004991,0.000000,0.219128,0.039180,0.011632,0.004065,1.924221,1.925517,1.926076,1.926076,42.476483,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.381503,0.435796,,0.381503,0.381503,,0.790922,,,,,,,,,,,,0.381503,0.435796,0.790922,,,,
6,conesFullSizeCropped,DOUBLE,78,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,900,750,7,0.000002,0.018249,0.027742,0.007726,0.001955,0.001519,0.038792,0.000883,0.000878,2.268779,0.283133,0.283127,0.055985,0.000004,2.673203,0.001320,2.033161,0.167474,0.046344,0.016881,0.005400,0.000000,0.229795,0.036257,0.011247,0.004081,2.673291,2.674511,2.675054,2.675054,42.476483,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.474976,0.439566,,0.474976,,0.474976,1.354583,,,,,,,,,,,,0.474976,0.439566,1.354583,,,,
0,tsukubaSetHalfSize,HALF,78,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,192,144,15,0.000000,0.000024,0.000038,0.000036,0.000037,0.000037,0.000138,0.000017,0.000017,0.000754,0.000172,0.000171,0.000064,0.000000,0.001167,0.000036,0.000231,0.000147,0.000134,0.000131,0.000115,0.000000,0.000047,0.000039,0.000037,0.000040,0.001206,0.001360,0.001374,0.001374,0.026951,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.782796,0.377129,0.782796,,0.782796,,1.510103,,,0.782796,0.377129,1.510103,,,,
0,tsukubaSetHalfSize,HALF,78,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,192,144,15,0.000000,0.000020,0.000033,0.000032,0.000031,0.000031,0.000126,0.000019,0.000019,0.000950,0.000149,0.000148,0.000050,0.000000,0.001327,0.000028,0.000417,0.000187,0.000126,0.000108,0.000108,0.000000,0.000040,0.000038,0.000034,0.000033,0.001360,0.001400,0.001418,0.001418,0.026951,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.984231,0.382921,0.984231,,,0.984231,1.130001,,,0.984231,0.382921,1.130001,,,,
1,tsukubaSet,HALF,78,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,384,288,15,0.000000,0.000051,0.000048,0.000032,0.000029,0.000028,0.000136,0.000018,0.000018,0.001731,0.000385,0.000384,0.000088,0.000000,0.002425,0.000032,0.001034,0.000326,0.000148,0.000104,0.000112,0.000000,0.000191,0.000083,0.000059,0.000037,0.002465,0.002497,0.002565,0.002565,0.277648,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.815262,0.451158,0.815262,,0.815262,,1.007968,,,0.815262,0.451158,1.007968,,,,
1,tsukubaSet,HALF,78,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,384,288,15,0.000000,0.000055,0.000045,0.000034,0.000030,0.000031,0.000143,0.000014,0.000014,0.003471,0.000380,0.000379,0.000085,0.000000,0.004160,0.000028,0.002310,0.000661,0.000236,0.000148,0.000115,0.000000,0.000188,0.000083,0.000056,0.000037,0.004196,0.004227,0.004280,0.004280,0.277648,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.651452,0.446775,0.651452,,,0.651452,0.970484,,,0.651452,0.446775,0.970484,,,,
2,venus,HALF,78,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,434,383,15,0.000001,0.000103,0.000067,0.000042,0.000031,0.000032,0.000176,0.000019,0.000019,0.005729,0.000346,0.000344,0.000140,0.000000,0.006563,0.000135,0.003749,0.001170,0.000465,0.000195,0.000135,0.000000,0.000123,0.000108,0.000062,0.000047,0.006611,0.006647,0.006772,0.006772,0.818244,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.524945,0.537934,0.524945,,0.524945,,1.007442,,,0.524945,0.537934,1.007442,,,,
2,venus,HALF,78,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,434,383,15,0.000001,0.000099,0.000064,0.000039,0.000027,0.000025,0.000168,0.000017,0.000017,0.006292,0.000347,0.000345,0.000136,0.000000,0.007058,0.000193,0.004174,0.001290,0.000512,0.000191,0.000131,0.000000,0.000125,0.000106,0.000060,0.000040,0.007104,0.007301,0.007424,0.007424,0.818244,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.558654,0.537906,0.558654,,,0.558654,1.017863,,,0.558654,0.537906,1.017863,,,,
3,barn1,HALF,78,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,432,381,15,0.000001,0.000138,0.000086,0.000052,0.000043,0.000035,0.000225,0.000024,0.000023,0.008652,0.000496,0.000494,0.000182,0.000001,0.009699,0.000060,0.005729,0.001794,0.000683,0.000270,0.000172,0.000000,0.000174,0.000165,0.000077,0.000058,0.009749,0.009812,0.009912,0.009912,1.225386,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.428185,0.525510,,,0.428185,,1.028200,,,0.428185,0.525510,1.028200,,,,
3,barn1,HALF,78,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,432,381,15,0.000000,0.000140,0.000093,0.000045,0.000032,0.000029,0.000211,0.000023,0.000022,0.009279,0.000447,0.000444,0.000178,0.000000,0.010275,0.000039,0.006208,0.001910,0.000727,0.000260,0.000187,0.000000,0.000168,0.000135,0.000071,0.000062,0.010323,0.010357,0.010446,0.010446,1.225386,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.519078,0.526266,,,,0.519078,0.993291,,,0.519078,0.526266,0.993291,,,,
4,conesQuarterSize,HALF,78,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,450,375,15,0.000001,0.000334,0.000210,0.000073,0.000051,0.000039,0.000391,0.000034,0.000031,0.018985,0.001493,0.001489,0.000458,0.000001,0.021706,0.000205,0.013154,0.003758,0.001354,0.000437,0.000283,0.000000,0.000740,0.000460,0.000202,0.000106,0.021779,0.021952,0.022047,0.022047,3.713364,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.432860,0.354964,,0.432860,0.432860,,0.996674,,,0.432860,0.354964,0.996674,,,,
4,conesQuarterSize,HALF,78,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,450,375,15,0.000001,0.000327,0.000207,0.000075,0.000052,0.000039,0.000384,0.000033,0.000032,0.019600,0.001506,0.001502,0.000425,0.000001,0.022255,0.000062,0.013568,0.003932,0.001404,0.000460,0.000262,0.000000,0.000732,0.000447,0.000200,0.000105,0.022325,0.022567,0.022653,0.022653,3.713364,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.491009,0.356580,,0.491009,,0.491009,0.993074,,,0.491009,0.356580,0.993074,,,,
5,conesHalfSize,HALF,78,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,900,750,7,0.000002,0.002913,0.004352,0.001608,0.000738,0.000061,0.007605,0.000135,0.000129,0.163106,0.020487,0.020482,0.009448,0.000004,0.205105,0.001245,0.118193,0.029423,0.010726,0.002760,0.000802,0.000000,0.014115,0.004079,0.001784,0.000514,0.205204,0.206542,0.207062,0.207062,22.100736,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.549896,0.461541,,0.549896,0.549896,,0.991132,,,0.549896,0.461541,0.991132,,,,
5,conesHalfSize,HALF,78,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,900,750,7,0.000002,0.002283,0.003611,0.001697,0.000469,0.000063,0.005931,0.000131,0.000126,0.175293,0.021398,0.021393,0.009346,0.000004,0.214240,0.000999,0.128634,0.031911,0.011081,0.002869,0.000933,0.000000,0.015393,0.003983,0.001860,0.000417,0.214334,0.215189,0.215691,0.215691,22.100736,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.536543,0.462464,,0.536543,,0.536543,0.982941,,,0.536543,0.462464,0.982941,,,,
6,conesFullSizeCropped,HALF,78,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,900,750,7,0.000002,0.005423,0.008317,0.002405,0.001287,0.000398,0.012572,0.000231,0.000227,0.354545,0.088409,0.088403,0.018106,0.000004,0.478001,0.001335,0.258098,0.064628,0.020547,0.009419,0.001559,0.000000,0.065576,0.014486,0.005808,0.002796,0.478092,0.479197,0.479733,0.479733,42.476483,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.533101,0.439563,,0.533101,0.533101,,0.997618,,,0.533101,0.439563,0.997618,,,,
6,conesFullSizeCropped,HALF,78,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,78,NEON,900,750,7,0.000002,0.005598,0.008193,0.002347,0.001374,0.000675,0.012585,0.000279,0.000274,0.363421,0.090690,0.090685,0.017621,0.000004,0.489607,0.001313,0.263444,0.066961,0.021418,0.009125,0.002079,0.000000,0.066989,0.015447,0.005174,0.002795,0.489697,0.491158,0.491785,0.491785,42.476483,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.530641,0.439662,,0.530641,,0.530641,0.995424,,,0.530641,0.439662,0.995424,,,,
