Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
3,barn1,DOUBLE,24,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,432,381,3,0.000000,0.000319,0.000357,0.000067,0.000017,0.000012,0.000452,0.000021,0.000020,0.015399,0.002208,0.002207,0.000731,0.000000,0.019098,0.000020,0.011569,0.003110,0.000420,0.000164,0.000129,0.000000,0.001439,0.000563,0.000141,0.000065,0.019133,0.019153,0.019218,0.019218,0.390101,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.632897,1.643226,,,0.632897,,0.993966,,,,,,,,,,,,,,0.632897,1.643226,0.993966,,,,
3,barn1,DOUBLE,24,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,432,381,3,0.000000,0.000298,0.000350,0.000072,0.000018,0.000012,0.000449,0.000034,0.000034,0.019232,0.002267,0.002266,0.000735,0.000001,0.023000,0.000020,0.014393,0.003838,0.000620,0.000227,0.000143,0.000000,0.001483,0.000571,0.000148,0.000064,0.023037,0.023057,0.023119,0.023119,0.390101,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.693095,1.653352,,,,0.693095,1.008443,,,,,,,,,,,,,,0.693095,1.653352,1.008443,,,,
4,conesQuarterSize,DOUBLE,24,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,450,375,3,0.000000,0.001142,0.001131,0.000276,0.000082,0.000022,0.001509,0.000039,0.000038,0.035876,0.010753,0.010751,0.002228,0.000001,0.051686,0.000026,0.028471,0.005712,0.001133,0.000318,0.000281,0.000000,0.007676,0.002297,0.000665,0.000141,0.051734,0.051761,0.051836,0.051836,0.855710,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,1.025081,1.534317,,1.025081,1.025081,,1.089249,,,,,,,,,,,,,,1.025081,1.534317,1.089249,,,,
4,conesQuarterSize,DOUBLE,24,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,450,375,3,0.000000,0.000969,0.000964,0.000228,0.000079,0.000028,0.001292,0.000037,0.000036,0.037000,0.008824,0.008823,0.001809,0.000001,0.049933,0.000023,0.028500,0.006537,0.001315,0.000381,0.000302,0.000000,0.005893,0.002095,0.000690,0.000146,0.049981,0.050004,0.050075,0.050075,0.855710,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.992872,1.525318,,0.992872,,0.992872,0.990139,,,,,,,,,,,,,,0.992872,1.525318,0.990139,,,,
5,conesHalfSize,DOUBLE,24,64,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.011438,0.012168,0.003393,0.000558,0.000184,0.016282,0.000340,0.000338,0.342416,0.100229,0.100227,0.021550,0.000001,0.492007,0.000085,0.262929,0.061267,0.013347,0.003102,0.000938,0.000000,0.074774,0.016995,0.005973,0.002570,0.492056,0.492141,0.492432,0.492432,7.729328,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,0.930891,1.272409,,0.930891,0.930891,,1.009408,,,,,,,,,,,,,,0.930891,1.272409,1.009408,,,,
5,conesHalfSize,DOUBLE,24,64,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.012051,0.012372,0.003162,0.000548,0.000221,0.016305,0.000383,0.000382,0.356025,0.095729,0.095727,0.021430,0.000001,0.502180,0.000072,0.274163,0.064474,0.013060,0.003350,0.000967,0.000000,0.072019,0.016239,0.005002,0.002466,0.502223,0.502296,0.502587,0.502587,7.729328,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,0.917526,1.266580,,0.917526,,0.917526,1.006698,,,,,,,,,,,,,,0.917526,1.266580,1.006698,,,,
6,conesFullSizeCropped,DOUBLE,24,64,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.030231,0.038453,0.006635,0.001358,0.000567,0.046973,0.001172,0.001170,0.705956,0.276129,0.276126,0.049698,0.000002,1.111166,0.000071,0.541195,0.128453,0.028220,0.007038,0.002061,0.000000,0.223430,0.036420,0.011805,0.005090,1.111213,1.111283,1.111574,1.111574,16.619607,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,0.843975,1.113811,,0.843975,0.843975,,1.009787,,,,,,,,,,,,,,0.843975,1.113811,1.009787,,,,
6,conesFullSizeCropped,DOUBLE,24,64,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.034137,0.037300,0.007327,0.001671,0.000557,0.047006,0.001404,0.001402,0.735077,0.277319,0.277316,0.052357,0.000001,1.158487,0.000080,0.569476,0.131361,0.029588,0.006907,0.001955,0.000000,0.222803,0.037660,0.011756,0.005189,1.158534,1.158615,1.158918,1.158918,16.619607,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,0.837672,1.123444,,0.837672,,0.837672,1.034971,,,,,,,,,,,,,,0.837672,1.123444,1.034971,,,,
0,tsukubaSetHalfSize,HALF,24,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX256,192,144,3,0.000000,0.000020,0.000016,0.000013,0.000010,0.000009,0.000047,0.000009,0.000009,0.000290,0.000113,0.000113,0.000016,0.000000,0.000499,0.000007,0.000106,0.000054,0.000040,0.000030,0.000037,0.000000,0.000027,0.000030,0.000026,0.000030,0.000513,0.000570,0.000575,0.000575,0.007047,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.695559,1.442301,1.695559,,1.695559,,1.369079,,,,1.695559,1.442301,1.369079,,,,
0,tsukubaSetHalfSize,HALF,24,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX256,192,144,3,0.000000,0.000020,0.000015,0.000016,0.000009,0.000008,0.000047,0.000008,0.000008,0.000483,0.000116,0.000115,0.000017,0.000000,0.000692,0.000007,0.000248,0.000094,0.000053,0.000035,0.000041,0.000000,0.000025,0.000031,0.000027,0.000029,0.000706,0.000738,0.000743,0.000743,0.007047,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.664108,1.464452,1.664108,,,1.664108,1.001220,,,,1.664108,1.464452,1.001220,,,,
1,tsukubaSet,HALF,24,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,384,288,3,0.000000,0.000117,0.000068,0.000022,0.000022,0.000013,0.000127,0.000024,0.000024,0.001040,0.000339,0.000339,0.000050,0.000000,0.001672,0.000013,0.000645,0.000187,0.000083,0.000054,0.000072,0.000000,0.000204,0.000048,0.000041,0.000046,0.001693,0.001704,0.001737,0.001737,0.079964,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.178584,1.566497,1.178584,,1.178584,,0.986586,,,,1.178584,1.566497,0.986586,,,,
1,tsukubaSet,HALF,24,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,384,288,3,0.000000,0.000131,0.000070,0.000022,0.000028,0.000014,0.000135,0.000025,0.000025,0.001741,0.000330,0.000329,0.000046,0.000000,0.002397,0.000013,0.001044,0.000314,0.000151,0.000085,0.000153,0.000000,0.000201,0.000048,0.000041,0.000042,0.002420,0.002457,0.002488,0.002488,0.079964,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.160062,1.551278,1.160062,,,1.160062,1.004568,,,,1.160062,1.551278,1.004568,,,,
2,venus,HALF,24,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,434,383,3,0.000000,0.000235,0.000133,0.000038,0.000015,0.000009,0.000196,0.000010,0.000010,0.002686,0.000525,0.000525,0.000112,0.000000,0.003758,0.000016,0.001867,0.000471,0.000162,0.000083,0.000103,0.000000,0.000342,0.000117,0.000049,0.000019,0.003781,0.003797,0.003846,0.003846,0.207343,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,0.948615,2.122868,0.948615,,0.948615,,1.033873,,,,0.948615,2.122868,1.033873,,,,
2,venus,HALF,24,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,434,383,3,0.000000,0.000249,0.000147,0.000040,0.000015,0.000010,0.000211,0.000011,0.000010,0.004043,0.000457,0.000456,0.000118,0.000000,0.005079,0.000015,0.002894,0.000688,0.000242,0.000106,0.000114,0.000000,0.000303,0.000093,0.000040,0.000020,0.005101,0.005116,0.005164,0.005164,0.207343,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,0.733245,2.122757,0.733245,,,0.733245,0.929417,,,,0.733245,2.122757,0.929417,,,,
3,barn1,HALF,24,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,432,381,3,0.000000,0.000353,0.000215,0.000098,0.000024,0.000009,0.000345,0.000012,0.000012,0.004460,0.001492,0.001491,0.000198,0.000000,0.006835,0.000016,0.003046,0.000904,0.000253,0.000102,0.000130,0.000000,0.000878,0.000418,0.000151,0.000044,0.006854,0.006869,0.006915,0.006915,0.390101,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,0.587299,1.650734,,,0.587299,,0.983939,,,,0.587299,1.650734,0.983939,,,,
3,barn1,HALF,24,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,432,381,3,0.000000,0.000351,0.000207,0.000099,0.000019,0.000010,0.000335,0.000011,0.000011,0.005743,0.001518,0.001517,0.000193,0.000000,0.008155,0.000015,0.003927,0.001218,0.000349,0.000116,0.000131,0.000000,0.000876,0.000443,0.000164,0.000043,0.008175,0.008190,0.008238,0.008238,0.390101,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,0.664838,1.653108,,,,0.664838,1.003232,,,,0.664838,1.653108,1.003232,,,,
4,conesQuarterSize,HALF,24,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX256,450,375,3,0.000000,0.000711,0.000481,0.000225,0.000051,0.000013,0.000769,0.000015,0.000014,0.012289,0.004140,0.004139,0.000463,0.000000,0.018338,0.000019,0.009001,0.002464,0.000564,0.000206,0.000085,0.000000,0.002762,0.000966,0.000361,0.000091,0.018364,0.018383,0.018434,0.018434,0.855710,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,,,0.520497,1.540370,,0.520497,0.520497,,1.002064,,,,0.520497,1.540370,1.002064,,,,
4,conesQuarterSize,HALF,24,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,450,375,3,0.000000,0.001231,0.000836,0.000224,0.000061,0.000014,0.001108,0.000026,0.000026,0.012031,0.005011,0.005010,0.000566,0.000000,0.019931,0.000018,0.008898,0.002096,0.000553,0.000203,0.000318,0.000000,0.003492,0.001103,0.000327,0.000092,0.019958,0.019975,0.020029,0.020029,0.855710,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,0.567197,1.547382,,0.567197,,0.567197,1.014318,,,,0.567197,1.547382,1.014318,,,,
5,conesHalfSize,HALF,24,64,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.006204,0.005630,0.002529,0.000511,0.000101,0.008734,0.000145,0.000144,0.106907,0.052514,0.052513,0.008095,0.000001,0.182577,0.000069,0.079791,0.020610,0.005062,0.001122,0.000297,0.000000,0.028684,0.018656,0.003907,0.001272,0.182626,0.182696,0.182999,0.182999,7.729328,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,0.657594,1.319701,,0.657594,0.657594,,1.047509,,,,0.657594,1.319701,1.047509,,,,
5,conesHalfSize,HALF,24,64,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.006154,0.005496,0.001952,0.000465,0.000097,0.007991,0.000143,0.000142,0.114224,0.049568,0.049566,0.007994,0.000001,0.185853,0.000073,0.087383,0.020298,0.005148,0.001101,0.000358,0.000000,0.028904,0.015322,0.004358,0.001004,0.185901,0.185970,0.186264,0.186264,7.729328,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,0.636237,1.322340,,0.636237,,0.636237,1.006559,,,,0.636237,1.322340,1.006559,,,,
6,conesFullSizeCropped,HALF,24,64,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000000,0.016324,0.013117,0.010218,0.001022,0.000192,0.025664,0.000275,0.000273,0.239608,0.119894,0.119892,0.018092,0.000001,0.422016,0.000070,0.174925,0.052027,0.010006,0.002247,0.000571,0.000000,0.072348,0.035348,0.010642,0.002010,0.422066,0.422136,0.422431,0.422431,16.619607,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,0.617397,1.123438,,0.617397,0.617397,,1.017361,,,,0.617397,1.123438,1.017361,,,,
6,conesFullSizeCropped,HALF,24,64,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.016546,0.015424,0.011231,0.001688,0.000207,0.028578,0.000350,0.000348,0.253295,0.128914,0.128912,0.017922,0.000001,0.445005,0.000070,0.183147,0.056725,0.010477,0.002368,0.000615,0.000000,0.076934,0.040842,0.008805,0.002331,0.445051,0.445120,0.445429,0.445429,16.619607,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,0.605134,1.123691,,0.605134,,0.605134,1.028163,,,,0.605134,1.123691,1.028163,,,,
