Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000094,0.000100,0.000034,0.000027,0.000021,0.000183,0.000017,0.000016,0.006106,0.000799,0.000799,0.000234,0.000000,0.007446,0.000021,0.004314,0.001142,0.000332,0.000199,0.000116,0.000000,0.000514,0.000166,0.000076,0.000042,0.007480,0.007501,0.007521,0.007521,0.497236,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.624158,1.289176,,,1.624158,,0.998294,,,,,,,,,,,,1.624158,1.289176,0.998294,,,,
3,barn1,DOUBLE,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000093,0.000100,0.000035,0.000027,0.000021,0.000184,0.000016,0.000016,0.006646,0.000821,0.000820,0.000237,0.000000,0.007999,0.000023,0.004713,0.001240,0.000357,0.000210,0.000124,0.000000,0.000527,0.000171,0.000078,0.000042,0.008035,0.008059,0.008080,0.008080,0.497236,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.970167,1.297120,,,,1.970167,1.001925,,,,,,,,,,,,1.970167,1.297120,1.001925,,,,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000282,0.000303,0.000070,0.000035,0.000026,0.000436,0.000028,0.000027,0.016636,0.002481,0.002481,0.001016,0.000000,0.020914,0.000022,0.012830,0.002482,0.000731,0.000382,0.000207,0.000000,0.001901,0.000366,0.000145,0.000071,0.020953,0.020976,0.020997,0.020997,1.220476,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.321156,1.075752,,2.321156,2.321156,,0.999060,,,,,,,,,,,,2.321156,1.075752,0.999060,,,,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000280,0.000296,0.000072,0.000035,0.000026,0.000428,0.000029,0.000029,0.017049,0.002487,0.002486,0.001014,0.000000,0.021339,0.000023,0.013093,0.002579,0.000763,0.000394,0.000216,0.000000,0.001899,0.000374,0.000142,0.000070,0.021376,0.021398,0.021421,0.021421,1.220476,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,2.349399,1.069443,,2.349399,,2.349399,1.002224,,,,,,,,,,,,2.349399,1.069443,1.002224,,,,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.003309,0.004269,0.000635,0.000118,0.000060,0.005093,0.000066,0.000065,0.153445,0.025555,0.025554,0.008657,0.000001,0.196207,0.000293,0.115983,0.029921,0.005393,0.001430,0.000709,0.000000,0.019023,0.005047,0.001205,0.000252,0.196247,0.196523,0.196603,0.196603,8.866596,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,2.308642,1.109205,,2.308642,2.308642,,0.999469,,,,,,,,,,,,2.308642,1.109205,0.999469,,,,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.003331,0.004254,0.000650,0.000122,0.000057,0.005088,0.000068,0.000067,0.161313,0.025492,0.025490,0.008683,0.000001,0.203839,0.000256,0.121682,0.031348,0.005835,0.001519,0.000809,0.000000,0.019038,0.005026,0.001189,0.000247,0.203882,0.204138,0.204217,0.204217,8.866596,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,2.245217,1.104123,,2.245217,,2.245217,1.000964,,,,,,,,,,,,2.245217,1.104123,1.000964,,,,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.007110,0.008517,0.001979,0.000305,0.000092,0.010880,0.000111,0.000110,0.316852,0.054230,0.054228,0.016788,0.000001,0.406144,0.000262,0.236475,0.060594,0.015001,0.002792,0.002095,0.000000,0.040875,0.010073,0.002599,0.000659,0.406184,0.406451,0.406532,0.406532,17.449259,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,2.281631,1.060853,,2.281631,2.281631,,0.998395,,,,,,,,,,,,2.281631,1.060853,0.998395,,,,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.007234,0.008451,0.002037,0.000303,0.000098,0.010920,0.000114,0.000113,0.324549,0.054507,0.054505,0.016778,0.000002,0.414384,0.000266,0.241829,0.062077,0.015736,0.002886,0.002111,0.000000,0.040963,0.010120,0.002828,0.000644,0.414425,0.414685,0.414780,0.414780,17.449259,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,2.259471,1.070028,,2.259471,,2.259471,0.999141,,,,,,,,,,,,2.259471,1.070028,0.999141,,,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,192,144,15,0.000000,0.000010,0.000019,0.000019,0.000019,0.000018,0.000075,0.000009,0.000008,0.000349,0.000088,0.000088,0.000030,0.000000,0.000562,0.000016,0.000095,0.000066,0.000060,0.000062,0.000061,0.000000,0.000027,0.000023,0.000020,0.000017,0.000575,0.000594,0.000598,0.000598,0.013590,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.823204,0.747891,1.823204,,1.823204,,1.531846,,,1.823204,0.747891,1.531846,,,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,192,144,15,0.000000,0.000011,0.000020,0.000019,0.000020,0.000018,0.000077,0.000009,0.000009,0.000483,0.000089,0.000089,0.000032,0.000000,0.000705,0.000018,0.000193,0.000090,0.000070,0.000067,0.000062,0.000000,0.000026,0.000023,0.000021,0.000019,0.000719,0.000737,0.000741,0.000741,0.013590,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,2.037956,0.759378,2.037956,,,2.037956,1.222579,,,2.037956,0.759378,1.222579,,,,
1,tsukubaSet,HALF,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000025,0.000026,0.000022,0.000021,0.000021,0.000090,0.000010,0.000010,0.000801,0.000212,0.000212,0.000046,0.000000,0.001188,0.000019,0.000409,0.000171,0.000086,0.000069,0.000063,0.000000,0.000101,0.000049,0.000036,0.000025,0.001202,0.001221,0.001233,0.001233,0.120428,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.698264,1.040150,1.698264,,1.698264,,1.009163,,,1.698264,1.040150,1.009163,,,,
1,tsukubaSet,HALF,96,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000025,0.000025,0.000021,0.000020,0.000021,0.000086,0.000010,0.000010,0.001480,0.000211,0.000210,0.000046,0.000000,0.001859,0.000017,0.000872,0.000327,0.000124,0.000086,0.000067,0.000000,0.000103,0.000048,0.000035,0.000025,0.001872,0.001889,0.001901,0.001901,0.120428,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.503519,1.030044,1.503519,,,1.503519,0.994825,,,1.503519,1.030044,0.994825,,,,
2,venus,HALF,96,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000037,0.000031,0.000021,0.000019,0.000020,0.000092,0.000011,0.000011,0.002110,0.000199,0.000198,0.000062,0.000000,0.002514,0.000018,0.001392,0.000394,0.000147,0.000097,0.000076,0.000000,0.000092,0.000038,0.000038,0.000031,0.002526,0.002544,0.002562,0.002562,0.326818,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.377976,1.346807,1.377976,,1.377976,,1.000642,,,1.377976,1.346807,1.000642,,,,
2,venus,HALF,96,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000037,0.000030,0.000020,0.000019,0.000020,0.000090,0.000011,0.000011,0.002352,0.000195,0.000194,0.000059,0.000000,0.002745,0.000017,0.001568,0.000441,0.000160,0.000102,0.000078,0.000000,0.000090,0.000037,0.000036,0.000032,0.002757,0.002774,0.002792,0.002792,0.326818,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.454515,1.346737,1.454515,,,1.454515,0.996784,,,1.454515,1.346737,0.996784,,,,
3,barn1,HALF,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000051,0.000043,0.000023,0.000023,0.000021,0.000111,0.000011,0.000011,0.003116,0.000310,0.000309,0.000075,0.000000,0.003673,0.000019,0.002119,0.000585,0.000198,0.000123,0.000090,0.000000,0.000143,0.000059,0.000062,0.000043,0.003689,0.003707,0.003727,0.003727,0.497236,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.112938,1.295066,,,1.112938,,1.004837,,,1.112938,1.295066,1.004837,,,,
3,barn1,HALF,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,432,381,15,0.000000,0.000051,0.000041,0.000022,0.000024,0.000021,0.000108,0.000012,0.000012,0.003351,0.000299,0.000299,0.000074,0.000000,0.003897,0.000019,0.002297,0.000629,0.000211,0.000128,0.000088,0.000000,0.000142,0.000057,0.000058,0.000041,0.003912,0.003930,0.003950,0.003950,0.497236,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.373730,1.296929,,,,1.373730,0.993991,,,1.373730,1.296929,0.993991,,,,
4,conesQuarterSize,HALF,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000102,0.000072,0.000045,0.000030,0.000024,0.000172,0.000016,0.000015,0.006597,0.000697,0.000697,0.000146,0.000000,0.007730,0.000020,0.004695,0.001189,0.000376,0.000200,0.000132,0.000000,0.000356,0.000170,0.000096,0.000074,0.007757,0.007777,0.007797,0.007797,1.220476,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.230057,1.079997,,1.230057,1.230057,,1.001624,,,1.230057,1.079997,1.001624,,,,
4,conesQuarterSize,HALF,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,450,375,15,0.000000,0.000101,0.000071,0.000043,0.000031,0.000023,0.000166,0.000015,0.000015,0.006858,0.000698,0.000698,0.000145,0.000000,0.007990,0.000019,0.004895,0.001240,0.000386,0.000204,0.000132,0.000000,0.000359,0.000170,0.000097,0.000073,0.008018,0.008039,0.008061,0.008061,1.220476,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.386347,1.084913,,1.386347,,1.386347,0.997729,,,1.386347,1.084913,0.997729,,,,
5,conesHalfSize,HALF,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.000780,0.000906,0.000202,0.000094,0.000056,0.001255,0.000134,0.000133,0.056703,0.008282,0.008280,0.003101,0.000001,0.070369,0.000287,0.042860,0.010156,0.002570,0.000728,0.000375,0.000000,0.006444,0.001167,0.000453,0.000205,0.070406,0.070697,0.070779,0.070779,8.866596,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.623812,1.150430,,1.623812,1.623812,,1.000437,,,1.623812,1.150430,1.000437,,,,
5,conesHalfSize,HALF,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.000779,0.000831,0.000205,0.000098,0.000056,0.001188,0.000135,0.000134,0.060973,0.008567,0.008565,0.003028,0.000001,0.074672,0.000293,0.046425,0.010669,0.002710,0.000771,0.000380,0.000000,0.006455,0.001414,0.000486,0.000209,0.074714,0.075012,0.075093,0.075093,8.866596,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.567756,1.152731,,1.567756,,1.567756,0.999932,,,1.567756,1.152731,0.999932,,,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.001811,0.003127,0.000518,0.000160,0.000105,0.003913,0.000262,0.000262,0.118141,0.018695,0.018693,0.006200,0.000001,0.148964,0.000255,0.088354,0.022299,0.005330,0.001444,0.000713,0.000000,0.013740,0.003437,0.001158,0.000373,0.149004,0.149264,0.149346,0.149346,17.449259,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.717086,1.070023,,1.717086,1.717086,,1.000322,,,1.717086,1.070023,1.000322,,,,
6,conesFullSizeCropped,HALF,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.001805,0.003141,0.000523,0.000160,0.000099,0.003917,0.000267,0.000265,0.124071,0.018635,0.018634,0.006160,0.000001,0.154945,0.000261,0.092987,0.023350,0.005511,0.001493,0.000753,0.000000,0.013683,0.003452,0.001156,0.000358,0.154986,0.155244,0.155325,0.155325,17.449259,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.688896,1.070263,,1.688896,,1.688896,1.000638,,,1.688896,1.070263,1.000638,,,,
