Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Parallel Params Per Kernel Setting,Blur Images Parallel Dimensions,Init Message Values Parallel Dimensions,Level 0 Data Costs Parallel Dimensions,Level 1 Data Costs Parallel Dimensions,Level 2 Data Costs Parallel Dimensions,Level 3 Data Costs Parallel Dimensions,Level 4 Data Costs Parallel Dimensions,Level 0 BP Thread Parallel Dimensions,Level 1 BP Thread Parallel Dimensions,Level 2 BP Thread Parallel Dimensions,Level 3 BP Thread Parallel Dimensions,Level 4 BP Thread Parallel Dimensions,Level 0 Copy Thread Parallel Dimensions,Level 1 Copy Thread Parallel Dimensions,Level 2 Copy Thread Parallel Dimensions,Level 3 Copy Thread Parallel Dimensions,Level 4 Copy Thread Parallel Dimensions,Get Output Disparity Parallel Dimensions,Run Success,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,FLOAT,30,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000014,0.000029,0.000028,0.000028,0.000028,0.000115,0.000013,0.000012,0.000497,0.000145,0.000142,0.000018,0.000000,0.000806,0.000074,0.000103,0.000099,0.000096,0.000096,0.000096,0.000000,0.000038,0.000038,0.000033,0.000032,0.000824,0.000898,0.000921,0.000921,0.012641,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.637635,0.828502,0.637635,,0.637635,,1.014021,,,,,,,,,,,,,,,,,,0.637635,0.828502,1.014021,,,,
0,tsukubaSetHalfSize,FLOAT,30,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000013,0.000028,0.000027,0.000027,0.000026,0.000109,0.000012,0.000011,0.001008,0.000132,0.000129,0.000019,0.000000,0.001297,0.000071,0.000203,0.000206,0.000204,0.000201,0.000193,0.000000,0.000034,0.000035,0.000031,0.000029,0.001313,0.001385,0.001408,0.001408,0.012641,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.065198,0.865224,1.065198,,,1.065198,1.159989,,,,,,,,,,,,,,,,,,1.065198,0.865224,1.159989,,,,
1,tsukubaSet,FLOAT,30,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,384,288,15,0.000001,0.000015,0.000029,0.000028,0.000027,0.000027,0.000112,0.000011,0.000011,0.000582,0.000188,0.000185,0.000038,0.000000,0.000953,0.000140,0.000191,0.000100,0.000095,0.000093,0.000093,0.000000,0.000064,0.000041,0.000039,0.000040,0.000972,0.001113,0.001175,0.001175,0.135131,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.928600,0.883139,1.928600,,1.928600,,1.007682,,,,,,,,,,,,,,,,,,1.928600,0.883139,1.007682,,,,
1,tsukubaSet,FLOAT,30,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,384,288,15,0.000001,0.000015,0.000031,0.000030,0.000030,0.000028,0.000120,0.000011,0.000011,0.001500,0.000191,0.000188,0.000047,0.000000,0.001896,0.000145,0.000508,0.000243,0.000247,0.000239,0.000257,0.000000,0.000065,0.000041,0.000041,0.000041,0.001916,0.002063,0.002126,0.002126,0.135131,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.658720,0.902675,1.658720,,,1.658720,1.017882,,,,,,,,,,,,,,,,,,1.658720,0.902675,1.017882,,,,
2,venus,FLOAT,30,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,434,383,15,0.000001,0.000019,0.000046,0.000037,0.000035,0.000035,0.000155,0.000012,0.000011,0.000871,0.000291,0.000288,0.000083,0.000000,0.001431,0.000193,0.000426,0.000124,0.000105,0.000103,0.000101,0.000000,0.000134,0.000051,0.000055,0.000048,0.001450,0.001648,0.001735,0.001735,0.481169,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.127343,0.911449,2.127343,,2.127343,,0.997653,,,,,,,,,,,,,,,,,,2.127343,0.911449,0.997653,,,,
2,venus,FLOAT,30,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,434,383,15,0.000001,0.000019,0.000051,0.000040,0.000039,0.000038,0.000169,0.000012,0.000011,0.002660,0.000295,0.000292,0.000085,0.000000,0.003244,0.000224,0.001354,0.000375,0.000325,0.000302,0.000300,0.000000,0.000135,0.000051,0.000056,0.000049,0.003267,0.003493,0.003581,0.003581,0.481169,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.627521,0.909543,1.627521,,,1.627521,1.036778,,,,,,,,,,,,,,,,,,1.627521,0.909543,1.036778,,,,
3,barn1,FLOAT,30,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,432,381,15,0.000001,0.000022,0.000062,0.000046,0.000044,0.000043,0.000195,0.000013,0.000012,0.001559,0.000414,0.000411,0.000117,0.000000,0.002329,0.000216,0.000894,0.000269,0.000136,0.000132,0.000125,0.000000,0.000209,0.000068,0.000073,0.000062,0.002348,0.002565,0.002650,0.002650,0.733770,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.245118,0.871642,,,2.245118,,1.037181,,,,,,,,,,,,,,,,,,2.245118,0.871642,1.037181,,,,
3,barn1,FLOAT,30,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,432,381,15,0.000001,0.000022,0.000069,0.000051,0.000049,0.000048,0.000220,0.000012,0.000012,0.004950,0.000416,0.000413,0.000117,0.000000,0.005745,0.000223,0.002894,0.000737,0.000485,0.000427,0.000404,0.000000,0.000207,0.000067,0.000075,0.000063,0.005769,0.005995,0.006082,0.006082,0.733770,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.193834,0.863650,,,,1.193834,1.084236,,,,,,,,,,,,,,,,,,1.193834,0.863650,1.084236,,,,
4,conesQuarterSize,FLOAT,30,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,450,375,15,0.000001,0.000056,0.000140,0.000081,0.000087,0.000065,0.000376,0.000015,0.000014,0.007041,0.000798,0.000795,0.000225,0.000000,0.008514,0.000195,0.004759,0.001240,0.000407,0.000324,0.000311,0.000000,0.000419,0.000160,0.000112,0.000104,0.008534,0.008732,0.008820,0.008820,1.621894,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.041029,0.815516,,2.041029,2.041029,,1.082406,,,,,,,,,,,,,,,,,,2.041029,0.815516,1.082406,,,,
4,conesQuarterSize,FLOAT,30,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,YES,CUDA,NVIDIA A100-PCIE-40GB with 108 multiprocessors,12040,12040,450,375,15,0.000001,0.000058,0.000152,0.000092,0.000099,0.000074,0.000419,0.000014,0.000014,0.012908,0.000766,0.000763,0.000218,0.000000,0.014388,0.000201,0.007595,0.002880,0.000849,0.000864,0.000718,0.000000,0.000401,0.000153,0.000104,0.000105,0.014408,0.014613,0.014703,0.014703,1.621894,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380153,0.822187,,1.380153,,1.380153,1.111409,,,,,,,,,,,,,,,,,,1.380153,0.822187,1.111409,,,,
