Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000134,0.000137,0.000045,0.000028,0.000022,0.000231,0.000018,0.000018,0.009479,0.001141,0.001141,0.000716,0.000000,0.012139,0.000067,0.007390,0.001304,0.000495,0.000176,0.000113,0.000000,0.000818,0.000206,0.000080,0.000045,0.012187,0.012212,0.012237,0.012237,0.410576,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.995573,1.561278,,,0.995573,,0.995571,,,,,,,,,,,,0.995573,1.561278,0.995571,,,,
3,barn1,DOUBLE,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000001,0.000158,0.000138,0.000045,0.000027,0.000021,0.000231,0.000018,0.000017,0.010056,0.001156,0.001155,0.000691,0.000001,0.012876,0.000058,0.007775,0.001426,0.000547,0.000187,0.000114,0.000000,0.000826,0.000205,0.000098,0.000051,0.012922,0.012980,0.013005,0.013005,0.410576,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.222287,1.570899,,,,1.222287,1.000389,,,,,,,,,,,,1.222287,1.570899,1.000389,,,,
4,conesQuarterSize,DOUBLE,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000310,0.000296,0.000094,0.000042,0.000025,0.000456,0.000032,0.000031,0.024555,0.004066,0.004066,0.002027,0.000001,0.031397,0.000057,0.019870,0.003139,0.001033,0.000334,0.000187,0.000000,0.003344,0.000524,0.000154,0.000073,0.031446,0.031504,0.031528,0.031528,0.958415,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.528992,1.369898,,1.528992,1.528992,,0.988207,,,,,,,,,,,,1.528992,1.369898,0.988207,,,,
4,conesQuarterSize,DOUBLE,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000310,0.000302,0.000130,0.000040,0.000025,0.000480,0.000033,0.000032,0.025741,0.004072,0.004070,0.002098,0.000001,0.036095,0.000052,0.020961,0.003245,0.001092,0.000340,0.000194,0.000000,0.003330,0.000548,0.000159,0.000072,0.036147,0.036199,0.036225,0.036225,0.958415,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.449655,1.361864,,1.449655,,1.449655,1.045808,,,,,,,,,,,,1.449655,1.361864,1.045808,,,,
5,conesHalfSize,DOUBLE,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005089,0.007472,0.001815,0.000552,0.000058,0.010333,0.000069,0.000068,0.252309,0.038341,0.038339,0.020509,0.000002,0.329547,0.000516,0.194811,0.044183,0.009870,0.002797,0.000644,0.000000,0.029014,0.007189,0.001812,0.000371,0.329604,0.330953,0.331073,0.331073,7.371784,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.324042,1.334123,,1.324042,1.324042,,0.965266,,,,,,,,,,,,1.324042,1.334123,0.965266,,,,
5,conesHalfSize,DOUBLE,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005086,0.007739,0.001698,0.000285,0.000061,0.009782,0.000069,0.000066,0.265129,0.039915,0.039913,0.020756,0.000002,0.341562,0.000470,0.201552,0.048926,0.010966,0.002974,0.000829,0.000000,0.030198,0.007528,0.001811,0.000376,0.341616,0.342087,0.342200,0.342200,7.371784,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.349449,1.328011,,1.349449,,1.349449,1.008106,,,,,,,,,,,,1.349449,1.328011,1.008106,,,,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010526,0.014930,0.003789,0.000660,0.000132,0.019340,0.000136,0.000134,0.503137,0.077346,0.077344,0.038711,0.000002,0.679038,0.000376,0.377617,0.091417,0.022525,0.005266,0.001478,0.000000,0.057360,0.014809,0.004358,0.000997,0.679091,0.680305,0.680417,0.680417,14.469932,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.438794,1.279280,,1.438794,1.438794,,1.053745,,,,,,,,,,,,1.438794,1.279280,1.053745,,,,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010577,0.014956,0.003804,0.000700,0.000126,0.020148,0.000149,0.000146,0.533629,0.077098,0.077095,0.038334,0.000002,0.680339,0.000283,0.409843,0.093305,0.023384,0.005698,0.001495,0.000000,0.057216,0.014525,0.004391,0.000962,0.680394,0.680640,0.680764,0.680764,14.469932,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.376679,1.290345,,1.376679,,1.376679,0.999151,,,,,,,,,,,,1.376679,1.290345,0.999151,,,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000011,0.000019,0.000020,0.000020,0.000019,0.000078,0.000009,0.000009,0.000371,0.000096,0.000096,0.000029,0.000000,0.000599,0.000018,0.000104,0.000074,0.000064,0.000065,0.000064,0.000000,0.000026,0.000029,0.000022,0.000018,0.000626,0.000653,0.000656,0.000656,0.010645,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.470338,0.954845,1.470338,,1.470338,,1.355253,,,1.470338,0.954845,1.355253,,,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000019,0.000019,0.000020,0.000020,0.000019,0.000079,0.000009,0.000009,0.000523,0.000092,0.000092,0.000030,0.000000,0.000755,0.000018,0.000215,0.000096,0.000066,0.000068,0.000066,0.000000,0.000026,0.000023,0.000023,0.000019,0.000774,0.000792,0.000795,0.000795,0.010645,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.605901,0.969509,1.605901,,,1.605901,1.034250,,,1.605901,0.969509,1.034250,,,,
1,tsukubaSet,HALF,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000031,0.000028,0.000021,0.000021,0.000019,0.000090,0.000011,0.000011,0.000932,0.000184,0.000183,0.000044,0.000000,0.001301,0.000019,0.000515,0.000183,0.000101,0.000066,0.000064,0.000000,0.000086,0.000034,0.000037,0.000025,0.001321,0.001340,0.001355,0.001355,0.093424,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.525783,1.340802,1.525783,,1.525783,,0.996282,,,1.525783,1.340802,0.996282,,,,
1,tsukubaSet,HALF,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000031,0.000028,0.000021,0.000020,0.000019,0.000089,0.000011,0.000011,0.001814,0.000191,0.000191,0.000044,0.000000,0.002181,0.000019,0.001144,0.000371,0.000147,0.000080,0.000065,0.000000,0.000095,0.000035,0.000036,0.000026,0.002199,0.002218,0.002233,0.002233,0.093424,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.274766,1.327776,1.274766,,,1.274766,0.990969,,,1.274766,1.327776,0.990969,,,,
2,venus,HALF,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000033,0.000023,0.000020,0.000020,0.000107,0.000013,0.000013,0.002625,0.000253,0.000252,0.000061,0.000000,0.003081,0.000025,0.001778,0.000484,0.000197,0.000093,0.000066,0.000000,0.000118,0.000065,0.000031,0.000037,0.003104,0.003126,0.003149,0.003149,0.275682,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.113862,1.596625,1.113862,,1.113862,,0.994202,,,1.113862,1.596625,0.994202,,,,
2,venus,HALF,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000036,0.000024,0.000021,0.000020,0.000100,0.000013,0.000013,0.002922,0.000242,0.000242,0.000062,0.000000,0.005322,0.000020,0.001980,0.000533,0.000222,0.000099,0.000071,0.000000,0.000111,0.000066,0.000032,0.000037,0.005354,0.005610,0.005632,0.005632,0.275682,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.180954,1.596541,1.180954,,,1.180954,1.632472,,,1.180954,1.596541,1.632472,,,,
3,barn1,HALF,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000075,0.000043,0.000024,0.000022,0.000022,0.000110,0.000014,0.000014,0.003947,0.000353,0.000353,0.000084,0.000000,0.004601,0.000021,0.002717,0.000711,0.000286,0.000135,0.000079,0.000000,0.000191,0.000068,0.000044,0.000056,0.004622,0.004641,0.004664,0.004664,0.410576,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.897898,1.568412,,,0.897898,,1.014598,,,0.897898,1.568412,1.014598,,,,
3,barn1,HALF,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000072,0.000054,0.000025,0.000022,0.000021,0.000123,0.000014,0.000014,0.004229,0.000341,0.000340,0.000079,0.000000,0.004854,0.000021,0.002944,0.000770,0.000305,0.000126,0.000083,0.000000,0.000174,0.000065,0.000045,0.000058,0.004874,0.004894,0.004919,0.004919,0.410576,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.115747,1.570668,,,,1.115747,1.005291,,,1.115747,1.570668,1.005291,,,,
4,conesQuarterSize,HALF,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000130,0.000089,0.000041,0.000027,0.000022,0.000179,0.000020,0.000020,0.008674,0.000892,0.000892,0.000189,0.000000,0.010100,0.000048,0.006168,0.001600,0.000568,0.000199,0.000115,0.000000,0.000446,0.000226,0.000112,0.000112,0.010143,0.010192,0.010225,0.010225,0.958415,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.951318,1.375302,,0.951318,0.951318,,1.015941,,,0.951318,1.375302,1.015941,,,,
4,conesQuarterSize,HALF,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000001,0.000127,0.000091,0.000049,0.000037,0.000022,0.000189,0.000019,0.000019,0.008918,0.000913,0.000913,0.000184,0.000000,0.010869,0.000024,0.006343,0.001654,0.000581,0.000196,0.000119,0.000000,0.000454,0.000239,0.000109,0.000112,0.010912,0.010936,0.010961,0.010961,0.958415,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.977084,1.381563,,0.977084,,0.977084,0.956188,,,0.977084,1.381563,0.956188,,,,
5,conesHalfSize,HALF,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001183,0.001721,0.000368,0.000109,0.000049,0.002238,0.000114,0.000113,0.082635,0.011556,0.011554,0.004534,0.000001,0.106538,0.000257,0.062782,0.014944,0.003416,0.001124,0.000332,0.000000,0.008724,0.001903,0.000761,0.000205,0.106603,0.107504,0.107618,0.107618,7.371784,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.066528,1.383708,,1.066528,1.066528,,0.999100,,,1.066528,1.383708,0.999100,,,,
5,conesHalfSize,HALF,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000000,0.001181,0.001695,0.000362,0.000104,0.000051,0.002208,0.000110,0.000108,0.088748,0.011452,0.011450,0.004515,0.000001,0.107982,0.000268,0.066450,0.015995,0.003677,0.001249,0.000352,0.000000,0.008551,0.001966,0.000743,0.000196,0.108036,0.108260,0.108373,0.108373,7.371784,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.001146,1.386476,,1.001146,,1.001146,0.921531,,,1.001146,1.386476,0.921531,,,,
6,conesFullSizeCropped,HALF,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002901,0.004832,0.000891,0.000226,0.000098,0.006017,0.000242,0.000240,0.172867,0.025344,0.025343,0.010011,0.000001,0.224055,0.000247,0.129596,0.033316,0.006772,0.002607,0.000668,0.000000,0.018603,0.004893,0.001467,0.000388,0.224110,0.225331,0.225443,0.225443,14.469932,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.141865,1.290338,,1.141865,1.141865,,1.004167,,,1.141865,1.290338,1.004167,,,,
6,conesFullSizeCropped,HALF,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002800,0.004877,0.001063,0.000378,0.000092,0.006498,0.000257,0.000255,0.178324,0.025300,0.025299,0.010079,0.000002,0.224828,0.000482,0.133049,0.034028,0.007150,0.002671,0.000702,0.000000,0.017971,0.005044,0.001746,0.000396,0.224884,0.225366,0.225474,0.225474,14.469932,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.146470,1.290628,,1.146470,,1.146470,0.986032,,,1.146470,1.290628,0.986032,,,,
