Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000244,0.000207,0.000069,0.000035,0.000025,0.000336,0.000029,0.000029,0.016883,0.002829,0.002829,0.001706,0.000001,0.022030,0.000034,0.013576,0.002146,0.000739,0.000256,0.000152,0.000000,0.002310,0.000336,0.000115,0.000060,0.022085,0.022119,0.022149,0.022149,0.876146,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.554301,0.731641,,,0.554301,,1.003313,,,,,,,,,,,,0.554301,0.731641,1.003313,,,,
3,barn1,DOUBLE,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000247,0.000244,0.000078,0.000035,0.000024,0.000395,0.000030,0.000029,0.017689,0.002808,0.002807,0.001694,0.000001,0.022877,0.000033,0.013982,0.002416,0.000836,0.000283,0.000168,0.000000,0.002290,0.000336,0.000114,0.000061,0.022927,0.022960,0.022990,0.022990,0.876146,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.692055,0.736149,,,,0.692055,1.001351,,,,,,,,,,,,0.692055,0.736149,1.001351,,,,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000713,0.001129,0.000232,0.000063,0.000033,0.001471,0.000048,0.000047,0.037068,0.007218,0.007217,0.003585,0.000001,0.050100,0.000035,0.029290,0.005372,0.001658,0.000477,0.000256,0.000000,0.005901,0.000972,0.000237,0.000105,0.050148,0.050189,0.050219,0.050219,1.932733,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.967835,0.679313,,0.967835,0.967835,,0.996354,,,,,,,,,,,,0.967835,0.679313,0.996354,,,,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000730,0.001212,0.000233,0.000057,0.000031,0.001540,0.000046,0.000044,0.037629,0.007213,0.007212,0.003505,0.000001,0.050668,0.000034,0.029455,0.005632,0.001796,0.000486,0.000271,0.000000,0.005874,0.000992,0.000237,0.000102,0.050715,0.050749,0.050778,0.050778,1.932733,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.990420,0.675329,,0.990420,,0.990420,1.001558,,,,,,,,,,,,0.990420,0.675329,1.001558,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.009651,0.012157,0.002924,0.000478,0.000080,0.015630,0.000123,0.000121,0.355521,0.065062,0.065060,0.025177,0.000002,0.471097,0.000063,0.279183,0.057683,0.013475,0.004087,0.000881,0.000000,0.049219,0.012168,0.003165,0.000514,0.471148,0.471212,0.471336,0.471336,14.736381,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.960794,0.667387,,0.960794,0.960794,,0.997201,,,,,,,,,,,,0.960794,0.667387,0.997201,,,,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.009727,0.012169,0.002917,0.000498,0.000083,0.015669,0.000122,0.000120,0.361180,0.065134,0.065133,0.024918,0.000001,0.476822,0.000064,0.281570,0.060023,0.014089,0.004503,0.000943,0.000000,0.049147,0.012362,0.003082,0.000554,0.476873,0.476936,0.477062,0.477062,14.736381,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.962058,0.664329,,0.962058,,0.962058,1.001949,,,,,,,,,,,,0.962058,0.664329,1.001949,,,,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.021335,0.024083,0.005811,0.001296,0.000223,0.031420,0.000235,0.000233,0.762849,0.133295,0.133293,0.048506,0.000001,0.997582,0.000064,0.599657,0.120467,0.028879,0.011893,0.001869,0.000000,0.098398,0.025693,0.007462,0.001780,0.997631,0.997695,0.997820,0.997820,28.215313,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.933861,0.656066,,0.933861,0.933861,,1.002989,,,,,,,,,,,,0.933861,0.656066,1.002989,,,,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.021231,0.024143,0.005817,0.001303,0.000223,0.031466,0.000249,0.000247,0.759678,0.133388,0.133386,0.048333,0.000001,0.994322,0.000066,0.592389,0.123671,0.029446,0.012076,0.001984,0.000000,0.099003,0.025141,0.007441,0.001862,0.994372,0.994447,0.994574,0.994574,28.215313,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.944172,0.661740,,0.944172,,0.944172,1.001129,,,,,,,,,,,,0.944172,0.661740,1.001129,,,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000015,0.000020,0.000019,0.000018,0.000019,0.000077,0.000009,0.000009,0.000497,0.000113,0.000113,0.000035,0.000000,0.000751,0.000018,0.000195,0.000103,0.000066,0.000064,0.000065,0.000000,0.000037,0.000032,0.000024,0.000021,0.000773,0.000791,0.000796,0.000796,0.026527,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.026880,0.383158,1.026880,,1.026880,,1.147430,,,1.026880,0.383158,1.147430,,,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,192,144,15,0.000000,0.000016,0.000022,0.000019,0.000018,0.000020,0.000080,0.000010,0.000010,0.000804,0.000114,0.000113,0.000036,0.000000,0.001062,0.000019,0.000405,0.000172,0.000085,0.000071,0.000069,0.000000,0.000036,0.000031,0.000024,0.000022,0.001083,0.001102,0.001107,0.001107,0.026527,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.241169,0.389042,1.241169,,,1.241169,1.112251,,,1.241169,0.389042,1.112251,,,,
1,tsukubaSet,HALF,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000054,0.000039,0.000024,0.000021,0.000019,0.000104,0.000013,0.000013,0.001681,0.000345,0.000344,0.000077,0.000000,0.002275,0.000021,0.001023,0.000347,0.000155,0.000080,0.000069,0.000000,0.000190,0.000065,0.000053,0.000035,0.002301,0.002322,0.002340,0.002340,0.232459,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.884091,0.538861,0.884091,,0.884091,,0.997214,,,0.884091,0.538861,0.997214,,,,
1,tsukubaSet,HALF,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000059,0.000040,0.000024,0.000021,0.000020,0.000106,0.000014,0.000014,0.003215,0.000344,0.000344,0.000076,0.000000,0.003827,0.000021,0.002069,0.000673,0.000262,0.000117,0.000090,0.000000,0.000191,0.000064,0.000053,0.000035,0.003853,0.003874,0.003893,0.003893,0.232459,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.739942,0.533626,0.739942,,,0.739942,1.002694,,,0.739942,0.533626,1.002694,,,,
2,venus,HALF,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000102,0.000058,0.000029,0.000023,0.000021,0.000131,0.000018,0.000017,0.004055,0.000375,0.000375,0.000119,0.000000,0.004800,0.000023,0.002798,0.000743,0.000294,0.000121,0.000093,0.000000,0.000170,0.000088,0.000055,0.000058,0.004829,0.004852,0.004881,0.004881,0.607303,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.723588,0.724780,0.723588,,0.723588,,1.000912,,,0.723588,0.724780,1.000912,,,,
2,venus,HALF,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000102,0.000059,0.000029,0.000023,0.000021,0.000134,0.000018,0.000018,0.004798,0.000380,0.000379,0.000115,0.000000,0.005555,0.000022,0.003337,0.000877,0.000342,0.000135,0.000101,0.000000,0.000171,0.000091,0.000060,0.000055,0.005582,0.005603,0.005632,0.005632,0.607303,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.725254,0.724742,0.725254,,,0.725254,1.002578,,,0.725254,0.724742,1.002578,,,,
3,barn1,HALF,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000143,0.000077,0.000033,0.000026,0.000022,0.000158,0.000023,0.000022,0.005991,0.000550,0.000550,0.000167,0.000000,0.007036,0.000027,0.004196,0.001100,0.000425,0.000155,0.000110,0.000000,0.000267,0.000118,0.000082,0.000079,0.007075,0.007103,0.007133,0.007133,0.876146,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.577564,0.734984,,,0.577564,,0.998140,,,0.577564,0.734984,0.998140,,,,
3,barn1,HALF,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000143,0.000079,0.000034,0.000026,0.000022,0.000163,0.000023,0.000023,0.006800,0.000556,0.000556,0.000166,0.000000,0.007861,0.000028,0.004768,0.001253,0.000479,0.000168,0.000122,0.000000,0.000269,0.000121,0.000085,0.000081,0.007902,0.007931,0.007960,0.007960,0.876146,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.684998,0.736041,,,,0.684998,0.998821,,,0.684998,0.736041,0.998821,,,,
4,conesQuarterSize,HALF,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000288,0.000178,0.000089,0.000040,0.000025,0.000334,0.000037,0.000037,0.013811,0.001810,0.001810,0.000861,0.000001,0.017169,0.000037,0.010263,0.002272,0.000849,0.000255,0.000166,0.000000,0.001058,0.000415,0.000183,0.000153,0.017218,0.017256,0.017286,0.017286,1.932733,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.553934,0.681993,,0.553934,0.553934,,1.000036,,,0.553934,0.681993,1.000036,,,,
4,conesQuarterSize,HALF,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000287,0.000184,0.000082,0.000040,0.000024,0.000334,0.000036,0.000036,0.014918,0.001832,0.001831,0.000871,0.000001,0.018291,0.000035,0.011117,0.002448,0.000907,0.000268,0.000172,0.000000,0.001072,0.000419,0.000182,0.000155,0.018341,0.018376,0.018410,0.018410,1.932733,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.608592,0.685097,,0.608592,,0.608592,1.000336,,,0.608592,0.685097,1.000336,,,,
5,conesHalfSize,HALF,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.002361,0.004077,0.000676,0.000168,0.000058,0.004978,0.000131,0.000129,0.132929,0.021012,0.021010,0.011478,0.000001,0.172861,0.000062,0.100600,0.025223,0.004907,0.001714,0.000471,0.000000,0.015753,0.003854,0.001092,0.000328,0.172925,0.172985,0.173103,0.173103,14.736381,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.667241,0.692192,,0.667241,0.667241,,1.005402,,,0.667241,0.692192,1.005402,,,,
5,conesHalfSize,HALF,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.002346,0.004054,0.000668,0.000169,0.000059,0.004951,0.000134,0.000132,0.138062,0.020950,0.020948,0.011022,0.000001,0.177443,0.000060,0.104304,0.026113,0.005303,0.001813,0.000501,0.000000,0.015694,0.003827,0.001098,0.000324,0.177494,0.177554,0.177668,0.177668,14.736381,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.662780,0.693576,,0.662780,,0.662780,1.000162,,,0.662780,0.693576,1.000162,,,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.004841,0.008897,0.001939,0.000659,0.000134,0.011641,0.000265,0.000263,0.282187,0.044657,0.044655,0.029567,0.000001,0.373116,0.000060,0.212506,0.053873,0.011357,0.003581,0.000885,0.000000,0.032615,0.009146,0.002251,0.000645,0.373166,0.373226,0.373341,0.373341,28.215313,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.676865,0.661736,,0.676865,0.676865,,0.985740,,,0.676865,0.661736,0.985740,,,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.004828,0.008957,0.001978,0.000679,0.000151,0.011763,0.000332,0.000330,0.290896,0.044894,0.044892,0.029495,0.000001,0.382384,0.000061,0.218120,0.055052,0.012247,0.004386,0.000949,0.000000,0.032929,0.008899,0.002421,0.000636,0.382435,0.382496,0.382612,0.382612,28.215313,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.684743,0.661885,,0.684743,,0.684743,0.999351,,,0.684743,0.661885,0.999351,,,,
