Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
3,barn1,DOUBLE,16,8,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX256,432,381,0.000000,0.000142,0.000144,0.000100,0.000094,0.000093,YES,YES,YES,YES,YES,0.000434,0.000101,0.000101,0.006443,0.001246,0.001243,YES,0.000281,0.000000,0.008666,0.000086,0.003785,0.001259,0.000584,0.000443,0.000373,YES,YES,YES,YES,YES,0.000000,0.000637,0.000273,0.000172,0.000151,YES,YES,YES,YES,YES,0.008718,0.008805,0.008914,0.008914,0.403759,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.442535,No Data,1.372790,1.587639,72.398893,1.245179,
3,barn1,DOUBLE,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX512,432,381,0.000000,0.000165,0.000167,0.000101,0.000100,0.000097,YES,YES,YES,YES,YES,0.000469,0.000087,0.000085,0.008237,0.001515,0.001506,YES,0.000318,0.000000,0.010830,0.000089,0.005240,0.001433,0.000742,0.000465,0.000358,YES,YES,YES,YES,YES,0.000000,0.000846,0.000296,0.000194,0.000170,YES,YES,YES,YES,YES,0.010887,0.010977,0.011099,0.011099,0.404079,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.448182,No Data,1.431550,1.596157,57.033495,No Data,
4,conesQuarterSize,DOUBLE,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,DEFAULT,450,375,0.000001,0.000289,0.000288,0.000168,0.000134,0.000112,YES,YES,YES,YES,YES,0.000706,0.000242,0.000240,0.020948,0.003785,0.003780,YES,0.000943,0.000002,0.026915,0.000098,0.014695,0.003482,0.001481,0.000770,0.000511,YES,YES,YES,YES,YES,0.000000,0.002487,0.000683,0.000356,0.000246,YES,YES,YES,YES,YES,0.026983,0.027086,0.027216,0.027216,0.901983,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.367045,No Data,1.792377,1.455604,23.764934,1.062727,
4,conesQuarterSize,DOUBLE,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,DEFAULT,450,375,0.000001,0.000283,0.000305,0.000165,0.000137,0.000112,YES,YES,YES,YES,YES,0.000721,0.000145,0.000143,0.022675,0.003768,0.003766,YES,0.000982,0.000001,0.028619,0.000103,0.016051,0.003738,0.001551,0.000795,0.000537,YES,YES,YES,YES,YES,0.000000,0.002480,0.000683,0.000362,0.000238,YES,YES,YES,YES,YES,0.028689,0.028794,0.028924,0.028924,0.903103,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.377114,No Data,1.736083,1.445273,22.472601,No Data,
5,conesHalfSize,DOUBLE,16,8,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX256,900,750,0.000001,0.003870,0.005380,0.001035,0.000225,0.000158,YES,YES,YES,YES,YES,0.006795,0.000322,0.000318,0.191811,0.037882,0.037875,YES,0.011727,0.000002,0.253477,0.000127,0.143742,0.040763,0.005565,0.001804,0.000816,YES,YES,YES,YES,YES,0.000000,0.029207,0.006387,0.001562,0.000722,YES,YES,YES,YES,YES,0.253564,0.253693,0.254210,0.254210,8.125175,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.471229,No Data,1.786432,1.210419,3.543673,1.016683,
5,conesHalfSize,DOUBLE,16,8,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX256,900,750,0.000001,0.003859,0.005345,0.001029,0.000224,0.000155,YES,YES,YES,YES,YES,0.006760,0.000340,0.000336,0.196083,0.038174,0.038171,YES,0.012339,0.000002,0.257765,0.000124,0.145911,0.041104,0.006164,0.001937,0.000902,YES,YES,YES,YES,YES,0.000000,0.029355,0.006527,0.001572,0.000728,YES,YES,YES,YES,YES,0.257831,0.257956,0.258450,0.258450,7.961256,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.486833,No Data,1.772367,1.229682,3.358775,No Data,
6,conesFullSizeCropped,DOUBLE,16,8,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX256,900,750,0.000001,0.009268,0.011618,0.002675,0.000507,0.000258,YES,YES,YES,YES,YES,0.015048,0.000793,0.000788,0.387437,0.086479,0.086473,YES,0.025210,0.000002,0.524410,0.000103,0.274739,0.090518,0.016202,0.004464,0.001462,YES,YES,YES,YES,YES,0.000000,0.067171,0.014321,0.003488,0.001521,YES,YES,YES,YES,YES,0.524482,0.524585,0.525087,0.525087,16.819749,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.490245,No Data,1.769320,1.100557,2.290582,0.999610,
6,conesFullSizeCropped,DOUBLE,16,8,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX256,900,750,0.000001,0.009207,0.011510,0.002634,0.000514,0.000259,YES,YES,YES,YES,YES,0.014903,0.000636,0.000632,0.388548,0.086471,0.086464,YES,0.024022,0.000002,0.524226,0.000102,0.275729,0.090249,0.016760,0.004889,0.001576,YES,YES,YES,YES,YES,0.000000,0.067279,0.014295,0.003397,0.001554,YES,YES,YES,YES,YES,0.524297,0.524400,0.524883,0.524883,16.841349,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.492005,No Data,1.787047,1.108652,2.370415,No Data,
0,tsukubaSetHalfSize,HALF,64,16,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,24,AVX512,192,144,0.000000,0.000020,0.000019,0.000014,0.000011,0.000010,YES,YES,YES,YES,YES,0.000054,0.000009,0.000009,0.000261,0.000126,0.000126,YES,0.000018,0.000000,0.000490,0.000009,0.000097,0.000046,0.000036,0.000045,0.000037,YES,YES,YES,YES,YES,0.000000,0.000027,0.000038,0.000030,0.000031,YES,YES,YES,YES,YES,0.000501,0.000510,0.000519,0.000519,0.006991,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.001941,1.372320,1.453853,1180.816314,1.889040,
0,tsukubaSetHalfSize,HALF,64,16,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,24,AVX512,192,144,0.000000,0.000021,0.000017,0.000014,0.000010,0.000010,YES,YES,YES,YES,YES,0.000053,0.000009,0.000008,0.000666,0.000125,0.000125,YES,0.000059,0.000000,0.000948,0.000010,0.000377,0.000125,0.000064,0.000059,0.000042,YES,YES,YES,YES,YES,0.000000,0.000027,0.000036,0.000029,0.000032,YES,YES,YES,YES,YES,0.000961,0.000971,0.000980,0.000980,0.007125,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.947372,1.259875,1.448427,3.545351,No Data,
1,tsukubaSet,HALF,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,384,288,0.000000,0.000078,0.000057,0.000033,0.000033,0.000032,YES,YES,YES,YES,YES,0.000156,0.000033,0.000033,0.000865,0.000350,0.000349,YES,0.000057,0.000000,0.001551,0.000026,0.000373,0.000152,0.000108,0.000094,0.000128,YES,YES,YES,YES,YES,0.000000,0.000091,0.000096,0.000067,0.000086,YES,YES,YES,YES,YES,0.001566,0.001593,0.001640,0.001640,0.075631,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.875782,1.265158,1.656247,2.282410,1.396173,
1,tsukubaSet,HALF,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,384,288,0.000000,0.000052,0.000046,0.000032,0.000033,0.000031,YES,YES,YES,YES,YES,0.000143,0.000031,0.000031,0.001590,0.000336,0.000335,YES,0.000054,0.000000,0.002205,0.000027,0.000885,0.000284,0.000144,0.000113,0.000158,YES,YES,YES,YES,YES,0.000000,0.000084,0.000084,0.000068,0.000091,YES,YES,YES,YES,YES,0.002217,0.002243,0.002290,0.002290,0.074853,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.166408,1.254619,1.657189,276.281867,No Data,
2,venus,HALF,64,16,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,434,383,0.000000,0.000135,0.000094,0.000040,0.000029,0.000032,YES,YES,YES,YES,YES,0.000195,0.000036,0.000036,0.001642,0.000423,0.000422,YES,0.000068,0.000000,0.002497,0.000026,0.000834,0.000275,0.000198,0.000125,0.000197,YES,YES,YES,YES,YES,0.000000,0.000199,0.000065,0.000039,0.000118,YES,YES,YES,YES,YES,0.002511,0.002538,0.002609,0.002609,0.222766,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.054001,1.352574,1.975894,244.050776,1.297110,
2,venus,HALF,16,8,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX256,434,383,0.000000,0.000082,0.000065,0.000037,0.000030,0.000033,YES,YES,YES,YES,YES,0.000166,0.000036,0.000035,0.002556,0.000338,0.000337,YES,0.000076,0.000000,0.003258,0.000026,0.001585,0.000506,0.000219,0.000139,0.000092,YES,YES,YES,YES,YES,0.000000,0.000116,0.000061,0.000042,0.000116,YES,YES,YES,YES,YES,0.003276,0.003303,0.003384,0.003384,0.222414,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.058981,1.204107,1.978911,177.735438,No Data,
3,barn1,HALF,64,16,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,432,381,0.000000,0.000112,0.000090,0.000041,0.000030,0.000033,YES,YES,YES,YES,YES,0.000194,0.000046,0.000046,0.002075,0.000552,0.000551,YES,0.000067,0.000000,0.003060,0.000026,0.001021,0.000380,0.000247,0.000146,0.000277,YES,YES,YES,YES,YES,0.000000,0.000216,0.000100,0.000073,0.000154,YES,YES,YES,YES,YES,0.003077,0.003108,0.003185,0.003185,0.404990,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.238643,1.296072,1.590048,197.616322,1.210037,
3,barn1,HALF,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,432,381,0.000000,0.000083,0.000089,0.000057,0.000075,0.000057,YES,YES,YES,YES,YES,0.000281,0.000055,0.000054,0.002540,0.000649,0.000649,YES,0.000095,0.000000,0.003710,0.000048,0.001298,0.000473,0.000328,0.000190,0.000251,YES,YES,YES,YES,YES,0.000000,0.000195,0.000110,0.000137,0.000204,YES,YES,YES,YES,YES,0.003729,0.003775,0.003854,0.003854,0.404192,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.290880,1.416601,1.595477,155.969193,No Data,
4,conesQuarterSize,HALF,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,450,375,0.000000,0.000164,0.000143,0.000087,0.000127,0.000067,YES,YES,YES,YES,YES,0.000430,0.000087,0.000086,0.003921,0.001497,0.001496,YES,0.000143,0.000000,0.006249,0.000053,0.002191,0.000790,0.000496,0.000246,0.000188,YES,YES,YES,YES,YES,0.000000,0.000626,0.000350,0.000252,0.000264,YES,YES,YES,YES,YES,0.006269,0.006340,0.006423,0.006423,0.895863,,2.331733,2.331733,0.790637,0.159644,0.111081,0.073665,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.024178,0.024178,0.007224,0.003224,0.000391,0.000385,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.555410,1.490849,1.471330,99.416817,1.163978,
4,conesQuarterSize,HALF,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,450,375,0.000000,0.000161,0.000140,0.000086,0.000106,0.000061,YES,YES,YES,YES,YES,0.000388,0.000082,0.000080,0.004989,0.001538,0.001534,YES,0.000139,0.000000,0.007319,0.000051,0.003000,0.000975,0.000547,0.000264,0.000196,YES,YES,YES,YES,YES,0.000000,0.000634,0.000363,0.000265,0.000278,YES,YES,YES,YES,YES,0.007343,0.007394,0.007476,0.007476,0.895801,,2.331733,2.331733,0.790637,0.159644,0.111081,0.073665,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.024178,0.024178,0.007224,0.003224,0.000391,0.000385,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.459065,1.498221,1.478129,81.670267,No Data,
5,conesHalfSize,HALF,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX512,900,750,0.000001,0.001730,0.001129,0.000381,0.000223,0.000357,YES,YES,YES,YES,YES,0.002078,0.000589,0.000587,0.042250,0.015929,0.015926,YES,0.003143,0.000002,0.065818,0.000112,0.034717,0.005081,0.001316,0.000726,0.000436,YES,YES,YES,YES,YES,0.000000,0.011420,0.002594,0.001209,0.000706,YES,YES,YES,YES,YES,0.065886,0.065996,0.066532,0.066532,7.974030,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.800488,1.726691,1.279203,10.569189,1.046254,
5,conesHalfSize,HALF,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX512,900,750,0.000001,0.001734,0.001125,0.000376,0.000225,0.000210,YES,YES,YES,YES,YES,0.001956,0.000651,0.000649,0.045553,0.015912,0.015909,YES,0.003119,0.000002,0.068908,0.000114,0.036910,0.005766,0.001579,0.000792,0.000477,YES,YES,YES,YES,YES,0.000000,0.011415,0.002604,0.001202,0.000694,YES,YES,YES,YES,YES,0.068988,0.069112,0.069610,0.069610,7.968215,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.807535,1.691371,1.282696,9.742560,No Data,
6,conesFullSizeCropped,HALF,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX512,900,750,0.000001,0.004040,0.003232,0.000796,0.000330,0.000689,YES,YES,YES,YES,YES,0.005033,0.001069,0.001066,0.098660,0.035208,0.035205,YES,0.006362,0.000002,0.150380,0.000107,0.077585,0.016514,0.002839,0.001039,0.000635,YES,YES,YES,YES,YES,0.000000,0.025409,0.005864,0.002730,0.001177,YES,YES,YES,YES,YES,0.150449,0.150563,0.151051,0.151051,16.633220,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.704199,1.697150,1.122519,5.293665,1.029062,
6,conesFullSizeCropped,HALF,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX512,900,750,0.000001,0.004052,0.003246,0.000801,0.000318,0.000362,YES,YES,YES,YES,YES,0.004728,0.001094,0.001089,0.103386,0.035168,0.035164,YES,0.006318,0.000001,0.154782,0.000108,0.080637,0.017632,0.003145,0.001115,0.000691,YES,YES,YES,YES,YES,0.000000,0.025353,0.005835,0.002876,0.001149,YES,YES,YES,YES,YES,0.154850,0.154967,0.155441,0.155441,16.646059,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.661364,1.686558,1.121905,5.196908,No Data,

Speedup Results,Average Speedup,Median Speedup
Speedup relative to AMD Rome (48 Cores) - FLOAT,1.53491,1.56733
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,1.47973,1.49258
Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,1.35817,1.34485
Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,1.79178,1.83067
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,138.54,32.73
Speedup w/ templated disparity count (known at compile-time) - FLOAT,1.28484,1.09188
Speedup over AVX256 CPU vectorization - FLOAT,1.12457,1.10251
Speedup using CPU vectorization - FLOAT,1.98897,2.013
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,126.15,39.5363
Speedup w/ templated disparity count (known at compile-time) - DOUBLE,1.4468,1.19013
Speedup over AVX256 CPU vectorization - DOUBLE,1.06024,1.01732
Speedup using CPU vectorization - DOUBLE,1.38856,1.24365
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,173.773,80.6906
Speedup w/ templated disparity count (known at compile-time) - HALF,1.2955,1.21004
Speedup over AVX256 CPU vectorization - HALF,1.07578,1.09619
Speedup using CPU vectorization - HALF,2.76581,2.63239
Speedup relative to AMD Rome (48 Cores) - All Runs,1.52081,1.49454
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,1.49172,1.49649
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,149.647,58.0363
Speedup w/ templated disparity count (known at compile-time) - All Runs,1.35979,1.24518
Speedup using double-precision relative to float (actually slowdown),0.535936,0.488539
Speedup using half-precision relative to float,1.33015,1.26476
