Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
5,conesHalfSize,FLOAT,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000000,0.001335,0.001761,0.000370,0.000137,0.000128,YES,YES,YES,YES,YES,0.002404,0.000276,0.000275,0.042283,0.011717,0.011716,YES,0.003559,0.000001,0.061832,0.000120,0.032987,0.005814,0.001896,0.000854,0.000786,YES,YES,YES,YES,YES,0.000000,0.008911,0.001717,0.000718,0.000328,YES,YES,YES,YES,YES,0.061878,0.062001,0.062290,0.062290,9.577556,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.673947,1.066734,No Data,11.363822,0.995221,1.010568,1.778247,0.537766,1.831753,3.673947,1.066734,11.363822,0.953003,
5,conesHalfSize,FLOAT,16,8,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX256,900,750,0.000001,0.001576,0.001994,0.000312,0.000137,0.000171,YES,YES,YES,YES,YES,0.002619,0.000308,0.000307,0.042187,0.009086,0.009085,YES,0.002868,0.000001,0.058938,0.000134,0.029624,0.008160,0.002284,0.001019,0.000716,YES,YES,YES,YES,YES,0.000000,0.006548,0.001529,0.000556,0.000405,YES,YES,YES,YES,YES,0.058984,0.059121,0.059363,0.059363,9.594879,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.900289,1.069018,No Data,12.020369,No Data,1.000000,1.964313,0.511939,1.833496,3.900289,1.069018,12.020369,No Data,
6,conesFullSizeCropped,FLOAT,16,8,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX256,900,750,0.000001,0.002807,0.004739,0.000665,0.000223,0.000251,YES,YES,YES,YES,YES,0.005872,0.000543,0.000542,0.076481,0.019767,0.019765,YES,0.005548,0.000001,0.111107,0.000138,0.054417,0.015265,0.003853,0.001408,0.001132,YES,YES,YES,YES,YES,0.000000,0.014970,0.003161,0.001015,0.000622,YES,YES,YES,YES,YES,0.111155,0.111292,0.111564,0.111564,18.912510,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.213419,0.987658,No Data,6.973016,1.027911,1.000000,1.940171,0.465388,1.597460,4.213419,0.987658,6.973016,1.027911,
6,conesFullSizeCropped,FLOAT,16,8,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX256,900,750,0.000000,0.002779,0.004723,0.000703,0.000232,0.000271,YES,YES,YES,YES,YES,0.005947,0.000551,0.000550,0.079539,0.019839,0.019836,YES,0.005535,0.000001,0.114262,0.000133,0.056140,0.016372,0.004102,0.001726,0.001129,YES,YES,YES,YES,YES,0.000000,0.014980,0.003188,0.001034,0.000630,YES,YES,YES,YES,YES,0.114313,0.114442,0.114677,0.114677,18.912517,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.132941,0.984026,No Data,6.809769,No Data,1.000000,1.956624,0.515507,1.610020,4.132941,0.984026,6.809769,No Data,
0,tsukubaSetHalfSize,DOUBLE,16,8,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,24,AVX256,192,144,0.000000,0.000017,0.000022,0.000019,0.000017,0.000016,YES,YES,YES,YES,YES,0.000074,0.000019,0.000019,0.000475,0.000122,0.000122,YES,0.000037,0.000000,0.000745,0.000018,0.000186,0.000102,0.000073,0.000055,0.000058,YES,YES,YES,YES,YES,0.000000,0.000042,0.000031,0.000024,0.000029,YES,YES,YES,YES,YES,0.000757,0.000776,0.000784,0.000784,0.011487,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.969710,No Data,0.916866,0.966634,814.103125,2.133109,
0,tsukubaSetHalfSize,DOUBLE,64,16,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,24,AVX512,192,144,0.000000,0.000020,0.000024,0.000021,0.000018,0.000017,YES,YES,YES,YES,YES,0.000080,0.000021,0.000021,0.001310,0.000147,0.000147,YES,0.000059,0.000000,0.001634,0.000017,0.000754,0.000287,0.000132,0.000080,0.000061,YES,YES,YES,YES,YES,0.000000,0.000054,0.000034,0.000029,0.000028,YES,YES,YES,YES,YES,0.001647,0.001665,0.001673,0.001673,0.012722,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.744518,No Data,1.207765,0.886605,2.181576,No Data,
1,tsukubaSet,DOUBLE,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,384,288,0.000000,0.000069,0.000069,0.000061,0.000048,0.000044,YES,YES,YES,YES,YES,0.000222,0.000033,0.000033,0.001726,0.000655,0.000655,YES,0.000128,0.000000,0.002829,0.000043,0.000772,0.000355,0.000261,0.000173,0.000159,YES,YES,YES,YES,YES,0.000000,0.000338,0.000165,0.000075,0.000072,YES,YES,YES,YES,YES,0.002845,0.002888,0.002908,0.002908,0.095350,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.627799,No Data,1.268352,1.279634,1.697558,1.744934,
1,tsukubaSet,DOUBLE,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,384,288,0.000000,0.000079,0.000128,0.000088,0.000085,0.000084,YES,YES,YES,YES,YES,0.000385,0.000071,0.000071,0.003602,0.000653,0.000653,YES,0.000155,0.000000,0.004957,0.000079,0.001504,0.000983,0.000480,0.000350,0.000292,YES,YES,YES,YES,YES,0.000000,0.000276,0.000161,0.000105,0.000110,YES,YES,YES,YES,YES,0.004974,0.005053,0.005074,0.005074,0.093935,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.738029,No Data,1.167267,1.307037,125.975639,No Data,
2,venus,DOUBLE,16,8,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,434,383,0.000000,0.000121,0.000111,0.000089,0.000089,0.000091,YES,YES,YES,YES,YES,0.000382,0.000076,0.000076,0.003452,0.000675,0.000675,YES,0.000199,0.000000,0.004912,0.000085,0.001561,0.000749,0.000451,0.000381,0.000310,YES,YES,YES,YES,YES,0.000000,0.000290,0.000152,0.000115,0.000123,YES,YES,YES,YES,YES,0.004927,0.005016,0.005052,0.005052,0.310984,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.673897,No Data,1.190238,1.398951,127.296530,1.202979,
2,venus,DOUBLE,64,16,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,434,383,0.000000,0.000114,0.000110,0.000089,0.000089,0.000088,YES,YES,YES,YES,YES,0.000375,0.000073,0.000073,0.004535,0.000671,0.000670,YES,0.000184,0.000000,0.005947,0.000080,0.002150,0.001031,0.000573,0.000444,0.000339,YES,YES,YES,YES,YES,0.000000,0.000291,0.000145,0.000117,0.000118,YES,YES,YES,YES,YES,0.005965,0.006045,0.006077,0.006077,0.311786,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.726731,No Data,1.549429,1.386720,105.885306,No Data,
