Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
0,tsukubaSetHalfSize,FLOAT,96,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000017,0.000012,0.000007,0.000010,0.000006,0.000035,0.000007,0.000007,0.000231,0.000094,0.000093,0.000015,0.000000,0.000410,0.000006,0.000110,0.000046,0.000028,0.000023,0.000025,0.000000,0.000032,0.000016,0.000023,0.000019,0.000427,0.000433,0.000442,0.000442,0.008319,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.309970,1.258903,1.309970,,1.309970,,1.959887,1.781418,,0.737677,,,,,,,,,,,,,,,,,,,,,1.309970,1.258903,1.959887,1.658847,,,
0,tsukubaSetHalfSize,FLOAT,96,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,192,144,15,0.000000,0.000015,0.000014,0.000014,0.000014,0.000014,0.000056,0.000018,0.000018,0.000462,0.000121,0.000121,0.000022,0.000000,0.000700,0.000011,0.000182,0.000090,0.000061,0.000071,0.000054,0.000000,0.000029,0.000028,0.000026,0.000038,0.000713,0.000724,0.000734,0.000734,0.008319,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.762231,1.314701,1.762231,,,1.762231,1.629132,1.223693,1.989585,1.073889,,,,,,,,,,,,,,,,,,,,,1.762231,1.314701,1.629132,1.658847,,,
1,tsukubaSet,FLOAT,96,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,48,AVX512,384,288,15,0.000000,0.000060,0.000035,0.000021,0.000020,0.000023,0.000099,0.000031,0.000031,0.000754,0.000411,0.000411,0.000040,0.000000,0.001394,0.000017,0.000366,0.000128,0.000079,0.000067,0.000105,0.000000,0.000258,0.000049,0.000043,0.000055,0.001414,0.001431,0.001469,0.001469,0.082047,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.531087,1.454518,1.531087,,1.531087,,1.018560,1.212641,2.623570,1.127292,,,,,,,,,,,,,,,,,,,,,1.531087,1.454518,1.018560,1.212641,,,
1,tsukubaSet,FLOAT,96,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,384,288,15,0.000000,0.000044,0.000039,0.000030,0.000033,0.000031,0.000134,0.000045,0.000044,0.001011,0.000423,0.000422,0.000050,0.000000,0.001698,0.000023,0.000414,0.000217,0.000133,0.000117,0.000118,0.000000,0.000212,0.000067,0.000061,0.000077,0.001723,0.001754,0.001782,0.001782,0.082047,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.944709,1.486695,1.944709,,,1.944709,0.983818,1.212641,3.050525,1.156790,,,,,,,,,,,,,,,,,,,,,1.944709,1.486695,0.983818,1.212641,,,
2,venus,FLOAT,96,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000068,0.000046,0.000030,0.000029,0.000035,0.000140,0.000066,0.000066,0.001258,0.000442,0.000441,0.000060,0.000000,0.002048,0.000028,0.000596,0.000244,0.000162,0.000114,0.000141,0.000000,0.000223,0.000066,0.000075,0.000080,0.002071,0.002099,0.002149,0.002149,0.207360,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.722034,2.114969,1.722034,,1.722034,,0.997481,1.337074,3.110677,1.091487,,,,,,,,,,,,,,,,,,,,,1.722034,2.114969,0.997481,1.297296,,,
2,venus,FLOAT,96,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256,434,383,15,0.000000,0.000079,0.000045,0.000030,0.000028,0.000034,0.000137,0.000067,0.000067,0.001888,0.000442,0.000440,0.000065,0.000000,0.002686,0.000026,0.001058,0.000365,0.000199,0.000153,0.000108,0.000000,0.000236,0.000060,0.000065,0.000078,0.002710,0.002737,0.002788,0.002788,0.207360,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.016290,2.110547,2.016290,,,2.016290,1.003252,1.188558,,0.970250,,,,,,,,,,,,,,,,,,,,,2.016290,2.110547,1.003252,1.297296,,,
3,barn1,FLOAT,96,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000000,0.000092,0.000059,0.000037,0.000035,0.000036,0.000169,0.000100,0.000100,0.002527,0.000704,0.000702,0.000104,0.000000,0.003711,0.000027,0.001604,0.000424,0.000217,0.000156,0.000115,0.000000,0.000361,0.000105,0.000129,0.000105,0.003738,0.003764,0.003813,0.003813,0.390424,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.504202,1.638181,,,1.504202,,1.015195,1.896242,,0.593605,,,,,,,,,,,,,,,,,,,,,1.504202,1.638181,1.015195,1.123600,,,
3,barn1,FLOAT,96,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,432,381,15,0.000000,0.000115,0.000063,0.000038,0.000037,0.000040,0.000179,0.000104,0.000104,0.002782,0.000885,0.000884,0.000113,0.000000,0.004181,0.000028,0.001757,0.000447,0.000237,0.000156,0.000184,0.000000,0.000495,0.000122,0.000135,0.000125,0.004202,0.004229,0.004284,0.004284,0.390424,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.563140,1.623162,,,,1.563140,1.001076,0.666975,2.962719,1.687649,,,,,,,,,,,,,,,,,,,,,1.563140,1.623162,1.001076,1.123600,,,
4,conesQuarterSize,FLOAT,96,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000189,0.000165,0.000101,0.000059,0.000052,0.000383,0.000182,0.000182,0.004962,0.002052,0.002052,0.000375,0.000000,0.008144,0.000027,0.003567,0.000613,0.000293,0.000192,0.000288,0.000000,0.001053,0.000493,0.000305,0.000199,0.008172,0.008201,0.008261,0.008261,0.844024,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.013146,1.567112,,2.013146,2.013146,,1.004157,1.061937,2.918364,1.100429,,,,,,,,,,,,,,,,,,,,,2.013146,1.567112,1.004157,1.061937,,,
4,conesQuarterSize,FLOAT,96,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000213,0.000170,0.000101,0.000056,0.000061,0.000395,0.000181,0.000180,0.005492,0.002016,0.002014,0.000344,0.000000,0.008655,0.000028,0.003948,0.000719,0.000323,0.000213,0.000296,0.000000,0.001058,0.000472,0.000306,0.000182,0.008686,0.008714,0.008773,0.008773,0.844024,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.081185,1.579931,,2.081185,,2.081185,0.999512,1.061937,3.033144,1.158407,,,,,,,,,,,,,,,,,,,,,2.081185,1.579931,0.999512,1.061937,,,
