Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,FLOAT,16,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX256,192,144,15,0.000000,0.000020,0.000012,0.000006,0.000006,0.000005,0.000028,0.000007,0.000007,0.000263,0.000092,0.000092,0.000017,0.000000,0.000430,0.000004,0.000144,0.000050,0.000026,0.000021,0.000023,0.000000,0.000038,0.000018,0.000018,0.000018,0.000445,0.000449,0.000457,0.000457,0.010823,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.266896,0.967642,1.266896,,1.266896,,0.930357,4.644702,1.000000,2.795796,,,,,,,,,,,,,,,,,,,,,1.266896,0.967642,0.930357,3.949222,1.001307,0.743595,
0,tsukubaSetHalfSize,FLOAT,16,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX512,192,144,15,0.000000,0.000036,0.000015,0.000006,0.000005,0.000005,0.000031,0.000007,0.000007,0.001401,0.000103,0.000103,0.000199,0.000000,0.001770,0.000006,0.000927,0.000250,0.000108,0.000078,0.000035,0.000000,0.000050,0.000018,0.000013,0.000021,0.001791,0.001797,0.001806,0.001806,0.010823,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.715875,1.010531,0.715875,,,0.715875,1.704544,3.913905,1.176106,2.743923,,,,,,,,,,,,,,,,,,,,,0.715875,1.010531,1.704544,3.949222,1.225879,0.700703,
1,tsukubaSet,FLOAT,16,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX256,384,288,15,0.000001,0.000166,0.000087,0.000031,0.000012,0.000009,0.000140,0.000019,0.000018,0.004519,0.001789,0.001789,0.000578,0.000001,0.007246,0.000055,0.003809,0.000418,0.000117,0.000041,0.000025,0.000000,0.001238,0.000389,0.000115,0.000040,0.007282,0.007337,0.007380,0.007380,0.085179,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.304777,1.401031,0.304777,,0.304777,,0.943993,1.739458,1.000000,2.499915,,,,,,,,,,,,,,,,,,,,,0.304777,1.401031,0.943993,1.739458,2.543308,0.265328,
1,tsukubaSet,FLOAT,16,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX256,384,288,15,0.000001,0.000198,0.000091,0.000031,0.000013,0.000009,0.000145,0.000019,0.000019,0.009792,0.001904,0.001903,0.000619,0.000000,0.012696,0.000054,0.007298,0.001716,0.000499,0.000144,0.000059,0.000000,0.001327,0.000389,0.000122,0.000043,0.012741,0.012795,0.012838,0.012838,0.085179,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.269871,1.432024,0.269871,,,0.269871,1.062910,1.739458,1.000000,2.545349,,,,,,,,,,,,,,,,,,,,,0.269871,1.432024,1.062910,1.739458,1.756705,0.433005,
2,venus,FLOAT,16,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,8,AVX256,434,383,15,0.000000,0.000646,0.000435,0.000069,0.000011,0.000006,0.000524,0.000010,0.000009,0.020533,0.006296,0.006295,0.002302,0.000001,0.030281,0.000066,0.018275,0.001703,0.000372,0.000114,0.000049,0.000000,0.005121,0.000943,0.000163,0.000054,0.030311,0.030378,0.030430,0.030430,0.289811,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121608,1.513263,0.121608,,0.121608,,1.035682,1.125114,1.000000,1.581598,,,,,,,,,,,,,,,,,,,,,0.121608,1.513263,1.035682,1.059508,3.248159,0.432001,
2,venus,FLOAT,16,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX512,434,383,15,0.000001,0.000656,0.000510,0.000083,0.000017,0.000008,0.000617,0.000013,0.000012,0.021747,0.006690,0.006689,0.002371,0.000001,0.032068,0.000072,0.017716,0.002816,0.000752,0.000216,0.000214,0.000000,0.005333,0.001030,0.000246,0.000068,0.032108,0.032181,0.032240,0.032240,0.289811,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174345,1.510099,0.174345,,,0.174345,1.140589,1.026966,1.061921,2.107281,,,,,,,,,,,,,,,,,,,,,0.174345,1.510099,1.140589,1.059508,2.212728,0.441914,
3,barn1,FLOAT,16,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX512,432,381,15,0.000001,0.001140,0.001162,0.000157,0.000038,0.000007,0.001373,0.000018,0.000017,0.032478,0.011055,0.011054,0.003828,0.000000,0.049903,0.000067,0.029477,0.002202,0.000476,0.000155,0.000189,0.000000,0.008825,0.001684,0.000445,0.000103,0.049941,0.050010,0.050067,0.050067,0.481812,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114561,1.327458,,,0.114561,,1.154563,1.025897,1.066985,1.579733,,,,,,,,,,,,,,,,,,,,,0.114561,1.327458,1.154563,1.025897,2.347371,0.441632,
3,barn1,FLOAT,16,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,432,381,15,0.000001,0.001141,0.001210,0.000149,0.000034,0.000012,0.001406,0.000032,0.000031,0.033660,0.010997,0.010995,0.003862,0.000000,0.051190,0.000074,0.029822,0.002745,0.000657,0.000201,0.000235,0.000000,0.008880,0.001601,0.000393,0.000109,0.051229,0.051307,0.051364,0.051364,0.481812,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130388,1.315287,,,,0.130388,1.003861,1.025897,1.078977,2.067189,,,,,,,,,,,,,,,,,,,,,0.130388,1.315287,1.003861,1.025897,2.158498,0.444449,
4,conesQuarterSize,FLOAT,16,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,8,AVX512,450,375,15,0.000000,0.002930,0.004216,0.000663,0.000081,0.000011,0.004973,0.000029,0.000029,0.079836,0.026197,0.026196,0.008348,0.000000,0.122384,0.000065,0.066606,0.011203,0.001266,0.000306,0.000447,0.000000,0.019791,0.005206,0.001004,0.000198,0.122418,0.122483,0.122537,0.122537,0.943963,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.135724,1.401200,,0.135724,0.135724,,1.032531,0.994817,1.094096,1.537882,,,,,,,,,,,,,,,,,,,,,0.135724,1.401200,1.032531,0.994817,2.127496,0.494502,
4,conesQuarterSize,FLOAT,16,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,8,AVX512,450,375,15,0.000001,0.002866,0.004124,0.000668,0.000085,0.000012,0.004903,0.000030,0.000029,0.079533,0.026100,0.026098,0.008272,0.000001,0.121741,0.000067,0.065449,0.011306,0.001750,0.000421,0.000610,0.000000,0.019767,0.005137,0.000996,0.000208,0.121775,0.121845,0.121902,0.121902,0.943963,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149778,1.412662,,0.149778,,0.149778,1.045283,0.994817,1.107264,1.706662,,,,,,,,,,,,,,,,,,,,,0.149778,1.412662,1.045283,0.994817,2.062055,0.486137,
