Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,FLOAT,24,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,192,144,3,0.000000,0.000018,0.000012,0.000013,0.000011,0.000009,0.000046,0.000012,0.000012,0.000286,0.000109,0.000109,0.000015,0.000000,0.000488,0.000009,0.000105,0.000047,0.000040,0.000047,0.000047,0.000000,0.000031,0.000023,0.000023,0.000032,0.000505,0.000514,0.000519,0.000519,0.007051,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.115934,1.485338,1.115934,,1.115934,,1.001358,1.211165,,,,,,,,,,,,,,,,,1.115934,1.485338,1.001358,1.211165,1.135703,0.873399,
0,tsukubaSetHalfSize,FLOAT,24,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512,192,144,3,0.000000,0.000017,0.000011,0.000006,0.000008,0.000007,0.000032,0.000011,0.000011,0.000446,0.000081,0.000080,0.000013,0.000000,0.000601,0.000006,0.000224,0.000074,0.000054,0.000057,0.000034,0.000000,0.000031,0.000015,0.000017,0.000019,0.000615,0.000620,0.000629,0.000629,0.007051,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.056094,1.551172,2.056094,,,2.056094,1.182214,1.211165,,,,,,,,,,,,,,,,,2.056094,1.551172,1.182214,1.211165,0.860707,0.664852,
1,tsukubaSet,FLOAT,24,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512,384,288,3,0.000000,0.000171,0.000080,0.000021,0.000009,0.000012,0.000121,0.000019,0.000019,0.002080,0.001227,0.001226,0.000215,0.000000,0.003818,0.000014,0.001601,0.000276,0.000083,0.000057,0.000069,0.000000,0.001034,0.000136,0.000031,0.000026,0.003834,0.003849,0.003882,0.003882,0.081448,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.579476,1.465219,0.579476,,0.579476,,0.591711,0.774079,,,,,,,,,,,,,,,,,0.579476,1.465219,0.591711,0.774079,2.044710,0.497223,
1,tsukubaSet,FLOAT,24,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,384,288,3,0.000000,0.000093,0.000048,0.000017,0.000017,0.000015,0.000097,0.000040,0.000040,0.001892,0.000715,0.000715,0.000104,0.000000,0.002944,0.000014,0.001291,0.000304,0.000121,0.000079,0.000103,0.000000,0.000559,0.000079,0.000041,0.000037,0.002962,0.002974,0.003005,0.003005,0.081448,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.153020,1.497632,1.153020,,,1.153020,0.999061,0.774079,,,,,,,,,,,,,,,,,1.153020,1.497632,0.999061,0.774079,1.182349,0.485966,
2,venus,FLOAT,24,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,434,383,3,0.000000,0.000173,0.000103,0.000026,0.000013,0.000009,0.000149,0.000014,0.000014,0.003435,0.001017,0.001016,0.000268,0.000000,0.005033,0.000017,0.002692,0.000423,0.000166,0.000077,0.000071,0.000000,0.000773,0.000136,0.000068,0.000039,0.005053,0.005070,0.005116,0.005116,0.207159,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.723250,2.117028,0.723250,,0.723250,,0.999231,1.734013,,,,,,,,,,,,,,,,,0.723250,2.117028,0.999231,1.734013,1.268331,0.486016,
2,venus,FLOAT,24,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,434,383,3,0.000000,0.000175,0.000089,0.000028,0.000013,0.000010,0.000140,0.000013,0.000013,0.007101,0.001049,0.001049,0.000273,0.000000,0.008789,0.000016,0.005730,0.000844,0.000290,0.000125,0.000091,0.000000,0.000777,0.000139,0.000096,0.000037,0.008809,0.008825,0.008872,0.008872,0.207159,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633558,2.112602,0.633558,,,0.633558,0.979905,1.734013,,,,,,,,,,,,,,,,,0.633558,2.112602,0.979905,1.734013,1.543156,0.513505,
3,barn1,FLOAT,24,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512,432,381,3,0.000000,0.000503,0.000432,0.000069,0.000052,0.000019,0.000560,0.000016,0.000016,0.014423,0.003762,0.003762,0.000726,0.000000,0.019979,0.000022,0.011992,0.001760,0.000402,0.000147,0.000155,0.000000,0.002985,0.000487,0.000226,0.000064,0.019999,0.020019,0.020080,0.020080,0.387075,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.285652,1.652356,,,0.285652,,0.526005,0.631915,,,,,,,,,,,,,,,,,0.285652,1.652356,0.526005,0.631915,2.885580,1.030645,
3,barn1,FLOAT,24,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,432,381,3,0.000000,0.000254,0.000152,0.000052,0.000025,0.000011,0.000240,0.000012,0.000012,0.009591,0.002107,0.002106,0.000393,0.000000,0.012604,0.000016,0.007730,0.001202,0.000368,0.000160,0.000134,0.000000,0.001590,0.000298,0.000165,0.000056,0.012624,0.012641,0.012689,0.012689,0.387075,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.527815,1.637206,,,,0.527815,0.993780,0.631915,,,,,,,,,,,,,,,,,0.527815,1.637206,0.993780,0.631915,1.525797,0.561067,
4,conesQuarterSize,FLOAT,24,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,450,375,3,0.000000,0.000553,0.000548,0.000232,0.000078,0.000018,0.000849,0.000026,0.000025,0.014415,0.004752,0.004751,0.000786,0.000001,0.021383,0.000021,0.011155,0.002367,0.000492,0.000194,0.000237,0.000000,0.003032,0.001212,0.000430,0.000092,0.021421,0.021442,0.021506,0.021506,0.850422,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.773333,1.555321,,0.773333,0.773333,,1.002678,1.101853,,,,,,,,,,,,,,,,,0.773333,1.555321,1.002678,1.101853,1.193263,0.456394,
4,conesQuarterSize,FLOAT,24,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,450,375,3,0.000000,0.000506,0.000515,0.000234,0.000062,0.000016,0.000817,0.000024,0.000024,0.016778,0.004707,0.004706,0.000781,0.000001,0.023575,0.000021,0.012843,0.002801,0.000639,0.000211,0.000246,0.000000,0.002965,0.001236,0.000417,0.000090,0.023610,0.023631,0.023696,0.023696,0.850422,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770508,1.568044,,0.770508,,0.770508,1.010407,1.101853,,,,,,,,,,,,,,,,,0.770508,1.568044,1.010407,1.101853,1.156710,0.463894,
