Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,FLOAT,12,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,192,144,15,0.000000,0.000026,0.000016,0.000008,0.000006,0.000004,0.000034,0.000005,0.000005,0.000386,0.000085,0.000084,0.000030,0.000000,0.000572,0.000006,0.000225,0.000071,0.000037,0.000025,0.000027,0.000000,0.000041,0.000016,0.000014,0.000013,0.000585,0.000591,0.000596,0.000596,0.009787,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.972849,1.070073,0.972849,,0.972849,,1.199687,2.460184,3.241333,,,,,,,,,,,,,,,,,,,0.972849,1.070073,1.199687,2.460184,0.675098,0.511086,
0,tsukubaSetHalfSize,FLOAT,12,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000031,0.000017,0.000010,0.000010,0.000009,0.000047,0.000016,0.000016,0.001148,0.000158,0.000157,0.000034,0.000000,0.001436,0.000008,0.000738,0.000211,0.000085,0.000055,0.000053,0.000000,0.000056,0.000026,0.000037,0.000038,0.001452,0.001460,0.001465,0.001465,0.009787,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.882441,1.117502,0.882441,,,0.882441,1.038467,2.460184,3.786960,,,,,,,,,,,,,,,,,,,0.882441,1.117502,1.038467,2.460184,1.028860,0.599429,
1,tsukubaSet,FLOAT,12,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000001,0.000216,0.000145,0.000030,0.000011,0.000010,0.000197,0.000032,0.000032,0.005495,0.002172,0.002171,0.000672,0.000000,0.008802,0.000090,0.004718,0.000505,0.000145,0.000061,0.000050,0.000000,0.001490,0.000484,0.000127,0.000073,0.008840,0.008931,0.008982,0.008982,0.096407,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250438,1.237871,0.250438,,0.250438,,0.902242,1.331707,2.475757,,,,,,,,,,,,,,,,,,,0.250438,1.237871,0.902242,1.331707,2.239558,0.238632,
1,tsukubaSet,FLOAT,12,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000001,0.000237,0.000146,0.000032,0.000011,0.000015,0.000206,0.000047,0.000047,0.008375,0.002196,0.002195,0.000706,0.000001,0.011769,0.000089,0.006643,0.001200,0.000326,0.000094,0.000079,0.000000,0.001515,0.000473,0.000126,0.000083,0.011806,0.011904,0.011961,0.011961,0.096407,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289653,1.265255,0.289653,,,0.289653,0.918557,1.331707,3.002499,,,,,,,,,,,,,,,,,,,0.289653,1.265255,0.918557,1.331707,2.109334,0.306137,
2,venus,FLOAT,12,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,434,383,15,0.000000,0.000615,0.000236,0.000065,0.000017,0.000007,0.000326,0.000012,0.000012,0.029274,0.006741,0.006741,0.003389,0.000001,0.040379,0.000102,0.027057,0.001640,0.000419,0.000132,0.000050,0.000000,0.005817,0.000680,0.000168,0.000059,0.040408,0.040510,0.040569,0.040569,0.400476,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091215,1.095099,0.091215,,0.091215,,1.014734,1.020788,1.571472,,,,,,,,,,,,,,,,,,,0.091215,1.095099,1.014734,1.020788,3.477834,0.422760,
2,venus,FLOAT,12,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000000,0.000518,0.000207,0.000056,0.000018,0.000011,0.000293,0.000020,0.000020,0.029783,0.007037,0.007036,0.003539,0.000001,0.041193,0.000115,0.027376,0.001679,0.000440,0.000161,0.000086,0.000000,0.005978,0.000770,0.000204,0.000078,0.041230,0.041347,0.041412,0.041412,0.400476,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.135731,1.092809,0.135731,,,0.135731,0.998372,1.020788,1.823272,,,,,,,,,,,,,,,,,,,0.135731,1.092809,0.998372,1.020788,3.113507,0.425050,
3,barn1,FLOAT,12,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000000,0.000812,0.000437,0.000122,0.000026,0.000014,0.000598,0.000027,0.000026,0.045244,0.011844,0.011843,0.005358,0.000001,0.063909,0.000098,0.042004,0.002423,0.000535,0.000187,0.000088,0.000000,0.009894,0.001468,0.000357,0.000125,0.063944,0.064046,0.064112,0.064112,0.726734,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089465,0.880081,,,0.089465,,1.002638,1.011489,1.471931,,,,,,,,,,,,,,,,,,,0.089465,0.880081,1.002638,1.011489,2.143223,0.438411,
3,barn1,FLOAT,12,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000000,0.000810,0.000447,0.000117,0.000026,0.000013,0.000607,0.000027,0.000027,0.046053,0.011846,0.011845,0.005297,0.000001,0.064641,0.000102,0.042097,0.002942,0.000679,0.000218,0.000095,0.000000,0.009871,0.001471,0.000359,0.000130,0.064678,0.064786,0.064849,0.064849,0.726734,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103275,0.872012,,,,0.103275,1.001493,1.011489,1.645061,,,,,,,,,,,,,,,,,,,0.103275,0.872012,1.001493,1.011489,2.080439,0.435946,
4,conesQuarterSize,FLOAT,12,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,450,375,15,0.000000,0.002716,0.005592,0.000526,0.000081,0.000015,0.006213,0.000033,0.000032,0.114562,0.026532,0.026531,0.010558,0.000001,0.160613,0.000085,0.093533,0.019131,0.001390,0.000376,0.000111,0.000000,0.021285,0.004345,0.000715,0.000195,0.160645,0.160730,0.160780,0.160780,1.519356,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103441,0.870553,,0.103441,0.103441,,1.000808,1.007618,1.321595,,,,,,,,,,,,,,,,,,,0.103441,0.870553,1.000808,1.007618,2.055130,0.492502,
4,conesQuarterSize,FLOAT,12,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.002457,0.005721,0.000569,0.000091,0.000025,0.006414,0.000044,0.000043,0.114537,0.027469,0.027468,0.010799,0.000001,0.161809,0.000099,0.093396,0.019174,0.001363,0.000419,0.000172,0.000000,0.021722,0.004694,0.000833,0.000233,0.161846,0.161951,0.162005,0.162005,1.519356,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112702,0.877675,,0.112702,,0.112702,0.998826,1.007618,1.403685,,,,,,,,,,,,,,,,,,,0.112702,0.877675,0.998826,1.007618,2.032363,0.492202,
