Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
0,tsukubaSetHalfSize,FLOAT,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000024,0.000015,0.000010,0.000009,0.000008,0.000043,0.000011,0.000011,0.000322,0.000150,0.000149,0.000016,0.000000,0.000574,0.000009,0.000135,0.000062,0.000042,0.000046,0.000038,0.000000,0.000050,0.000034,0.000027,0.000030,0.000594,0.000603,0.000609,0.000609,0.007391,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.951055,1.416968,0.951055,,0.951055,,0.997722,1.339857,,,,,,,,,,,,,,,,,0.951055,1.416968,0.997722,1.339857,,,
0,tsukubaSetHalfSize,FLOAT,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000024,0.000014,0.000012,0.000009,0.000008,0.000060,0.000018,0.000018,0.000527,0.000123,0.000122,0.000019,0.000000,0.000777,0.000007,0.000270,0.000095,0.000057,0.000062,0.000039,0.000000,0.000050,0.000025,0.000024,0.000023,0.000797,0.000810,0.000816,0.000816,0.007391,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.583998,1.479772,1.583998,,,1.583998,0.998338,1.339857,,,,,,,,,,,,,,,,,1.583998,1.479772,0.998338,1.339857,,,
1,tsukubaSet,FLOAT,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000154,0.000070,0.000022,0.000013,0.000012,0.000118,0.000030,0.000030,0.001834,0.001149,0.001148,0.000193,0.000000,0.003470,0.000018,0.001341,0.000264,0.000098,0.000066,0.000084,0.000000,0.000941,0.000123,0.000047,0.000038,0.003498,0.003516,0.003555,0.003555,0.085014,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.632706,1.403758,0.632706,,0.632706,,1.006459,1.302423,,,,,,,,,,,,,,,,,0.632706,1.403758,1.006459,1.302423,,,
1,tsukubaSet,FLOAT,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000149,0.000068,0.000023,0.000014,0.000013,0.000119,0.000028,0.000028,0.002894,0.001176,0.001175,0.000194,0.000000,0.004556,0.000016,0.002094,0.000463,0.000148,0.000090,0.000101,0.000000,0.000964,0.000147,0.000046,0.000040,0.004578,0.004595,0.004630,0.004630,0.085014,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.748233,1.434812,0.748233,,,0.748233,0.988317,1.302423,,,,,,,,,,,,,,,,,0.748233,1.434812,0.988317,1.302423,,,
2,venus,FLOAT,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000000,0.000360,0.000163,0.000042,0.000015,0.000016,0.000235,0.000025,0.000025,0.007593,0.001772,0.001771,0.000392,0.000001,0.010292,0.000031,0.006312,0.000701,0.000256,0.000119,0.000145,0.000000,0.001338,0.000260,0.000122,0.000068,0.010332,0.010363,0.010438,0.010438,0.222040,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354523,1.975142,0.354523,,0.354523,,1.006606,1.207646,,,,,,,,,,,,,,,,,0.354523,1.975142,1.006606,1.207646,,,
2,venus,FLOAT,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,434,383,3,0.000000,0.000335,0.000205,0.000055,0.000014,0.000007,0.000280,0.000007,0.000007,0.010014,0.001496,0.001495,0.000398,0.000001,0.012484,0.000043,0.007631,0.001600,0.000487,0.000139,0.000161,0.000000,0.001101,0.000249,0.000110,0.000043,0.012511,0.012539,0.012605,0.012605,0.222040,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.445918,1.971012,0.445918,,,0.445918,1.072791,1.207646,,,,,,,,,,,,,,,,,0.445918,1.971012,1.072791,1.207646,,,
3,barn1,FLOAT,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,432,381,3,0.000000,0.000596,0.000388,0.000099,0.000020,0.000009,0.000505,0.000010,0.000010,0.012625,0.003608,0.003607,0.000768,0.000001,0.018105,0.000032,0.009864,0.001939,0.000470,0.000160,0.000165,0.000000,0.002615,0.000597,0.000312,0.000082,0.018141,0.018174,0.018252,0.018252,0.421274,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.314251,1.518214,,,0.314251,,1.149495,1.334855,,,,,,,,,,,,,,,,,0.314251,1.518214,1.149495,1.334855,,,
3,barn1,FLOAT,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,432,381,3,0.000000,0.000540,0.000393,0.000081,0.000019,0.000009,0.000503,0.000011,0.000011,0.018518,0.003580,0.003579,0.000735,0.000001,0.024219,0.000032,0.014557,0.002737,0.000714,0.000228,0.000238,0.000000,0.002573,0.000596,0.000324,0.000085,0.024254,0.024285,0.024364,0.024364,0.421274,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.274882,1.504295,,,,0.274882,1.018854,1.334855,,,,,,,,,,,,,,,,,0.274882,1.504295,1.018854,1.334855,,,
4,conesQuarterSize,FLOAT,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.000894,0.001436,0.000352,0.000075,0.000028,0.001888,0.000039,0.000038,0.033392,0.010391,0.010390,0.003297,0.000002,0.050243,0.000033,0.027164,0.004731,0.000825,0.000250,0.000487,0.000000,0.007208,0.002401,0.000619,0.000162,0.050282,0.050315,0.050397,0.050397,0.900266,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330009,1.469210,,0.330009,0.330009,,0.989327,1.087032,,,,,,,,,,,,,,,,,0.330009,1.469210,0.989327,1.087032,,,
4,conesQuarterSize,FLOAT,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.000899,0.001464,0.000353,0.000081,0.000031,0.001930,0.000040,0.000039,0.037999,0.010419,0.010417,0.003365,0.000001,0.054622,0.000033,0.030725,0.005478,0.001074,0.000286,0.000490,0.000000,0.007170,0.002411,0.000697,0.000172,0.054668,0.054700,0.054783,0.054783,0.900266,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333286,1.481229,,0.333286,,0.333286,1.001596,1.087032,,,,,,,,,,,,,,,,,0.333286,1.481229,1.001596,1.087032,,,
