Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over AVX512 CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,
0,tsukubaSetHalfSize,HALF,24,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512,192,144,3,0.000000,0.000020,0.000014,0.000007,0.000009,0.000007,0.000037,0.000011,0.000011,0.000283,0.000082,0.000081,0.000015,0.000000,0.000451,0.000006,0.000115,0.000052,0.000035,0.000042,0.000031,0.000000,0.000026,0.000015,0.000022,0.000019,0.000466,0.000472,0.000480,0.000480,0.007448,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,1.483162,1.364678,1.483162,,1.483162,,1.334578,1.488055,0.868841,1.483162,1.364678,1.334578,1.488055,
0,tsukubaSetHalfSize,HALF,24,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512,192,144,3,0.000000,0.000020,0.000014,0.000008,0.000009,0.000008,0.000040,0.000010,0.000010,0.000522,0.000081,0.000080,0.000015,0.000000,0.000687,0.000006,0.000240,0.000083,0.000051,0.000099,0.000062,0.000000,0.000026,0.000015,0.000020,0.000020,0.000700,0.000706,0.000714,0.000714,0.007448,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,1.728553,1.385637,1.728553,,,1.728553,1.142284,1.488055,0.960094,1.728553,1.385637,1.142284,1.488055,
1,tsukubaSet,HALF,24,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,384,288,3,0.000000,0.000097,0.000040,0.000015,0.000015,0.000012,0.000084,0.000023,0.000022,0.000805,0.000313,0.000312,0.000033,0.000000,0.001350,0.000013,0.000376,0.000117,0.000066,0.000144,0.000079,0.000000,0.000181,0.000050,0.000039,0.000039,0.001367,0.001378,0.001407,0.001407,0.076636,,1.490307,1.455169,0.398953,0.223009,0.073712,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004494,0.004494,0.001890,0.000479,0.000326,0.000000,1.475194,1.634510,1.475194,,1.475194,,1.030470,1.447865,,1.475194,1.634510,1.030470,1.447865,
1,tsukubaSet,HALF,24,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,384,288,3,0.000000,0.000111,0.000041,0.000016,0.000018,0.000014,0.000090,0.000037,0.000037,0.001387,0.000310,0.000309,0.000035,0.000000,0.001977,0.000023,0.000586,0.000183,0.000102,0.000343,0.000142,0.000000,0.000182,0.000048,0.000041,0.000039,0.001996,0.002007,0.002036,0.002036,0.076636,,1.490307,1.455169,0.398953,0.223009,0.073712,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004494,0.004494,0.001890,0.000479,0.000326,0.000000,1.410677,1.618630,1.410677,,,1.410677,1.014634,1.447865,,1.410677,1.618630,1.014634,1.447865,
2,venus,HALF,24,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,434,383,3,0.000000,0.000199,0.000086,0.000026,0.000012,0.000009,0.000134,0.000010,0.000010,0.001877,0.000430,0.000429,0.000106,0.000000,0.002752,0.000017,0.001072,0.000290,0.000116,0.000302,0.000097,0.000000,0.000285,0.000089,0.000036,0.000019,0.002774,0.002790,0.002837,0.002837,0.197013,,0.446654,0.423928,0.883956,0.025261,0.013993,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002238,0.002238,0.001678,0.000126,0.000066,0.000000,1.243516,2.234173,1.243516,,1.243516,,1.062877,1.465762,,1.243516,2.234173,1.062877,1.465762,
2,venus,HALF,24,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,434,383,3,0.000000,0.000228,0.000084,0.000027,0.000012,0.000009,0.000132,0.000010,0.000010,0.003146,0.000458,0.000457,0.000104,0.000000,0.004075,0.000016,0.001966,0.000542,0.000188,0.000349,0.000114,0.000000,0.000308,0.000104,0.000038,0.000021,0.004096,0.004112,0.004159,0.004159,0.197013,,0.446654,0.423928,0.883956,0.025261,0.013993,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002238,0.002238,0.001678,0.000126,0.000066,0.000000,0.979645,2.234056,0.979645,,,0.979645,0.994975,1.465762,,0.979645,2.234056,0.994975,1.465762,
3,barn1,HALF,24,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,432,381,3,0.000000,0.000291,0.000105,0.000072,0.000013,0.000009,0.000199,0.000012,0.000012,0.003247,0.001471,0.001470,0.000187,0.000000,0.005389,0.000017,0.002037,0.000501,0.000181,0.000397,0.000140,0.000000,0.000861,0.000421,0.000149,0.000043,0.005409,0.005426,0.005476,0.005476,0.392054,,0.500237,0.486434,0.850230,0.039097,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001604,0.001604,0.000784,0.000140,0.000103,0.000000,0.753799,1.642511,,,0.753799,,0.988427,1.213223,,0.753799,1.642511,0.988427,1.213223,
3,barn1,HALF,24,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,432,381,3,0.000000,0.000276,0.000122,0.000076,0.000013,0.000010,0.000221,0.000014,0.000014,0.004402,0.001474,0.001473,0.000187,0.000000,0.006560,0.000016,0.002797,0.000738,0.000236,0.000464,0.000147,0.000000,0.000875,0.000408,0.000147,0.000050,0.006581,0.006597,0.006643,0.006643,0.392054,,0.500237,0.486434,0.850230,0.039097,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001604,0.001604,0.000784,0.000140,0.000103,0.000000,0.821736,1.644873,,,,0.821736,0.993259,1.213223,,0.821736,1.644873,0.993259,1.213223,
4,conesQuarterSize,HALF,24,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,450,375,3,0.000000,0.001250,0.000836,0.000223,0.000044,0.000011,0.001112,0.000026,0.000025,0.008092,0.004677,0.004677,0.000439,0.000001,0.015730,0.000018,0.005121,0.001174,0.000316,0.001088,0.000321,0.000000,0.003238,0.001019,0.000336,0.000086,0.015759,0.015776,0.015832,0.015832,0.844586,,2.316924,1.475779,0.790524,0.157505,0.109879,0.073576,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.040545,0.035994,0.010643,0.005683,0.000741,0.000622,0.604793,1.560659,,0.604793,0.604793,,0.976623,1.071388,,0.604793,1.560659,0.976623,1.071388,
4,conesQuarterSize,HALF,24,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,450,375,3,0.000000,0.001224,0.000756,0.000231,0.000045,0.000011,0.001026,0.000025,0.000025,0.009532,0.004636,0.004636,0.000438,0.000000,0.016873,0.000018,0.006056,0.001458,0.000357,0.001271,0.000361,0.000000,0.003152,0.001055,0.000349,0.000090,0.016894,0.016912,0.016962,0.016962,0.844586,,2.316924,1.475779,0.790524,0.157505,0.109879,0.073576,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.040545,0.035994,0.010643,0.005683,0.000741,0.000622,0.660309,1.567763,,0.660309,,0.660309,0.986349,1.071388,,0.660309,1.567763,0.986349,1.071388,
