Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Parallel Params Per Kernel Setting,Blur Images Parallel Dimensions,Init Message Values Parallel Dimensions,Level 0 Data Costs Parallel Dimensions,Level 1 Data Costs Parallel Dimensions,Level 2 Data Costs Parallel Dimensions,Level 3 Data Costs Parallel Dimensions,Level 4 Data Costs Parallel Dimensions,Level 0 BP Thread Parallel Dimensions,Level 1 BP Thread Parallel Dimensions,Level 2 BP Thread Parallel Dimensions,Level 3 BP Thread Parallel Dimensions,Level 4 BP Thread Parallel Dimensions,Level 0 Copy Thread Parallel Dimensions,Level 1 Copy Thread Parallel Dimensions,Level 2 Copy Thread Parallel Dimensions,Level 3 Copy Thread Parallel Dimensions,Level 4 Copy Thread Parallel Dimensions,Get Output Disparity Parallel Dimensions,Run Success,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,FLOAT,16,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,256 x 2,256 x 2,64 x 6,128 x 3,128 x 3,256 x 2,256 x 2,32 x 16,64 x 6,128 x 3,256 x 2,256 x 2,16 x 1,128 x 3,64 x 5,256 x 2,256 x 2,32 x 14,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,192,144,15,0.000000,0.000008,0.000014,0.000012,0.000011,0.000013,0.000051,0.000005,0.000005,0.000382,0.000104,0.000104,0.000032,0.000000,0.000581,0.000050,0.000191,0.000055,0.000047,0.000045,0.000045,0.000000,0.000048,0.000017,0.000019,0.000019,0.000589,0.000640,0.000666,0.000666,0.008794,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.869756,1.190916,0.869756,,0.869756,,1.061677,1.560125,,,,,,,,,,,,,,,,,,,,,,,0.869756,1.190916,1.061677,1.560125,1.222660,0.420200,
0,tsukubaSetHalfSize,FLOAT,16,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,256 x 1,256 x 1,32 x 2,64 x 1,16 x 1,64 x 1,32 x 2,32 x 1,64 x 5,32 x 2,16 x 1,16 x 1,16 x 1,32 x 8,32 x 5,32 x 2,32 x 2,32 x 3,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,192,144,15,0.000000,0.000008,0.000014,0.000012,0.000011,0.000013,0.000050,0.000005,0.000005,0.000750,0.000107,0.000106,0.000033,0.000000,0.000953,0.000050,0.000333,0.000112,0.000096,0.000100,0.000107,0.000000,0.000049,0.000018,0.000019,0.000019,0.000962,0.001012,0.001039,0.001039,0.008794,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.244073,1.243701,1.244073,,,1.244073,1.084441,1.560125,,,,,,,,,,,,,,,,,,,,,,,1.244073,1.243701,1.084441,1.560125,1.220990,0.481174,
1,tsukubaSet,FLOAT,16,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 6,256 x 1,32 x 1,64 x 2,16 x 1,16 x 1,16 x 1,64 x 1,128 x 1,64 x 5,128 x 1,128 x 1,16 x 1,16 x 1,128 x 1,128 x 1,128 x 1,256 x 1,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,384,288,15,0.000000,0.000050,0.000099,0.000034,0.000018,0.000013,0.000165,0.000005,0.000005,0.001788,0.000454,0.000454,0.000209,0.000000,0.002672,0.000202,0.001255,0.000347,0.000087,0.000051,0.000049,0.000000,0.000299,0.000093,0.000036,0.000027,0.002684,0.002881,0.002981,0.002981,0.081169,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.754640,1.470259,0.754640,,0.754640,,1.001905,2.156390,,,,,,,,,,,,,,,,,,,,,,,0.754640,1.470259,1.001905,2.156390,1.558953,0.313325,
1,tsukubaSet,FLOAT,16,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,64 x 1,32 x 1,64 x 3,16 x 1,256 x 1,128 x 1,32 x 1,32 x 1,32 x 1,128 x 1,16 x 1,16 x 1,16 x 1,256 x 1,32 x 5,16 x 1,128 x 1,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,384,288,15,0.000000,0.000050,0.000099,0.000034,0.000018,0.000013,0.000165,0.000005,0.000005,0.005251,0.000457,0.000457,0.000205,0.000000,0.006133,0.000188,0.003791,0.000903,0.000252,0.000148,0.000156,0.000000,0.000299,0.000093,0.000036,0.000029,0.006147,0.006332,0.006428,0.006428,0.081169,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.539013,1.502784,0.539013,,,0.539013,1.242599,2.156390,,,,,,,,,,,,,,,,,,,,,,,0.539013,1.502784,1.242599,2.156390,1.681070,0.444751,
2,venus,FLOAT,16,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 4,128 x 1,32 x 1,64 x 3,32 x 5,16 x 1,32 x 5,64 x 2,64 x 3,64 x 3,64 x 2,64 x 1,16 x 1,16 x 1,64 x 1,128 x 1,32 x 1,32 x 4,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,434,383,15,0.000000,0.000095,0.000186,0.000057,0.000022,0.000020,0.000284,0.000006,0.000006,0.003427,0.000849,0.000849,0.000399,0.000000,0.005062,0.000290,0.002463,0.000654,0.000189,0.000064,0.000057,0.000000,0.000582,0.000176,0.000059,0.000033,0.005073,0.005358,0.005502,0.005502,0.282260,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.672603,1.553747,0.672603,,0.672603,,1.008036,2.440493,,,,,,,,,,,,,,,,,,,,,,,0.672603,1.553747,1.008036,2.440493,1.549318,0.287638,
2,venus,FLOAT,16,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 2,128 x 1,32 x 1,128 x 3,32 x 14,16 x 1,64 x 3,32 x 1,32 x 1,128 x 3,32 x 3,64 x 1,16 x 1,16 x 1,64 x 7,64 x 6,64 x 1,256 x 1,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,434,383,15,0.000000,0.000095,0.000186,0.000057,0.000022,0.000020,0.000285,0.000006,0.000006,0.011349,0.000864,0.000864,0.000397,0.000000,0.012997,0.000278,0.008140,0.002263,0.000554,0.000209,0.000185,0.000000,0.000584,0.000177,0.000063,0.000038,0.013008,0.013285,0.013427,0.013427,0.282260,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.418631,1.550498,0.418631,,,0.418631,1.297568,2.440493,,,,,,,,,,,,,,,,,,,,,,,0.418631,1.550498,1.297568,2.440493,1.625083,0.437118,
3,barn1,FLOAT,16,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 2,128 x 1,16 x 1,64 x 2,32 x 5,16 x 1,128 x 1,64 x 3,256 x 1,64 x 3,32 x 2,64 x 1,16 x 1,16 x 1,64 x 1,128 x 1,32 x 4,128 x 2,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,432,381,15,0.000000,0.000133,0.000272,0.000080,0.000036,0.000025,0.000413,0.000006,0.000006,0.008180,0.001323,0.001323,0.000624,0.000000,0.010678,0.000272,0.006054,0.001527,0.000407,0.000124,0.000068,0.000000,0.000907,0.000270,0.000091,0.000054,0.010691,0.010960,0.011105,0.011105,0.472471,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.516508,1.353703,,,0.516508,,1.046234,2.405723,,,,,,,,,,,,,,,,,,,,,,,0.516508,1.353703,1.046234,2.405723,1.641734,0.333005,
3,barn1,FLOAT,16,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 10,32 x 1,16 x 1,128 x 1,64 x 5,16 x 1,64 x 2,16 x 1,32 x 1,64 x 6,32 x 3,32 x 2,16 x 1,16 x 1,64 x 8,16 x 1,32 x 4,256 x 1,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,432,381,15,0.000000,0.000133,0.000272,0.000080,0.000036,0.000025,0.000414,0.000006,0.000006,0.023797,0.001323,0.001323,0.000619,0.000000,0.026288,0.000274,0.017422,0.004674,0.001092,0.000353,0.000251,0.000000,0.000909,0.000269,0.000092,0.000054,0.026300,0.026573,0.026715,0.026715,0.472471,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250689,1.341292,,,,0.250689,1.178013,2.405723,,,,,,,,,,,,,,,,,,,,,,,0.250689,1.341292,1.178013,2.405723,1.742768,0.488051,
4,conesQuarterSize,FLOAT,16,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 4,64 x 1,16 x 1,64 x 1,64 x 1,16 x 1,32 x 4,32 x 5,256 x 1,256 x 1,64 x 3,64 x 1,16 x 1,16 x 1,64 x 4,128 x 2,256 x 1,256 x 1,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,450,375,15,0.000000,0.000272,0.000550,0.000153,0.000063,0.000041,0.000806,0.000008,0.000007,0.041130,0.002900,0.002900,0.001255,0.000000,0.046368,0.000281,0.030571,0.007846,0.001866,0.000555,0.000292,0.000000,0.002084,0.000542,0.000166,0.000108,0.046381,0.046673,0.046821,0.046821,0.967038,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.355212,1.367764,,0.355212,0.355212,,1.084185,1.443829,,,,,,,,,,,,,,,,,,,,,,,0.355212,1.367764,1.084185,1.443829,3.080262,0.397460,
4,conesQuarterSize,FLOAT,16,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 2,32 x 3,16 x 1,64 x 1,32 x 3,16 x 1,16 x 1,64 x 1,256 x 1,32 x 12,128 x 3,32 x 2,16 x 1,16 x 1,64 x 8,64 x 2,128 x 1,256 x 1,YES,CUDA,NVIDIA GeForce RTX 3050 Laptop GPU with 16 multiprocessors,12060,12060,450,375,15,0.000000,0.000272,0.000549,0.000155,0.000063,0.000041,0.000808,0.000007,0.000007,0.061957,0.002894,0.002894,0.001235,0.000000,0.067175,0.000264,0.045761,0.012318,0.002479,0.000929,0.000465,0.000000,0.002087,0.000537,0.000166,0.000102,0.067187,0.067456,0.067601,0.067601,0.967038,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270089,1.378953,,0.270089,,0.270089,1.015192,1.443829,,,,,,,,,,,,,,,,,,,,,,,0.270089,1.378953,1.015192,1.443829,1.476377,0.554359,
