Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
3,barn1,DOUBLE,16,8,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,432,381,0.000000,0.000311,0.000156,0.000092,0.000083,0.000087,YES,YES,YES,YES,YES,0.000422,0.000117,0.000117,0.006288,0.001243,0.001242,YES,0.000234,0.000000,0.008602,0.000064,0.003619,0.001340,0.000618,0.000417,0.000308,YES,YES,YES,YES,YES,0.000000,0.000650,0.000239,0.000187,0.000183,YES,YES,YES,YES,YES,0.008626,0.008688,0.008726,0.008726,0.542112,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.638541,No Data,1.820811,1.189743,1.017461,No Data,
4,conesQuarterSize,DOUBLE,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,450,375,0.000000,0.000508,0.000233,0.000108,0.000078,0.000076,YES,YES,YES,YES,YES,0.000494,0.000173,0.000172,0.011584,0.003243,0.003243,YES,0.000639,0.000001,0.016677,0.000066,0.007902,0.001948,0.000905,0.000479,0.000347,YES,YES,YES,YES,YES,0.000000,0.002103,0.000613,0.000244,0.000279,YES,YES,YES,YES,YES,0.016727,0.016790,0.016865,0.016865,1.149352,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.614867,No Data,2.892573,1.142322,0.970264,1.019251,
4,conesQuarterSize,DOUBLE,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,128,AVX256,450,375,0.000000,0.000506,0.000318,0.000159,0.000129,0.000140,YES,YES,YES,YES,YES,0.000716,0.000266,0.000266,0.011561,0.003461,0.003461,YES,0.000448,0.000000,0.016998,0.000091,0.006938,0.002484,0.001108,0.000591,0.000461,YES,YES,YES,YES,YES,0.000000,0.001931,0.000619,0.000354,0.000591,YES,YES,YES,YES,YES,0.017035,0.017124,0.017189,0.017189,1.148453,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.641693,No Data,2.921230,1.136512,0.968254,No Data,
5,conesHalfSize,DOUBLE,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,128,AVX512,900,750,0.000000,0.003604,0.006716,0.001008,0.000245,0.000145,YES,YES,YES,YES,YES,0.008055,0.000252,0.000251,0.098670,0.018919,0.018916,YES,0.008011,0.000001,0.139160,0.000117,0.069726,0.020893,0.005227,0.001777,0.000942,YES,YES,YES,YES,YES,0.000000,0.013726,0.003374,0.001205,0.000406,YES,YES,YES,YES,YES,0.139220,0.139343,0.139616,0.139616,9.730673,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.505561,No Data,3.252686,1.010708,0.977927,1.021397,
5,conesHalfSize,DOUBLE,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,128,AVX512,900,750,0.000001,0.002964,0.006113,0.000972,0.000253,0.000144,YES,YES,YES,YES,YES,0.007522,0.000287,0.000286,0.102263,0.019431,0.019427,YES,0.007965,0.000001,0.142118,0.000121,0.071122,0.021607,0.005310,0.001872,0.000976,YES,YES,YES,YES,YES,0.000000,0.014537,0.003245,0.001147,0.000543,YES,YES,YES,YES,YES,0.142193,0.142313,0.142604,0.142604,10.230011,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.530711,No Data,3.212181,0.956970,0.947608,No Data,
6,conesFullSizeCropped,DOUBLE,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,128,AVX512,900,750,0.000001,0.006903,0.013803,0.002925,0.000703,0.000299,YES,YES,YES,YES,YES,0.017825,0.000386,0.000385,0.218362,0.040980,0.040977,YES,0.017538,0.000001,0.310155,0.000128,0.151331,0.048303,0.012436,0.003426,0.001763,YES,YES,YES,YES,YES,0.000000,0.028937,0.008274,0.002865,0.001001,YES,YES,YES,YES,YES,0.310217,0.311661,0.311915,0.311915,19.967544,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.493641,No Data,2.978533,0.927059,0.823738,0.929077,
6,conesFullSizeCropped,DOUBLE,16,8,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,128,AVX256,900,750,0.000000,0.007407,0.011754,0.002456,0.000622,0.000285,YES,YES,YES,YES,YES,0.015120,0.000507,0.000505,0.208236,0.039922,0.039918,YES,0.016888,0.000001,0.289187,0.000132,0.148075,0.039715,0.014808,0.003569,0.001583,YES,YES,YES,YES,YES,0.000000,0.029219,0.007268,0.002544,0.000922,YES,YES,YES,YES,YES,0.289266,0.289441,0.289793,0.289793,20.315766,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.506730,No Data,3.236761,0.919050,0.978225,No Data,
0,tsukubaSetHalfSize,HALF,64,16,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,192,144,0.000000,0.000022,0.000025,0.000017,0.000015,0.000013,YES,YES,YES,YES,YES,0.000071,0.000017,0.000016,0.000435,0.000178,0.000178,YES,0.000032,0.000000,0.000758,0.000014,0.000148,0.000089,0.000057,0.000083,0.000058,YES,YES,YES,YES,YES,0.000000,0.000044,0.000050,0.000039,0.000042,YES,YES,YES,YES,YES,0.000772,0.000787,0.000794,0.000794,0.009962,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.014003,0.896636,1.020326,3.327074,1.667055,
0,tsukubaSetHalfSize,HALF,16,8,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,32,AVX256,192,144,0.000000,0.000022,0.000027,0.000024,0.000018,0.000017,YES,YES,YES,YES,YES,0.000087,0.000023,0.000023,0.000819,0.000250,0.000250,YES,0.000077,0.000000,0.001279,0.000018,0.000391,0.000183,0.000095,0.000080,0.000069,YES,YES,YES,YES,YES,0.000000,0.000055,0.000056,0.000064,0.000075,YES,YES,YES,YES,YES,0.001293,0.001311,0.001324,0.001324,0.012311,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.060039,0.932780,0.838262,1.986427,No Data,
1,tsukubaSet,HALF,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,32,AVX512,384,288,0.000000,0.000064,0.000057,0.000039,0.000036,0.000027,YES,YES,YES,YES,YES,0.000160,0.000048,0.000048,0.001068,0.000416,0.000416,YES,0.000071,0.000000,0.001854,0.000028,0.000490,0.000235,0.000136,0.000102,0.000106,YES,YES,YES,YES,YES,0.000000,0.000146,0.000077,0.000086,0.000107,YES,YES,YES,YES,YES,0.001872,0.001900,0.001922,0.001922,0.094041,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.007383,1.079568,1.332004,1.662626,1.776315,
1,tsukubaSet,HALF,16,8,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,32,AVX256,384,288,0.000000,0.000072,0.000062,0.000042,0.000035,0.000034,YES,YES,YES,YES,YES,0.000175,0.000050,0.000049,0.002514,0.000428,0.000428,YES,0.000098,0.000000,0.003342,0.000032,0.001411,0.000529,0.000254,0.000179,0.000134,YES,YES,YES,YES,YES,0.000000,0.000156,0.000089,0.000093,0.000087,YES,YES,YES,YES,YES,0.003358,0.003393,0.003414,0.003414,0.098729,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.009847,0.841465,1.256425,1.051449,No Data,
2,venus,HALF,64,16,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,32,AVX512,434,383,0.000000,0.000101,0.000075,0.000038,0.000039,0.000026,YES,YES,YES,YES,YES,0.000179,0.000047,0.000047,0.002107,0.000482,0.000481,YES,0.000102,0.000000,0.003037,0.000027,0.001116,0.000459,0.000217,0.000150,0.000157,YES,YES,YES,YES,YES,0.000000,0.000197,0.000086,0.000085,0.000115,YES,YES,YES,YES,YES,0.003053,0.003080,0.003118,0.003118,0.316371,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.116620,1.131487,1.391279,1.259245,1.203970,
2,venus,HALF,64,16,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,434,383,0.000000,0.000071,0.000080,0.000067,0.000114,0.000073,YES,YES,YES,YES,YES,0.000339,0.000148,0.000148,0.002279,0.000687,0.000686,YES,0.000099,0.000000,0.003646,0.000059,0.000935,0.000505,0.000298,0.000245,0.000237,YES,YES,YES,YES,YES,0.000000,0.000152,0.000109,0.000123,0.000317,YES,YES,YES,YES,YES,0.003665,0.003723,0.003754,0.003754,0.315008,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.136490,1.085212,1.397229,1.074620,No Data,
3,barn1,HALF,64,16,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,432,381,0.000000,0.000111,0.000090,0.000056,0.000076,0.000049,YES,YES,YES,YES,YES,0.000270,0.000114,0.000114,0.002261,0.001017,0.001017,YES,0.000107,0.000000,0.003878,0.000039,0.001038,0.000539,0.000306,0.000189,0.000187,YES,YES,YES,YES,YES,0.000000,0.000245,0.000173,0.000232,0.000332,YES,YES,YES,YES,YES,0.003895,0.003934,0.003966,0.003966,0.525918,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.283699,1.040641,1.224437,1.264382,1.152034,
3,barn1,HALF,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,432,381,0.000000,0.000108,0.000084,0.000054,0.000075,0.000048,YES,YES,YES,YES,YES,0.000263,0.000112,0.000112,0.002897,0.000961,0.000960,YES,0.000107,0.000000,0.004471,0.000038,0.001488,0.000646,0.000341,0.000204,0.000202,YES,YES,YES,YES,YES,0.000000,0.000243,0.000178,0.000261,0.000287,YES,YES,YES,YES,YES,0.004493,0.004539,0.004569,0.004569,0.525328,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.219459,1.194683,1.227574,1.094390,No Data,
4,conesQuarterSize,HALF,64,16,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,450,375,0.000000,0.000288,0.000150,0.000116,0.000192,0.000094,YES,YES,YES,YES,YES,0.000562,0.000328,0.000327,0.004221,0.003016,0.003015,YES,0.000169,0.000000,0.008634,0.000060,0.002260,0.000782,0.000459,0.000316,0.000396,YES,YES,YES,YES,YES,0.000000,0.000612,0.000469,0.000704,0.001147,YES,YES,YES,YES,YES,0.008657,0.008718,0.008749,0.008749,1.160248,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.185193,1.094389,1.136059,1.023369,0.985348,
4,conesQuarterSize,HALF,64,16,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,450,375,0.000000,0.000302,0.000153,0.000126,0.000207,0.000097,YES,YES,YES,YES,YES,0.000581,0.000350,0.000350,0.004633,0.002361,0.002361,YES,0.000174,0.000000,0.008506,0.000062,0.002588,0.000850,0.000435,0.000322,0.000436,YES,YES,YES,YES,YES,0.000000,0.000581,0.000336,0.000487,0.000960,YES,YES,YES,YES,YES,0.008527,0.008591,0.008621,0.008621,1.154833,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.279460,1.299179,1.146581,1.136644,No Data,
5,conesHalfSize,HALF,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,128,AVX512,900,750,0.000001,0.001035,0.000888,0.000258,0.000172,0.000345,YES,YES,YES,YES,YES,0.001685,0.000691,0.000690,0.026053,0.010362,0.010361,YES,0.001944,0.000001,0.041743,0.000142,0.018580,0.004527,0.001532,0.000799,0.000544,YES,YES,YES,YES,YES,0.000000,0.005491,0.001355,0.000528,0.003095,YES,YES,YES,YES,YES,0.041816,0.041974,0.042277,0.042277,9.597634,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.669581,2.717354,1.062804,1.075193,1.093451,
5,conesHalfSize,HALF,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,128,AVX512,900,750,0.000001,0.001135,0.000943,0.000261,0.000232,0.000369,YES,YES,YES,YES,YES,0.001825,0.000873,0.000872,0.028998,0.010481,0.010479,YES,0.002360,0.000000,0.045731,0.000122,0.020937,0.005070,0.001654,0.000762,0.000517,YES,YES,YES,YES,YES,0.000000,0.005633,0.001363,0.000535,0.002967,YES,YES,YES,YES,YES,0.045798,0.045925,0.046228,0.046228,9.620306,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.637148,2.546876,1.062419,0.963864,No Data,
6,conesFullSizeCropped,HALF,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,128,AVX512,900,750,0.000001,0.002186,0.003574,0.000645,0.000256,0.000450,YES,YES,YES,YES,YES,0.004969,0.000999,0.000998,0.055644,0.021495,0.021494,YES,0.004244,0.000001,0.090097,0.000134,0.040318,0.010171,0.002849,0.001287,0.000796,YES,YES,YES,YES,YES,0.000000,0.011434,0.003014,0.000992,0.006252,YES,YES,YES,YES,YES,0.090169,0.090297,0.090582,0.090582,20.130240,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.699821,2.830097,0.927515,0.966846,1.031521,
6,conesFullSizeCropped,HALF,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,128,AVX512,900,750,0.000001,0.001966,0.003330,0.000632,0.000271,0.000545,YES,YES,YES,YES,YES,0.004810,0.001178,0.001178,0.057510,0.022882,0.022880,YES,0.004335,0.000001,0.092924,0.000138,0.041927,0.010496,0.002884,0.001298,0.000844,YES,YES,YES,YES,YES,0.000000,0.012136,0.002939,0.001033,0.006580,YES,YES,YES,YES,YES,0.093009,0.093153,0.093438,0.093438,19.899671,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.571600,2.805733,0.938473,0.963872,No Data,

Speedup Results,Average Speedup,Median Speedup
Speedup relative to AMD Rome (48 Cores) - FLOAT,1.71115,1.25962
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,1.12163,1.14001
Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,1.02111,1.00328
Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,2.58352,2.97909
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,1.36592,1.09883
Speedup w/ templated disparity count (known at compile-time) - FLOAT,1.28042,1.09438
Speedup over AVX256 CPU vectorization - FLOAT,1.06671,1.05667
Speedup using CPU vectorization - FLOAT,1.96106,1.98541
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,1.16617,1.00134
Speedup w/ templated disparity count (known at compile-time) - DOUBLE,1.28186,1.16616
Speedup over AVX256 CPU vectorization - DOUBLE,1.0548,1.04326
Speedup using CPU vectorization - DOUBLE,1.33921,1.36484
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,1.34574,1.08479
Speedup w/ templated disparity count (known at compile-time) - HALF,1.34074,1.15203
Speedup over AVX256 CPU vectorization - HALF,1.1236,1.12399
Speedup using CPU vectorization - HALF,2.53313,2.65577
Speedup relative to AMD Rome (48 Cores) - All Runs,1.76725,1.25054
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,1.13495,1.13643
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,1.29781,1.07491
Speedup w/ templated disparity count (known at compile-time) - All Runs,1.27651,1.1007
Speedup using double-precision relative to float (actually slowdown),0.615996,0.632191
Speedup using half-precision relative to float,1.27788,1.20233
