Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
3,barn1,DOUBLE,64,16,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,432,381,0.000000,0.002896,0.004139,0.000543,0.000077,0.000014,YES,YES,YES,YES,YES,0.004784,0.000039,0.000038,0.075439,0.021836,0.021834,YES,0.008521,0.000001,0.113575,0.000075,0.063697,0.010504,0.000807,0.000219,0.000199,YES,YES,YES,YES,YES,0.000000,0.017260,0.003689,0.000700,0.000169,YES,YES,YES,YES,YES,0.113615,0.113690,0.113745,0.113745,0.473452,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.438124,No Data,0.107581,1.353936,0.998639,1.008925,
3,barn1,DOUBLE,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,432,381,0.000000,0.002893,0.004098,0.000546,0.000075,0.000013,YES,YES,YES,YES,YES,0.004734,0.000038,0.000038,0.076573,0.021853,0.021852,YES,0.008493,0.000001,0.114585,0.000075,0.064210,0.010451,0.001313,0.000372,0.000245,YES,YES,YES,YES,YES,0.000000,0.017323,0.003672,0.000685,0.000164,YES,YES,YES,YES,YES,0.114628,0.114703,0.114760,0.114760,0.477248,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.445738,No Data,0.138456,1.351443,1.001008,No Data,
4,conesQuarterSize,DOUBLE,64,16,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,8,AVX512,450,375,0.000001,0.006775,0.009032,0.002198,0.000273,0.000023,YES,YES,YES,YES,YES,0.011520,0.000061,0.000061,0.163209,0.049088,0.049086,YES,0.016652,0.000001,0.247405,0.000065,0.130154,0.029181,0.002654,0.000591,0.000544,YES,YES,YES,YES,YES,0.000000,0.036957,0.010039,0.001769,0.000320,YES,YES,YES,YES,YES,0.247442,0.247509,0.247563,0.247563,0.978523,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.496182,No Data,0.197049,1.341746,1.010873,1.021492,
4,conesQuarterSize,DOUBLE,64,16,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,8,AVX512,450,375,0.000000,0.006792,0.009049,0.002194,0.000274,0.000023,YES,YES,YES,YES,YES,0.011554,0.000062,0.000060,0.168283,0.049077,0.049075,YES,0.016596,0.000001,0.252756,0.000066,0.133620,0.029674,0.003457,0.000845,0.000624,YES,YES,YES,YES,YES,0.000000,0.036980,0.010016,0.001765,0.000316,YES,YES,YES,YES,YES,0.252793,0.252830,0.252884,0.252884,0.975169,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.487100,No Data,0.198564,1.338466,1.000340,No Data,
5,conesHalfSize,DOUBLE,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,900,750,0.000001,0.062867,0.076806,0.017047,0.004577,0.000640,YES,YES,YES,YES,YES,0.099215,0.000624,0.000622,1.525829,0.414417,0.414413,YES,0.156789,0.000002,2.259807,0.000346,1.167354,0.273772,0.071509,0.012055,0.001066,YES,YES,YES,YES,YES,0.000000,0.301486,0.078146,0.029105,0.005444,YES,YES,YES,YES,YES,2.259851,2.260197,2.260431,2.260431,8.313295,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.515764,No Data,0.200903,1.183029,1.003378,1.027675,
5,conesHalfSize,DOUBLE,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,12,AVX512,900,750,0.000001,0.063697,0.077237,0.017597,0.004512,0.000629,YES,YES,YES,YES,YES,0.099961,0.000657,0.000655,1.581637,0.420122,0.420118,YES,0.156570,0.000001,2.322404,0.000335,1.213478,0.280477,0.071470,0.012221,0.001537,YES,YES,YES,YES,YES,0.000000,0.308948,0.078461,0.027340,0.005452,YES,YES,YES,YES,YES,2.322444,2.322782,2.322989,2.322989,8.252895,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.505229,No Data,0.197189,1.186227,0.993953,No Data,
6,conesFullSizeCropped,DOUBLE,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,900,750,0.000001,0.127871,0.157504,0.034569,0.012050,0.001671,YES,YES,YES,YES,YES,0.205340,0.001472,0.001469,3.159268,0.866064,0.866060,YES,0.312123,0.000002,4.674366,0.000350,2.401911,0.569944,0.148184,0.034018,0.002983,YES,YES,YES,YES,YES,0.000000,0.602550,0.177772,0.071172,0.016213,YES,YES,YES,YES,YES,4.674410,4.674760,4.674998,4.674998,15.029211,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.520134,No Data,0.198727,1.231675,0.995176,1.014631,
6,conesFullSizeCropped,DOUBLE,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,900,750,0.000001,0.126884,0.156723,0.034457,0.012013,0.001668,YES,YES,YES,YES,YES,0.204607,0.001470,0.001469,3.238306,0.856584,0.856581,YES,0.313218,0.000002,4.742760,0.000346,2.474923,0.575579,0.148593,0.034332,0.003102,YES,YES,YES,YES,YES,0.000000,0.595141,0.178315,0.069216,0.016618,YES,YES,YES,YES,YES,4.742808,4.743161,4.743398,4.743398,14.993517,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.511898,No Data,0.197746,1.245285,1.001530,No Data,
0,tsukubaSetHalfSize,HALF,64,16,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,8,AVX512,192,144,0.000000,0.000057,0.000032,0.000009,0.000004,0.000003,YES,YES,YES,YES,YES,0.000048,0.000004,0.000004,0.000374,0.000098,0.000098,YES,0.000018,0.000000,0.000600,0.000003,0.000237,0.000063,0.000027,0.000029,0.000015,YES,YES,YES,YES,YES,0.000000,0.000059,0.000018,0.000011,0.000009,YES,YES,YES,YES,YES,0.000614,0.000617,0.000625,0.000625,0.009283,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.797234,1.139368,1.094906,0.789110,2.334099,
0,tsukubaSetHalfSize,HALF,64,16,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,192,144,0.000000,0.000033,0.000020,0.000008,0.000006,0.000005,YES,YES,YES,YES,YES,0.000040,0.000007,0.000007,0.001146,0.000095,0.000095,YES,0.000108,0.000000,0.001428,0.000004,0.000735,0.000218,0.000095,0.000071,0.000028,YES,YES,YES,YES,YES,0.000000,0.000036,0.000018,0.000022,0.000019,YES,YES,YES,YES,YES,0.001445,0.001450,0.001459,0.001459,0.010946,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.937789,0.846560,0.942824,0.961976,No Data,
1,tsukubaSet,HALF,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,384,288,0.000000,0.000230,0.000133,0.000035,0.000012,0.000006,YES,YES,YES,YES,YES,0.000186,0.000010,0.000010,0.001686,0.000482,0.000482,YES,0.000086,0.000000,0.002721,0.000018,0.001182,0.000295,0.000088,0.000068,0.000068,YES,YES,YES,YES,YES,0.000000,0.000332,0.000088,0.000031,0.000031,YES,YES,YES,YES,YES,0.002747,0.002781,0.002817,0.002817,0.076755,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2.516816,0.736642,1.631982,1.010492,2.653599,
1,tsukubaSet,HALF,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,384,288,0.000000,0.000254,0.000150,0.000039,0.000013,0.000010,YES,YES,YES,YES,YES,0.000213,0.000012,0.000011,0.006184,0.000540,0.000539,YES,0.000094,0.000000,0.007368,0.000021,0.004502,0.001100,0.000308,0.000144,0.000127,YES,YES,YES,YES,YES,0.000000,0.000364,0.000099,0.000034,0.000034,YES,YES,YES,YES,YES,0.007396,0.007433,0.007475,0.007475,0.079714,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.417478,0.384351,1.556145,0.997581,No Data,
2,venus,HALF,64,16,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,434,383,0.000001,0.000452,0.000303,0.000081,0.000024,0.000010,YES,YES,YES,YES,YES,0.000420,0.000023,0.000022,0.005232,0.002333,0.002332,YES,0.000604,0.000001,0.009106,0.000091,0.004064,0.000735,0.000215,0.000091,0.000136,YES,YES,YES,YES,YES,0.000000,0.001630,0.000485,0.000145,0.000067,YES,YES,YES,YES,YES,0.009153,0.009244,0.009307,0.009307,0.292340,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,3.019196,0.379103,1.505650,0.994525,1.625223,
2,venus,HALF,64,16,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,434,383,0.000001,0.000505,0.000334,0.000088,0.000026,0.000010,YES,YES,YES,YES,YES,0.000473,0.000022,0.000022,0.010871,0.002372,0.002371,YES,0.000602,0.000001,0.014905,0.000091,0.007981,0.001928,0.000548,0.000173,0.000227,YES,YES,YES,YES,YES,0.000000,0.001644,0.000492,0.000151,0.000073,YES,YES,YES,YES,YES,0.014952,0.015056,0.015127,0.015127,0.289364,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2.013959,0.269355,1.521051,0.959206,No Data,
3,barn1,HALF,16,8,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX256,432,381,0.000001,0.000677,0.000468,0.000117,0.000029,0.000010,YES,YES,YES,YES,YES,0.000628,0.000023,0.000023,0.013312,0.004693,0.004692,YES,0.001454,0.000001,0.020835,0.000076,0.010954,0.001741,0.000414,0.000133,0.000069,YES,YES,YES,YES,YES,0.000000,0.003772,0.000657,0.000197,0.000064,YES,YES,YES,YES,YES,0.020875,0.020952,0.021012,0.021012,0.462681,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2.371696,0.196438,1.391785,1.002771,1.150382,
3,barn1,HALF,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,432,381,0.000001,0.000759,0.000503,0.000131,0.000032,0.000020,YES,YES,YES,YES,YES,0.000690,0.000014,0.000014,0.015521,0.005441,0.005440,YES,0.001465,0.000001,0.023988,0.000076,0.011910,0.002430,0.000688,0.000211,0.000267,YES,YES,YES,YES,YES,0.000000,0.004280,0.000806,0.000269,0.000082,YES,YES,YES,YES,YES,0.024032,0.024108,0.024172,0.024172,0.475704,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2.116209,0.225840,1.355632,0.989278,No Data,
4,conesQuarterSize,HALF,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX256,450,375,0.000001,0.001378,0.001435,0.000273,0.000067,0.000019,YES,YES,YES,YES,YES,0.001793,0.000027,0.000027,0.036974,0.012922,0.012921,YES,0.003619,0.000000,0.056736,0.000074,0.031683,0.004077,0.000912,0.000263,0.000113,YES,YES,YES,YES,YES,0.000000,0.010120,0.002129,0.000521,0.000134,YES,YES,YES,YES,YES,0.056776,0.056850,0.056912,0.056912,0.946467,,2.331733,2.331733,0.790637,0.159644,0.111081,0.073665,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.024178,0.024178,0.007224,0.003224,0.000391,0.000385,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2.158364,0.168243,1.392664,1.000562,1.034395,
4,conesQuarterSize,HALF,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX256,450,375,0.000001,0.001399,0.001438,0.000278,0.000069,0.000019,YES,YES,YES,YES,YES,0.001807,0.000030,0.000029,0.038946,0.012894,0.012893,YES,0.003603,0.000001,0.058690,0.000074,0.031908,0.005277,0.001248,0.000356,0.000141,YES,YES,YES,YES,YES,0.000000,0.010105,0.002102,0.000536,0.000134,YES,YES,YES,YES,YES,0.058733,0.058809,0.058869,0.058869,0.942824,,2.331733,2.331733,0.790637,0.159644,0.111081,0.073665,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.024178,0.024178,0.007224,0.003224,0.000391,0.000385,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2.092428,0.190256,1.404409,1.001952,No Data,
5,conesHalfSize,HALF,16,8,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,8,AVX256,900,750,0.000001,0.014166,0.020419,0.004143,0.000735,0.000135,YES,YES,YES,YES,YES,0.025418,0.000207,0.000206,0.419250,0.107194,0.107192,YES,0.038099,0.000001,0.604340,0.000307,0.327268,0.071570,0.016045,0.003274,0.000913,YES,YES,YES,YES,YES,0.000000,0.079239,0.021296,0.005489,0.001196,YES,YES,YES,YES,YES,0.604376,0.604630,0.604842,0.604842,8.071602,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.927524,0.189936,1.263739,1.034161,0.984189,
5,conesHalfSize,HALF,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,8,AVX512,900,750,0.000000,0.014431,0.018015,0.003979,0.000783,0.000137,YES,YES,YES,YES,YES,0.022913,0.000209,0.000208,0.407060,0.114265,0.114263,YES,0.035307,0.000001,0.594709,0.000317,0.320603,0.067835,0.014932,0.002689,0.000651,YES,YES,YES,YES,YES,0.000000,0.083306,0.023044,0.006576,0.001352,YES,YES,YES,YES,YES,0.594745,0.595061,0.595279,0.595279,8.017941,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.971582,0.197783,1.274741,1.086215,No Data,
6,conesFullSizeCropped,HALF,16,8,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,8,AVX256,900,750,0.000000,0.031463,0.034273,0.007491,0.001644,0.000314,YES,YES,YES,YES,YES,0.043757,0.000424,0.000423,0.877234,0.217748,0.217746,YES,0.066816,0.000001,1.237795,0.000313,0.680117,0.150613,0.037476,0.006933,0.001886,YES,YES,YES,YES,YES,0.000000,0.156682,0.044780,0.013262,0.002997,YES,YES,YES,YES,YES,1.237837,1.238151,1.238372,1.238372,15.217603,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.963567,0.207011,1.226941,1.085237,0.985305,
6,conesFullSizeCropped,HALF,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,8,AVX512,900,750,0.000001,0.031477,0.034841,0.007508,0.001688,0.000325,YES,YES,YES,YES,YES,0.044389,0.000421,0.000420,0.847710,0.227311,0.227308,YES,0.068233,0.000001,1.219585,0.000314,0.658637,0.146112,0.036404,0.005456,0.001236,YES,YES,YES,YES,YES,0.000000,0.161774,0.047415,0.015077,0.003076,YES,YES,YES,YES,YES,1.219621,1.219954,1.220174,1.220174,15.280609,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.989991,0.214855,1.222157,1.142625,No Data,

Speedup Results,Average Speedup,Median Speedup
Speedup relative to AMD Rome (48 Cores) - FLOAT,0.300244,0.194253
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,1.29384,1.34225
Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,0.481949,0.32128
Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,0.177616,0.194253
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,1.0046,1.03305
Speedup w/ templated disparity count (known at compile-time) - FLOAT,1.27666,1.02646
Speedup over AVX256 CPU vectorization - FLOAT,1.11909,1.09167
Speedup using CPU vectorization - FLOAT,2.04874,1.73248
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,0.993681,0.99949
Speedup w/ templated disparity count (known at compile-time) - DOUBLE,1.48993,1.02768
Speedup over AVX256 CPU vectorization - DOUBLE,1.16701,1.13665
Speedup using CPU vectorization - DOUBLE,1.54705,1.27967
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,1.00895,0.999153
Speedup w/ templated disparity count (known at compile-time) - HALF,1.53162,1.1331
Speedup over AVX256 CPU vectorization - HALF,1.06545,1.04966
Speedup using CPU vectorization - HALF,3.78284,3.54269
Speedup relative to AMD Rome (48 Cores) - All Runs,0.324395,0.197512
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,1.32581,1.34472
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,1.0024,1.00127
Speedup w/ templated disparity count (known at compile-time) - All Runs,1.45502,1.02981
Speedup using double-precision relative to float (actually slowdown),0.47659,0.491641
Speedup using half-precision relative to float,1.94956,2.00198
