Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,
5,conesHalfSize,HALF,24,64,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.005978,0.005624,0.002454,0.000515,0.000109,0.008687,0.000150,0.000149,0.106976,0.055690,0.055688,0.008333,0.000001,0.186021,0.000070,0.081422,0.019228,0.004941,0.001051,0.000302,0.000000,0.032507,0.017332,0.005149,0.000724,0.186062,0.186133,0.186431,0.186431,7.669259,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,0.616210,1.330037,,0.616210,0.616210,,0.957453,0.979688,,,0.616210,1.330037,0.957453,0.979688,
5,conesHalfSize,HALF,24,64,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.006155,0.005450,0.001968,0.000499,0.000093,0.007935,0.000155,0.000154,0.111355,0.048540,0.048538,0.008088,0.000001,0.182251,0.000070,0.085784,0.019548,0.004516,0.001117,0.000335,0.000000,0.028822,0.014636,0.004319,0.000776,0.182290,0.182360,0.182645,0.182645,7.669259,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,0.644617,1.332697,,0.644617,,0.644617,0.995708,0.979688,,,0.644617,1.332697,0.995708,0.979688,
6,conesFullSizeCropped,HALF,24,64,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000000,0.016304,0.013473,0.007883,0.001490,0.000283,0.022830,0.000292,0.000291,0.233780,0.115001,0.114999,0.018055,0.000002,0.406931,0.000072,0.172539,0.048236,0.010057,0.002375,0.000572,0.000000,0.068118,0.034888,0.009482,0.002519,0.406972,0.407044,0.407331,0.407331,16.710112,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,0.629358,1.117353,,0.629358,0.629358,,1.071747,1.026981,,,0.629358,1.117353,1.071747,1.026981,
6,conesFullSizeCropped,HALF,24,64,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.016325,0.013852,0.010303,0.001478,0.000193,0.025972,0.000330,0.000329,0.243020,0.115144,0.115142,0.017474,0.000001,0.417923,0.000070,0.177213,0.051906,0.010891,0.002453,0.000600,0.000000,0.067567,0.036130,0.009653,0.001795,0.417965,0.418035,0.418321,0.418321,16.710112,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,0.626698,1.117605,,0.626698,,0.626698,1.024973,1.026981,,,0.626698,1.117605,1.024973,1.026981,

Speedup Results,Average Speedup,Median Speedup
Speedup relative to AMD Rome (48 Cores) - HALF,0.867865,0.665777
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,1.54641,1.53535
Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,1.20113,1.16405
Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,0.604973,0.621454
Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,0.841005,0.629358
Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,0.894726,0.686936
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,1.00058,0.996177
Speedup w/ templated loop iteration count (known at compile-time) - HALF,1.20169,1.2063
Speedup over no CPU vectorization - HALF,4.18746,3.93277
Speedup over AVX256 CPU vectorization - HALF,1.10275,1.08605
Speedup relative to AMD Rome (48 Cores) - All Runs,0.868373,0.665777
Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,1.54641,1.53535
Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,0.99813,0.995582
Speedup w/ templated loop iteration count (known at compile-time) - All Runs,1.2027,1.2063
