Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,FLOAT,24,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,192,144,3,0.000000,0.000017,0.000012,0.000011,0.000011,0.000009,0.000044,0.000012,0.000011,0.000298,0.000109,0.000108,0.000018,0.000000,0.000497,0.000008,0.000111,0.000054,0.000043,0.000055,0.000041,0.000000,0.000031,0.000022,0.000028,0.000030,0.000514,0.000522,0.000527,0.000527,0.006852,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.098920,1.528524,1.098920,,1.098920,,0.991031,1.233910,,,,,,,,,,,,,,,,,1.098920,1.528524,0.991031,1.233910,1.018609,0.966946,
0,tsukubaSetHalfSize,FLOAT,24,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512 w/ float16,192,144,3,0.000000,0.000019,0.000015,0.000007,0.000009,0.000008,0.000045,0.000012,0.000012,0.000439,0.000091,0.000091,0.000017,0.000000,0.000622,0.000006,0.000222,0.000080,0.000051,0.000053,0.000034,0.000000,0.000040,0.000014,0.000016,0.000022,0.000636,0.000641,0.000651,0.000651,0.006852,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.987424,1.596273,1.987424,,,1.987424,1.080755,1.233910,,,,,,,,,,,,,,,,,1.987424,1.596273,1.080755,1.233910,0.867921,0.690132,
1,tsukubaSet,FLOAT,24,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,384,288,3,0.000000,0.000090,0.000047,0.000015,0.000015,0.000014,0.000091,0.000022,0.000022,0.001192,0.000695,0.000694,0.000105,0.000000,0.002190,0.000014,0.000785,0.000195,0.000080,0.000059,0.000072,0.000000,0.000531,0.000090,0.000043,0.000037,0.002208,0.002220,0.002250,0.002250,0.081899,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999708,1.457155,0.999708,,0.999708,,1.023451,1.328620,,,,,,,,,,,,,,,,,0.999708,1.457155,1.023451,1.328620,1.519923,0.520330,
1,tsukubaSet,FLOAT,24,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,384,288,3,0.000000,0.000114,0.000046,0.000016,0.000012,0.000014,0.000087,0.000035,0.000035,0.001859,0.000739,0.000738,0.000103,0.000000,0.002928,0.000013,0.001258,0.000292,0.000135,0.000084,0.000088,0.000000,0.000574,0.000090,0.000044,0.000045,0.002947,0.002959,0.002989,0.002989,0.081899,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.158935,1.489390,1.158935,,,1.158935,0.990489,1.328620,,,,,,,,,,,,,,,,,1.158935,1.489390,0.990489,1.328620,1.465550,0.489615,
2,venus,FLOAT,24,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,434,383,3,0.000000,0.000193,0.000108,0.000028,0.000012,0.000009,0.000157,0.000009,0.000009,0.003494,0.001043,0.001043,0.000269,0.000000,0.005144,0.000016,0.002727,0.000434,0.000175,0.000080,0.000077,0.000000,0.000758,0.000141,0.000122,0.000040,0.005164,0.005179,0.005228,0.005228,0.206698,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.707843,2.121744,0.707843,,0.707843,,0.992439,1.679469,,,,,,,,,,,,,,,,,0.707843,2.121744,0.992439,1.679469,1.700379,0.502392,
2,venus,FLOAT,24,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,434,383,3,0.000000,0.000225,0.000080,0.000026,0.000013,0.000010,0.000129,0.000010,0.000010,0.007000,0.001057,0.001056,0.000267,0.000000,0.008698,0.000016,0.005626,0.000854,0.000305,0.000130,0.000092,0.000000,0.000772,0.000140,0.000098,0.000058,0.008719,0.008735,0.008780,0.008780,0.206698,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640200,2.117307,0.640200,,,0.640200,0.992209,1.679469,,,,,,,,,,,,,,,,,0.640200,2.117307,0.992209,1.679469,1.940474,0.497965,
3,barn1,FLOAT,24,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512 w/ float16,432,381,3,0.000000,0.000288,0.000180,0.000042,0.000014,0.000007,0.000242,0.000010,0.000009,0.006972,0.001431,0.001431,0.000395,0.000000,0.009326,0.000017,0.005263,0.001134,0.000349,0.000132,0.000109,0.000000,0.000978,0.000237,0.000168,0.000058,0.009346,0.009361,0.009422,0.009422,0.397884,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.608787,1.607468,,,0.608787,,1.122268,1.345678,,,,,,,,,,,,,,,,,0.608787,1.607468,1.122268,1.345678,1.631179,0.470957,
3,barn1,FLOAT,24,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,432,381,3,0.000000,0.000349,0.000146,0.000038,0.000025,0.000011,0.000220,0.000012,0.000012,0.009542,0.002089,0.002088,0.000417,0.000000,0.012591,0.000020,0.007694,0.001209,0.000369,0.000147,0.000125,0.000000,0.001601,0.000278,0.000179,0.000052,0.012612,0.012632,0.012679,0.012679,0.397884,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528236,1.592730,,,,0.528236,0.994648,1.345678,,,,,,,,,,,,,,,,,0.528236,1.592730,0.994648,1.345678,1.888155,0.548775,
4,conesQuarterSize,FLOAT,24,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,450,375,3,0.000000,0.000526,0.000505,0.000227,0.000084,0.000025,0.000832,0.000026,0.000025,0.014498,0.004827,0.004826,0.000783,0.000001,0.021436,0.000022,0.011269,0.002364,0.000498,0.000190,0.000226,0.000000,0.003023,0.001267,0.000451,0.000103,0.021473,0.021495,0.021561,0.021561,0.866115,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.771359,1.527141,,0.771359,0.771359,,1.003099,1.117169,,,,,,,,,,,,,,,,,0.771359,1.527141,1.003099,1.117169,1.393763,0.472915,
4,conesQuarterSize,FLOAT,24,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512 w/ float16,450,375,3,0.000000,0.000633,0.000536,0.000238,0.000075,0.000017,0.000854,0.000024,0.000024,0.016807,0.004886,0.004884,0.000785,0.000000,0.023962,0.000022,0.012978,0.002773,0.000614,0.000203,0.000250,0.000000,0.003082,0.001296,0.000428,0.000093,0.023999,0.024020,0.024087,0.024087,0.866115,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.758004,1.539633,,0.758004,,0.758004,0.997348,1.117169,,,,,,,,,,,,,,,,,0.758004,1.539633,0.997348,1.117169,1.460281,0.475590,
