Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Blur Images Parallel Dimensions,Init Message Values Parallel Dimensions,Level 0 Data Costs Parallel Dimensions,Level 1 Data Costs Parallel Dimensions,Level 2 Data Costs Parallel Dimensions,Level 3 Data Costs Parallel Dimensions,Level 4 Data Costs Parallel Dimensions,Level 0 BP Thread Parallel Dimensions,Level 1 BP Thread Parallel Dimensions,Level 2 BP Thread Parallel Dimensions,Level 3 BP Thread Parallel Dimensions,Level 4 BP Thread Parallel Dimensions,Level 0 Copy Thread Parallel Dimensions,Level 1 Copy Thread Parallel Dimensions,Level 2 Copy Thread Parallel Dimensions,Level 3 Copy Thread Parallel Dimensions,Level 4 Copy Thread Parallel Dimensions,Get Output Disparity Parallel Dimensions,Run Success,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
2,venus,DOUBLE,16,8,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,64 x 7,16 x 1,32 x 1,128 x 2,32 x 3,32 x 10,32 x 12,64 x 8,16 x 1,128 x 1,16 x 1,64 x 2,16 x 1,64 x 5,32 x 1,32 x 1,64 x 2,128 x 4,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,434,383,0.000000,0.000019,0.000065,0.000058,0.000046,0.000044,YES,YES,YES,YES,YES,0.000212,0.000010,0.000010,0.003364,0.000330,0.000329,YES,0.000104,0.000000,0.004039,0.000149,0.001829,0.000503,0.000362,0.000326,0.000343,YES,YES,YES,YES,YES,0.000000,0.000183,0.000058,0.000045,0.000043,YES,YES,YES,YES,YES,0.004053,0.004204,0.004271,0.004271,0.245498,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,0.618867,No Data,2.204703,1.761152,1.046745,No Data,
3,barn1,DOUBLE,16,8,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,128 x 2,128 x 1,32 x 1,16 x 1,16 x 1,16 x 1,32 x 5,32 x 5,256 x 1,256 x 1,64 x 1,128 x 1,16 x 1,256 x 1,16 x 1,64 x 1,16 x 1,32 x 3,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,432,381,0.000000,0.000027,0.000113,0.000063,0.000062,0.000061,YES,YES,YES,YES,YES,0.000299,0.000010,0.000010,0.002842,0.000502,0.000502,YES,0.000156,0.000000,0.003839,0.000144,0.001822,0.000561,0.000184,0.000133,0.000141,YES,YES,YES,YES,YES,0.000000,0.000282,0.000093,0.000065,0.000062,YES,YES,YES,YES,YES,0.003852,0.003996,0.004060,0.004060,0.417961,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,0.607990,No Data,3.014191,1.533693,1.072075,1.779123,
3,barn1,DOUBLE,16,8,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,128 x 2,64 x 1,32 x 1,16 x 1,16 x 1,32 x 10,64 x 5,256 x 2,16 x 1,256 x 1,16 x 1,32 x 1,16 x 1,256 x 2,16 x 1,16 x 1,128 x 1,32 x 16,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,432,381,0.000000,0.000027,0.000111,0.000063,0.000061,0.000060,YES,YES,YES,YES,YES,0.000296,0.000010,0.000010,0.006039,0.000472,0.000471,YES,0.000151,0.000000,0.006998,0.000144,0.003453,0.001104,0.000547,0.000457,0.000478,YES,YES,YES,YES,YES,0.000000,0.000275,0.000082,0.000056,0.000058,YES,YES,YES,YES,YES,0.007014,0.007158,0.007223,0.007223,0.417759,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,0.628882,No Data,2.199880,1.543889,1.066359,No Data,
4,conesQuarterSize,DOUBLE,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,128 x 2,32 x 1,16 x 1,16 x 1,16 x 1,16 x 1,32 x 6,32 x 8,32 x 4,256 x 1,64 x 1,256 x 1,16 x 1,128 x 2,64 x 1,64 x 3,32 x 1,256 x 1,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,450,375,0.000000,0.000071,0.000211,0.000148,0.000140,0.000135,YES,YES,YES,YES,YES,0.000634,0.000013,0.000013,0.012307,0.000986,0.000985,YES,0.000290,0.000000,0.014300,0.000139,0.008586,0.002190,0.000721,0.000422,0.000387,YES,YES,YES,YES,YES,0.000000,0.000559,0.000211,0.000127,0.000088,YES,YES,YES,YES,YES,0.014314,0.014453,0.014515,0.014515,0.956556,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,0.400890,No Data,3.360737,1.372559,1.017174,1.237222,
4,conesQuarterSize,DOUBLE,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,64 x 7,128 x 1,16 x 1,16 x 1,16 x 1,32 x 10,64 x 5,256 x 2,256 x 2,64 x 1,16 x 1,16 x 1,16 x 1,256 x 1,32 x 3,16 x 1,256 x 1,32 x 10,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,450,375,0.000000,0.000071,0.000209,0.000147,0.000137,0.000134,YES,YES,YES,YES,YES,0.000627,0.000011,0.000011,0.015810,0.000934,0.000934,YES,0.000282,0.000000,0.017736,0.000141,0.009738,0.003328,0.001100,0.000782,0.000860,YES,YES,YES,YES,YES,0.000000,0.000556,0.000206,0.000080,0.000092,YES,YES,YES,YES,YES,0.017755,0.017896,0.017959,0.017959,0.953359,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,0.569285,No Data,2.796079,1.369086,1.074483,No Data,
5,conesHalfSize,DOUBLE,16,8,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,32 x 8,16 x 1,16 x 1,32 x 1,16 x 1,16 x 1,16 x 1,32 x 8,32 x 8,128 x 2,32 x 2,256 x 1,16 x 1,64 x 2,128 x 2,64 x 1,16 x 1,256 x 1,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,900,750,0.000000,0.000609,0.000910,0.000384,0.000307,0.000263,YES,YES,YES,YES,YES,0.001863,0.000017,0.000017,0.122862,0.006048,0.006048,YES,0.002019,0.000000,0.133409,0.000517,0.089986,0.023323,0.005902,0.002220,0.001433,YES,YES,YES,YES,YES,0.000000,0.004312,0.001092,0.000394,0.000246,YES,YES,YES,YES,YES,0.133427,0.133950,0.134133,0.134133,8.266670,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,0.434819,No Data,3.385643,1.189702,1.003078,0.925790,
5,conesHalfSize,DOUBLE,16,8,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,32 x 8,16 x 1,32 x 1,256 x 2,16 x 1,16 x 1,16 x 1,128 x 3,64 x 2,16 x 1,32 x 1,16 x 1,16 x 1,256 x 2,256 x 2,128 x 1,16 x 1,64 x 5,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,900,750,0.000000,0.000608,0.000909,0.000387,0.000304,0.000262,YES,YES,YES,YES,YES,0.001863,0.000014,0.000014,0.113004,0.005970,0.005969,YES,0.001998,0.000000,0.123458,0.000519,0.076125,0.021912,0.008929,0.004386,0.001680,YES,YES,YES,YES,YES,0.000000,0.004290,0.001098,0.000385,0.000199,YES,YES,YES,YES,YES,0.123479,0.123990,0.124179,0.124179,8.290540,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,0.610752,No Data,3.688768,1.180841,1.029336,No Data,
6,conesFullSizeCropped,DOUBLE,16,8,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,32 x 4,128 x 1,32 x 1,128 x 2,16 x 1,16 x 1,16 x 1,32 x 1,32 x 8,32 x 8,256 x 1,256 x 1,16 x 1,32 x 3,128 x 2,128 x 1,16 x 1,32 x 6,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,900,750,0.000001,0.001343,0.001783,0.000744,0.000596,0.000516,YES,YES,YES,YES,YES,0.003638,0.000025,0.000025,0.246869,0.012098,0.012098,YES,0.003979,0.000000,0.267940,0.000554,0.177956,0.048401,0.012579,0.005137,0.002817,YES,YES,YES,YES,YES,0.000000,0.008632,0.002216,0.000774,0.000468,YES,YES,YES,YES,YES,0.267960,0.268524,0.268723,0.268723,18.412119,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,0.491430,No Data,3.457271,1.005376,1.011817,0.963286,
6,conesFullSizeCropped,DOUBLE,16,8,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,256 x 1,16 x 1,32 x 1,64 x 1,16 x 1,16 x 1,16 x 1,128 x 3,256 x 2,16 x 1,32 x 2,16 x 1,16 x 1,256 x 2,256 x 1,32 x 1,16 x 1,64 x 5,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,900,750,0.000001,0.001349,0.001778,0.000739,0.000587,0.000509,YES,YES,YES,YES,YES,0.003616,0.000020,0.000020,0.237041,0.012073,0.012072,YES,0.003947,0.000000,0.258075,0.000563,0.155516,0.045051,0.021731,0.010498,0.004251,YES,YES,YES,YES,YES,0.000000,0.008694,0.002212,0.000750,0.000422,YES,YES,YES,YES,YES,0.258094,0.258653,0.258857,0.258857,18.394895,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,0.638549,No Data,3.623585,1.015021,1.039718,No Data,
0,tsukubaSetHalfSize,HALF,16,8,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,32 x 5,32 x 4,32 x 6,256 x 2,128 x 1,32 x 14,32 x 5,32 x 4,32 x 1,64 x 2,32 x 2,32 x 5,16 x 1,64 x 2,256 x 1,32 x 6,32 x 4,256 x 2,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,192,144,0.000000,0.000010,0.000021,0.000020,0.000020,0.000020,YES,YES,YES,YES,YES,0.000080,0.000008,0.000008,0.000354,0.000098,0.000097,YES,0.000014,0.000000,0.000565,0.000054,0.000072,0.000071,0.000070,0.000070,0.000070,YES,YES,YES,YES,YES,0.000000,0.000025,0.000025,0.000025,0.000022,YES,YES,YES,YES,YES,0.000574,0.000628,0.000648,0.000648,0.006986,,0.896934,0.896934,0.759440,0.119900,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003472,0.003472,0.002242,0.000362,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,1.216909,1.099177,1.454964,1.008304,1.663561,
0,tsukubaSetHalfSize,HALF,16,8,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,64 x 6,32 x 3,256 x 2,256 x 2,32 x 14,32 x 16,32 x 16,32 x 2,32 x 1,32 x 8,32 x 5,32 x 4,16 x 1,64 x 2,256 x 1,32 x 5,32 x 4,128 x 2,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,192,144,0.000000,0.000010,0.000024,0.000024,0.000022,0.000022,YES,YES,YES,YES,YES,0.000092,0.000009,0.000009,0.000774,0.000095,0.000094,YES,0.000014,0.000000,0.000994,0.000054,0.000164,0.000160,0.000158,0.000153,0.000138,YES,YES,YES,YES,YES,0.000000,0.000025,0.000024,0.000023,0.000022,YES,YES,YES,YES,YES,0.001005,0.001058,0.001078,0.001078,0.006996,,0.896934,0.896934,0.759440,0.119900,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003472,0.003472,0.002242,0.000362,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,1.216731,1.145888,1.475178,1.017972,No Data,
1,tsukubaSet,HALF,16,8,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,128 x 3,32 x 4,128 x 1,256 x 1,64 x 1,32 x 12,64 x 6,64 x 2,32 x 2,32 x 2,32 x 2,32 x 4,16 x 1,32 x 8,256 x 1,32 x 4,32 x 5,32 x 5,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,384,288,0.000000,0.000012,0.000026,0.000025,0.000025,0.000023,YES,YES,YES,YES,YES,0.000099,0.000010,0.000009,0.000453,0.000136,0.000136,YES,0.000019,0.000000,0.000731,0.000095,0.000118,0.000086,0.000083,0.000083,0.000082,YES,YES,YES,YES,YES,0.000000,0.000036,0.000034,0.000033,0.000033,YES,YES,YES,YES,YES,0.000742,0.000839,0.000904,0.000904,0.096037,,1.490307,1.490307,0.398953,0.223009,0.073712,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004494,0.004494,0.001890,0.000479,0.000326,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,1.470183,2.294099,1.304316,0.992723,1.950267,
1,tsukubaSet,HALF,16,8,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,64 x 5,256 x 1,64 x 8,32 x 5,128 x 2,256 x 1,32 x 12,64 x 2,64 x 1,32 x 1,32 x 2,32 x 5,16 x 1,128 x 2,64 x 3,32 x 2,64 x 2,32 x 8,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,384,288,0.000000,0.000012,0.000032,0.000031,0.000029,0.000030,YES,YES,YES,YES,YES,0.000122,0.000009,0.000009,0.001297,0.000130,0.000130,YES,0.000018,0.000000,0.001588,0.000095,0.000299,0.000260,0.000250,0.000247,0.000240,YES,YES,YES,YES,YES,0.000000,0.000034,0.000034,0.000031,0.000031,YES,YES,YES,YES,YES,0.001603,0.001701,0.001764,0.001764,0.088582,,1.490307,1.490307,0.398953,0.223009,0.073712,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004494,0.004494,0.001890,0.000479,0.000326,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,0.963643,1.628638,1.400359,1.019989,No Data,
2,venus,HALF,16,8,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,64 x 4,16 x 1,32 x 2,128 x 1,128 x 2,16 x 1,32 x 5,32 x 1,32 x 1,32 x 1,32 x 3,32 x 2,16 x 1,128 x 1,32 x 4,32 x 5,32 x 2,128 x 1,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,434,383,0.000000,0.000015,0.000032,0.000032,0.000032,0.000031,YES,YES,YES,YES,YES,0.000127,0.000010,0.000010,0.000577,0.000181,0.000181,YES,0.000042,0.000000,0.000957,0.000146,0.000209,0.000101,0.000090,0.000088,0.000088,YES,YES,YES,YES,YES,0.000000,0.000054,0.000042,0.000044,0.000040,YES,YES,YES,YES,YES,0.000970,0.001116,0.001180,0.001180,0.255088,,0.446654,0.446654,0.883956,0.025261,0.013993,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002238,0.002238,0.001678,0.000126,0.000066,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,1.156370,2.989566,1.725529,1.001120,2.077200,
2,venus,HALF,16,8,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,128 x 3,64 x 1,64 x 2,64 x 1,64 x 7,16 x 1,32 x 6,256 x 2,256 x 2,32 x 1,128 x 1,32 x 5,16 x 1,128 x 1,16 x 1,16 x 1,32 x 1,256 x 1,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,434,383,0.000000,0.000015,0.000041,0.000043,0.000041,0.000042,YES,YES,YES,YES,YES,0.000168,0.000010,0.000010,0.001809,0.000180,0.000179,YES,0.000036,0.000000,0.002221,0.000147,0.000505,0.000341,0.000322,0.000328,0.000312,YES,YES,YES,YES,YES,0.000000,0.000055,0.000041,0.000043,0.000040,YES,YES,YES,YES,YES,0.002237,0.002382,0.002452,0.002452,0.247320,,0.446654,0.446654,0.883956,0.025261,0.013993,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002238,0.002238,0.001678,0.000126,0.000066,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,1.078105,1.661922,1.779629,1.034776,No Data,
3,barn1,HALF,16,8,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,64 x 4,32 x 3,64 x 4,32 x 6,32 x 6,16 x 1,32 x 3,32 x 1,128 x 2,128 x 1,64 x 2,64 x 2,16 x 1,64 x 4,32 x 2,32 x 1,128 x 1,128 x 2,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,432,381,0.000001,0.000021,0.000038,0.000044,0.000042,0.000043,YES,YES,YES,YES,YES,0.000167,0.000012,0.000012,0.001092,0.000283,0.000283,YES,0.000067,0.000000,0.001645,0.000211,0.000531,0.000170,0.000129,0.000127,0.000127,YES,YES,YES,YES,YES,0.000000,0.000102,0.000059,0.000062,0.000058,YES,YES,YES,YES,YES,0.001674,0.001882,0.001984,0.001984,0.775908,,0.500237,0.500237,0.850230,0.039097,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001604,0.001604,0.000784,0.000140,0.000103,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,1.244182,2.080579,0.829935,0.892983,1.854960,
3,barn1,HALF,16,8,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,128 x 4,256 x 2,64 x 8,128 x 4,64 x 7,128 x 4,128 x 3,256 x 2,256 x 2,256 x 2,256 x 2,256 x 2,16 x 1,256 x 2,256 x 2,256 x 2,256 x 2,128 x 4,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,432,381,0.000000,0.000018,0.000047,0.000056,0.000058,0.000057,YES,YES,YES,YES,YES,0.000218,0.000011,0.000010,0.002912,0.000247,0.000246,YES,0.000057,0.000000,0.003465,0.000137,0.000981,0.000506,0.000490,0.000487,0.000443,YES,YES,YES,YES,YES,0.000000,0.000088,0.000052,0.000056,0.000051,YES,YES,YES,YES,YES,0.003479,0.003616,0.003680,0.003680,0.407581,,0.500237,0.500237,0.850230,0.039097,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001604,0.001604,0.000784,0.000140,0.000103,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,1.234319,1.483429,1.582209,1.174790,No Data,
4,conesQuarterSize,HALF,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,32 x 8,32 x 2,32 x 1,64 x 2,32 x 1,32 x 8,32 x 8,256 x 1,32 x 8,32 x 3,64 x 1,16 x 1,16 x 1,256 x 1,64 x 3,16 x 1,16 x 1,32 x 5,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,450,375,0.000000,0.000029,0.000061,0.000061,0.000061,0.000061,YES,YES,YES,YES,YES,0.000243,0.000013,0.000013,0.002075,0.000517,0.000516,YES,0.000114,0.000000,0.002991,0.000142,0.001201,0.000310,0.000184,0.000181,0.000197,YES,YES,YES,YES,YES,0.000000,0.000234,0.000100,0.000096,0.000086,YES,YES,YES,YES,YES,0.003005,0.003150,0.003214,0.003214,0.945116,,2.316924,2.316924,0.790524,0.157505,0.109879,0.073576,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.040545,0.040545,0.010643,0.005683,0.000741,0.000622,No Data,No Data,No Data,No Data,No Data,No Data,1.810737,2.979500,1.394654,1.014827,2.344497,
4,conesQuarterSize,HALF,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,64 x 4,32 x 1,32 x 1,64 x 1,128 x 3,32 x 10,32 x 10,256 x 2,256 x 2,32 x 2,16 x 1,32 x 3,16 x 1,128 x 3,64 x 1,64 x 2,32 x 4,256 x 2,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,450,375,0.000000,0.000029,0.000087,0.000092,0.000094,0.000094,YES,YES,YES,YES,YES,0.000367,0.000011,0.000011,0.006304,0.000491,0.000490,YES,0.000108,0.000000,0.007310,0.000142,0.002836,0.001020,0.000843,0.000815,0.000788,YES,YES,YES,YES,YES,0.000000,0.000226,0.000091,0.000091,0.000082,YES,YES,YES,YES,YES,0.007326,0.007471,0.007534,0.007534,0.938121,,2.316924,2.316924,0.790524,0.157505,0.109879,0.073576,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.040545,0.040545,0.010643,0.005683,0.000741,0.000622,No Data,No Data,No Data,No Data,No Data,No Data,1.356931,1.486555,1.411448,1.130097,No Data,
5,conesHalfSize,HALF,16,8,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,32 x 8,256 x 1,32 x 1,32 x 1,16 x 1,32 x 1,32 x 8,32 x 8,32 x 8,32 x 1,64 x 4,64 x 1,16 x 1,256 x 1,256 x 1,16 x 1,32 x 2,64 x 3,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,900,750,0.000001,0.000332,0.000315,0.000173,0.000106,0.000104,YES,YES,YES,YES,YES,0.000698,0.000016,0.000016,0.025920,0.002470,0.002470,YES,0.000675,0.000000,0.030106,0.000521,0.018574,0.005088,0.001191,0.000640,0.000423,YES,YES,YES,YES,YES,0.000000,0.001648,0.000439,0.000226,0.000156,YES,YES,YES,YES,YES,0.030122,0.030640,0.030831,0.030831,8.248760,,4.300607,4.300607,0.691979,0.197184,0.147861,0.107809,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.011932,0.011932,0.007304,0.000505,0.000170,0.000101,No Data,No Data,No Data,No Data,No Data,No Data,1.891732,3.726164,1.236598,1.012000,1.716866,
5,conesHalfSize,HALF,16,8,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,64 x 5,32 x 2,32 x 1,256 x 2,16 x 1,32 x 14,32 x 12,64 x 7,256 x 2,128 x 1,32 x 2,16 x 1,16 x 1,256 x 2,128 x 3,64 x 3,16 x 1,32 x 10,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12020,12020,900,750,0.000001,0.000331,0.000383,0.000265,0.000173,0.000167,YES,YES,YES,YES,YES,0.000989,0.000014,0.000014,0.047765,0.002427,0.002427,YES,0.000679,0.000000,0.052212,0.000516,0.031980,0.008836,0.003497,0.001852,0.001610,YES,YES,YES,YES,YES,0.000000,0.001624,0.000437,0.000214,0.000149,YES,YES,YES,YES,YES,0.052231,0.052741,0.052933,0.052933,8.257921,,4.300607,4.300607,0.691979,0.197184,0.147861,0.107809,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.011932,0.011932,0.007304,0.000505,0.000170,0.000101,No Data,No Data,No Data,No Data,No Data,No Data,1.432820,2.224265,1.237697,1.067759,No Data,
