Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
3,barn1,DOUBLE,16,8,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX256,432,381,0.000000,0.000242,0.000112,0.000066,0.000041,0.000034,YES,YES,YES,YES,YES,0.000256,0.000071,0.000071,0.004429,0.000909,0.000909,YES,0.000214,0.000000,0.006101,0.000038,0.002787,0.000859,0.000442,0.000213,0.000130,YES,YES,YES,YES,YES,0.000000,0.000439,0.000220,0.000146,0.000104,YES,YES,YES,YES,YES,0.006134,0.006174,0.006221,0.006221,0.521799,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.663020,No Data,1.967125,1.228489,1.017026,1.263227,
3,barn1,DOUBLE,16,8,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX256,432,381,0.000000,0.000228,0.000110,0.000068,0.000052,0.000047,YES,YES,YES,YES,YES,0.000277,0.000082,0.000081,0.006046,0.000921,0.000920,YES,0.000216,0.000000,0.007740,0.000039,0.003978,0.001153,0.000505,0.000246,0.000178,YES,YES,YES,YES,YES,0.000000,0.000449,0.000215,0.000141,0.000112,YES,YES,YES,YES,YES,0.007775,0.007815,0.007858,0.007858,0.523347,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.648452,No Data,2.022017,1.232402,1.009053,No Data,
4,conesQuarterSize,DOUBLE,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX256,450,375,0.000000,0.000533,0.000332,0.000101,0.000063,0.000058,YES,YES,YES,YES,YES,0.000561,0.000115,0.000114,0.013791,0.003497,0.003496,YES,0.001187,0.000000,0.019733,0.000043,0.010279,0.002139,0.000838,0.000330,0.000215,YES,YES,YES,YES,YES,0.000000,0.002383,0.000731,0.000220,0.000137,YES,YES,YES,YES,YES,0.019780,0.019822,0.019871,0.019871,1.221666,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.461873,No Data,2.454970,1.074704,1.031855,1.096997,
4,conesQuarterSize,DOUBLE,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX256,450,375,0.000000,0.000569,0.000334,0.000103,0.000053,0.000055,YES,YES,YES,YES,YES,0.000556,0.000104,0.000104,0.015513,0.003704,0.003703,YES,0.001232,0.000000,0.021651,0.000043,0.011536,0.002454,0.000937,0.000353,0.000225,YES,YES,YES,YES,YES,0.000000,0.002599,0.000751,0.000214,0.000154,YES,YES,YES,YES,YES,0.021702,0.021745,0.021798,0.021798,1.224124,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.468785,No Data,2.303581,1.066256,0.974843,No Data,
5,conesHalfSize,DOUBLE,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,900,750,0.000000,0.004057,0.006162,0.001535,0.000298,0.000114,YES,YES,YES,YES,YES,0.008109,0.000115,0.000114,0.134647,0.030767,0.030764,YES,0.011963,0.000001,0.189711,0.000072,0.104217,0.023348,0.004877,0.001590,0.000603,YES,YES,YES,YES,YES,0.000000,0.023081,0.005469,0.001848,0.000401,YES,YES,YES,YES,YES,0.189761,0.189833,0.190044,0.190044,9.578514,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.504366,No Data,2.389591,1.026764,1.002523,1.015058,
5,conesHalfSize,DOUBLE,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,900,750,0.000001,0.004052,0.005876,0.001490,0.000283,0.000111,YES,YES,YES,YES,YES,0.007772,0.000101,0.000100,0.137948,0.030738,0.030734,YES,0.011982,0.000001,0.192567,0.000071,0.106613,0.024107,0.004864,0.001691,0.000632,YES,YES,YES,YES,YES,0.000000,0.023018,0.005470,0.001836,0.000407,YES,YES,YES,YES,YES,0.192621,0.192692,0.192906,0.192906,9.596581,,4.299231,4.299231,0.691790,0.196993,0.147836,0.107584,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.008970,0.008970,0.005569,0.000517,0.000154,0.000055,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.509211,No Data,2.374571,1.020135,1.002868,No Data,
6,conesFullSizeCropped,DOUBLE,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,900,750,0.000000,0.008263,0.011756,0.002935,0.000686,0.000188,YES,YES,YES,YES,YES,0.015576,0.000180,0.000180,0.274900,0.063927,0.063924,YES,0.024113,0.000001,0.386965,0.000073,0.210125,0.049594,0.010814,0.003322,0.001107,YES,YES,YES,YES,YES,0.000000,0.047183,0.011804,0.003820,0.001123,YES,YES,YES,YES,YES,0.387020,0.387093,0.387302,0.387302,19.054023,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.512409,No Data,2.398768,0.971506,1.000108,1.009258,
6,conesFullSizeCropped,DOUBLE,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,900,750,0.000000,0.008285,0.011686,0.002942,0.000711,0.000193,YES,YES,YES,YES,YES,0.015533,0.000184,0.000183,0.278635,0.063771,0.063767,YES,0.024150,0.000001,0.390556,0.000073,0.213423,0.049840,0.010816,0.003387,0.001130,YES,YES,YES,YES,YES,0.000000,0.047176,0.011693,0.003747,0.001105,YES,YES,YES,YES,YES,0.390608,0.390682,0.390888,0.390888,19.047320,,16.997606,16.997606,0.594434,0.318499,0.286207,0.266033,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.129079,0.129079,0.010578,0.006204,0.004348,0.001824,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.507781,No Data,2.399640,0.980253,0.997837,No Data,
0,tsukubaSetHalfSize,HALF,64,16,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,16,AVX512,192,144,0.000000,0.000018,0.000019,0.000013,0.000010,0.000009,YES,YES,YES,YES,YES,0.000052,0.000013,0.000013,0.000302,0.000129,0.000129,YES,0.000027,0.000000,0.000542,0.000010,0.000124,0.000067,0.000037,0.000041,0.000033,YES,YES,YES,YES,YES,0.000000,0.000038,0.000030,0.000025,0.000034,YES,YES,YES,YES,YES,0.000554,0.000565,0.000570,0.000570,0.009752,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.044604,1.249863,1.042285,2.130757,1.992770,
0,tsukubaSetHalfSize,HALF,16,8,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,32,AVX256,192,144,0.000000,0.000019,0.000022,0.000019,0.000017,0.000014,YES,YES,YES,YES,YES,0.000072,0.000019,0.000019,0.000720,0.000197,0.000197,YES,0.000071,0.000000,0.001101,0.000016,0.000335,0.000171,0.000095,0.000064,0.000052,YES,YES,YES,YES,YES,0.000000,0.000048,0.000041,0.000046,0.000063,YES,YES,YES,YES,YES,0.001115,0.001131,0.001135,0.001135,0.011246,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.019008,1.087723,0.917707,1.203754,No Data,
1,tsukubaSet,HALF,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,32,AVX512,384,288,0.000000,0.000057,0.000047,0.000026,0.000027,0.000020,YES,YES,YES,YES,YES,0.000124,0.000043,0.000043,0.000879,0.000361,0.000361,YES,0.000060,0.000000,0.001534,0.000021,0.000437,0.000183,0.000105,0.000072,0.000077,YES,YES,YES,YES,YES,0.000000,0.000128,0.000057,0.000062,0.000107,YES,YES,YES,YES,YES,0.001547,0.001567,0.001585,0.001585,0.084743,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.070316,1.309465,1.478160,1.161730,1.437484,
1,tsukubaSet,HALF,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,384,288,0.000000,0.000044,0.000044,0.000039,0.000037,0.000026,YES,YES,YES,YES,YES,0.000145,0.000052,0.000052,0.001450,0.000464,0.000464,YES,0.000065,0.000000,0.002227,0.000022,0.000781,0.000295,0.000170,0.000102,0.000096,YES,YES,YES,YES,YES,0.000000,0.000115,0.000060,0.000098,0.000190,YES,YES,YES,YES,YES,0.002241,0.002262,0.002278,0.002278,0.084482,,1.489692,1.489692,0.398917,0.222900,0.073622,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.217523,1.261239,1.468304,1.069216,No Data,
2,venus,HALF,64,16,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,434,383,0.000000,0.000073,0.000057,0.000034,0.000025,0.000028,YES,YES,YES,YES,YES,0.000146,0.000072,0.000072,0.001489,0.000486,0.000486,YES,0.000081,0.000000,0.002345,0.000027,0.000758,0.000324,0.000173,0.000108,0.000111,YES,YES,YES,YES,YES,0.000000,0.000158,0.000075,0.000049,0.000196,YES,YES,YES,YES,YES,0.002360,0.002388,0.002411,0.002411,0.308755,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.205490,1.463617,1.425597,1.095551,1.288107,
2,venus,HALF,64,16,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,434,383,0.000000,0.000074,0.000058,0.000034,0.000025,0.000029,YES,YES,YES,YES,YES,0.000145,0.000071,0.000071,0.002209,0.000453,0.000453,YES,0.000082,0.000000,0.003039,0.000026,0.001282,0.000461,0.000213,0.000128,0.000121,YES,YES,YES,YES,YES,0.000000,0.000155,0.000073,0.000052,0.000174,YES,YES,YES,YES,YES,0.003055,0.003080,0.003105,0.003105,0.308656,,0.447036,0.447036,0.883980,0.025304,0.014041,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.196894,1.312068,1.425982,1.035867,No Data,
3,barn1,HALF,64,16,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,432,381,0.000000,0.000112,0.000081,0.000041,0.000029,0.000033,YES,YES,YES,YES,YES,0.000184,0.000100,0.000100,0.002028,0.000685,0.000685,YES,0.000096,0.000000,0.003205,0.000028,0.001072,0.000453,0.000212,0.000140,0.000146,YES,YES,YES,YES,YES,0.000000,0.000261,0.000106,0.000071,0.000246,YES,YES,YES,YES,YES,0.003221,0.003250,0.003275,0.003275,0.545172,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.259550,1.260513,1.181191,1.056573,1.231601,
3,barn1,HALF,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,432,381,0.000000,0.000114,0.000080,0.000038,0.000028,0.000033,YES,YES,YES,YES,YES,0.000180,0.000101,0.000101,0.002802,0.000671,0.000670,YES,0.000094,0.000000,0.003957,0.000030,0.001658,0.000586,0.000243,0.000150,0.000165,YES,YES,YES,YES,YES,0.000000,0.000258,0.000105,0.000068,0.000244,YES,YES,YES,YES,YES,0.003973,0.004007,0.004033,0.004033,0.524983,,0.500413,0.500413,0.850224,0.039182,0.025785,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.263508,1.353613,1.228381,1.006353,No Data,
4,conesQuarterSize,HALF,64,16,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,450,375,0.000000,0.000299,0.000142,0.000079,0.000114,0.000061,YES,YES,YES,YES,YES,0.000395,0.000202,0.000201,0.003783,0.002396,0.002395,YES,0.000143,0.000000,0.007234,0.000036,0.002176,0.000703,0.000393,0.000207,0.000310,YES,YES,YES,YES,YES,0.000000,0.000731,0.000331,0.000476,0.000836,YES,YES,YES,YES,YES,0.007251,0.007286,0.007313,0.007313,1.145056,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.254978,1.309299,1.151132,0.980274,1.088919,
4,conesQuarterSize,HALF,64,16,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,450,375,0.000000,0.000300,0.000142,0.000082,0.000113,0.000062,YES,YES,YES,YES,YES,0.000400,0.000203,0.000203,0.004446,0.002380,0.002379,YES,0.000143,0.000000,0.007882,0.000035,0.002641,0.000795,0.000437,0.000217,0.000362,YES,YES,YES,YES,YES,0.000000,0.000752,0.000352,0.000497,0.000785,YES,YES,YES,YES,YES,0.007900,0.007935,0.007963,0.007963,1.146548,,2.332252,2.332252,0.790667,0.159852,0.111081,0.073624,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.023905,0.023905,0.007052,0.003064,0.000421,0.000415,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.283208,1.406469,1.154867,0.997614,No Data,
5,conesHalfSize,HALF,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,900,750,0.000000,0.001415,0.001762,0.000363,0.000120,0.000183,YES,YES,YES,YES,YES,0.002435,0.000356,0.000356,0.035703,0.011276,0.011274,YES,0.002918,0.000001,0.054053,0.000074,0.028337,0.005114,0.001338,0.000614,0.000294,YES,YES,YES,YES,YES,0.000000,0.007980,0.001891,0.000836,0.000536,YES,YES,YES,YES,YES,0.054124,0.054199,0.054387,0.054387,9.469807,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.762407,2.112293,1.077150,0.997777,1.046576,
5,conesHalfSize,HALF,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,900,750,0.000001,0.001446,0.001784,0.000365,0.000122,0.000205,YES,YES,YES,YES,YES,0.002480,0.000369,0.000368,0.038064,0.011286,0.011284,YES,0.002909,0.000001,0.056566,0.000074,0.030175,0.005532,0.001406,0.000636,0.000306,YES,YES,YES,YES,YES,0.000000,0.008052,0.001812,0.000840,0.000600,YES,YES,YES,YES,YES,0.056625,0.056716,0.056920,0.056920,9.457685,,4.300990,4.300990,0.691837,0.197150,0.147833,0.107861,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.009449,0.009449,0.005110,0.000486,0.000203,0.000089,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.725753,2.068447,1.080687,1.000227,No Data,
6,conesFullSizeCropped,HALF,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,900,750,0.000001,0.002627,0.004024,0.001008,0.000231,0.000228,YES,YES,YES,YES,YES,0.005490,0.000594,0.000593,0.077129,0.023377,0.023375,YES,0.006147,0.000001,0.115369,0.000074,0.059783,0.013011,0.002653,0.001122,0.000510,YES,YES,YES,YES,YES,0.000000,0.016616,0.004102,0.001723,0.000943,YES,YES,YES,YES,YES,0.115422,0.115494,0.115688,0.115688,19.020629,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.715450,2.215930,0.981624,1.002750,1.023031,
6,conesFullSizeCropped,HALF,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,64,AVX512,900,750,0.000001,0.002656,0.003969,0.000986,0.000236,0.000232,YES,YES,YES,YES,YES,0.005423,0.000633,0.000632,0.079786,0.023342,0.023340,YES,0.006201,0.000001,0.118002,0.000072,0.061799,0.013573,0.002723,0.001156,0.000521,YES,YES,YES,YES,YES,0.000000,0.016581,0.004045,0.001756,0.000937,YES,YES,YES,YES,YES,0.118055,0.118127,0.118353,0.118353,18.994273,,17.005920,17.005920,0.594138,0.317419,0.285022,0.264702,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.180599,0.180599,0.014133,0.008030,0.005797,0.002902,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1.677066,2.215083,0.983207,1.002771,No Data,
