Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,
0,tsukubaSetHalfSize,FLOAT,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,192,144,3,0.000000,0.000024,0.000014,0.000008,0.000007,0.000007,0.000035,0.000008,0.000008,0.000302,0.000108,0.000108,0.000015,0.000000,0.000490,0.000006,0.000138,0.000054,0.000037,0.000044,0.000028,0.000000,0.000040,0.000023,0.000023,0.000020,0.000506,0.000512,0.000521,0.000521,0.007601,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.111126,1.377805,1.111126,1.111126,1.159032,1.595781,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,FLOAT,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000026,0.000016,0.000011,0.000009,0.000009,0.000045,0.000019,0.000019,0.000552,0.000127,0.000127,0.000020,0.000000,0.000792,0.000008,0.000282,0.000099,0.000060,0.000063,0.000041,0.000000,0.000045,0.000027,0.000026,0.000026,0.000813,0.000826,0.000832,0.000832,0.007601,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.553809,1.438874,1.553809,,0.943427,1.595781,1.553809,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000166,0.000075,0.000025,0.000015,0.000017,0.000132,0.000033,0.000033,0.001893,0.001172,0.001172,0.000187,0.000000,0.003557,0.000016,0.001359,0.000298,0.000101,0.000071,0.000074,0.000000,0.000938,0.000130,0.000064,0.000049,0.003579,0.003596,0.003632,0.003632,0.085001,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.619379,1.403979,0.619379,0.619379,1.000471,1.318658,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000203,0.000073,0.000024,0.000017,0.000014,0.000128,0.000025,0.000025,0.003073,0.001137,0.001137,0.000183,0.000000,0.004715,0.000016,0.002223,0.000459,0.000151,0.000090,0.000105,0.000000,0.000898,0.000151,0.000050,0.000040,0.004738,0.004753,0.004789,0.004789,0.085001,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.723454,1.435038,0.723454,,0.988648,1.318658,0.723454,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,434,383,3,0.000001,0.000390,0.000196,0.000051,0.000015,0.000007,0.000269,0.000007,0.000007,0.006337,0.001496,0.001495,0.000387,0.000001,0.008877,0.000050,0.004846,0.000990,0.000297,0.000104,0.000115,0.000000,0.001108,0.000239,0.000117,0.000040,0.008908,0.008935,0.009004,0.009004,0.223071,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410987,1.966018,0.410987,0.410987,1.167129,1.368016,,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,434,383,3,0.000000,0.000402,0.000176,0.000047,0.000015,0.000008,0.000246,0.000007,0.000007,0.009657,0.001486,0.001485,0.000400,0.000000,0.012186,0.000029,0.007358,0.001608,0.000437,0.000136,0.000143,0.000000,0.001104,0.000235,0.000117,0.000040,0.012218,0.012247,0.012317,0.012317,0.223071,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.456339,1.961907,0.456339,,1.120313,1.368016,0.456339,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,432,381,3,0.000001,0.000626,0.000411,0.000089,0.000021,0.000009,0.000531,0.000011,0.000011,0.012549,0.003722,0.003721,0.000755,0.000001,0.018122,0.000034,0.009826,0.001911,0.000482,0.000159,0.000178,0.000000,0.002681,0.000656,0.000312,0.000074,0.018162,0.018197,0.018277,0.018277,0.422028,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.313831,1.515505,,0.313831,1.173644,1.327259,,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,432,381,3,0.000000,0.000639,0.000392,0.000083,0.000020,0.000008,0.000504,0.000011,0.000010,0.018012,0.003780,0.003779,0.000759,0.000001,0.024104,0.000034,0.014093,0.002736,0.000683,0.000211,0.000194,0.000000,0.002781,0.000633,0.000310,0.000074,0.024143,0.024177,0.024258,0.024258,0.422028,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.276086,1.501610,,,1.049878,1.327259,0.276086,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.000930,0.001511,0.000379,0.000075,0.000026,0.001941,0.000039,0.000038,0.034038,0.010383,0.010381,0.003314,0.000001,0.051399,0.000033,0.027685,0.004845,0.000792,0.000232,0.000467,0.000000,0.007130,0.002487,0.000634,0.000154,0.051448,0.051482,0.051564,0.051564,0.914373,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.322539,1.446544,,0.322539,0.992841,1.061684,,0.322539,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.001087,0.001443,0.000412,0.000092,0.000028,0.002077,0.000037,0.000036,0.037697,0.010345,0.010344,0.003314,0.000002,0.054560,0.000035,0.030345,0.005409,0.001038,0.000281,0.000505,0.000000,0.007123,0.002404,0.000650,0.000167,0.054610,0.054643,0.054744,0.054744,0.914373,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333520,1.458377,,,1.010660,1.061684,0.333520,0.333520,,,,,,,,,,,,,,,,,
