Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,
0,tsukubaSetHalfSize,FLOAT,16,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,192,144,3,0.000000,0.000025,0.000017,0.000011,0.000009,0.000007,0.000044,0.000008,0.000008,0.000288,0.000130,0.000129,0.000020,0.000000,0.000511,0.000007,0.000143,0.000059,0.000033,0.000025,0.000028,0.000000,0.000052,0.000025,0.000027,0.000025,0.000526,0.000533,0.000539,0.000539,0.007601,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.075576,1.377805,1.075576,1.075576,1.064492,2.068203,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,FLOAT,16,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,192,144,3,0.000000,0.000024,0.000015,0.000012,0.000009,0.000008,0.000044,0.000008,0.000008,0.000858,0.000119,0.000118,0.000021,0.000000,0.001075,0.000007,0.000536,0.000168,0.000064,0.000034,0.000034,0.000000,0.000043,0.000025,0.000025,0.000024,0.001095,0.001108,0.001114,0.001114,0.007601,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.160528,1.438874,1.160528,,1.007125,2.068203,1.160528,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,384,288,3,0.000000,0.000169,0.000067,0.000024,0.000019,0.000014,0.000119,0.000021,0.000021,0.001990,0.001206,0.001206,0.000190,0.000000,0.003676,0.000016,0.001493,0.000325,0.000102,0.000053,0.000032,0.000000,0.000992,0.000155,0.000049,0.000040,0.003699,0.003715,0.003751,0.003751,0.085001,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.599737,1.403979,0.599737,0.599737,0.986301,1.560800,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,384,288,3,0.000000,0.000150,0.000068,0.000024,0.000020,0.000015,0.000126,0.000028,0.000028,0.004042,0.001228,0.001228,0.000194,0.000000,0.005767,0.000031,0.002978,0.000684,0.000215,0.000082,0.000048,0.000000,0.000999,0.000142,0.000057,0.000039,0.005788,0.005818,0.005854,0.005854,0.085001,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.591835,1.435038,0.591835,,0.971589,1.560800,0.591835,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,434,383,3,0.000000,0.000319,0.000158,0.000037,0.000015,0.000017,0.000227,0.000024,0.000024,0.010102,0.001749,0.001748,0.000393,0.000001,0.012776,0.000028,0.008678,0.000990,0.000278,0.000123,0.000058,0.000000,0.001367,0.000234,0.000089,0.000059,0.012812,0.012838,0.012920,0.012920,0.223071,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.286425,1.966018,0.286425,0.286425,1.003770,1.100001,,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,434,383,3,0.000000,0.000283,0.000174,0.000042,0.000017,0.000017,0.000251,0.000026,0.000025,0.011514,0.001710,0.001709,0.000391,0.000000,0.014081,0.000028,0.009599,0.001338,0.000339,0.000145,0.000071,0.000000,0.001375,0.000206,0.000077,0.000075,0.014116,0.014143,0.014212,0.014212,0.223071,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395521,1.961907,0.395521,,1.012833,1.100001,0.395521,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,432,381,3,0.000000,0.000450,0.000260,0.000062,0.000020,0.000021,0.000364,0.000032,0.000032,0.013317,0.002824,0.002823,0.000867,0.000002,0.017756,0.000033,0.010746,0.001862,0.000423,0.000187,0.000081,0.000000,0.002001,0.000552,0.000182,0.000092,0.017805,0.017838,0.017920,0.017920,0.422028,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320069,1.515505,,0.320069,1.011921,1.166382,,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,432,381,3,0.000001,0.000448,0.000267,0.000064,0.000021,0.000020,0.000372,0.000032,0.000032,0.016071,0.002878,0.002876,0.000876,0.000001,0.020742,0.000032,0.012969,0.002229,0.000535,0.000203,0.000105,0.000000,0.002022,0.000568,0.000197,0.000097,0.020789,0.020822,0.020902,0.020902,0.422028,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320410,1.501610,,,0.976311,1.166382,0.320410,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,450,375,3,0.000001,0.000937,0.001322,0.000226,0.000083,0.000028,0.001653,0.000061,0.000060,0.038088,0.010363,0.010362,0.003434,0.000001,0.054486,0.000033,0.030877,0.005781,0.001032,0.000304,0.000126,0.000000,0.007769,0.001829,0.000632,0.000156,0.054537,0.054570,0.054653,0.054653,0.914373,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.304306,1.446544,,0.304306,1.014047,1.135429,,0.304306,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,450,375,3,0.000001,0.000889,0.001311,0.000223,0.000075,0.000029,0.001639,0.000047,0.000046,0.045069,0.010466,0.010464,0.003514,0.000002,0.061884,0.000051,0.036299,0.006876,0.001313,0.000372,0.000149,0.000000,0.007878,0.001849,0.000635,0.000138,0.061934,0.061968,0.062055,0.062055,0.914373,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294229,1.458377,,,0.997919,1.135429,0.294229,0.294229,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,16,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX256,192,144,3,0.000000,0.000026,0.000015,0.000009,0.000008,0.000007,0.000038,0.000009,0.000009,0.000478,0.000150,0.000149,0.000026,0.000000,0.000741,0.000006,0.000292,0.000090,0.000036,0.000022,0.000033,0.000000,0.000084,0.000030,0.000020,0.000018,0.000755,0.000761,0.000771,0.000771,0.007601,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,0.932086,1.460765,0.932086,0.932086,1.111261,2.610167,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,16,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,192,144,3,0.000000,0.000028,0.000019,0.000011,0.000011,0.000009,0.000050,0.000025,0.000025,0.001696,0.000149,0.000148,0.000033,0.000000,0.001980,0.000008,0.001151,0.000336,0.000111,0.000041,0.000039,0.000000,0.000073,0.000032,0.000023,0.000022,0.001997,0.002006,0.002013,0.002013,0.007601,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.003409,1.483892,1.003409,,0.982719,2.610167,1.003409,,,,,,,,,,
1,tsukubaSet,DOUBLE,16,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX256,384,288,3,0.000000,0.000343,0.000361,0.000062,0.000013,0.000011,0.000448,0.000017,0.000017,0.011352,0.003102,0.003102,0.001059,0.000001,0.016242,0.000031,0.009513,0.001450,0.000283,0.000075,0.000035,0.000000,0.002421,0.000553,0.000092,0.000036,0.016274,0.016300,0.016345,0.016345,0.085001,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.225636,1.435438,0.225636,0.225636,0.543850,0.904485,,,,,,,,,,,
1,tsukubaSet,DOUBLE,16,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,384,288,3,0.000000,0.000204,0.000113,0.000035,0.000015,0.000013,0.000176,0.000022,0.000022,0.011964,0.001728,0.001727,0.000607,0.000000,0.014677,0.000021,0.009996,0.001410,0.000373,0.000141,0.000061,0.000000,0.001335,0.000278,0.000086,0.000038,0.014718,0.014740,0.014784,0.014784,0.085001,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.400606,1.444414,0.400606,,0.996132,0.904485,0.400606,,,,,,,,,,
2,venus,DOUBLE,16,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,434,383,3,0.000001,0.000400,0.000686,0.000080,0.000018,0.000013,0.000796,0.000031,0.000031,0.019270,0.003652,0.003651,0.001630,0.000001,0.025740,0.000034,0.014607,0.003864,0.000492,0.000161,0.000104,0.000000,0.002588,0.000888,0.000125,0.000059,0.025794,0.025827,0.025925,0.025925,0.223071,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.231930,1.950288,0.231930,0.231930,0.998605,1.128373,,,,,,,,,,,
2,venus,DOUBLE,16,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,434,383,3,0.000000,0.000385,0.000671,0.000081,0.000018,0.000015,0.000785,0.000033,0.000032,0.022658,0.003600,0.003599,0.001672,0.000001,0.029086,0.000032,0.017130,0.004491,0.000661,0.000211,0.000117,0.000000,0.002560,0.000851,0.000142,0.000061,0.029139,0.029171,0.029253,0.029253,0.223071,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.321885,1.938220,0.321885,,1.012506,1.128373,0.321885,,,,,,,,,,
3,barn1,DOUBLE,16,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,432,381,3,0.000001,0.000663,0.001123,0.000134,0.000024,0.000018,0.001299,0.000034,0.000033,0.036319,0.006549,0.006548,0.003110,0.000002,0.048870,0.000034,0.029960,0.004978,0.000849,0.000252,0.000142,0.000000,0.004965,0.001286,0.000229,0.000095,0.048925,0.048959,0.049040,0.049040,0.422028,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.249527,1.518914,,0.249527,0.969603,1.068183,,,,,,,,,,,
3,barn1,DOUBLE,16,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,432,381,3,0.000000,0.000615,0.001133,0.000138,0.000024,0.000017,0.001310,0.000033,0.000033,0.040549,0.006557,0.006556,0.003151,0.000001,0.052203,0.000041,0.033206,0.005839,0.001040,0.000310,0.000165,0.000000,0.004895,0.001319,0.000241,0.000100,0.052258,0.052300,0.052384,0.052384,0.422028,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.303324,1.528274,,,1.000322,1.068183,0.303324,,,,,,,,,,
4,conesQuarterSize,DOUBLE,16,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,450,375,3,0.000000,0.002303,0.003234,0.000656,0.000101,0.000036,0.004004,0.000059,0.000058,0.084560,0.019058,0.019056,0.008124,0.000001,0.118780,0.000034,0.067889,0.013076,0.002860,0.000514,0.000222,0.000000,0.014338,0.003720,0.000742,0.000257,0.118830,0.118864,0.118947,0.118947,0.914373,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.410114,1.435881,,0.410114,1.010406,1.091052,,0.410114,,,,,,,,,
4,conesQuarterSize,DOUBLE,16,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,450,375,3,0.000000,0.002324,0.003233,0.000687,0.000085,0.000036,0.003991,0.000079,0.000078,0.095686,0.018891,0.018889,0.008128,0.000001,0.129604,0.000033,0.076567,0.014814,0.003342,0.000662,0.000276,0.000000,0.014245,0.003675,0.000732,0.000267,0.129659,0.129692,0.129778,0.129778,0.914373,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.386921,1.427460,,,1.001309,1.091052,0.386921,0.386921,,,,,,,,,
0,tsukubaSetHalfSize,HALF,16,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX256,192,144,3,0.000000,0.000032,0.000023,0.000009,0.000007,0.000007,0.000048,0.000007,0.000007,0.000291,0.000107,0.000106,0.000018,0.000000,0.000540,0.000006,0.000159,0.000056,0.000027,0.000022,0.000024,0.000000,0.000039,0.000021,0.000024,0.000017,0.000556,0.000562,0.000579,0.000579,0.007601,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.229126,1.337154,1.229126,1.229126,1.150204,1.502888,,,
0,tsukubaSetHalfSize,HALF,16,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,192,144,3,0.000000,0.000030,0.000020,0.000011,0.000009,0.000008,0.000047,0.000009,0.000008,0.000616,0.000117,0.000117,0.000019,0.000000,0.000841,0.000008,0.000376,0.000118,0.000052,0.000032,0.000039,0.000000,0.000037,0.000029,0.000026,0.000022,0.000857,0.000865,0.000871,0.000871,0.007601,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.418349,1.357690,1.418349,,1.028965,1.502888,1.418349,,
1,tsukubaSet,HALF,16,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256,384,288,3,0.000000,0.000210,0.000102,0.000031,0.000015,0.000011,0.000159,0.000018,0.000018,0.001825,0.000407,0.000406,0.000085,0.000000,0.002724,0.000016,0.001303,0.000335,0.000108,0.000047,0.000033,0.000000,0.000258,0.000074,0.000036,0.000038,0.002751,0.002782,0.002817,0.002817,0.085001,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,0.736645,1.473673,0.736645,0.736645,1.016345,1.506412,,,
