Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,
0,tsukubaSetHalfSize,FLOAT,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000029,0.000018,0.000011,0.000011,0.000010,0.000049,0.000011,0.000011,0.000354,0.000137,0.000137,0.000020,0.000000,0.000619,0.000007,0.000151,0.000065,0.000043,0.000049,0.000040,0.000000,0.000052,0.000030,0.000026,0.000029,0.000646,0.000661,0.000668,0.000668,0.008089,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866947,1.294724,0.866947,0.866947,0.997005,1.239252,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,FLOAT,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000026,0.000016,0.000010,0.000010,0.000009,0.000044,0.000016,0.000016,0.000564,0.000125,0.000125,0.000019,0.000000,0.000799,0.000008,0.000272,0.000104,0.000061,0.000070,0.000040,0.000000,0.000045,0.000025,0.000024,0.000028,0.000815,0.000823,0.000828,0.000828,0.008089,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.561135,1.352110,1.561135,,1.054398,1.239252,1.561135,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000191,0.000114,0.000026,0.000016,0.000014,0.000168,0.000030,0.000030,0.001844,0.001165,0.001165,0.000159,0.000000,0.003537,0.000015,0.001332,0.000275,0.000106,0.000067,0.000076,0.000000,0.000949,0.000128,0.000046,0.000042,0.003560,0.003575,0.003611,0.003611,0.087690,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.622942,1.360912,0.622942,0.622942,1.125439,1.325025,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000167,0.000087,0.000027,0.000014,0.000015,0.000142,0.000044,0.000044,0.002961,0.001230,0.001229,0.000177,0.000001,0.004700,0.000016,0.002096,0.000489,0.000161,0.000093,0.000096,0.000000,0.000994,0.000146,0.000051,0.000039,0.004729,0.004744,0.004784,0.004784,0.087690,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.724119,1.391018,0.724119,,0.968497,1.325025,0.724119,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000000,0.000330,0.000238,0.000051,0.000016,0.000017,0.000321,0.000027,0.000027,0.008781,0.002055,0.002053,0.000421,0.000001,0.011939,0.000030,0.007400,0.000875,0.000271,0.000115,0.000155,0.000000,0.001528,0.000313,0.000149,0.000062,0.011976,0.012006,0.012072,0.012072,0.227273,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.306539,1.929668,0.306539,0.306539,1.001404,1.176789,,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,434,383,3,0.000000,0.000413,0.000250,0.000055,0.000015,0.000007,0.000328,0.000007,0.000007,0.010302,0.001746,0.001745,0.000416,0.000001,0.014066,0.000029,0.007879,0.001598,0.000513,0.000155,0.000165,0.000000,0.001309,0.000268,0.000126,0.000053,0.014101,0.014130,0.014206,0.014206,0.227273,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395674,1.925634,0.395674,,0.999837,1.176789,0.395674,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,432,381,3,0.000001,0.000652,0.000452,0.000094,0.000023,0.000011,0.000581,0.000012,0.000011,0.013354,0.004192,0.004191,0.000752,0.000001,0.019544,0.000034,0.010315,0.002022,0.000586,0.000163,0.000209,0.000000,0.003067,0.000677,0.000354,0.000093,0.019587,0.019621,0.019700,0.019700,0.430971,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.291151,1.484054,,0.291151,1.087443,1.311274,,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,432,381,3,0.000001,0.000568,0.000397,0.000088,0.000020,0.000009,0.000509,0.000011,0.000010,0.019662,0.004146,0.004144,0.000764,0.000001,0.025684,0.000034,0.015578,0.002763,0.000715,0.000223,0.000220,0.000000,0.003133,0.000609,0.000319,0.000083,0.025721,0.025753,0.025833,0.025833,0.430971,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.259255,1.470448,,,0.972666,1.311274,0.259255,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.000957,0.001447,0.000382,0.000080,0.000029,0.001934,0.000045,0.000044,0.034579,0.010792,0.010790,0.003358,0.000001,0.051556,0.000034,0.027865,0.004855,0.000926,0.000244,0.000519,0.000000,0.007430,0.002495,0.000700,0.000174,0.051602,0.051636,0.051717,0.051717,0.930205,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.321584,1.421924,,0.321584,1.051140,1.045258,,0.321584,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.000925,0.001460,0.000363,0.000102,0.000028,0.001954,0.000056,0.000055,0.037215,0.010519,0.010517,0.003243,0.000001,0.053898,0.000033,0.029721,0.005524,0.001179,0.000291,0.000515,0.000000,0.007185,0.002510,0.000717,0.000154,0.053942,0.053976,0.054057,0.054057,0.930205,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.337758,1.433556,,,1.046154,1.045258,0.337758,0.337758,,,,,,,,,,,,,,,,,
