Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,
0,tsukubaSetHalfSize,FLOAT,16,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX256_float16Vect,192,144,3,0.000000,0.000022,0.000013,0.000010,0.000008,0.000006,0.000039,0.000006,0.000006,0.000270,0.000119,0.000119,0.000016,0.000000,0.000470,0.000005,0.000150,0.000049,0.000026,0.000018,0.000021,0.000000,0.000053,0.000021,0.000025,0.000020,0.000485,0.000490,0.000501,0.000501,0.007676,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.156891,1.364322,1.156891,1.156891,1.133363,2.172814,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,FLOAT,16,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,192,144,3,0.000000,0.000024,0.000015,0.000013,0.000009,0.000007,0.000044,0.000008,0.000007,0.000844,0.000121,0.000120,0.000020,0.000000,0.001058,0.000007,0.000538,0.000165,0.000065,0.000032,0.000033,0.000000,0.000043,0.000024,0.000025,0.000027,0.001076,0.001083,0.001088,0.001088,0.007676,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.188167,1.424793,1.188167,,1.079003,2.172814,1.188167,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,384,288,3,0.000000,0.000153,0.000096,0.000024,0.000032,0.000013,0.000164,0.000029,0.000029,0.002051,0.001242,0.001241,0.000190,0.000000,0.003804,0.000015,0.001515,0.000349,0.000102,0.000071,0.000030,0.000000,0.001029,0.000129,0.000050,0.000040,0.003827,0.003842,0.003875,0.003875,0.086613,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.580450,1.377838,0.580450,0.580450,0.994817,1.519104,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,384,288,3,0.000000,0.000165,0.000066,0.000023,0.000017,0.000012,0.000119,0.000036,0.000036,0.004089,0.001225,0.001225,0.000190,0.000000,0.005815,0.000016,0.003039,0.000688,0.000211,0.000086,0.000045,0.000000,0.000995,0.000135,0.000056,0.000039,0.005837,0.005854,0.005887,0.005887,0.086613,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.588524,1.408318,0.588524,,0.980028,1.519104,0.588524,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,434,383,3,0.000000,0.000338,0.000146,0.000038,0.000015,0.000016,0.000214,0.000026,0.000026,0.010489,0.001743,0.001742,0.000423,0.000001,0.013193,0.000030,0.009038,0.000999,0.000273,0.000124,0.000058,0.000000,0.001392,0.000217,0.000083,0.000064,0.013233,0.013263,0.013337,0.013337,0.225957,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277465,1.940905,0.277465,0.277465,0.996394,1.095657,,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,434,383,3,0.000000,0.000320,0.000150,0.000039,0.000016,0.000016,0.000222,0.000027,0.000027,0.011748,0.001746,0.001745,0.000407,0.000000,0.014471,0.000030,0.009837,0.001316,0.000373,0.000151,0.000066,0.000000,0.001362,0.000232,0.000088,0.000075,0.014510,0.014541,0.014613,0.014613,0.225957,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.384666,1.936847,0.384666,,1.002679,1.095657,0.384666,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,432,381,3,0.000001,0.000417,0.000276,0.000061,0.000019,0.000020,0.000375,0.000034,0.000033,0.013204,0.002697,0.002696,0.000836,0.000001,0.017503,0.000048,0.010647,0.001822,0.000413,0.000187,0.000078,0.000000,0.001903,0.000517,0.000196,0.000102,0.017544,0.017592,0.017668,0.017668,0.424508,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324641,1.506649,,0.324641,1.019685,1.141548,,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,432,381,3,0.000000,0.000418,0.000279,0.000062,0.000020,0.000021,0.000380,0.000036,0.000035,0.015792,0.002559,0.002558,0.000844,0.000001,0.020022,0.000031,0.012706,0.002228,0.000546,0.000221,0.000086,0.000000,0.001823,0.000493,0.000180,0.000087,0.020062,0.020093,0.020169,0.020169,0.424508,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.332057,1.492835,,,1.011802,1.141548,0.332057,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,450,375,3,0.000000,0.001000,0.001330,0.000207,0.000078,0.000026,0.001641,0.000044,0.000043,0.038717,0.010758,0.010756,0.003460,0.000002,0.056057,0.000032,0.031269,0.005902,0.001139,0.000300,0.000130,0.000000,0.008241,0.001805,0.000624,0.000158,0.056102,0.056135,0.056232,0.056232,0.903283,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295763,1.464303,,0.295763,0.980497,1.087297,,0.295763,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,450,375,3,0.000001,0.000920,0.001326,0.000243,0.000082,0.000035,0.001686,0.000058,0.000057,0.044526,0.010364,0.010362,0.003466,0.000001,0.060984,0.000032,0.035687,0.006843,0.001315,0.000384,0.000157,0.000000,0.007828,0.001788,0.000621,0.000159,0.061028,0.061060,0.061141,0.061141,0.903283,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298627,1.476282,,,0.998910,1.087297,0.298627,0.298627,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,16,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,192,144,3,0.000000,0.000024,0.000018,0.000012,0.000009,0.000008,0.000047,0.000009,0.000009,0.000490,0.000137,0.000137,0.000027,0.000000,0.000761,0.000007,0.000293,0.000097,0.000040,0.000025,0.000034,0.000000,0.000064,0.000030,0.000022,0.000021,0.000777,0.000783,0.000791,0.000791,0.007676,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,0.909095,1.446470,0.909095,0.909095,1.002937,3.420844,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,16,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,192,144,3,0.000000,0.000032,0.000018,0.000010,0.000010,0.000008,0.000047,0.000020,0.000020,0.002363,0.000153,0.000153,0.000034,0.000000,0.002674,0.000008,0.001614,0.000462,0.000165,0.000045,0.000038,0.000000,0.000073,0.000032,0.000024,0.000024,0.002690,0.002698,0.002705,0.002705,0.007676,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,0.746734,1.469371,0.746734,,0.982468,3.420844,0.746734,,,,,,,,,,
1,tsukubaSet,DOUBLE,16,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX256_float16Vect,384,288,3,0.000000,0.000336,0.000370,0.000066,0.000015,0.000008,0.000459,0.000017,0.000017,0.011422,0.003331,0.003330,0.001048,0.000000,0.016631,0.000032,0.009531,0.001491,0.000292,0.000083,0.000039,0.000000,0.002603,0.000625,0.000106,0.000041,0.016669,0.016702,0.016761,0.016761,0.086613,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.220036,1.408710,0.220036,0.220036,0.521853,1.729541,,,,,,,,,,,
1,tsukubaSet,DOUBLE,16,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX256_float16Vect,384,288,3,0.000000,0.000361,0.000362,0.000076,0.000015,0.000011,0.000465,0.000016,0.000016,0.023482,0.003351,0.003350,0.001178,0.000001,0.028859,0.000035,0.019798,0.002852,0.000608,0.000158,0.000064,0.000000,0.002567,0.000635,0.000107,0.000043,0.028902,0.028938,0.028989,0.028989,0.086613,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.204302,1.417520,0.204302,,0.507235,1.729541,0.204302,,,,,,,,,,
2,venus,DOUBLE,16,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,434,383,3,0.000000,0.000392,0.000675,0.000089,0.000017,0.000015,0.000797,0.000034,0.000032,0.019250,0.003571,0.003570,0.001658,0.000001,0.025668,0.000032,0.014752,0.003755,0.000479,0.000181,0.000104,0.000000,0.002549,0.000825,0.000132,0.000070,0.025718,0.025750,0.025830,0.025830,0.225957,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.232784,1.925376,0.232784,0.232784,1.015168,1.147518,,,,,,,,,,,
2,venus,DOUBLE,16,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,434,383,3,0.000000,0.000438,0.000694,0.000082,0.000017,0.000015,0.000806,0.000026,0.000025,0.022945,0.003561,0.003560,0.001701,0.000001,0.029477,0.000032,0.017526,0.004459,0.000647,0.000210,0.000115,0.000000,0.002560,0.000827,0.000123,0.000062,0.029528,0.029560,0.029640,0.029640,0.225957,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.317680,1.913462,0.317680,,0.995506,1.147518,0.317680,,,,,,,,,,
3,barn1,DOUBLE,16,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,432,381,3,0.000000,0.000559,0.001119,0.000148,0.000023,0.000033,0.001307,0.000037,0.000036,0.036284,0.006274,0.006272,0.003128,0.000002,0.047717,0.000032,0.029988,0.005058,0.000840,0.000251,0.000141,0.000000,0.004709,0.001247,0.000234,0.000094,0.047784,0.047815,0.047893,0.047893,0.424508,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.255503,1.510038,,0.255503,0.996412,1.098681,,,,,,,,,,,
3,barn1,DOUBLE,16,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,432,381,3,0.000000,0.000597,0.001111,0.000133,0.000022,0.000018,0.001285,0.000047,0.000047,0.040760,0.006415,0.006413,0.003193,0.000002,0.052459,0.000032,0.033257,0.005901,0.001020,0.000284,0.000170,0.000000,0.004813,0.001253,0.000270,0.000107,0.052509,0.052540,0.052619,0.052619,0.424508,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.301966,1.519343,,,1.004954,1.098681,0.301966,,,,,,,,,,
