Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,
0,tsukubaSetHalfSize,FLOAT,16,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,192,144,3,0.000000,0.000022,0.000015,0.000012,0.000010,0.000008,0.000046,0.000009,0.000009,0.000290,0.000122,0.000122,0.000022,0.000000,0.000531,0.000008,0.000150,0.000058,0.000031,0.000025,0.000028,0.000000,0.000045,0.000025,0.000024,0.000025,0.000549,0.000557,0.000563,0.000563,0.007601,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028836,1.377805,1.028836,1.028836,1.013337,1.946148,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,FLOAT,16,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,192,144,3,0.000000,0.000026,0.000015,0.000012,0.000010,0.000007,0.000045,0.000008,0.000008,0.000846,0.000122,0.000121,0.000021,0.000000,0.001068,0.000008,0.000541,0.000179,0.000065,0.000033,0.000034,0.000000,0.000046,0.000025,0.000025,0.000025,0.001084,0.001090,0.001096,0.001096,0.007601,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.179717,1.438874,1.179717,,0.986470,1.946148,1.179717,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,384,288,3,0.000000,0.000157,0.000070,0.000038,0.000019,0.000013,0.000136,0.000028,0.000028,0.002036,0.001229,0.001229,0.000193,0.000000,0.003767,0.000016,0.001517,0.000345,0.000104,0.000051,0.000032,0.000000,0.000980,0.000136,0.000071,0.000042,0.003788,0.003804,0.003839,0.003839,0.085001,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.585844,1.403979,0.585844,0.585844,0.991154,1.519934,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,16,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,384,288,3,0.000000,0.000182,0.000066,0.000023,0.000016,0.000012,0.000116,0.000049,0.000049,0.004019,0.001209,0.001208,0.000193,0.000000,0.005761,0.000016,0.002989,0.000658,0.000198,0.000112,0.000051,0.000000,0.000997,0.000139,0.000051,0.000039,0.005784,0.005800,0.005836,0.005836,0.085001,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.593668,1.435038,0.593668,,0.991091,1.519934,0.593668,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,434,383,3,0.000000,0.000298,0.000151,0.000055,0.000019,0.000018,0.000241,0.000029,0.000028,0.010427,0.001841,0.001840,0.000431,0.000000,0.013333,0.000055,0.008951,0.001013,0.000267,0.000126,0.000062,0.000000,0.001409,0.000273,0.000095,0.000063,0.013375,0.013430,0.013511,0.013511,0.223071,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.273887,1.966018,0.273887,0.273887,0.965643,1.003590,,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,16,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX256_float16Vect,434,383,3,0.000000,0.000398,0.000178,0.000076,0.000015,0.000008,0.000277,0.000008,0.000008,0.010918,0.001406,0.001406,0.000473,0.000001,0.013431,0.000029,0.008394,0.001855,0.000452,0.000160,0.000065,0.000000,0.001069,0.000221,0.000073,0.000046,0.013462,0.013491,0.013560,0.013560,0.223071,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414539,1.961907,0.414539,,1.071051,1.003590,0.414539,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,432,381,3,0.000001,0.000469,0.000269,0.000067,0.000022,0.000020,0.000378,0.000037,0.000036,0.013391,0.002809,0.002808,0.000860,0.000001,0.017931,0.000032,0.010754,0.001872,0.000424,0.000190,0.000081,0.000000,0.001966,0.000578,0.000195,0.000082,0.017976,0.018008,0.018089,0.018089,0.422028,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.317083,1.515505,,0.317083,0.985001,1.118042,,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,16,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,432,381,3,0.000000,0.000517,0.000275,0.000061,0.000021,0.000020,0.000377,0.000037,0.000035,0.015675,0.002655,0.002654,0.000856,0.000001,0.020073,0.000032,0.012643,0.002246,0.000530,0.000214,0.000091,0.000000,0.001866,0.000528,0.000173,0.000087,0.020114,0.020147,0.020224,0.020224,0.422028,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.331145,1.501610,,,1.010561,1.118042,0.331145,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,450,375,3,0.000000,0.001060,0.001337,0.000216,0.000094,0.000029,0.001652,0.000053,0.000052,0.037943,0.010668,0.010666,0.003394,0.000002,0.054585,0.000033,0.030746,0.005707,0.001077,0.000316,0.000131,0.000000,0.008066,0.001851,0.000628,0.000155,0.054645,0.054678,0.054761,0.054761,0.914373,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.303705,1.446544,,0.303705,1.010748,1.120823,,0.303705,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,16,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX256_float16Vect,450,375,3,0.000000,0.001097,0.001302,0.000222,0.000076,0.000030,0.001628,0.000049,0.000049,0.044448,0.010549,0.010547,0.003406,0.000002,0.061219,0.000033,0.035696,0.006903,0.001296,0.000360,0.000149,0.000000,0.007981,0.001821,0.000601,0.000149,0.061261,0.061294,0.061378,0.061378,0.914373,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.297474,1.458377,,,1.011596,1.120823,0.297474,0.297474,,,,,,,,,,,,,,,,,
