Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,
5,conesHalfSize,FLOAT,96,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,DEFAULT,900,750,7,0.000001,0.003371,0.004923,0.000841,0.000174,0.000113,0.006032,0.000287,0.000285,0.203396,0.031907,0.031903,0.011713,0.000002,0.256918,0.000071,0.153125,0.037585,0.008507,0.002765,0.001103,0.000000,0.024710,0.005402,0.001182,0.000725,0.256981,0.257061,0.257502,0.257502,7.998435,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.888734,1.277337,,0.888734,1.007171,1.040558,,0.888734,,,,,,,,,,,,,,,,,
5,conesHalfSize,FLOAT,96,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,DEFAULT,900,750,7,0.000001,0.003453,0.004989,0.000862,0.000193,0.000109,0.006124,0.000375,0.000372,0.212206,0.032067,0.032064,0.012028,0.000002,0.267255,0.000080,0.158643,0.039363,0.009204,0.002949,0.001154,0.000000,0.024668,0.005364,0.001212,0.000834,0.267323,0.267395,0.267946,0.267946,7.998435,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.864099,1.282388,,,0.997041,1.040558,0.864099,0.864099,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,96,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,DEFAULT,900,750,7,0.000001,0.008532,0.010449,0.002475,0.000431,0.000198,0.013555,0.000568,0.000565,0.432539,0.067097,0.067093,0.030025,0.000002,0.553551,0.000075,0.327191,0.078042,0.018273,0.005545,0.002532,0.000000,0.050146,0.012352,0.002877,0.001812,0.553619,0.553717,0.554254,0.554254,17.260089,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.848102,1.082213,,0.848102,1.000388,1.008900,,0.848102,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,96,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,DEFAULT,900,750,7,0.000001,0.008517,0.010714,0.002550,0.000423,0.000224,0.013914,0.000620,0.000617,0.435101,0.068606,0.068602,0.031254,0.000003,0.558465,0.000081,0.327041,0.078779,0.019083,0.006434,0.002978,0.000000,0.051181,0.012660,0.003000,0.001840,0.558546,0.558629,0.559186,0.559186,17.260089,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.847580,1.078233,,,0.996857,1.008900,0.847580,0.847580,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,96,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,72,DEFAULT,192,144,15,0.000000,0.000015,0.000023,0.000024,0.000026,0.000023,0.000096,0.000016,0.000015,0.000816,0.000155,0.000155,0.000025,0.000000,0.001123,0.000022,0.000387,0.000155,0.000093,0.000096,0.000082,0.000000,0.000043,0.000041,0.000032,0.000037,0.001139,0.001162,0.001168,0.001168,0.008198,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.615455,1.354510,0.615455,0.615455,1.040273,1.335966,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,96,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,DEFAULT,192,144,15,0.000000,0.000018,0.000032,0.000030,0.000030,0.000029,0.000124,0.000018,0.000017,0.001125,0.000201,0.000198,0.000026,0.000000,0.001510,0.000027,0.000561,0.000222,0.000131,0.000112,0.000097,0.000000,0.000063,0.000048,0.000041,0.000043,0.001526,0.001554,0.001561,0.001561,0.008198,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,1.294465,1.375955,1.294465,,0.953903,1.335966,1.294465,,,,,,,,,,
1,tsukubaSet,DOUBLE,96,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,DEFAULT,384,288,15,0.000000,0.000045,0.000047,0.000037,0.000034,0.000034,0.000154,0.000029,0.000028,0.003253,0.000530,0.000529,0.000146,0.000001,0.004166,0.000032,0.002095,0.000622,0.000262,0.000142,0.000134,0.000000,0.000283,0.000110,0.000081,0.000059,0.004194,0.004225,0.004268,0.004268,0.085063,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.864111,1.434391,0.864111,0.864111,1.003457,1.441574,,,,,,,,,,,
1,tsukubaSet,DOUBLE,96,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,DEFAULT,384,288,15,0.000000,0.000049,0.000052,0.000041,0.000039,0.000039,0.000169,0.000047,0.000047,0.004999,0.000585,0.000583,0.000152,0.000001,0.006056,0.000036,0.003246,0.000980,0.000356,0.000165,0.000145,0.000000,0.000302,0.000123,0.000086,0.000075,0.006082,0.006116,0.006153,0.006153,0.085063,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.962592,1.443361,0.962592,,0.988042,1.441574,0.962592,,,,,,,,,,
2,venus,DOUBLE,96,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,DEFAULT,434,383,15,0.000001,0.000085,0.000071,0.000045,0.000042,0.000039,0.000198,0.000049,0.000049,0.006837,0.000846,0.000845,0.000267,0.000001,0.008369,0.000038,0.004719,0.001281,0.000433,0.000238,0.000172,0.000000,0.000491,0.000184,0.000094,0.000089,0.008420,0.008457,0.008538,0.008538,0.222043,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.704256,1.959316,0.704256,0.704256,0.989751,1.286274,,,,,,,,,,,
2,venus,DOUBLE,96,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,DEFAULT,434,383,15,0.000000,0.000094,0.000069,0.000044,0.000041,0.000037,0.000197,0.000049,0.000049,0.009307,0.000850,0.000849,0.000268,0.000001,0.010783,0.000036,0.006489,0.001792,0.000561,0.000279,0.000197,0.000000,0.000458,0.000192,0.000093,0.000088,0.010838,0.010905,0.010982,0.010982,0.222043,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,0.857418,1.947192,0.857418,,0.999396,1.286274,0.857418,,,,,,,,,,
