Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,
0,tsukubaSetHalfSize,FLOAT,96,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512,192,144,15,0.000000,0.000017,0.000012,0.000008,0.000009,0.000008,0.000036,0.000010,0.000009,0.000266,0.000091,0.000091,0.000015,0.000000,0.000442,0.000006,0.000106,0.000047,0.000037,0.000045,0.000032,0.000000,0.000033,0.000016,0.000019,0.000021,0.000457,0.000463,0.000473,0.000473,0.008198,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.225785,1.277584,1.225785,1.225785,2.102001,1.403951,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,FLOAT,96,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,192,144,15,0.000000,0.000013,0.000012,0.000012,0.000012,0.000012,0.000048,0.000015,0.000015,0.000421,0.000110,0.000109,0.000018,0.000000,0.000631,0.000009,0.000168,0.000080,0.000056,0.000064,0.000047,0.000000,0.000027,0.000026,0.000024,0.000031,0.000646,0.000654,0.000664,0.000664,0.008198,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.948364,1.334211,1.948364,,1.567759,1.403951,1.948364,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,96,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,48,AVX512,384,288,15,0.000000,0.000060,0.000033,0.000021,0.000019,0.000022,0.000096,0.000032,0.000031,0.000789,0.000421,0.000420,0.000040,0.000000,0.001443,0.000017,0.000381,0.000136,0.000080,0.000070,0.000104,0.000000,0.000240,0.000067,0.000049,0.000056,0.001466,0.001484,0.001532,0.001532,0.085063,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.468503,1.402956,1.468503,1.468503,1.069614,1.226425,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,FLOAT,96,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,384,288,15,0.000000,0.000042,0.000042,0.000033,0.000034,0.000034,0.000145,0.000047,0.000047,0.001054,0.000442,0.000441,0.000055,0.000000,0.001798,0.000028,0.000430,0.000225,0.000137,0.000126,0.000131,0.000000,0.000215,0.000073,0.000073,0.000074,0.001819,0.001846,0.001879,0.001879,0.085063,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.844253,1.433992,1.844253,,0.999555,1.226425,1.844253,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,96,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,48,AVX512,434,383,15,0.000000,0.000115,0.000056,0.000025,0.000019,0.000025,0.000126,0.000043,0.000043,0.002527,0.000675,0.000675,0.000116,0.000000,0.003609,0.000019,0.001791,0.000295,0.000169,0.000106,0.000160,0.000000,0.000470,0.000104,0.000055,0.000046,0.003626,0.003645,0.003710,0.003710,0.222043,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.997355,1.975119,0.997355,0.997355,0.644266,1.271113,,,,,,,,,,,,,,,,,,,
2,venus,FLOAT,96,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,48,AVX512,434,383,15,0.000000,0.000116,0.000062,0.000026,0.000018,0.000023,0.000129,0.000042,0.000041,0.003537,0.000656,0.000656,0.000108,0.000000,0.004608,0.000020,0.002564,0.000489,0.000206,0.000114,0.000167,0.000000,0.000467,0.000092,0.000052,0.000044,0.004630,0.004650,0.004716,0.004716,0.222043,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.191834,1.970990,1.191834,,0.635281,1.271113,1.191834,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,96,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,48,AVX512,432,381,15,0.000000,0.000200,0.000083,0.000030,0.000020,0.000027,0.000160,0.000093,0.000092,0.005011,0.001397,0.001396,0.000254,0.000000,0.007122,0.000021,0.003983,0.000470,0.000212,0.000128,0.000214,0.000000,0.001008,0.000188,0.000131,0.000064,0.007156,0.007178,0.007253,0.007253,0.417325,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790868,1.532582,,0.790868,0.578935,1.145588,,,,,,,,,,,,,,,,,,,
3,barn1,FLOAT,96,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,48,AVX512,432,381,15,0.000000,0.000173,0.000086,0.000032,0.000021,0.000037,0.000177,0.000089,0.000089,0.006141,0.001355,0.001353,0.000242,0.000000,0.008177,0.000022,0.004814,0.000677,0.000269,0.000148,0.000222,0.000000,0.000989,0.000188,0.000106,0.000063,0.008211,0.008233,0.008308,0.008308,0.417325,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806082,1.518530,,,0.582951,1.145588,0.806082,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,96,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000200,0.000222,0.000128,0.000078,0.000058,0.000516,0.000192,0.000191,0.007237,0.002690,0.002688,0.000662,0.000001,0.011488,0.000037,0.005455,0.000859,0.000387,0.000224,0.000312,0.000000,0.001447,0.000680,0.000348,0.000225,0.011540,0.011577,0.011686,0.011686,0.897003,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.423224,1.474555,,1.423224,1.002759,1.067765,,1.423224,,,,,,,,,,,,,,,,,
4,conesQuarterSize,FLOAT,96,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000209,0.000231,0.000131,0.000078,0.000072,0.000516,0.000211,0.000209,0.007984,0.002695,0.002693,0.000662,0.000001,0.012286,0.000038,0.005933,0.001013,0.000419,0.000251,0.000338,0.000000,0.001446,0.000686,0.000357,0.000201,0.012342,0.012379,0.012478,0.012478,0.897003,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.463294,1.486617,,,0.995498,1.067765,1.463294,1.463294,,,,,,,,,,,,,,,,,
