Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.001543,0.002442,0.000326,0.000103,0.000053,0.002925,0.000071,0.000070,0.071847,0.014262,0.014259,0.004689,0.000001,0.095387,0.000302,0.055124,0.012908,0.002648,0.000753,0.000387,0.000000,0.010671,0.002631,0.000759,0.000204,0.095426,0.095728,0.095808,0.095808,8.866596,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.388640,1.152269,,2.388640,2.388640,,0.998653,1.032649,1.545601,,,,,,,,,,,,,,,,,,,2.388640,1.152269,0.998653,1.032649,1.354222,0.487058,
5,conesHalfSize,FLOAT,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.001545,0.002424,0.000337,0.000097,0.000046,0.002923,0.000066,0.000066,0.075053,0.014211,0.014210,0.004618,0.000001,0.098515,0.000292,0.057136,0.013872,0.002849,0.000805,0.000405,0.000000,0.010624,0.002640,0.000743,0.000205,0.098556,0.098856,0.098936,0.098936,8.866596,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.340217,1.156825,,2.340217,,2.340217,0.998493,1.032649,1.532154,,,,,,,,,,,,,,,,,,,2.340217,1.156825,0.998493,1.032649,1.317419,0.484934,
6,conesFullSizeCropped,FLOAT,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.003644,0.004897,0.000956,0.000193,0.000083,0.006130,0.000130,0.000129,0.151361,0.029367,0.029365,0.009071,0.000001,0.199610,0.000301,0.113856,0.029427,0.005925,0.001476,0.000769,0.000000,0.021632,0.005911,0.001353,0.000487,0.199651,0.199937,0.200018,0.200018,17.449259,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.350113,1.070481,,2.350113,2.350113,,0.998346,1.007206,1.481426,,,,,,,,,,,,,,,,,,,2.350113,1.070481,0.998346,1.007206,1.339724,0.491220,
6,conesFullSizeCropped,FLOAT,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000000,0.003722,0.004808,0.000895,0.000193,0.000080,0.005981,0.000121,0.000119,0.152400,0.029340,0.029338,0.009131,0.000001,0.201071,0.000259,0.114914,0.028926,0.006172,0.001523,0.000831,0.000000,0.021642,0.005895,0.001345,0.000460,0.201110,0.201366,0.201459,0.201459,17.449259,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.352613,1.066544,,2.352613,,2.352613,0.999523,1.007206,1.472900,,,,,,,,,,,,,,,,,,,2.352613,1.066544,0.999523,1.007206,1.297841,0.485283,
0,tsukubaSetHalfSize,DOUBLE,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,NEON,192,144,15,0.000000,0.000008,0.000011,0.000010,0.000009,0.000010,0.000040,0.000005,0.000005,0.000306,0.000061,0.000061,0.000021,0.000000,0.000442,0.000009,0.000138,0.000065,0.000038,0.000031,0.000031,0.000000,0.000023,0.000014,0.000012,0.000011,0.000456,0.000465,0.000469,0.000469,0.013590,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.533755,0.817029,1.533755,,1.533755,,1.458362,1.768927,1.401711,,,,,,,,,,1.533755,0.817029,1.458362,1.768927,,0.782919,
0,tsukubaSetHalfSize,DOUBLE,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,72,NEON,192,144,15,0.000000,0.000010,0.000014,0.000015,0.000014,0.000015,0.000059,0.000007,0.000007,0.000618,0.000077,0.000077,0.000026,0.000000,0.000797,0.000014,0.000321,0.000120,0.000075,0.000056,0.000046,0.000000,0.000025,0.000018,0.000018,0.000016,0.000811,0.000825,0.000829,0.000829,0.013590,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,2.436330,0.829964,2.436330,,,2.436330,1.122716,1.768927,1.125378,,,,,,,,,,2.436330,0.829964,1.122716,1.768927,,0.755039,
1,tsukubaSet,DOUBLE,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000029,0.000029,0.000023,0.000023,0.000022,0.000097,0.000013,0.000013,0.001193,0.000215,0.000215,0.000059,0.000000,0.001606,0.000019,0.000666,0.000258,0.000112,0.000086,0.000068,0.000000,0.000109,0.000046,0.000031,0.000030,0.001628,0.001647,0.001661,0.001661,0.120428,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,2.219969,1.013162,2.219969,,2.219969,,0.993905,1.880255,1.736467,,,,,,,,,,2.219969,1.013162,0.993905,1.880255,,0.688437,
1,tsukubaSet,DOUBLE,96,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000028,0.000030,0.000023,0.000023,0.000022,0.000098,0.000013,0.000013,0.002656,0.000216,0.000216,0.000058,0.000000,0.003069,0.000020,0.001648,0.000594,0.000193,0.000128,0.000091,0.000000,0.000111,0.000045,0.000031,0.000030,0.003090,0.003110,0.003124,0.003124,0.120428,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.896007,1.019498,1.896007,,,1.896007,0.997890,1.880255,1.307659,,,,,,,,,,1.896007,1.019498,0.997890,1.880255,,0.594581,
2,venus,DOUBLE,96,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000054,0.000041,0.000022,0.000023,0.000023,0.000110,0.000016,0.000016,0.003897,0.000381,0.000381,0.000100,0.000000,0.004565,0.000021,0.002696,0.000718,0.000229,0.000151,0.000103,0.000000,0.000219,0.000082,0.000047,0.000031,0.004594,0.004615,0.004636,0.004636,0.326818,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.296969,1.331174,1.296969,,1.296969,,0.997492,1.119427,1.351276,,,,,,,,,,1.296969,1.331174,0.997492,1.119427,,0.541894,
2,venus,DOUBLE,96,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000054,0.000041,0.000022,0.000023,0.000022,0.000108,0.000016,0.000016,0.004454,0.000382,0.000381,0.000101,0.000000,0.005118,0.000021,0.003114,0.000818,0.000253,0.000163,0.000101,0.000000,0.000222,0.000083,0.000045,0.000030,0.005147,0.005168,0.005190,0.005190,0.326818,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.814387,1.322937,1.814387,,,1.814387,1.003944,1.119427,1.451138,,,,,,,,,,1.814387,1.322937,1.003944,1.119427,,0.537145,
