Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,DOUBLE,16,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000025,0.000013,0.000006,0.000005,0.000005,0.000030,0.000006,0.000006,0.000405,0.000117,0.000116,0.000023,0.000000,0.000602,0.000006,0.000231,0.000074,0.000032,0.000040,0.000025,0.000000,0.000062,0.000026,0.000015,0.000013,0.000622,0.000628,0.000637,0.000637,0.010870,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,1.130584,1.021526,1.130584,,1.130584,,1.001698,,,,,,,,,,,,,,1.130584,1.021526,1.001698,,,,
0,tsukubaSetHalfSize,DOUBLE,16,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000029,0.000014,0.000006,0.000005,0.000005,0.000032,0.000007,0.000007,0.001917,0.000118,0.000118,0.000247,0.000000,0.002344,0.000007,0.001301,0.000381,0.000145,0.000064,0.000032,0.000000,0.000062,0.000027,0.000016,0.000014,0.002365,0.002372,0.002382,0.002382,0.010870,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,0.834165,1.037699,0.834165,,,0.834165,0.983360,,,,,,,,,,,,,,0.834165,1.037699,0.983360,,,,
1,tsukubaSet,DOUBLE,16,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000001,0.000554,0.000558,0.000069,0.000014,0.000008,0.000648,0.000017,0.000016,0.018595,0.005796,0.005795,0.002683,0.000001,0.028655,0.000049,0.017321,0.000937,0.000174,0.000073,0.000088,0.000000,0.004788,0.000880,0.000143,0.000058,0.028698,0.028748,0.028788,0.028788,0.082507,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.123200,1.478824,0.123200,,0.123200,,0.961659,,,,,,,,,,,,,,0.123200,1.478824,0.961659,,,,
1,tsukubaSet,DOUBLE,16,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000001,0.000648,0.000534,0.000086,0.000015,0.000009,0.000638,0.000018,0.000018,0.021595,0.005988,0.005987,0.002346,0.000001,0.031235,0.000047,0.018325,0.002375,0.000590,0.000198,0.000115,0.000000,0.004999,0.000761,0.000166,0.000066,0.031282,0.031330,0.031371,0.031371,0.082507,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.179569,1.488072,0.179569,,,0.179569,0.951165,,,,,,,,,,,,,,0.179569,1.488072,0.951165,,,,
2,venus,DOUBLE,16,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.001754,0.002127,0.000277,0.000026,0.000009,0.002457,0.000023,0.000022,0.047005,0.014570,0.014568,0.005724,0.000001,0.071594,0.000076,0.041944,0.004296,0.000425,0.000155,0.000150,0.000000,0.012256,0.001877,0.000374,0.000108,0.071642,0.071719,0.071775,0.071775,0.285356,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.085865,1.524596,0.085865,,0.085865,,1.024989,,,,,,,,,,,,,,0.085865,1.524596,1.024989,,,,
2,venus,DOUBLE,16,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.001672,0.002071,0.000265,0.000027,0.000010,0.002373,0.000031,0.000030,0.048802,0.013711,0.013709,0.005669,0.000000,0.072316,0.000076,0.042171,0.005333,0.000995,0.000326,0.000193,0.000000,0.011343,0.001896,0.000365,0.000106,0.072362,0.072438,0.072498,0.072498,0.285356,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.125912,1.515162,0.125912,,,0.125912,0.969453,,,,,,,,,,,,,,0.125912,1.515162,0.969453,,,,
3,barn1,DOUBLE,16,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.002891,0.004084,0.000533,0.000078,0.000014,0.004708,0.000039,0.000038,0.074546,0.021868,0.021866,0.008385,0.000001,0.112489,0.000076,0.062628,0.010624,0.000805,0.000215,0.000220,0.000000,0.017260,0.003737,0.000707,0.000167,0.112537,0.112612,0.112669,0.112669,0.454149,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.108047,1.411484,,,0.108047,,0.994831,,,,,,,,,,,,,,0.108047,1.411484,0.994831,,,,
3,barn1,DOUBLE,16,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000000,0.002817,0.004111,0.000542,0.000077,0.000015,0.004754,0.000039,0.000038,0.077277,0.022180,0.022178,0.008508,0.000001,0.115629,0.000081,0.064483,0.010902,0.001260,0.000361,0.000250,0.000000,0.017501,0.003796,0.000715,0.000167,0.115675,0.115749,0.115806,0.115806,0.454149,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.127477,1.420181,,,,0.127477,0.929097,,,,,,,,,,,,,,0.127477,1.420181,0.929097,,,,
4,conesQuarterSize,DOUBLE,16,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.006147,0.008920,0.002098,0.000288,0.000038,0.011290,0.000077,0.000076,0.165385,0.051168,0.051165,0.016952,0.000001,0.275552,0.000082,0.128915,0.030333,0.002310,0.000392,0.000446,0.000000,0.038213,0.010709,0.001899,0.000343,0.275595,0.275746,0.275806,0.275806,0.954791,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.189225,1.375096,,0.189225,0.189225,,1.069848,,,,,,,,,,,,,,0.189225,1.375096,1.069848,,,,
4,conesQuarterSize,DOUBLE,16,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.005897,0.008950,0.002077,0.000264,0.000036,0.011335,0.000076,0.000075,0.170884,0.052951,0.052949,0.017092,0.000001,0.257814,0.000076,0.132070,0.031387,0.003760,0.000635,0.000500,0.000000,0.038899,0.011400,0.002270,0.000382,0.257861,0.257938,0.257998,0.257998,0.954791,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,0.197396,1.367032,,0.197396,,0.197396,1.014222,,,,,,,,,,,,,,0.197396,1.367032,1.014222,,,,
