Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Parallel Params Per Kernel Setting,Blur Images Parallel Dimensions,Init Message Values Parallel Dimensions,Level 0 Data Costs Parallel Dimensions,Level 1 Data Costs Parallel Dimensions,Level 2 Data Costs Parallel Dimensions,Level 3 Data Costs Parallel Dimensions,Level 4 Data Costs Parallel Dimensions,Level 0 BP Thread Parallel Dimensions,Level 1 BP Thread Parallel Dimensions,Level 2 BP Thread Parallel Dimensions,Level 3 BP Thread Parallel Dimensions,Level 4 BP Thread Parallel Dimensions,Level 0 Copy Thread Parallel Dimensions,Level 1 Copy Thread Parallel Dimensions,Level 2 Copy Thread Parallel Dimensions,Level 3 Copy Thread Parallel Dimensions,Level 4 Copy Thread Parallel Dimensions,Get Output Disparity Parallel Dimensions,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count templated,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT_1,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT_2,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT_3,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT_1,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count not templated,Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count templated,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE_1,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE_2,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE_3,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE_1,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count not templated,Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count templated,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF_1,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF_2,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF_3,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF_1,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count not templated,Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count not templated only),
5,conesHalfSize,FLOAT,30,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,256 x 1,32 x 1,16 x 1,128 x 1,32 x 1,64 x 1,32 x 1,32 x 6,32 x 6,32 x 4,32 x 1,32 x 3,16 x 1,256 x 1,128 x 2,256 x 1,32 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000433,0.000643,0.000249,0.000152,0.000150,0.001195,0.000016,0.000015,0.069954,0.004385,0.004384,0.001551,0.000000,0.077530,0.000739,0.051354,0.013122,0.003455,0.001115,0.000849,0.000000,0.003090,0.000800,0.000282,0.000212,0.077548,0.078288,0.078485,0.078485,12.549077,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.915874,0.814140,,,2.915874,0.991003,0.991003,0.991003,0.991003,1.218794,1.218794,,,2.915874,2.915874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,conesHalfSize,FLOAT,30,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 10,64 x 1,16 x 1,256 x 1,256 x 1,256 x 1,16 x 1,256 x 1,256 x 2,256 x 2,32 x 1,32 x 1,16 x 1,256 x 2,128 x 3,64 x 1,32 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000445,0.000667,0.000267,0.000172,0.000173,0.001281,0.000016,0.000016,0.087103,0.004327,0.004327,0.001510,0.000000,0.094680,0.000754,0.059425,0.017219,0.007067,0.002069,0.001317,0.000000,0.003061,0.000802,0.000284,0.000185,0.094699,0.095452,0.095657,0.095657,12.549077,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.420452,0.817359,,,,1.047072,1.047072,1.047072,1.047072,1.218794,1.218794,,2.420452,2.420452,,2.420452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,30,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 1,32 x 1,16 x 1,256 x 1,32 x 8,64 x 1,16 x 1,128 x 2,64 x 4,128 x 1,32 x 1,256 x 1,16 x 1,256 x 1,128 x 2,128 x 1,128 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.001136,0.001273,0.000489,0.000327,0.000237,0.002332,0.000021,0.000020,0.148090,0.008999,0.008999,0.003091,0.000000,0.163630,0.000766,0.106474,0.029410,0.007753,0.002820,0.001626,0.000000,0.006295,0.001731,0.000534,0.000426,0.163650,0.164433,0.164630,0.164630,24.239672,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.855269,0.770600,,,2.855269,1.028752,1.028752,1.028752,1.028752,1.234708,1.234708,,,2.855269,2.855269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,30,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 3,256 x 1,16 x 1,128 x 1,256 x 1,16 x 1,16 x 1,256 x 1,128 x 1,128 x 2,32 x 2,64 x 1,16 x 1,256 x 1,128 x 3,256 x 1,32 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.001141,0.001319,0.000519,0.000383,0.000268,0.002488,0.000022,0.000022,0.186825,0.008823,0.008823,0.003026,0.000000,0.202290,0.000763,0.124380,0.036299,0.017256,0.005934,0.002968,0.000000,0.006246,0.001629,0.000537,0.000411,0.202310,0.203072,0.203270,0.203270,24.239672,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.331648,0.767766,,,,1.063537,1.063537,1.063537,1.063537,1.234708,1.234708,,2.331648,2.331648,,2.331648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,30,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 2,64 x 2,256 x 1,64 x 1,128 x 3,64 x 2,64 x 6,32 x 1,64 x 1,64 x 1,64 x 2,64 x 2,16 x 1,16 x 1,128 x 1,64 x 2,64 x 2,128 x 2,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000012,0.000025,0.000024,0.000023,0.000023,0.000096,0.000010,0.000010,0.000451,0.000116,0.000116,0.000019,0.000000,0.000714,0.000064,0.000100,0.000091,0.000087,0.000087,0.000086,0.000000,0.000030,0.000029,0.000029,0.000027,0.000727,0.000790,0.000812,0.000812,0.012636,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,,,,,,,0.885684,0.878708,0.885684,0.885684,0.885684,1.028075,1.028075,1.028075,1.028075,1.678284,1.678284,,,,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,30,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 12,64 x 1,64 x 4,256 x 1,32 x 1,32 x 12,32 x 6,32 x 4,128 x 1,64 x 2,32 x 5,32 x 14,16 x 1,16 x 1,64 x 3,64 x 2,256 x 1,256 x 2,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,192,144,15,0.000000,0.000012,0.000031,0.000031,0.000030,0.000027,0.000120,0.000011,0.000010,0.000966,0.000123,0.000123,0.000024,0.000000,0.001262,0.000064,0.000197,0.000192,0.000195,0.000193,0.000189,0.000000,0.000031,0.000032,0.000030,0.000029,0.001277,0.001341,0.001362,0.001362,0.012636,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,,,,,,,1.482871,0.892620,1.482871,,,1.011032,1.011032,1.011032,1.011032,1.678284,1.678284,1.482871,1.482871,,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,DOUBLE,30,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 2,64 x 2,128 x 2,32 x 2,64 x 1,16 x 1,64 x 2,32 x 1,32 x 4,64 x 1,64 x 1,64 x 2,16 x 1,16 x 1,16 x 1,32 x 1,64 x 2,64 x 4,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,384,288,15,0.000000,0.000018,0.000032,0.000030,0.000028,0.000028,0.000118,0.000011,0.000011,0.000825,0.000234,0.000234,0.000088,0.000000,0.001296,0.000131,0.000383,0.000125,0.000104,0.000102,0.000101,0.000000,0.000117,0.000044,0.000038,0.000034,0.001312,0.001442,0.001496,0.001496,0.131273,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,,,,,,,2.464930,0.929462,2.464930,2.464930,2.464930,1.020359,1.020359,1.020359,1.020359,2.092890,2.092890,,,,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,DOUBLE,30,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,256 x 1,128 x 1,32 x 1,128 x 1,16 x 1,16 x 1,256 x 2,64 x 8,32 x 4,16 x 1,16 x 1,32 x 5,16 x 1,32 x 2,16 x 1,256 x 1,32 x 2,64 x 5,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,384,288,15,0.000000,0.000018,0.000045,0.000042,0.000041,0.000041,0.000169,0.000011,0.000011,0.002400,0.000242,0.000242,0.000087,0.000000,0.002933,0.000131,0.001232,0.000315,0.000280,0.000283,0.000286,0.000000,0.000117,0.000045,0.000040,0.000040,0.002949,0.003078,0.003131,0.003131,0.131273,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,,,,,,,1.891332,0.935274,1.891332,,,1.021560,1.021560,1.021560,1.021560,2.092890,2.092890,1.891332,1.891332,,,,,,,,,,,,,,,,,,,,
2,venus,DOUBLE,30,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 2,256 x 1,32 x 1,128 x 2,16 x 1,16 x 1,32 x 1,32 x 5,128 x 2,256 x 1,256 x 1,256 x 1,16 x 1,256 x 1,64 x 1,32 x 1,16 x 1,32 x 5,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,434,383,15,0.000000,0.000028,0.000067,0.000046,0.000036,0.000035,0.000184,0.000011,0.000011,0.001405,0.000404,0.000404,0.000156,0.000000,0.002194,0.000169,0.000847,0.000205,0.000120,0.000114,0.000115,0.000000,0.000241,0.000069,0.000044,0.000050,0.002210,0.002380,0.002451,0.002451,0.472298,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,,,,,,,2.453316,0.921138,2.453316,2.453316,2.453316,1.035266,1.035266,1.035266,1.035266,2.410461,2.410461,,,,,,,,,,,,,,,,,,,,,,
2,venus,DOUBLE,30,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 7,256 x 1,32 x 1,256 x 1,64 x 1,16 x 1,64 x 1,256 x 2,256 x 1,256 x 1,16 x 1,256 x 1,16 x 1,128 x 2,128 x 1,256 x 1,64 x 2,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,434,383,15,0.000000,0.000028,0.000101,0.000072,0.000059,0.000055,0.000288,0.000011,0.000011,0.004775,0.000405,0.000405,0.000141,0.000000,0.005651,0.000166,0.002940,0.000772,0.000363,0.000335,0.000364,0.000000,0.000237,0.000069,0.000046,0.000053,0.005671,0.005837,0.005908,0.005908,0.472298,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,,,,,,,1.593857,0.915438,1.593857,,,1.072319,1.072319,1.072319,1.072319,2.410461,2.410461,1.593857,1.593857,,,,,,,,,,,,,,,,,,,,
3,barn1,DOUBLE,30,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 1,32 x 1,32 x 1,128 x 2,256 x 1,16 x 1,64 x 2,32 x 5,256 x 1,256 x 1,256 x 1,64 x 2,16 x 1,256 x 1,256 x 1,32 x 1,256 x 1,64 x 2,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,432,381,15,0.000000,0.000038,0.000107,0.000049,0.000044,0.000044,0.000245,0.000012,0.000012,0.003575,0.000578,0.000577,0.000220,0.000000,0.004667,0.000171,0.002287,0.000709,0.000215,0.000177,0.000181,0.000000,0.000345,0.000106,0.000060,0.000066,0.004682,0.004853,0.004926,0.004926,0.721934,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,,,,,,,2.483967,0.887926,,,2.483967,1.089974,1.089974,,,1.963481,,,,,,,,,,,,,,,,,,,,,,,
3,barn1,DOUBLE,30,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 3,32 x 1,32 x 1,256 x 1,256 x 1,32 x 1,32 x 4,256 x 2,256 x 2,64 x 1,16 x 1,32 x 2,16 x 1,256 x 2,32 x 2,128 x 1,16 x 1,128 x 4,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,432,381,15,0.000000,0.000038,0.000153,0.000084,0.000081,0.000082,0.000400,0.000012,0.000012,0.008188,0.000578,0.000577,0.000201,0.000000,0.009421,0.000168,0.005191,0.001483,0.000516,0.000492,0.000506,0.000000,0.000341,0.000102,0.000063,0.000070,0.009438,0.009602,0.009673,0.009673,0.721934,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,,,,,,,1.642681,0.893397,,,,1.092494,1.092494,,,1.963481,,,1.642681,,,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,DOUBLE,30,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 8,32 x 1,16 x 1,64 x 1,256 x 1,16 x 1,64 x 2,32 x 5,128 x 1,32 x 1,32 x 1,64 x 1,16 x 1,128 x 2,64 x 1,64 x 1,32 x 2,64 x 2,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,450,375,15,0.000000,0.000097,0.000198,0.000094,0.000087,0.000087,0.000467,0.000013,0.000013,0.016293,0.001178,0.001178,0.000416,0.000000,0.018465,0.000172,0.011443,0.002914,0.000882,0.000615,0.000442,0.000000,0.000717,0.000228,0.000134,0.000101,0.018482,0.018653,0.018727,0.018727,1.518299,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,,,,,,,2.604853,0.864738,,,2.604853,1.040521,1.040521,1.040521,1.040521,1.247439,1.247439,,,2.604853,2.604853,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,DOUBLE,30,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 4,16 x 1,16 x 1,128 x 2,256 x 1,16 x 1,32 x 1,256 x 2,256 x 2,64 x 1,16 x 1,32 x 1,16 x 1,256 x 1,32 x 1,16 x 1,128 x 1,64 x 2,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,450,375,15,0.000000,0.000096,0.000284,0.000178,0.000185,0.000190,0.000837,0.000013,0.000013,0.020646,0.001126,0.001126,0.000375,0.000000,0.023102,0.000171,0.012885,0.004549,0.001460,0.000850,0.000906,0.000000,0.000691,0.000227,0.000102,0.000107,0.023117,0.023289,0.023361,0.023361,1.518299,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,,,,,,,2.149446,0.859666,,,,1.075117,1.075117,1.075117,1.075117,1.247439,1.247439,,2.149446,2.149446,,2.149446,,,,,,,,,,,,,,,,,
5,conesHalfSize,DOUBLE,30,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 2,16 x 1,16 x 1,128 x 2,64 x 1,256 x 1,16 x 1,32 x 5,64 x 3,128 x 1,32 x 1,128 x 1,16 x 1,64 x 1,128 x 2,256 x 1,16 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000813,0.001201,0.000352,0.000197,0.000138,0.001888,0.000017,0.000017,0.172196,0.007584,0.007584,0.003073,0.000000,0.185537,0.000755,0.127562,0.032356,0.007954,0.002632,0.001694,0.000000,0.005479,0.001424,0.000427,0.000249,0.185556,0.186327,0.186522,0.186522,12.549077,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,,,,,,,2.434715,0.783713,,,2.434715,1.015905,1.015905,1.015905,1.015905,0.881536,0.881536,,,2.434715,2.434715,,,,,,,,,,,,,,,,,,
5,conesHalfSize,DOUBLE,30,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 4,32 x 1,16 x 1,128 x 2,128 x 2,128 x 1,16 x 1,128 x 3,256 x 2,128 x 2,64 x 1,16 x 1,16 x 1,64 x 7,128 x 2,32 x 1,128 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.000809,0.001315,0.000528,0.000416,0.000295,0.002557,0.000018,0.000018,0.149783,0.007562,0.007562,0.002729,0.000000,0.163457,0.000760,0.104133,0.027618,0.011518,0.004828,0.001662,0.000000,0.005487,0.001405,0.000431,0.000251,0.163476,0.164232,0.164426,0.164426,12.549077,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,,,,,,,2.785868,0.780122,,,,1.049291,1.049291,1.049291,1.049291,0.881536,0.881536,,2.785868,2.785868,,2.785868,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,DOUBLE,30,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 2,16 x 1,256 x 1,256 x 1,64 x 4,256 x 1,32 x 1,64 x 2,32 x 2,64 x 1,256 x 1,32 x 1,16 x 1,64 x 1,128 x 2,32 x 1,16 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.001825,0.002368,0.000707,0.000372,0.000275,0.003723,0.000026,0.000025,0.313635,0.015168,0.015167,0.006065,0.000000,0.340426,0.000756,0.227575,0.060991,0.015704,0.006141,0.003280,0.000000,0.011000,0.002825,0.000858,0.000478,0.340445,0.341201,0.341395,0.341395,24.239672,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,,,,,,,2.721328,0.763670,,,2.721328,1.017652,1.017652,1.017652,1.017652,1.005597,1.005597,,,2.721328,2.721328,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,DOUBLE,30,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 6,16 x 1,128 x 4,256 x 2,256 x 2,16 x 1,64 x 6,128 x 3,64 x 8,256 x 2,64 x 1,16 x 1,16 x 1,64 x 7,128 x 3,32 x 3,16 x 1,256 x 1,CUDA,NVIDIA A100-SXM4-40GB with 108 multiprocessors,12040,12040,900,750,7,0.000000,0.001857,0.002558,0.001034,0.000813,0.000648,0.005053,0.000026,0.000026,0.314999,0.015081,0.015081,0.005382,0.000000,0.342348,0.000744,0.211859,0.056909,0.026242,0.014429,0.005559,0.000000,0.010895,0.002807,0.000876,0.000503,0.342369,0.343110,0.343306,0.343306,24.239672,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,,,,,,,2.732228,0.770274,,,,1.040817,1.040817,1.040817,1.040817,1.005597,1.005597,,2.732228,2.732228,,2.732228,,,,,,,,,,,,,,,,,
