Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002455,0.004295,0.000800,0.000166,0.000063,0.005401,0.000068,0.000066,0.119115,0.020231,0.020229,0.008727,0.000002,0.164254,0.000258,0.091796,0.022420,0.004074,0.001199,0.000347,0.000000,0.015020,0.003865,0.001112,0.000232,0.164303,0.164556,0.164670,0.164670,7.519983,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.389759,1.358607,,1.389759,1.389759,,0.980915,1.058420,,,,,,,,,,,,,,,,,,,,1.389759,1.358607,0.980915,1.058420,1.591399,0.497757,
5,conesHalfSize,FLOAT,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002461,0.004195,0.000788,0.000136,0.000048,0.005169,0.000058,0.000056,0.135728,0.020687,0.020685,0.008553,0.000001,0.173781,0.000209,0.104671,0.024944,0.004393,0.001322,0.000388,0.000000,0.015610,0.003833,0.001039,0.000217,0.173835,0.174177,0.174290,0.174290,7.519983,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.328433,1.363979,,1.328433,,1.328433,0.983616,1.058420,,,,,,,,,,,,,,,,,,,,1.328433,1.363979,0.983616,1.058420,1.484045,0.509782,
6,conesFullSizeCropped,FLOAT,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005619,0.008823,0.002015,0.000550,0.000087,0.011142,0.000107,0.000105,0.249638,0.041606,0.041603,0.017987,0.000001,0.327593,0.000282,0.184152,0.045901,0.010199,0.002766,0.000708,0.000000,0.030514,0.008025,0.002677,0.000514,0.327662,0.327861,0.327970,0.327970,14.548225,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.433253,1.283944,,1.433253,1.433253,,1.016703,1.024479,,,,,,,,,,,,,,,,,,,,1.433253,1.283944,1.016703,1.024479,1.420462,0.500508,
6,conesFullSizeCropped,FLOAT,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005712,0.008313,0.001826,0.000354,0.000089,0.010584,0.000108,0.000106,0.257549,0.042603,0.042601,0.018315,0.000002,0.335481,0.000280,0.196776,0.046856,0.010591,0.002749,0.000736,0.000000,0.031633,0.008054,0.002453,0.000513,0.335536,0.335887,0.335999,0.335999,14.548225,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.410586,1.279221,,1.410586,,1.410586,1.014847,1.024479,,,,,,,,,,,,,,,,,,,,1.410586,1.279221,1.014847,1.024479,1.394486,0.483870,
0,tsukubaSetHalfSize,DOUBLE,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,32,NEON,192,144,3,0.000000,0.000013,0.000012,0.000011,0.000011,0.000011,0.000052,0.000006,0.000006,0.000400,0.000079,0.000079,0.000024,0.000000,0.000594,0.000011,0.000202,0.000080,0.000045,0.000036,0.000036,0.000000,0.000036,0.000018,0.000013,0.000013,0.000617,0.000628,0.000631,0.000631,0.010546,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.139092,1.052833,1.139092,,1.139092,,1.123656,1.687841,,,,,,,,,,,1.139092,1.052833,1.123656,1.687841,,0.762624,
0,tsukubaSetHalfSize,DOUBLE,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000013,0.000022,0.000020,0.000020,0.000019,0.000081,0.000010,0.000010,0.000773,0.000096,0.000096,0.000034,0.000000,0.001023,0.000019,0.000391,0.000164,0.000082,0.000067,0.000066,0.000000,0.000032,0.000023,0.000021,0.000020,0.001043,0.001062,0.001065,0.001065,0.010546,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.896345,1.069502,1.896345,,,1.896345,1.012045,1.687841,,,,,,,,,,,1.896345,1.069502,1.012045,1.687841,,0.766213,
1,tsukubaSet,DOUBLE,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000046,0.000040,0.000024,0.000021,0.000019,0.000104,0.000012,0.000012,0.001476,0.000246,0.000246,0.000079,0.000000,0.001955,0.000020,0.000895,0.000302,0.000130,0.000078,0.000072,0.000000,0.000147,0.000048,0.000029,0.000022,0.001977,0.001997,0.002013,0.002013,0.094916,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.832443,1.285485,1.832443,,1.832443,,1.033595,2.340297,,,,,,,,,,,1.832443,1.285485,1.033595,2.340297,,0.665379,
1,tsukubaSet,DOUBLE,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000038,0.000033,0.000023,0.000021,0.000020,0.000096,0.000012,0.000012,0.003418,0.000684,0.000683,0.000078,0.000000,0.004647,0.000020,0.002258,0.000714,0.000267,0.000107,0.000072,0.000000,0.000168,0.000414,0.000028,0.000022,0.004675,0.004696,0.004710,0.004710,0.094916,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.257387,1.293524,1.257387,,,1.257387,0.824081,2.340297,,,,,,,,,,,1.257387,1.293524,0.824081,2.340297,,0.557615,
2,venus,DOUBLE,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000057,0.000068,0.000038,0.000024,0.000021,0.000150,0.000015,0.000015,0.004828,0.000556,0.000556,0.000196,0.000000,0.005859,0.000024,0.003392,0.000891,0.000339,0.000129,0.000086,0.000000,0.000305,0.000155,0.000059,0.000041,0.005897,0.005921,0.005947,0.005947,0.278399,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.011102,1.562692,1.011102,,1.011102,,0.996911,1.112143,,,,,,,,,,,1.011102,1.562692,0.996911,1.112143,,0.519550,
2,venus,DOUBLE,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000056,0.000078,0.000037,0.000024,0.000021,0.000160,0.000015,0.000015,0.005567,0.000568,0.000567,0.000197,0.000000,0.006530,0.000023,0.003954,0.000999,0.000380,0.000141,0.000092,0.000000,0.000306,0.000160,0.000057,0.000052,0.006565,0.006589,0.006614,0.006614,0.278399,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.423738,1.553022,1.423738,,,1.423738,1.016475,1.112143,,,,,,,,,,,1.423738,1.553022,1.016475,1.112143,,0.518067,
3,barn1,DOUBLE,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000120,0.000128,0.000046,0.000039,0.000027,0.000235,0.000019,0.000019,0.009810,0.001125,0.001124,0.000759,0.000000,0.012236,0.000050,0.007731,0.001315,0.000502,0.000176,0.000109,0.000000,0.000806,0.000203,0.000074,0.000046,0.012276,0.012326,0.012352,0.012352,0.417044,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.990706,1.537065,,,0.990706,,0.993256,1.044807,,,,,,,,,,,0.990706,1.537065,0.993256,1.044807,,0.377660,
3,barn1,DOUBLE,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000142,0.000137,0.000045,0.000029,0.000022,0.000233,0.000018,0.000018,0.009977,0.001157,0.001156,0.000711,0.000001,0.012756,0.000078,0.007641,0.001461,0.000561,0.000189,0.000116,0.000000,0.000811,0.000200,0.000122,0.000045,0.012801,0.012880,0.012905,0.012905,0.417044,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.231240,1.546536,,,,1.231240,0.950337,1.044807,,,,,,,,,,,1.231240,1.546536,0.950337,1.044807,,0.380775,
