Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,12,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,432,381,15,0.000000,0.002212,0.004936,0.000503,0.000043,0.000012,0.005495,0.000034,0.000033,0.105821,0.023054,0.023053,0.009673,0.000001,0.146353,0.000082,0.085809,0.018169,0.001294,0.000350,0.000112,0.000000,0.019161,0.003240,0.000452,0.000163,0.146390,0.146472,0.146528,0.146528,0.709482,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.083511,0.903509,,,0.083511,,1.011379,1.014568,1.082745,,,,,,,,,,0.083511,0.903509,1.011379,1.014568,,0.449272,
3,barn1,DOUBLE,12,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000000,0.002204,0.005077,0.000522,0.000043,0.000016,0.005662,0.000038,0.000037,0.106772,0.023771,0.023769,0.010028,0.000001,0.148473,0.000094,0.086533,0.018226,0.001301,0.000371,0.000162,0.000000,0.019655,0.003371,0.000536,0.000182,0.148510,0.148602,0.148663,0.148663,0.709482,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.106881,0.909077,,,,0.106881,1.000277,1.014568,1.106421,,,,,,,,,,0.106881,0.909077,1.000277,1.014568,,0.446524,
4,conesQuarterSize,DOUBLE,12,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,450,375,15,0.000000,0.006748,0.011447,0.001312,0.000178,0.000028,0.012966,0.000067,0.000067,0.232481,0.053924,0.053922,0.020491,0.000001,0.326687,0.000083,0.187931,0.039934,0.003692,0.000695,0.000196,0.000000,0.041089,0.010965,0.001568,0.000325,0.326723,0.326806,0.326861,0.326861,1.526271,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.149244,0.860221,,0.149244,0.149244,,1.007779,1.012066,1.058450,,,,,,,,,,0.149244,0.860221,1.007779,1.012066,,0.501330,
4,conesQuarterSize,DOUBLE,12,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.006690,0.011787,0.001353,0.000170,0.000033,0.013365,0.000074,0.000073,0.234506,0.055054,0.055052,0.021004,0.000001,0.330615,0.000095,0.189044,0.040642,0.003530,0.000734,0.000278,0.000000,0.041764,0.011367,0.001573,0.000369,0.330655,0.330750,0.330805,0.330805,1.526271,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.151793,0.855176,,0.151793,,0.151793,0.999302,1.012066,1.067346,,,,,,,,,,0.151793,0.855176,0.999302,1.012066,,0.498972,
5,conesHalfSize,DOUBLE,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,900,750,7,0.000000,0.063215,0.078411,0.018147,0.004027,0.000569,0.101156,0.000500,0.000497,1.940381,0.372949,0.372947,0.151445,0.000001,2.629442,0.000343,1.479502,0.362890,0.077177,0.019140,0.001358,0.000000,0.278594,0.070376,0.019445,0.004537,2.629478,2.629824,2.630029,2.630029,11.800835,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.172670,0.833405,,0.172670,0.172670,,1.020968,1.008524,1.051568,,,,,,,,,,0.172670,0.833405,1.020968,1.008524,,0.509883,
5,conesHalfSize,DOUBLE,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,900,750,7,0.000000,0.062939,0.078189,0.017968,0.004040,0.000554,0.100747,0.000497,0.000495,1.951104,0.382321,0.382318,0.153570,0.000001,2.651847,0.000351,1.490271,0.361776,0.077812,0.019367,0.001763,0.000000,0.287870,0.070836,0.019512,0.004395,2.651884,2.652238,2.652447,2.652447,11.800835,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.172697,0.829586,,0.172697,,0.172697,1.012864,1.008524,1.059589,,,,,,,,,,0.172697,0.829586,1.012864,1.008524,,0.510442,
6,conesFullSizeCropped,DOUBLE,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,900,750,7,0.000000,0.120893,0.146637,0.035053,0.008312,0.001507,0.191495,0.001248,0.001247,3.887874,0.775962,0.775959,0.294617,0.000001,5.272150,0.000343,2.962209,0.727540,0.153212,0.040818,0.003614,0.000000,0.577128,0.146988,0.040057,0.011700,5.272185,5.272526,5.272748,5.272748,19.690938,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.176198,0.940082,,0.176198,0.176198,,1.016022,1.004789,1.125652,,,,,,,,,,0.176198,0.940082,1.016022,1.004789,,0.508074,
6,conesFullSizeCropped,DOUBLE,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,900,750,7,0.000001,0.121049,0.146898,0.035089,0.008355,0.001467,0.191861,0.001211,0.001209,3.911250,0.775102,0.775099,0.296115,0.000001,5.297412,0.000346,2.979254,0.731756,0.154392,0.041104,0.004090,0.000000,0.584338,0.140161,0.038746,0.011809,5.297449,5.297792,5.297999,5.297999,19.690938,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.177046,0.948213,,0.177046,,0.177046,1.011010,1.004789,1.155859,,,,,,,,,,0.177046,0.948213,1.011010,1.004789,,0.511621,
0,tsukubaSetHalfSize,HALF,12,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,9,AVX256,192,144,15,0.000000,0.000040,0.000026,0.000011,0.000007,0.000005,0.000049,0.000004,0.000004,0.000484,0.000113,0.000112,0.000032,0.000000,0.000723,0.000008,0.000287,0.000091,0.000044,0.000027,0.000025,0.000000,0.000059,0.000025,0.000016,0.000011,0.000738,0.000746,0.000751,0.000751,0.009904,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.948663,1.026314,0.948663,,0.948663,,0.995221,1.842340,2.877782,0.948663,1.026314,0.995221,1.842340,0.936231,,
0,tsukubaSetHalfSize,HALF,12,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000035,0.000023,0.000012,0.000008,0.000007,0.000050,0.000009,0.000009,0.001066,0.000157,0.000157,0.000032,0.000000,0.001352,0.000009,0.000722,0.000193,0.000066,0.000041,0.000045,0.000000,0.000054,0.000028,0.000033,0.000036,0.001368,0.001377,0.001383,0.001383,0.009904,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,0.893008,1.042076,0.893008,,,0.893008,1.065969,1.842340,4.263187,0.893008,1.042076,1.065969,1.842340,1.143718,,
1,tsukubaSet,HALF,12,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000232,0.000132,0.000038,0.000016,0.000012,0.000199,0.000017,0.000017,0.002491,0.000790,0.000789,0.000118,0.000000,0.003869,0.000024,0.001745,0.000463,0.000145,0.000082,0.000054,0.000000,0.000475,0.000171,0.000070,0.000066,0.003892,0.003938,0.003966,0.003966,0.096334,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.523216,1.300299,0.523216,,0.523216,,1.006846,1.415054,5.407010,0.523216,1.300299,1.006846,1.415054,2.289090,,
1,tsukubaSet,HALF,12,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000233,0.000131,0.000037,0.000015,0.000011,0.000194,0.000021,0.000020,0.004198,0.000746,0.000745,0.000125,0.000000,0.005534,0.000029,0.002993,0.000777,0.000226,0.000102,0.000063,0.000000,0.000469,0.000163,0.000063,0.000049,0.005556,0.005584,0.005612,0.005612,0.096334,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.511934,1.287666,0.511934,,,0.511934,1.006377,1.415054,6.195689,0.511934,1.287666,1.006377,1.415054,2.014450,,
2,venus,HALF,12,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000001,0.000478,0.000261,0.000070,0.000023,0.000012,0.000369,0.000019,0.000018,0.007615,0.002376,0.002375,0.000780,0.000001,0.011687,0.000137,0.005934,0.001117,0.000336,0.000121,0.000070,0.000000,0.001671,0.000484,0.000161,0.000054,0.011726,0.011864,0.011934,0.011934,0.402974,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.295661,1.092281,0.295661,,0.295661,,0.997947,1.149024,4.177075,0.295661,1.092281,0.997947,1.149024,3.461029,,
2,venus,HALF,12,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000001,0.000488,0.000265,0.000070,0.000023,0.000013,0.000373,0.000018,0.000018,0.009319,0.002338,0.002336,0.000800,0.000001,0.013438,0.000141,0.007154,0.001482,0.000421,0.000153,0.000080,0.000000,0.001628,0.000472,0.000176,0.000057,0.013480,0.013637,0.013713,0.013713,0.402974,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.297129,1.092224,0.297129,,,0.297129,0.989008,1.149024,4.753877,0.297129,1.092224,0.989008,1.149024,3.107045,,
3,barn1,HALF,12,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000001,0.000755,0.000389,0.000099,0.000030,0.000014,0.000533,0.000021,0.000020,0.021239,0.004576,0.004575,0.002340,0.000001,0.029579,0.000131,0.018811,0.001734,0.000460,0.000170,0.000085,0.000000,0.003611,0.000652,0.000240,0.000073,0.029623,0.029755,0.029819,0.029819,0.709482,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.138422,0.907638,,,0.138422,,1.003047,1.034993,2.619383,0.138422,0.907638,1.003047,1.034993,2.207700,,
3,barn1,HALF,12,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,432,381,15,0.000000,0.000765,0.000379,0.000099,0.000030,0.000013,0.000526,0.000018,0.000018,0.022332,0.004495,0.004494,0.002362,0.000001,0.030610,0.000130,0.019608,0.001981,0.000509,0.000166,0.000077,0.000000,0.003551,0.000639,0.000220,0.000066,0.030659,0.030787,0.030862,0.030862,0.709482,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.176882,0.908943,,,,0.176882,1.009633,1.034993,3.087121,0.176882,0.908943,1.009633,1.034993,2.150897,,
4,conesQuarterSize,HALF,12,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.001510,0.001067,0.000294,0.000089,0.000022,0.001474,0.000036,0.000036,0.054414,0.014415,0.014413,0.005826,0.000001,0.077677,0.000104,0.048638,0.004394,0.000903,0.000299,0.000132,0.000000,0.011501,0.001964,0.000761,0.000138,0.077716,0.077815,0.077881,0.077881,1.526271,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.122943,0.863615,,0.122943,0.122943,,0.993274,1.025137,2.172628,0.122943,0.863615,0.993274,1.025137,2.104034,,
4,conesQuarterSize,HALF,12,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,450,375,15,0.000000,0.001547,0.001116,0.000287,0.000084,0.000020,0.001509,0.000033,0.000033,0.056529,0.014229,0.014228,0.005833,0.000001,0.079642,0.000103,0.049830,0.005079,0.001057,0.000323,0.000139,0.000000,0.011444,0.001949,0.000690,0.000137,0.079679,0.079782,0.079839,0.079839,1.526271,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.140285,0.867546,,0.140285,,0.140285,0.999652,1.025137,2.377465,0.140285,0.867546,0.999652,1.025137,2.067433,,
5,conesHalfSize,HALF,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.017127,0.021955,0.004798,0.000798,0.000172,0.027797,0.000176,0.000175,0.504922,0.113898,0.113895,0.040008,0.000001,0.704956,0.000382,0.385682,0.096426,0.020417,0.001823,0.000558,0.000000,0.083545,0.023424,0.005650,0.001299,0.704998,0.705380,0.705601,0.705601,11.800835,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.162813,0.864379,,0.162813,0.162813,,0.992446,1.010958,1.998494,0.162813,0.864379,0.992446,1.010958,1.900520,,
5,conesHalfSize,HALF,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.017138,0.021844,0.004910,0.000778,0.000168,0.027749,0.000172,0.000171,0.516212,0.111399,0.111396,0.040059,0.000001,0.712694,0.000380,0.394047,0.098271,0.021258,0.001975,0.000624,0.000000,0.081397,0.023044,0.005614,0.001276,0.712734,0.713111,0.713333,0.713333,11.800835,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.165051,0.866108,,0.165051,,0.165051,1.002164,1.010958,2.151270,0.165051,0.866108,1.002164,1.010958,1.898023,,
6,conesFullSizeCropped,HALF,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000001,0.035605,0.042869,0.010221,0.001822,0.000372,0.055336,0.000340,0.000339,1.029791,0.233374,0.233372,0.079281,0.000002,1.433758,0.000382,0.786722,0.191800,0.045642,0.004546,0.001106,0.000000,0.169480,0.045941,0.014515,0.003491,1.433799,1.434181,1.434406,1.434406,19.690938,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.178720,0.948208,,0.178720,0.178720,,0.994411,1.013768,2.084833,0.178720,0.948208,0.994411,1.013768,1.867636,,
6,conesFullSizeCropped,HALF,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,900,750,7,0.000000,0.035773,0.043794,0.011176,0.001996,0.000371,0.057274,0.000338,0.000336,1.047730,0.232202,0.232199,0.078818,0.000001,1.453505,0.000382,0.801279,0.194683,0.045887,0.004663,0.001204,0.000000,0.167952,0.046077,0.014830,0.003429,1.453547,1.453930,1.454154,1.454154,19.690938,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.180284,0.948421,,0.180284,,0.180284,0.997138,1.013768,2.087553,0.180284,0.948421,0.997138,1.013768,1.864015,,
