Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,192,144,3,0.000000,0.000028,0.000019,0.000009,0.000008,0.000007,0.000042,0.000010,0.000010,0.000304,0.000101,0.000100,0.000015,0.000000,0.000503,0.000005,0.000143,0.000057,0.000031,0.000045,0.000029,0.000000,0.000034,0.000023,0.000027,0.000020,0.000517,0.000522,0.000531,0.000531,0.007516,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.340347,1.352364,1.340347,,1.340347,,1.164326,1.615194,1.340347,1.352364,1.164326,1.615194,,1.131259,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,192,144,3,0.000000,0.000034,0.000022,0.000009,0.000007,0.000007,0.000045,0.000009,0.000008,0.000622,0.000102,0.000101,0.000015,0.000000,0.000828,0.000006,0.000325,0.000112,0.000054,0.000082,0.000044,0.000000,0.000035,0.000024,0.000022,0.000018,0.000843,0.000849,0.000858,0.000858,0.007516,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.439149,1.373133,1.439149,,,1.439149,0.998056,1.615194,1.439149,1.373133,0.998056,1.615194,,1.016229,
1,tsukubaSet,HALF,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000210,0.000110,0.000032,0.000020,0.000014,0.000177,0.000027,0.000027,0.001508,0.000471,0.000470,0.000081,0.000000,0.002496,0.000016,0.000981,0.000265,0.000111,0.000060,0.000080,0.000000,0.000300,0.000074,0.000054,0.000038,0.002515,0.002531,0.002566,0.002566,0.085324,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,0.808777,1.468093,0.808777,,0.808777,,1.006865,1.342902,0.808777,1.468093,1.006865,1.342902,,1.392502,
1,tsukubaSet,HALF,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000206,0.000104,0.000032,0.000020,0.000015,0.000170,0.000025,0.000025,0.002402,0.000488,0.000487,0.000079,0.000000,0.003373,0.000016,0.001613,0.000407,0.000146,0.000076,0.000135,0.000000,0.000318,0.000075,0.000047,0.000040,0.003394,0.003410,0.003445,0.003445,0.085324,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,0.833856,1.453830,0.833856,,,0.833856,1.000873,1.342902,0.833856,1.453830,1.000873,1.342902,,1.342553,
2,venus,HALF,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000000,0.000411,0.000211,0.000071,0.000020,0.000015,0.000306,0.000030,0.000030,0.003826,0.000838,0.000837,0.000201,0.000000,0.005643,0.000022,0.002645,0.000642,0.000220,0.000088,0.000227,0.000000,0.000583,0.000156,0.000061,0.000049,0.005666,0.005688,0.005742,0.005742,0.225225,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,0.614535,1.954317,0.614535,,0.614535,,0.978592,1.298226,0.614535,1.954317,0.978592,1.298226,,3.473497,
2,venus,HALF,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000000,0.000391,0.000203,0.000057,0.000020,0.000013,0.000294,0.000027,0.000026,0.005631,0.000820,0.000819,0.000209,0.000000,0.007355,0.000021,0.003941,0.001014,0.000300,0.000100,0.000282,0.000000,0.000547,0.000159,0.000063,0.000054,0.007378,0.007399,0.007454,0.007454,0.225225,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,0.546609,1.954215,0.546609,,,0.546609,0.983430,1.298226,0.546609,1.954215,0.983430,1.298226,,1.802438,
3,barn1,HALF,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000000,0.000585,0.000336,0.000138,0.000027,0.000014,0.000514,0.000043,0.000043,0.006309,0.002463,0.002462,0.000304,0.000000,0.010159,0.000024,0.004240,0.001214,0.000324,0.000117,0.000389,0.000000,0.001521,0.000716,0.000188,0.000106,0.010188,0.010210,0.010273,0.010273,0.425342,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,0.401779,1.513964,,,0.401779,,0.978412,1.213967,0.401779,1.513964,0.978412,1.213967,,1.813099,
3,barn1,HALF,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000000,0.000574,0.000313,0.000126,0.000030,0.000014,0.000483,0.000039,0.000039,0.008498,0.002508,0.002507,0.000304,0.000000,0.012349,0.000026,0.005930,0.001534,0.000446,0.000152,0.000414,0.000000,0.001532,0.000683,0.000191,0.000111,0.012381,0.012408,0.012471,0.012471,0.425342,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,0.437721,1.516141,,,,0.437721,0.975470,1.213967,0.437721,1.516141,0.975470,1.213967,,2.038721,
4,conesQuarterSize,HALF,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.002170,0.001129,0.000279,0.000063,0.000022,0.001495,0.000049,0.000049,0.018560,0.009063,0.009062,0.001011,0.000001,0.032567,0.000032,0.014187,0.002766,0.000666,0.000209,0.000759,0.000000,0.006547,0.001906,0.000493,0.000122,0.032609,0.032642,0.032725,0.032725,0.898948,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,0.292592,1.466280,,0.292592,0.292592,,1.011792,1.079374,0.292592,1.466280,1.011792,1.079374,,1.553194,
4,conesQuarterSize,HALF,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.002117,0.001158,0.000299,0.000061,0.000023,0.001540,0.000037,0.000037,0.021456,0.008927,0.008926,0.001034,0.000001,0.035159,0.000033,0.016367,0.003244,0.000817,0.000257,0.000795,0.000000,0.006445,0.001905,0.000511,0.000130,0.035204,0.035238,0.035322,0.035322,0.898948,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,0.317086,1.472954,,0.317086,,0.317086,1.025371,1.079374,0.317086,1.472954,1.025371,1.079374,,1.525033,
