Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Parallel Params Per Kernel Setting,Blur Images Parallel Dimensions,Init Message Values Parallel Dimensions,Level 0 Data Costs Parallel Dimensions,Level 1 Data Costs Parallel Dimensions,Level 2 Data Costs Parallel Dimensions,Level 3 Data Costs Parallel Dimensions,Level 4 Data Costs Parallel Dimensions,Level 0 BP Thread Parallel Dimensions,Level 1 BP Thread Parallel Dimensions,Level 2 BP Thread Parallel Dimensions,Level 3 BP Thread Parallel Dimensions,Level 4 BP Thread Parallel Dimensions,Level 0 Copy Thread Parallel Dimensions,Level 1 Copy Thread Parallel Dimensions,Level 2 Copy Thread Parallel Dimensions,Level 3 Copy Thread Parallel Dimensions,Level 4 Copy Thread Parallel Dimensions,Get Output Disparity Parallel Dimensions,Run Success,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,FLOAT,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 2,256 x 1,64 x 2,128 x 2,64 x 8,32 x 5,128 x 2,32 x 2,32 x 2,32 x 2,32 x 2,32 x 2,16 x 1,32 x 1,64 x 3,32 x 2,32 x 2,256 x 1,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,192,144,15,0.000000,0.000009,0.000019,0.000018,0.000017,0.000018,0.000073,0.000008,0.000008,0.000314,0.000085,0.000084,0.000016,0.000000,0.000509,0.000034,0.000065,0.000062,0.000061,0.000061,0.000061,0.000000,0.000022,0.000022,0.000020,0.000020,0.000518,0.000552,0.000561,0.000561,0.010479,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.033449,0.999471,1.033449,,1.033449,,1.007421,1.682325,,,,,,,,,,,,,,,,,1.033449,0.999471,1.007421,1.682325,0.974580,0.960632,
0,tsukubaSetHalfSize,FLOAT,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,256 x 2,32 x 2,256 x 2,256 x 2,64 x 8,32 x 4,256 x 2,32 x 4,32 x 4,32 x 4,32 x 4,32 x 4,16 x 1,256 x 2,32 x 4,32 x 4,32 x 4,256 x 2,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,192,144,15,0.000000,0.000009,0.000019,0.000019,0.000018,0.000018,0.000073,0.000008,0.000008,0.000694,0.000088,0.000088,0.000013,0.000000,0.000886,0.000034,0.000142,0.000142,0.000135,0.000135,0.000136,0.000000,0.000023,0.000022,0.000021,0.000021,0.000896,0.000935,0.000943,0.000943,0.010479,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.370840,1.043771,1.370840,,,1.370840,0.976321,1.682325,,,,,,,,,,,,,,,,,1.370840,1.043771,0.976321,1.682325,1.025857,0.872975,
1,tsukubaSet,FLOAT,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 8,32 x 3,64 x 1,32 x 6,64 x 2,64 x 5,64 x 6,32 x 4,32 x 1,64 x 1,64 x 2,32 x 3,16 x 1,32 x 1,64 x 1,32 x 4,64 x 2,32 x 3,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,384,288,15,0.000000,0.000012,0.000024,0.000023,0.000022,0.000021,0.000089,0.000008,0.000008,0.000403,0.000124,0.000123,0.000020,0.000000,0.000663,0.000052,0.000109,0.000076,0.000071,0.000070,0.000070,0.000000,0.000031,0.000028,0.000030,0.000035,0.000677,0.000729,0.000740,0.000740,0.093760,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.037785,1.272809,3.037785,,3.037785,,0.997839,1.931716,,,,,,,,,,,,,,,,,3.037785,1.272809,0.997839,1.931716,1.002513,0.795728,
1,tsukubaSet,FLOAT,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,32 x 14,32 x 4,128 x 1,256 x 2,64 x 2,64 x 8,32 x 4,64 x 7,32 x 4,16 x 1,32 x 4,64 x 2,16 x 1,32 x 4,32 x 3,32 x 3,32 x 5,128 x 3,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,384,288,15,0.000000,0.000011,0.000024,0.000023,0.000023,0.000021,0.000091,0.000008,0.000008,0.001085,0.000129,0.000128,0.000022,0.000000,0.001353,0.000054,0.000268,0.000200,0.000201,0.000192,0.000221,0.000000,0.000032,0.000031,0.000030,0.000036,0.001368,0.001420,0.001430,0.001430,0.093760,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.422147,1.300966,2.422147,,,2.422147,1.009710,1.931716,,,,,,,,,,,,,,,,,2.422147,1.300966,1.009710,1.931716,1.016672,0.713387,
2,venus,FLOAT,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 3,32 x 3,64 x 1,128 x 1,32 x 3,16 x 1,32 x 5,128 x 1,32 x 3,32 x 3,32 x 2,32 x 3,16 x 1,16 x 1,32 x 2,16 x 1,32 x 4,32 x 1,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,434,383,15,0.000000,0.000014,0.000034,0.000030,0.000030,0.000029,0.000123,0.000009,0.000009,0.000557,0.000179,0.000179,0.000052,0.000000,0.000940,0.000058,0.000226,0.000090,0.000079,0.000078,0.000076,0.000000,0.000063,0.000037,0.000039,0.000038,0.000953,0.001008,0.001020,0.001020,0.279480,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.626196,1.569204,3.626196,,3.626196,,1.000063,2.053309,,,,,,,,,,,,,,,,,3.626196,1.569204,1.000063,2.053309,1.100452,0.730919,
2,venus,FLOAT,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,128 x 2,16 x 1,256 x 2,64 x 7,64 x 1,16 x 1,64 x 3,256 x 1,64 x 3,32 x 2,16 x 1,32 x 4,16 x 1,32 x 6,16 x 1,16 x 1,32 x 5,32 x 10,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,434,383,15,0.000000,0.000014,0.000035,0.000031,0.000030,0.000030,0.000126,0.000009,0.000009,0.001627,0.000184,0.000184,0.000043,0.000000,0.002009,0.000059,0.000597,0.000278,0.000245,0.000249,0.000257,0.000000,0.000063,0.000039,0.000041,0.000041,0.002024,0.002082,0.002095,0.002095,0.279480,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.682548,1.565923,2.682548,,,2.682548,1.032437,2.053309,,,,,,,,,,,,,,,,,2.682548,1.565923,1.032437,2.053309,1.129940,0.663996,
3,barn1,FLOAT,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 2,16 x 1,32 x 2,32 x 4,16 x 1,16 x 1,64 x 2,256 x 1,128 x 1,128 x 1,64 x 2,32 x 3,16 x 1,128 x 2,16 x 1,16 x 1,32 x 3,32 x 3,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,432,381,15,0.000000,0.000016,0.000039,0.000045,0.000044,0.000044,0.000172,0.000009,0.000009,0.000864,0.000254,0.000253,0.000076,0.000000,0.001396,0.000057,0.000425,0.000145,0.000100,0.000097,0.000094,0.000000,0.000103,0.000046,0.000050,0.000052,0.001411,0.001470,0.001482,0.001482,0.414073,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.869639,1.544620,,,3.869639,,1.027094,2.169084,,,,,,,,,,,,,,,,,3.869639,1.544620,1.027094,2.169084,1.204431,0.534250,
3,barn1,FLOAT,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 8,32 x 3,64 x 7,32 x 4,32 x 3,16 x 1,16 x 1,256 x 1,64 x 3,128 x 1,16 x 1,32 x 3,16 x 1,64 x 4,32 x 2,256 x 2,32 x 2,256 x 2,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,432,381,15,0.000000,0.000016,0.000033,0.000038,0.000037,0.000037,0.000146,0.000009,0.000009,0.002627,0.000265,0.000264,0.000057,0.000000,0.003131,0.000059,0.001155,0.000425,0.000358,0.000339,0.000347,0.000000,0.000104,0.000050,0.000052,0.000056,0.003145,0.003201,0.003215,0.003215,0.414073,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.083039,1.530459,,,,2.083039,1.065800,2.169084,,,,,,,,,,,,,,,,,2.083039,1.530459,1.065800,2.169084,1.207465,0.631574,
4,conesQuarterSize,FLOAT,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 4,256 x 1,32 x 2,16 x 1,16 x 1,32 x 4,128 x 1,32 x 6,32 x 6,64 x 2,64 x 1,256 x 1,16 x 1,256 x 1,32 x 4,32 x 1,16 x 1,128 x 1,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,450,375,15,0.000000,0.000026,0.000112,0.000087,0.000094,0.000072,0.000367,0.000012,0.000012,0.002813,0.000477,0.000477,0.000136,0.000000,0.003834,0.000055,0.001725,0.000495,0.000212,0.000176,0.000199,0.000000,0.000218,0.000106,0.000071,0.000082,0.003847,0.003900,0.003912,0.003912,0.954248,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.251599,1.386096,,4.251599,4.251599,,1.038031,1.918105,,,,,,,,,,,,,,,,,4.251599,1.386096,1.038031,1.918105,1.739010,0.442190,
4,conesQuarterSize,FLOAT,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Set Per Kernel,64 x 4,256 x 1,32 x 2,16 x 1,16 x 1,64 x 3,64 x 1,256 x 1,64 x 3,32 x 2,256 x 1,32 x 2,16 x 1,128 x 2,32 x 3,32 x 1,32 x 1,256 x 2,YES,CUDA,NVIDIA GH200 480GB with 132 multiprocessors,12040,12040,450,375,15,0.000000,0.000026,0.000092,0.000074,0.000076,0.000058,0.000300,0.000011,0.000011,0.006480,0.000496,0.000496,0.000101,0.000000,0.007417,0.000059,0.003318,0.001287,0.000671,0.000593,0.000612,0.000000,0.000215,0.000101,0.000089,0.000092,0.007431,0.007490,0.007503,0.007503,0.954248,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.433403,1.397435,,2.433403,,2.433403,1.105560,1.918105,,,,,,,,,,,,,,,,,2.433403,1.397435,1.105560,1.918105,1.362859,0.593781,
