Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,16,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,4,AVX512,900,750,7,0.000001,0.033910,0.035902,0.007005,0.001894,0.000382,0.045118,0.000484,0.000483,0.778749,0.197657,0.197654,0.074306,0.000001,1.129396,0.000348,0.610348,0.131713,0.029254,0.005010,0.001113,0.000000,0.146282,0.036809,0.011306,0.002623,1.129429,1.129777,1.129981,1.129981,7.791411,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.202526,1.311277,,0.202526,0.202526,,1.059853,0.996461,1.102453,1.448266,,,,,,,,,,,,,,,,,,,,,0.202526,1.311277,1.059853,0.996461,1.929948,0.514897,
5,conesHalfSize,FLOAT,16,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,8,AVX512,900,750,7,0.000001,0.027768,0.035997,0.007716,0.001862,0.000259,0.045893,0.000282,0.000280,0.780647,0.189976,0.189974,0.074658,0.000001,1.125403,0.000323,0.613496,0.134355,0.027018,0.003477,0.000787,0.000000,0.141715,0.035705,0.010639,0.001992,1.125435,1.125760,1.125982,1.125982,7.791411,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205627,1.316462,,0.205627,,0.205627,1.035844,0.996461,1.093659,1.526254,,,,,,,,,,,,,,,,,,,,,0.205627,1.316462,1.035844,0.996461,1.933087,0.513996,
6,conesFullSizeCropped,FLOAT,16,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,8,AVX512,900,750,7,0.000001,0.056303,0.078536,0.015143,0.003495,0.000604,0.097805,0.000611,0.000610,1.645580,0.425006,0.425003,0.158162,0.000001,2.384022,0.000312,1.276768,0.286595,0.067218,0.012536,0.001536,0.000000,0.298059,0.085625,0.036101,0.005317,2.384057,2.384380,2.384609,2.384609,15.255250,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197124,1.224437,,0.197124,0.197124,,1.042944,1.005107,1.077223,1.346843,,,,,,,,,,,,,,,,,,,,,0.197124,1.224437,1.042944,1.005107,1.995441,0.525077,
6,conesFullSizeCropped,FLOAT,16,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,8,AVX512,900,750,7,0.000001,0.057627,0.079091,0.015241,0.003475,0.000613,0.098439,0.000641,0.000639,1.650817,0.425661,0.425658,0.158382,0.000001,2.396197,0.000325,1.279171,0.283659,0.067784,0.012873,0.001671,0.000000,0.298224,0.085885,0.036171,0.005395,2.396233,2.396558,2.396788,2.396788,15.255250,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197746,1.219934,,0.197746,,0.197746,1.047642,1.005107,1.048468,1.443129,,,,,,,,,,,,,,,,,,,,,0.197746,1.219934,1.047642,1.005107,2.012777,0.512892,
0,tsukubaSetHalfSize,DOUBLE,16,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,15,0.000000,0.000025,0.000013,0.000006,0.000005,0.000005,0.000030,0.000006,0.000006,0.000409,0.000101,0.000101,0.000023,0.000000,0.000594,0.000005,0.000234,0.000075,0.000032,0.000040,0.000026,0.000000,0.000053,0.000022,0.000013,0.000013,0.000612,0.000617,0.000626,0.000626,0.010842,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,1.149043,1.024133,1.149043,,1.149043,,0.996898,4.253641,1.142521,3.652023,,,,,,,,,,,1.149043,1.024133,0.996898,4.253641,,0.668355,
0,tsukubaSetHalfSize,DOUBLE,16,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,192,144,15,0.000000,0.000029,0.000013,0.000006,0.000005,0.000005,0.000030,0.000006,0.000006,0.002145,0.000106,0.000106,0.000302,0.000000,0.002623,0.000006,0.001429,0.000379,0.000149,0.000063,0.000031,0.000000,0.000058,0.000023,0.000013,0.000012,0.002646,0.002652,0.002662,0.002662,0.010842,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,0.759041,1.040348,0.759041,,,0.759041,0.851155,4.253641,1.759357,1.920371,,,,,,,,,,,0.759041,1.040348,0.851155,4.253641,,0.508250,
1,tsukubaSet,DOUBLE,16,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX512,384,288,15,0.000001,0.000671,0.000544,0.000083,0.000013,0.000007,0.000648,0.000016,0.000015,0.018544,0.005827,0.005826,0.002336,0.000000,0.028048,0.000046,0.017045,0.001103,0.000210,0.000080,0.000080,0.000000,0.004727,0.000825,0.000180,0.000070,0.028088,0.028135,0.028175,0.028175,0.084939,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.130900,1.436477,0.130900,,0.130900,,0.970186,1.043143,1.054336,1.205827,,,,,,,,,,,0.130900,1.436477,0.970186,1.043143,,0.264783,
1,tsukubaSet,DOUBLE,16,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,384,288,15,0.000000,0.000615,0.000480,0.000077,0.000014,0.000008,0.000587,0.000017,0.000016,0.019837,0.005823,0.005822,0.002338,0.000001,0.029256,0.000049,0.016294,0.002591,0.000669,0.000222,0.000115,0.000000,0.004851,0.000740,0.000159,0.000062,0.029300,0.029349,0.029390,0.029390,0.084939,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.201515,1.445460,0.201515,,,0.201515,1.004969,1.043143,1.184363,1.452743,,,,,,,,,,,0.201515,1.445460,1.004969,1.043143,,0.362067,
2,venus,DOUBLE,16,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,15,0.000001,0.001746,0.002120,0.000270,0.000027,0.000009,0.002427,0.000021,0.000020,0.046977,0.013582,0.013581,0.005698,0.000001,0.070548,0.000074,0.041722,0.004542,0.000425,0.000156,0.000133,0.000000,0.011197,0.001918,0.000365,0.000103,0.070589,0.070663,0.070723,0.070723,0.289046,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.085019,1.505131,0.085019,,0.085019,,1.000108,1.028022,1.106902,1.191065,,,,,,,,,,,0.085019,1.505131,1.000108,1.028022,,0.398591,
2,venus,DOUBLE,16,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,16,AVX512,434,383,15,0.000000,0.001751,0.002137,0.000273,0.000024,0.000008,0.002451,0.000021,0.000021,0.049059,0.013651,0.013650,0.005643,0.000001,0.072532,0.000074,0.042174,0.005171,0.001016,0.000322,0.000183,0.000000,0.011260,0.001893,0.000369,0.000103,0.072571,0.072646,0.072704,0.072704,0.289046,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.129511,1.495817,0.129511,,,0.129511,1.004220,1.028022,1.133758,1.262990,,,,,,,,,,,0.129511,1.495817,1.004220,1.028022,,0.426336,
3,barn1,DOUBLE,16,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX512,432,381,15,0.000001,0.002694,0.003798,0.000544,0.000075,0.000012,0.004430,0.000034,0.000034,0.075108,0.021521,0.021520,0.008344,0.000001,0.112129,0.000068,0.063192,0.010363,0.001013,0.000263,0.000212,0.000000,0.017048,0.003566,0.000738,0.000161,0.112169,0.112242,0.112297,0.112297,0.493214,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,0.108968,1.299687,,,0.108968,,1.010127,1.030573,1.130580,1.225121,,,,,,,,,,,0.108968,1.299687,1.010127,1.030573,,0.439030,
