Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,900,750,7,0.000000,0.004087,0.008170,0.001259,0.000299,0.000161,0.009877,0.000266,0.000265,0.160722,0.039284,0.039283,0.014379,0.000001,0.228562,0.000104,0.125870,0.030035,0.003272,0.000970,0.000520,0.000000,0.029378,0.006877,0.002182,0.000809,0.228599,0.228703,0.228980,0.228980,15.152073,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999438,0.674277,,0.999438,0.999438,,1.025254,1.016077,1.373098,,,,,,,,,,,,,,,,,,,0.999438,0.674277,1.025254,1.016077,1.956319,0.495536,
5,conesHalfSize,FLOAT,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,900,750,7,0.000000,0.004104,0.008060,0.001196,0.000251,0.000191,0.009723,0.000311,0.000310,0.164591,0.039272,0.039270,0.014391,0.000001,0.232259,0.000107,0.127219,0.031029,0.004729,0.001111,0.000536,0.000000,0.029267,0.006670,0.002336,0.000900,0.232298,0.232406,0.232661,0.232661,15.152073,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995147,0.676944,,0.995147,,0.995147,1.021989,1.016077,1.369894,,,,,,,,,,,,,,,,,,,0.995147,0.676944,1.021989,1.016077,1.954069,0.507573,
6,conesFullSizeCropped,FLOAT,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.009790,0.016488,0.003224,0.000736,0.000331,0.020756,0.000521,0.000520,0.343453,0.082504,0.082501,0.028505,0.000001,0.485695,0.000127,0.261816,0.065515,0.011975,0.002963,0.001181,0.000000,0.060876,0.016149,0.004146,0.001449,0.485744,0.485886,0.486191,0.486191,25.380313,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.966831,0.735968,,0.966831,0.966831,,1.007607,0.994505,1.346437,,,,,,,,,,,,,,,,,,,0.966831,0.735968,1.007607,0.994505,1.861050,0.513511,
6,conesFullSizeCropped,FLOAT,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,900,750,7,0.000000,0.009571,0.016083,0.003323,0.000764,0.000350,0.020540,0.000453,0.000452,0.337952,0.086645,0.086643,0.028021,0.000001,0.483092,0.000106,0.259365,0.064296,0.010901,0.002346,0.001094,0.000000,0.062931,0.016338,0.004833,0.002529,0.483132,0.483239,0.483519,0.483519,25.380313,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980220,0.733261,,0.980220,,0.980220,1.005753,0.994505,1.375370,,,,,,,,,,,,,,,,,,,0.980220,0.733261,1.005753,0.994505,1.831790,0.483337,
0,tsukubaSetHalfSize,DOUBLE,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,AVX256,192,144,15,0.000000,0.000018,0.000018,0.000014,0.000014,0.000013,0.000060,0.000019,0.000019,0.000480,0.000120,0.000119,0.000036,0.000000,0.000736,0.000012,0.000218,0.000099,0.000057,0.000044,0.000056,0.000000,0.000042,0.000023,0.000024,0.000027,0.000756,0.000769,0.000777,0.000777,0.012760,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,0.924784,0.870217,0.924784,,0.924784,,2.325435,1.825654,1.952171,,,,,,,,,,0.924784,0.870217,2.325435,1.825654,,0.780271,
0,tsukubaSetHalfSize,DOUBLE,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,192,144,15,0.000000,0.000025,0.000029,0.000023,0.000022,0.000023,0.000098,0.000029,0.000029,0.000981,0.000183,0.000182,0.000048,0.000000,0.001372,0.000019,0.000482,0.000230,0.000106,0.000085,0.000082,0.000000,0.000063,0.000040,0.000032,0.000046,0.001389,0.001411,0.001419,0.001419,0.012760,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.423350,0.883994,1.423350,,,1.423350,1.667659,1.825654,1.435996,,,,,,,,,,1.423350,0.883994,1.667659,1.825654,,0.714230,
1,tsukubaSet,DOUBLE,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,384,288,15,0.000000,0.000088,0.000101,0.000037,0.000028,0.000029,0.000198,0.000045,0.000044,0.002446,0.001040,0.001039,0.000212,0.000000,0.004061,0.000024,0.001494,0.000442,0.000249,0.000128,0.000090,0.000000,0.000728,0.000177,0.000074,0.000057,0.004077,0.004101,0.004141,0.004141,0.125665,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,0.890724,0.970939,0.890724,,0.890724,,1.146485,1.304806,1.706931,,,,,,,,,,0.890724,0.970939,1.146485,1.304806,,0.622801,
1,tsukubaSet,DOUBLE,96,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,72,AVX256,384,288,15,0.000000,0.000095,0.000093,0.000044,0.000041,0.000042,0.000220,0.000060,0.000060,0.003822,0.000846,0.000845,0.000239,0.000000,0.005290,0.000035,0.002297,0.000763,0.000388,0.000216,0.000158,0.000000,0.000521,0.000159,0.000091,0.000081,0.005312,0.005347,0.005403,0.005403,0.125665,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.096243,0.977011,1.096243,,,1.096243,1.031923,1.304806,1.653476,,,,,,,,,,1.096243,0.977011,1.031923,1.304806,,0.648697,
2,venus,DOUBLE,96,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,434,383,15,0.000000,0.000171,0.000125,0.000037,0.000028,0.000031,0.000227,0.000047,0.000047,0.004352,0.000971,0.000970,0.000350,0.000000,0.006048,0.000036,0.002795,0.000844,0.000369,0.000218,0.000129,0.000000,0.000492,0.000305,0.000088,0.000081,0.006079,0.006127,0.006186,0.006186,0.524520,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,0.972064,0.829430,0.972064,,0.972064,,1.358901,1.132667,2.153881,,,,,,,,,,0.972064,0.829430,1.358901,1.132667,,0.602113,
2,venus,DOUBLE,96,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,434,383,15,0.000000,0.000149,0.000152,0.000038,0.000027,0.000031,0.000251,0.000050,0.000050,0.005131,0.000933,0.000932,0.000373,0.000000,0.006878,0.000037,0.003387,0.000951,0.000406,0.000226,0.000139,0.000000,0.000468,0.000294,0.000088,0.000082,0.006910,0.006948,0.007006,0.007006,0.524520,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.343966,0.824297,1.343966,,,1.343966,1.256736,1.132667,2.244192,,,,,,,,,,1.343966,0.824297,1.256736,1.132667,,0.708308,
