Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
5,conesHalfSize,FLOAT,16,8,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,900,750,0.000001,0.002081,0.003486,0.000531,0.000127,0.000117,YES,YES,YES,YES,YES,0.004259,0.000265,0.000265,0.056632,0.015405,0.015403,YES,0.005102,0.000001,0.083888,0.000082,0.046128,0.007475,0.002041,0.000647,0.000414,YES,YES,YES,YES,YES,0.000000,0.012105,0.002104,0.000812,0.000465,YES,YES,YES,YES,YES,0.083936,0.084019,0.084234,0.084234,9.584549,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.716853,1.065955,No Data,1.006496,1.029522,1.000000,2.195310,0.491975,1.758600,2.716853,1.065955,1.006496,1.006747,
5,conesHalfSize,FLOAT,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.002157,0.003559,0.000533,0.000122,0.000113,YES,YES,YES,YES,YES,0.004321,0.000258,0.000257,0.056585,0.016210,0.016208,YES,0.004865,0.000001,0.084468,0.000084,0.045855,0.007484,0.002002,0.000815,0.000505,YES,YES,YES,YES,YES,0.000000,0.012828,0.002076,0.000882,0.000423,YES,YES,YES,YES,YES,0.084523,0.084608,0.084802,0.084802,9.582365,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.730261,1.070414,No Data,1.005160,No Data,1.022623,2.269374,0.491624,1.687786,2.730261,1.070414,1.005160,No Data,
6,conesFullSizeCropped,FLOAT,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.004177,0.007060,0.001535,0.000319,0.000238,YES,YES,YES,YES,YES,0.009147,0.000596,0.000595,0.120995,0.033312,0.033309,YES,0.010271,0.000001,0.178493,0.000084,0.093441,0.020784,0.004371,0.001517,0.000875,YES,YES,YES,YES,YES,0.000000,0.025326,0.005457,0.001744,0.000740,YES,YES,YES,YES,YES,0.178546,0.178628,0.178839,0.178839,18.866268,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.628419,0.990079,No Data,0.998390,0.994809,1.033333,2.052461,0.506683,1.844430,2.628419,0.990079,0.998390,0.994809,
6,conesFullSizeCropped,FLOAT,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,900,750,0.000001,0.004046,0.006626,0.001537,0.000327,0.000225,YES,YES,YES,YES,YES,0.008716,0.000524,0.000523,0.120732,0.033170,0.033168,YES,0.010360,0.000001,0.177566,0.000083,0.093307,0.020504,0.004430,0.001530,0.000915,YES,YES,YES,YES,YES,0.000000,0.025100,0.005505,0.001801,0.000716,YES,YES,YES,YES,YES,0.177622,0.177705,0.177911,0.177911,18.869734,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.664005,0.986257,No Data,1.000859,No Data,1.015700,2.113329,0.504009,1.764233,2.664005,0.986257,1.000859,No Data,
0,tsukubaSetHalfSize,DOUBLE,64,16,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,24,AVX512,192,144,0.000000,0.000018,0.000020,0.000016,0.000014,0.000013,YES,YES,YES,YES,YES,0.000063,0.000019,0.000019,0.000456,0.000138,0.000138,YES,0.000033,0.000000,0.000727,0.000014,0.000182,0.000099,0.000066,0.000059,0.000047,YES,YES,YES,YES,YES,0.000000,0.000047,0.000034,0.000026,0.000029,YES,YES,YES,YES,YES,0.000739,0.000753,0.000759,0.000759,0.011702,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.749027,No Data,0.947786,0.948900,1.908485,2.024294,
0,tsukubaSetHalfSize,DOUBLE,64,16,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,192,144,0.000000,0.000021,0.000030,0.000026,0.000024,0.000023,YES,YES,YES,YES,YES,0.000102,0.000023,0.000023,0.001111,0.000186,0.000186,YES,0.000055,0.000000,0.001494,0.000023,0.000550,0.000265,0.000141,0.000091,0.000074,YES,YES,YES,YES,YES,0.000000,0.000061,0.000039,0.000033,0.000050,YES,YES,YES,YES,YES,0.001508,0.001531,0.001536,0.001536,0.014396,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.722415,No Data,1.315608,0.783517,1.241162,No Data,
1,tsukubaSet,DOUBLE,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,384,288,0.000000,0.000056,0.000044,0.000032,0.000028,0.000029,YES,YES,YES,YES,YES,0.000133,0.000030,0.000030,0.001349,0.000572,0.000572,YES,0.000088,0.000000,0.002230,0.000025,0.000686,0.000281,0.000176,0.000103,0.000104,YES,YES,YES,YES,YES,0.000000,0.000326,0.000129,0.000056,0.000060,YES,YES,YES,YES,YES,0.002243,0.002268,0.002283,0.002283,0.074492,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.695384,No Data,1.615348,1.637939,1.185858,1.704565,
1,tsukubaSet,DOUBLE,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,72,AVX512,384,288,0.000000,0.000062,0.000051,0.000038,0.000037,0.000039,YES,YES,YES,YES,YES,0.000166,0.000046,0.000045,0.002846,0.000615,0.000615,YES,0.000100,0.000000,0.003825,0.000034,0.001600,0.000639,0.000278,0.000179,0.000149,YES,YES,YES,YES,YES,0.000000,0.000347,0.000133,0.000060,0.000075,YES,YES,YES,YES,YES,0.003840,0.003874,0.003892,0.003892,0.073423,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.646787,No Data,1.521816,1.672176,1.026330,No Data,
2,venus,DOUBLE,16,8,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,434,383,0.000000,0.000144,0.000080,0.000053,0.000052,0.000055,YES,YES,YES,YES,YES,0.000238,0.000063,0.000063,0.002848,0.000635,0.000635,YES,0.000163,0.000000,0.004100,0.000044,0.001481,0.000651,0.000333,0.000218,0.000178,YES,YES,YES,YES,YES,0.000000,0.000314,0.000130,0.000098,0.000095,YES,YES,YES,YES,YES,0.004115,0.004160,0.004184,0.004184,0.311361,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.653087,No Data,1.437092,1.397261,0.998107,1.269637,
2,venus,DOUBLE,64,16,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,434,383,0.000000,0.000138,0.000086,0.000059,0.000056,0.000058,YES,YES,YES,YES,YES,0.000260,0.000070,0.000070,0.003934,0.000658,0.000658,YES,0.000159,0.000000,0.005221,0.000047,0.002148,0.000868,0.000419,0.000272,0.000247,YES,YES,YES,YES,YES,0.000000,0.000301,0.000140,0.000109,0.000099,YES,YES,YES,YES,YES,0.005236,0.005284,0.005312,0.005312,0.311792,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.620859,No Data,1.772560,1.386692,1.001270,No Data,
3,barn1,DOUBLE,16,8,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,432,381,0.000000,0.000239,0.000147,0.000077,0.000066,0.000061,YES,YES,YES,YES,YES,0.000356,0.000099,0.000099,0.003961,0.001167,0.001166,YES,0.000188,0.000000,0.005960,0.000045,0.002108,0.000921,0.000460,0.000261,0.000198,YES,YES,YES,YES,YES,0.000000,0.000585,0.000236,0.000189,0.000145,YES,YES,YES,YES,YES,0.005976,0.006022,0.006052,0.006052,0.523207,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.639091,No Data,2.021985,1.225183,1.012580,1.245417,
3,barn1,DOUBLE,64,16,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,432,381,0.000000,0.000255,0.000166,0.000088,0.000075,0.000065,YES,YES,YES,YES,YES,0.000394,0.000107,0.000107,0.005130,0.001340,0.001340,YES,0.000196,0.000000,0.007442,0.000048,0.002818,0.001120,0.000534,0.000329,0.000332,YES,YES,YES,YES,YES,0.000000,0.000624,0.000269,0.000239,0.000215,YES,YES,YES,YES,YES,0.007460,0.007507,0.007537,0.007537,0.523491,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.562529,No Data,2.108129,1.232063,1.000802,No Data,
4,conesQuarterSize,DOUBLE,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,450,375,0.000000,0.000484,0.000226,0.000106,0.000081,0.000073,YES,YES,YES,YES,YES,0.000486,0.000132,0.000132,0.009954,0.003372,0.003372,YES,0.000566,0.000000,0.015071,0.000054,0.006808,0.001717,0.000816,0.000351,0.000255,YES,YES,YES,YES,YES,0.000000,0.002261,0.000685,0.000245,0.000179,YES,YES,YES,YES,YES,0.015118,0.015181,0.015241,0.015241,1.137925,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.572865,No Data,3.200680,1.153793,1.066820,1.205673,
4,conesQuarterSize,DOUBLE,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX256,450,375,0.000000,0.000626,0.000238,0.000115,0.000072,0.000072,YES,YES,YES,YES,YES,0.000512,0.000127,0.000127,0.012225,0.004094,0.004094,YES,0.000645,0.000000,0.018211,0.000054,0.008659,0.002038,0.000896,0.000400,0.000284,YES,YES,YES,YES,YES,0.000000,0.002991,0.000677,0.000264,0.000153,YES,YES,YES,YES,YES,0.018265,0.018319,0.018376,0.018376,1.137961,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.514959,No Data,2.732595,1.146990,0.892244,No Data,
