Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,176,64,16,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.001521,0.001714,0.000359,0.000122,0.000161,0.002361,0.000356,0.000355,0.039467,0.010847,0.010846,0.002757,0.000000,0.058293,0.000105,0.031104,0.005417,0.001642,0.000724,0.000485,0.000000,0.007666,0.001972,0.000849,0.000368,0.058324,0.058429,0.058615,0.058615,8.635828,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.904314,1.183060,,3.904314,3.904314,,1.026000,0.973804,1.002374,2.617193,,,,,,,,,,,,,,,,,,,,,3.904314,1.183060,1.026000,0.973804,1.875975,0.523534,
5,conesHalfSize,FLOAT,176,64,16,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.001485,0.001594,0.000327,0.000121,0.000151,0.002211,0.000336,0.000336,0.039367,0.010462,0.010461,0.002658,0.000001,0.056742,0.000113,0.030936,0.005383,0.001694,0.000759,0.000514,0.000000,0.007324,0.001950,0.000844,0.000342,0.056773,0.056886,0.057079,0.057079,8.635828,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056313,1.187738,,4.056313,,4.056313,0.976828,0.973804,1.068106,2.827998,,,,,,,,,,,,,,,,,,,,,4.056313,1.187738,0.976828,0.973804,1.813324,0.495796,
6,conesFullSizeCropped,FLOAT,176,64,16,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.003301,0.004933,0.000795,0.000221,0.000285,0.006205,0.000672,0.000672,0.090630,0.026688,0.026686,0.007871,0.000001,0.136004,0.000117,0.075581,0.010176,0.003047,0.001273,0.000793,0.000000,0.020410,0.004041,0.001684,0.000634,0.136033,0.136158,0.136335,0.136335,17.127144,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.447862,1.090614,,3.447862,3.447862,,0.988017,1.005732,1.063173,2.263104,,,,,,,,,,,,,,,,,,,,,3.447862,1.090614,0.988017,1.005732,1.795745,0.452259,
6,conesFullSizeCropped,FLOAT,176,64,16,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX512,900,750,7,0.000000,0.003469,0.005029,0.000806,0.000224,0.000281,0.006321,0.000875,0.000874,0.091204,0.027065,0.027063,0.007831,0.000001,0.136770,0.000118,0.075275,0.010994,0.003189,0.001306,0.000814,0.000000,0.020757,0.004102,0.001688,0.000645,0.136803,0.136918,0.137116,0.137116,17.127144,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.456588,1.086603,,3.456588,,3.456588,0.912793,1.005732,1.067253,2.320606,,,,,,,,,,,,,,,,,,,,,3.456588,1.086603,0.912793,1.005732,1.768224,0.466524,
0,tsukubaSetHalfSize,DOUBLE,176,64,16,YES,sockets,true,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,22,AVX512,192,144,15,0.000000,0.000033,0.000020,0.000015,0.000013,0.000013,0.000060,0.000017,0.000017,0.000412,0.000127,0.000126,0.000031,0.000000,0.000686,0.000012,0.000176,0.000087,0.000052,0.000052,0.000045,0.000000,0.000053,0.000024,0.000024,0.000025,0.000697,0.000710,0.000715,0.000715,0.010654,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,1.005896,1.042257,1.005896,,1.005896,,2.230867,1.943382,1.086313,1.766256,,,,,,,,,,,1.005896,1.042257,2.230867,1.943382,,0.917834,
0,tsukubaSetHalfSize,DOUBLE,176,64,16,YES,sockets,true,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,44,AVX512,192,144,15,0.000000,0.000034,0.000034,0.000027,0.000026,0.000024,0.000111,0.000023,0.000023,0.000935,0.000187,0.000187,0.000049,0.000000,0.001345,0.000025,0.000441,0.000190,0.000109,0.000104,0.000087,0.000000,0.000060,0.000047,0.000039,0.000041,0.001357,0.001383,0.001389,0.001389,0.010654,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,1.454403,1.058759,1.454403,,,1.454403,1.280893,1.943382,1.058451,1.299719,,,,,,,,,,,1.454403,1.058759,1.280893,1.943382,,0.809854,
1,tsukubaSet,DOUBLE,176,64,16,YES,sockets,true,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,22,AVX512,384,288,15,0.000000,0.000084,0.000062,0.000030,0.000018,0.000017,0.000128,0.000019,0.000019,0.001716,0.000705,0.000704,0.000113,0.000000,0.002766,0.000016,0.001073,0.000347,0.000138,0.000075,0.000079,0.000000,0.000480,0.000130,0.000046,0.000046,0.002779,0.002793,0.002812,0.002812,0.087734,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,1.311496,1.390718,1.311496,,1.311496,,1.074855,1.639250,1.071420,1.323693,,,,,,,,,,,1.311496,1.390718,1.074855,1.433096,,0.579851,
1,tsukubaSet,DOUBLE,176,16,8,YES,sockets,true,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,384,288,15,0.000000,0.000124,0.000106,0.000059,0.000053,0.000055,0.000274,0.000055,0.000055,0.002721,0.000648,0.000648,0.000117,0.000000,0.003944,0.000050,0.001491,0.000602,0.000282,0.000195,0.000159,0.000000,0.000308,0.000160,0.000088,0.000086,0.003958,0.004009,0.004030,0.004030,0.087734,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,1.469608,1.399414,1.469608,,,1.469608,1.057628,1.337566,1.000000,1.210328,,,,,,,,,,,1.469608,1.399414,1.057628,1.433096,,0.660213,
2,venus,DOUBLE,176,16,8,YES,sockets,true,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,44,AVX256,434,383,15,0.000000,0.000207,0.000096,0.000051,0.000034,0.000032,0.000216,0.000034,0.000034,0.003580,0.000693,0.000692,0.000165,0.000000,0.004920,0.000029,0.002229,0.000793,0.000301,0.000153,0.000112,0.000000,0.000470,0.000106,0.000061,0.000055,0.004933,0.004964,0.004992,0.004992,0.306251,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,1.204361,1.420575,1.204361,,1.204361,,1.022270,1.008240,1.000000,1.299033,,,,,,,,,,,1.204361,1.420575,1.022270,1.008240,,0.620481,
2,venus,DOUBLE,176,16,8,YES,sockets,true,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,88,AVX256,434,383,15,0.000000,0.000246,0.000114,0.000070,0.000060,0.000059,0.000305,0.000060,0.000059,0.003335,0.000851,0.000850,0.000149,0.000000,0.004939,0.000054,0.001793,0.000729,0.000365,0.000252,0.000192,0.000000,0.000525,0.000130,0.000092,0.000105,0.004954,0.005003,0.005034,0.005034,0.306251,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,1.870633,1.411785,1.870633,,,1.870633,1.068986,1.008240,1.000000,1.495738,,,,,,,,,,,1.870633,1.411785,1.068986,1.008240,,0.677318,
