Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.001535,0.002399,0.000429,0.000101,0.000060,0.002988,0.000081,0.000080,0.071598,0.013448,0.013446,0.005028,0.000001,0.094463,0.000302,0.055057,0.012896,0.002633,0.000643,0.000344,0.000000,0.010019,0.002454,0.000780,0.000191,0.094532,0.094830,0.094924,0.094924,8.250029,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.410899,1.238383,,2.410899,2.410899,,1.012660,1.055035,1.575171,,,,,,,,,,,,,,,,,,,2.410899,1.238383,1.012660,1.055035,1.312487,0.523525,
5,conesHalfSize,FLOAT,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.001604,0.002398,0.000417,0.000099,0.000058,0.002998,0.000083,0.000082,0.077002,0.013282,0.013280,0.004900,0.000001,0.099719,0.000299,0.059266,0.013808,0.002759,0.000710,0.000394,0.000000,0.009866,0.002483,0.000788,0.000180,0.099761,0.100051,0.100148,0.100148,8.250029,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.311907,1.243280,,2.311907,,2.311907,1.002969,1.055035,1.534331,,,,,,,,,,,,,,,,,,,2.311907,1.243280,1.002969,1.055035,1.296503,0.527427,
6,conesFullSizeCropped,FLOAT,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.003748,0.004850,0.001196,0.000235,0.000095,0.006320,0.000138,0.000137,0.153471,0.027502,0.027500,0.010481,0.000001,0.201665,0.000299,0.115913,0.028264,0.007236,0.001323,0.000742,0.000000,0.020275,0.005518,0.001312,0.000441,0.201706,0.202001,0.202098,0.202098,15.884877,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.325922,1.175905,,2.325922,2.325922,,0.999479,1.010295,1.520934,,,,,,,,,,,,,,,,,,,2.325922,1.175905,0.999479,1.010295,1.298374,0.520506,
6,conesFullSizeCropped,FLOAT,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,900,750,7,0.000001,0.003773,0.004760,0.001119,0.000241,0.000095,0.006245,0.000142,0.000141,0.155742,0.027633,0.027631,0.010146,0.000001,0.203698,0.000298,0.118040,0.029263,0.006267,0.001385,0.000734,0.000000,0.020314,0.005498,0.001371,0.000453,0.203740,0.204069,0.204179,0.204179,15.884877,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.321277,1.171580,,2.321277,,2.321277,1.016922,1.010295,1.495535,,,,,,,,,,,,,,,,,,,2.321277,1.171580,1.016922,1.010295,1.258926,0.518752,
0,tsukubaSetHalfSize,DOUBLE,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,NEON,192,144,15,0.000000,0.000012,0.000015,0.000013,0.000013,0.000014,0.000055,0.000007,0.000007,0.000378,0.000080,0.000080,0.000027,0.000000,0.000560,0.000013,0.000160,0.000081,0.000050,0.000044,0.000044,0.000000,0.000029,0.000019,0.000017,0.000014,0.000577,0.000590,0.000593,0.000593,0.014333,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.211799,0.774721,1.211799,,1.211799,,1.447656,1.657952,1.326382,,,,,,,,,,1.211799,0.774721,1.447656,1.657952,,0.677869,
0,tsukubaSetHalfSize,DOUBLE,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,72,NEON,192,144,15,0.000000,0.000014,0.000020,0.000020,0.000019,0.000019,0.000079,0.000010,0.000010,0.000701,0.000104,0.000103,0.000034,0.000000,0.000945,0.000020,0.000330,0.000131,0.000099,0.000073,0.000064,0.000000,0.000031,0.000025,0.000026,0.000020,0.000960,0.000980,0.000984,0.000984,0.014333,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,2.053756,0.786987,2.053756,,,2.053756,1.148451,1.657952,1.166441,,,,,,,,,,2.053756,0.786987,1.148451,1.657952,,0.694782,
1,tsukubaSet,DOUBLE,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000044,0.000039,0.000027,0.000027,0.000026,0.000122,0.000020,0.000020,0.001353,0.000288,0.000288,0.000072,0.000000,0.001900,0.000032,0.000728,0.000288,0.000136,0.000103,0.000087,0.000000,0.000132,0.000067,0.000042,0.000036,0.001918,0.001952,0.001969,0.001969,0.130668,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.872913,0.933766,1.872913,,1.872913,,0.983189,1.639064,1.666226,,,,,,,,,,1.872913,0.933766,0.983189,1.639064,,0.653017,
1,tsukubaSet,DOUBLE,96,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,384,288,15,0.000000,0.000044,0.000040,0.000028,0.000026,0.000027,0.000121,0.000022,0.000021,0.002616,0.000277,0.000276,0.000078,0.000000,0.003159,0.000032,0.001570,0.000579,0.000215,0.000142,0.000106,0.000000,0.000134,0.000063,0.000043,0.000037,0.003178,0.003211,0.003228,0.003228,0.130668,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.834979,0.939605,1.834979,,,1.834979,0.995813,1.639064,1.411195,,,,,,,,,,1.834979,0.939605,0.995813,1.639064,,0.611822,
2,venus,DOUBLE,96,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000066,0.000060,0.000030,0.000029,0.000031,0.000150,0.000023,0.000023,0.003649,0.000430,0.000429,0.000226,0.000000,0.004547,0.000029,0.002457,0.000666,0.000238,0.000160,0.000116,0.000000,0.000249,0.000079,0.000056,0.000040,0.004582,0.004612,0.004635,0.004635,0.338740,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.297315,1.284325,1.297315,,1.297315,,1.013764,1.137740,1.328586,,,,,,,,,,1.297315,1.284325,1.013764,1.137740,,0.545784,
2,venus,DOUBLE,96,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,NEON,434,383,15,0.000000,0.000069,0.000061,0.000030,0.000029,0.000028,0.000147,0.000025,0.000024,0.004254,0.000436,0.000435,0.000228,0.000000,0.005184,0.000030,0.002910,0.000765,0.000265,0.000178,0.000123,0.000000,0.000254,0.000081,0.000058,0.000042,0.005218,0.005248,0.005273,0.005273,0.338740,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.785658,1.276378,1.785658,,,1.785658,0.994171,1.137740,1.433779,,,,,,,,,,1.785658,1.276378,0.994171,1.137740,,0.536747,
