Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000001,0.000221,0.000291,0.000055,0.000024,0.000016,0.000388,0.000018,0.000017,0.012712,0.001863,0.001862,0.000806,0.000001,0.016012,0.000021,0.009729,0.001968,0.000676,0.000222,0.000120,0.000000,0.001461,0.000260,0.000095,0.000046,0.016058,0.016079,0.016099,0.016099,0.646826,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.760114,0.991030,,,0.760114,,0.998037,1.053225,1.262576,,,,,,,,,,0.760114,0.991030,0.998037,1.053225,,0.425932,
3,barn1,DOUBLE,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000217,0.000293,0.000054,0.000023,0.000016,0.000387,0.000018,0.000017,0.013601,0.001839,0.001838,0.000807,0.000000,0.016873,0.000021,0.010340,0.002133,0.000740,0.000239,0.000130,0.000000,0.001438,0.000258,0.000093,0.000045,0.016915,0.016936,0.016955,0.016955,0.646826,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.937112,0.997137,,,,0.937112,0.999662,1.053225,1.307600,,,,,,,,,,0.937112,0.997137,0.999662,1.053225,,0.430298,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000620,0.000862,0.000154,0.000039,0.000021,0.001074,0.000031,0.000030,0.030508,0.004778,0.004777,0.001939,0.000001,0.038940,0.000020,0.023456,0.004664,0.001710,0.000449,0.000215,0.000000,0.003708,0.000810,0.000181,0.000075,0.038985,0.039006,0.039026,0.039026,1.618020,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.249992,0.811442,,1.249992,1.249992,,0.999035,1.027542,1.112559,,,,,,,,,,1.249992,0.811442,0.999035,1.027542,,0.474073,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000618,0.000854,0.000148,0.000039,0.000021,0.001064,0.000031,0.000031,0.031559,0.004764,0.004762,0.001946,0.000001,0.040018,0.000019,0.024070,0.004929,0.001823,0.000461,0.000228,0.000000,0.003675,0.000823,0.000181,0.000078,0.040061,0.040080,0.040101,0.040101,1.618020,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.252191,0.806683,,1.252191,,1.252191,0.997802,1.027542,1.135339,,,,,,,,,,1.252191,0.806683,0.997802,1.027542,,0.475055,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.005889,0.007085,0.001559,0.000207,0.000086,0.008932,0.000105,0.000104,0.264749,0.041602,0.041600,0.014211,0.000002,0.335720,0.000171,0.198110,0.050173,0.011767,0.003790,0.000951,0.000000,0.031088,0.007839,0.002216,0.000476,0.335772,0.335955,0.336046,0.336046,11.334405,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.351385,0.867701,,1.351385,1.351385,,0.998351,1.045453,1.364326,,,,,,,,,,1.351385,0.867701,0.998351,1.045453,,0.494574,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.005886,0.007064,0.001576,0.000225,0.000074,0.008921,0.000104,0.000103,0.280048,0.041788,0.041786,0.014087,0.000001,0.351010,0.000170,0.209385,0.052995,0.012490,0.004057,0.001117,0.000000,0.031226,0.007832,0.002246,0.000481,0.351069,0.351238,0.351321,0.351321,11.334405,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.303849,0.863725,,1.303849,,1.303849,1.001093,1.045453,1.045971,,,,,,,,,,1.303849,0.863725,1.001093,1.045453,,0.507034,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.012376,0.014524,0.003594,0.000794,0.000149,0.019053,0.000218,0.000217,0.563711,0.090008,0.090006,0.029227,0.000001,0.714579,0.000166,0.423074,0.103416,0.026368,0.008731,0.001970,0.000000,0.067988,0.016055,0.004745,0.001284,0.714633,0.714795,0.714877,0.714877,21.286973,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.299592,0.869598,,1.299592,1.299592,,1.000692,1.024043,1.078919,,,,,,,,,,1.299592,0.869598,1.000692,1.024043,,0.487755,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.012445,0.014552,0.003592,0.000806,0.000147,0.019066,0.000219,0.000218,0.581216,0.089609,0.089606,0.029011,0.000002,0.731745,0.000160,0.435209,0.107567,0.027261,0.009038,0.002023,0.000000,0.067631,0.016083,0.004747,0.001242,0.731799,0.731971,0.732065,0.732065,21.286973,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.281294,0.877119,,1.281294,,1.281294,0.999179,1.024043,1.083033,,,,,,,,,,1.281294,0.877119,0.999179,1.024043,,0.491150,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,32,NEON,192,144,15,0.000000,0.000010,0.000010,0.000008,0.000007,0.000008,0.000033,0.000004,0.000004,0.000303,0.000063,0.000063,0.000018,0.000000,0.000431,0.000007,0.000159,0.000063,0.000031,0.000025,0.000024,0.000000,0.000028,0.000013,0.000012,0.000009,0.000450,0.000457,0.000461,0.000461,0.016112,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.545434,0.630859,1.545434,,1.545434,,1.163472,1.569374,1.527167,1.545434,0.630859,1.163472,1.569374,0.917118,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,NEON,192,144,15,0.000000,0.000009,0.000012,0.000011,0.000010,0.000012,0.000045,0.000006,0.000006,0.000544,0.000068,0.000068,0.000021,0.000000,0.000695,0.000010,0.000287,0.000120,0.000055,0.000043,0.000038,0.000000,0.000023,0.000018,0.000014,0.000012,0.000710,0.000720,0.000723,0.000723,0.016112,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.707800,0.640548,1.707800,,,1.707800,1.103074,1.569374,1.780734,1.707800,0.640548,1.103074,1.569374,0.991124,,
1,tsukubaSet,HALF,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000035,0.000026,0.000017,0.000015,0.000014,0.000073,0.000010,0.000010,0.001158,0.000246,0.000246,0.000046,0.000000,0.001568,0.000014,0.000714,0.000232,0.000104,0.000057,0.000046,0.000000,0.000140,0.000049,0.000035,0.000021,0.001586,0.001600,0.001613,0.001613,0.154581,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.286426,0.810339,1.286426,,1.286426,,1.004627,1.879185,2.938128,1.286426,0.810339,1.004627,1.879185,0.946335,,
1,tsukubaSet,HALF,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000036,0.000025,0.000016,0.000015,0.000014,0.000071,0.000010,0.000010,0.002576,0.000247,0.000247,0.000046,0.000000,0.002986,0.000013,0.001693,0.000533,0.000205,0.000082,0.000060,0.000000,0.000141,0.000047,0.000035,0.000021,0.003004,0.003018,0.003031,0.003031,0.154581,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.947811,0.802466,0.947811,,,0.947811,1.001116,1.879185,2.402383,0.947811,0.802466,1.001116,1.879185,0.980989,,
2,venus,HALF,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000060,0.000037,0.000020,0.000016,0.000015,0.000089,0.000011,0.000011,0.003540,0.000264,0.000263,0.000069,0.000000,0.004033,0.000016,0.002472,0.000647,0.000251,0.000096,0.000070,0.000000,0.000123,0.000059,0.000046,0.000036,0.004052,0.004068,0.004088,0.004088,0.428370,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.863084,1.027526,0.863084,,0.863084,,1.001625,1.106839,2.491858,0.863084,1.027526,1.001625,1.106839,1.038810,,
2,venus,HALF,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000060,0.000036,0.000020,0.000016,0.000015,0.000087,0.000011,0.000011,0.003980,0.000265,0.000264,0.000067,0.000000,0.004471,0.000015,0.002791,0.000726,0.000283,0.000105,0.000075,0.000000,0.000123,0.000060,0.000046,0.000033,0.004490,0.004505,0.004525,0.004525,0.428370,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.900429,1.027473,0.900429,,,0.900429,1.001381,1.106839,2.767303,0.900429,1.027473,1.001381,1.106839,1.042072,,
3,barn1,HALF,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000084,0.000053,0.000024,0.000019,0.000016,0.000112,0.000012,0.000012,0.005307,0.000436,0.000436,0.000097,0.000000,0.006049,0.000018,0.003753,0.000969,0.000364,0.000126,0.000087,0.000000,0.000227,0.000090,0.000068,0.000050,0.006081,0.006099,0.006119,0.006119,0.646826,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.674512,0.995558,,,0.674512,,1.001960,1.076586,2.446742,0.674512,0.995558,1.001960,1.076586,1.120533,,
3,barn1,HALF,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000085,0.000051,0.000023,0.000019,0.000016,0.000109,0.000012,0.000012,0.005767,0.000446,0.000446,0.000093,0.000000,0.006511,0.000017,0.004080,0.001053,0.000400,0.000135,0.000092,0.000000,0.000232,0.000090,0.000071,0.000052,0.006543,0.006560,0.006588,0.006588,0.646826,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.828626,0.996990,,,,0.828626,0.997716,1.076586,2.572524,0.828626,0.996990,0.997716,1.076586,1.107457,,
4,conesQuarterSize,HALF,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000001,0.000173,0.000136,0.000054,0.000027,0.000018,0.000237,0.000018,0.000017,0.011704,0.001227,0.001226,0.000406,0.000001,0.013763,0.000023,0.008573,0.002025,0.000751,0.000214,0.000136,0.000000,0.000679,0.000317,0.000124,0.000102,0.013807,0.013830,0.013851,0.013851,1.618020,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.691270,0.814644,,0.691270,0.691270,,0.999681,1.035707,2.239046,0.691270,0.814644,0.999681,1.035707,1.335692,,
4,conesQuarterSize,HALF,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000173,0.000135,0.000055,0.000027,0.000018,0.000237,0.000018,0.000018,0.012182,0.001227,0.001226,0.000414,0.000000,0.014256,0.000022,0.008900,0.002119,0.000786,0.000224,0.000142,0.000000,0.000685,0.000314,0.000125,0.000101,0.014301,0.014325,0.014346,0.014346,1.618020,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.780724,0.818352,,0.780724,,0.780724,0.999151,1.035707,2.286138,0.780724,0.818352,0.999151,1.035707,1.327907,,
5,conesHalfSize,HALF,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.001512,0.002386,0.000382,0.000107,0.000049,0.002921,0.000106,0.000106,0.101218,0.013562,0.013561,0.005048,0.000001,0.124374,0.000174,0.076088,0.018787,0.004395,0.001536,0.000413,0.000000,0.009891,0.002625,0.000806,0.000237,0.124422,0.124577,0.124659,0.124659,11.334405,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.921562,0.899950,,0.921562,0.921562,,1.000406,1.062816,1.918272,0.921562,0.899950,1.000406,1.062816,1.333236,,
5,conesHalfSize,HALF,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.001522,0.002362,0.000377,0.000104,0.000049,0.002891,0.000112,0.000111,0.109105,0.013523,0.013522,0.005004,0.000002,0.132189,0.000182,0.082364,0.020082,0.004609,0.001643,0.000428,0.000000,0.009863,0.002616,0.000808,0.000236,0.132237,0.132408,0.132490,0.132490,11.334405,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.888644,0.901750,,0.888644,,0.888644,1.001118,1.062816,1.872056,0.888644,0.901750,1.001118,1.062816,1.344496,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.003485,0.005252,0.001134,0.000259,0.000093,0.006736,0.000204,0.000201,0.212668,0.028107,0.028105,0.010290,0.000002,0.261502,0.000158,0.159390,0.039684,0.009345,0.003398,0.000829,0.000000,0.020252,0.005659,0.001677,0.000526,0.261550,0.261721,0.261802,0.261802,21.286973,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.979200,0.877114,,0.979200,0.979200,,0.999466,1.038769,1.805341,0.979200,0.877114,0.999466,1.038769,1.331863,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.003462,0.005209,0.001175,0.000258,0.000094,0.006744,0.000210,0.000208,0.222776,0.028134,0.028132,0.010323,0.000002,0.271665,0.000156,0.167206,0.041386,0.009768,0.003524,0.000875,0.000000,0.020271,0.005629,0.001707,0.000531,0.271714,0.271868,0.271952,0.271952,21.286973,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.963997,0.877311,,0.963997,,0.963997,1.000165,1.038769,1.755636,0.963997,0.877311,1.000165,1.038769,1.322121,,
