Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002452,0.004065,0.000767,0.000145,0.000049,0.005072,0.000058,0.000056,0.119017,0.020699,0.020697,0.008410,0.000002,0.158668,0.000230,0.090644,0.022639,0.003967,0.001171,0.000350,0.000000,0.015243,0.004246,0.001141,0.000228,0.158720,0.158950,0.159061,0.159061,7.517663,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.438760,1.359026,,1.438760,1.438760,,1.058180,1.078437,,,,,,,,,,,,,,,,,,,,1.438760,1.359026,1.058180,1.078437,1.428326,0.460208,
5,conesHalfSize,FLOAT,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002335,0.004285,0.000769,0.000139,0.000047,0.005212,0.000059,0.000056,0.133062,0.020188,0.020186,0.008457,0.000002,0.171178,0.000193,0.102997,0.024290,0.004241,0.001292,0.000377,0.000000,0.015100,0.003833,0.001059,0.000228,0.171235,0.171428,0.171538,0.171538,7.517663,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.349745,1.364400,,1.349745,,1.349745,1.021444,1.078437,,,,,,,,,,,,,,,,,,,,1.349745,1.364400,1.021444,1.078437,1.447620,0.473357,
6,conesFullSizeCropped,FLOAT,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005711,0.008589,0.001970,0.000521,0.000196,0.010978,0.000232,0.000228,0.261355,0.042983,0.042981,0.018554,0.000002,0.338454,0.000379,0.201971,0.045731,0.010231,0.002666,0.000706,0.000000,0.030700,0.008431,0.002607,0.000552,0.338504,0.339506,0.339630,0.339630,14.408759,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.384048,1.296371,,1.384048,1.384048,,1.024924,0.974771,,,,,,,,,,,,,,,,,,,,1.384048,1.296371,1.024924,0.974771,1.511466,0.502252,
6,conesFullSizeCropped,FLOAT,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005590,0.008583,0.001727,0.000355,0.000091,0.010743,0.000108,0.000105,0.251569,0.042354,0.042352,0.018315,0.000002,0.330474,0.000370,0.188033,0.047351,0.011498,0.002766,0.000751,0.000000,0.030666,0.008058,0.002550,0.000478,0.330530,0.330955,0.331061,0.331061,14.408759,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.431623,1.291603,,1.431623,,1.431623,1.031545,0.974771,,,,,,,,,,,,,,,,,,,,1.431623,1.291603,1.031545,0.974771,1.435121,0.490747,
0,tsukubaSetHalfSize,DOUBLE,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,32,NEON,192,144,3,0.000000,0.000013,0.000013,0.000011,0.000011,0.000011,0.000046,0.000006,0.000006,0.000418,0.000087,0.000087,0.000025,0.000000,0.000604,0.000011,0.000216,0.000078,0.000047,0.000039,0.000036,0.000000,0.000038,0.000022,0.000014,0.000013,0.000623,0.000634,0.000638,0.000638,0.010666,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.127320,1.041005,1.127320,,1.127320,,1.149424,1.685099,,,,,,,,,,,1.127320,1.041005,1.149424,1.685099,,0.809434,
0,tsukubaSetHalfSize,DOUBLE,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,192,144,3,0.000000,0.000013,0.000021,0.000019,0.000019,0.000019,0.000080,0.000010,0.000009,0.000776,0.000099,0.000098,0.000033,0.000000,0.001031,0.000019,0.000396,0.000163,0.000082,0.000065,0.000065,0.000000,0.000035,0.000023,0.000021,0.000019,0.001053,0.001071,0.001075,0.001075,0.010666,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,1.879800,1.057487,1.879800,,,1.879800,0.989608,1.685099,,,,,,,,,,,1.879800,1.057487,0.989608,1.685099,,0.749583,
1,tsukubaSet,DOUBLE,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,DEFAULT,384,288,3,0.000000,0.000031,0.000032,0.000024,0.000021,0.000020,0.000097,0.000012,0.000012,0.003017,0.000225,0.000224,0.000128,0.000000,0.003506,0.000020,0.002032,0.000585,0.000199,0.000094,0.000076,0.000000,0.000133,0.000045,0.000026,0.000022,0.003528,0.003547,0.003562,0.003562,0.093543,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,1.035494,1.304346,1.035494,,1.035494,,1.015148,1.409259,0.908261,,,,,,,,,,1.035494,1.304346,1.015148,1.093171,,0.394417,
1,tsukubaSet,DOUBLE,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000039,0.000037,0.000024,0.000021,0.000019,0.000102,0.000018,0.000018,0.003364,0.000243,0.000242,0.000077,0.000000,0.003837,0.000020,0.002229,0.000691,0.000262,0.000107,0.000073,0.000000,0.000147,0.000046,0.000026,0.000022,0.003859,0.003879,0.003893,0.003893,0.093543,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,1.521141,1.312503,1.521141,,,1.521141,1.085230,0.992884,,,,,,,,,,,1.521141,1.312503,1.085230,1.093171,,0.592146,
2,venus,DOUBLE,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000057,0.000072,0.000039,0.000024,0.000022,0.000157,0.000015,0.000015,0.004883,0.000564,0.000564,0.000211,0.000000,0.005888,0.000023,0.003428,0.000888,0.000338,0.000134,0.000085,0.000000,0.000308,0.000154,0.000059,0.000044,0.005927,0.005950,0.005975,0.005975,0.279635,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.006342,1.555784,1.006342,,1.006342,,1.504400,1.122611,,,,,,,,,,,1.006342,1.555784,1.504400,1.122611,,0.530129,
2,venus,DOUBLE,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000001,0.000057,0.000071,0.000036,0.000024,0.000028,0.000152,0.000015,0.000015,0.005566,0.000550,0.000549,0.000219,0.000000,0.006621,0.000023,0.003915,0.000997,0.000376,0.000142,0.000093,0.000000,0.000304,0.000159,0.000056,0.000033,0.006658,0.006682,0.006707,0.006707,0.279635,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,1.403823,1.546157,1.403823,,,1.403823,1.007748,1.122611,,,,,,,,,,,1.403823,1.546157,1.007748,1.122611,,0.511550,
3,barn1,DOUBLE,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000001,0.000117,0.000154,0.000052,0.000030,0.000023,0.000252,0.000019,0.000019,0.009567,0.001141,0.001140,0.000696,0.000001,0.011953,0.000060,0.007427,0.001303,0.000506,0.000173,0.000109,0.000000,0.000810,0.000199,0.000079,0.000052,0.011993,0.012018,0.012043,0.012043,0.409334,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.016132,1.566016,,,1.016132,,1.045466,1.101741,,,,,,,,,,,1.016132,1.566016,1.045466,1.101741,,0.382486,
3,barn1,DOUBLE,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000133,0.000130,0.000046,0.000028,0.000026,0.000227,0.000027,0.000027,0.010963,0.001136,0.001135,0.000708,0.000000,0.013176,0.000046,0.008667,0.001414,0.000556,0.000184,0.000116,0.000000,0.000821,0.000200,0.000084,0.000043,0.013217,0.013242,0.013268,0.013268,0.409334,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.197581,1.575666,,,,1.197581,0.994274,1.101741,,,,,,,,,,,1.197581,1.575666,0.994274,1.101741,,0.450015,
