Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000240,0.000194,0.000067,0.000035,0.000024,0.000322,0.000030,0.000030,0.016815,0.002822,0.002821,0.001702,0.000001,0.021952,0.000034,0.013511,0.002142,0.000741,0.000256,0.000152,0.000000,0.002301,0.000341,0.000114,0.000062,0.022004,0.022046,0.022076,0.022076,0.876146,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.554301,0.731641,,,0.554301,,1.003313,1.040015,1.153633,,,,,,,,,,0.554301,0.731641,1.003313,1.040015,,0.398380,
3,barn1,DOUBLE,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000253,0.000218,0.000067,0.000035,0.000025,0.000345,0.000029,0.000029,0.017709,0.002825,0.002824,0.001688,0.000001,0.022842,0.000034,0.014003,0.002417,0.000834,0.000282,0.000169,0.000000,0.002301,0.000349,0.000114,0.000060,0.022895,0.022929,0.022959,0.022959,0.876146,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.692055,0.736149,,,,0.692055,1.001351,1.040015,1.246982,,,,,,,,,,0.692055,0.736149,1.001351,1.040015,,0.417633,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000700,0.001145,0.000235,0.000061,0.000033,0.001486,0.000048,0.000047,0.037171,0.007274,0.007273,0.003589,0.000001,0.050288,0.000034,0.029276,0.005382,0.001796,0.000462,0.000257,0.000000,0.005899,0.001001,0.000268,0.000104,0.050337,0.050372,0.050403,0.050403,1.932733,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.967835,0.679313,,0.967835,0.967835,,0.996354,1.005876,1.103544,,,,,,,,,,0.967835,0.679313,0.996354,1.005876,,0.506659,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000707,0.001133,0.000233,0.000061,0.000032,0.001469,0.000046,0.000045,0.037621,0.007223,0.007222,0.003520,0.000001,0.050588,0.000034,0.029433,0.005621,0.001801,0.000503,0.000270,0.000000,0.005881,0.000994,0.000242,0.000105,0.050637,0.050670,0.050699,0.050699,1.932733,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,0.990420,0.675329,,0.990420,,0.990420,1.001558,1.005876,1.170941,,,,,,,,,,0.990420,0.675329,1.001558,1.005876,,0.514678,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.009796,0.012165,0.002908,0.000486,0.000087,0.015648,0.000124,0.000122,0.355691,0.065951,0.065949,0.025177,0.000001,0.472419,0.000064,0.279244,0.058051,0.013447,0.004055,0.000904,0.000000,0.049071,0.012946,0.003360,0.000550,0.472470,0.472534,0.472659,0.472659,14.736381,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.960794,0.667387,,0.960794,0.960794,,0.997201,1.007353,1.033988,,,,,,,,,,0.960794,0.667387,0.997201,1.007353,,0.490249,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.009781,0.012123,0.002911,0.000492,0.000083,0.015609,0.000155,0.000154,0.360479,0.064879,0.064878,0.024969,0.000001,0.475901,0.000063,0.280291,0.060305,0.014154,0.004595,0.001071,0.000000,0.049187,0.011990,0.003230,0.000496,0.475951,0.476013,0.476134,0.476134,14.736381,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,0.962058,0.664329,,0.962058,,0.962058,1.001949,1.007353,1.046500,,,,,,,,,,0.962058,0.664329,1.001949,1.007353,,0.505716,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.020989,0.024162,0.005806,0.001313,0.000230,0.031512,0.000240,0.000236,0.760401,0.132393,0.132391,0.048790,0.000002,0.994601,0.000065,0.598110,0.119417,0.028946,0.011955,0.001892,0.000000,0.098823,0.024261,0.007506,0.001714,0.994650,0.994714,0.994846,0.994846,28.215313,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.933861,0.656066,,0.933861,0.933861,,1.002989,0.998599,1.050305,,,,,,,,,,0.933861,0.656066,1.002989,0.998599,,0.471042,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.021039,0.024173,0.005807,0.001290,0.000232,0.031493,0.000250,0.000247,0.759835,0.132269,0.132267,0.048174,0.000002,0.993209,0.000066,0.593242,0.123277,0.029196,0.012183,0.001962,0.000000,0.098760,0.024102,0.007708,0.001716,0.993259,0.993325,0.993453,0.993453,28.215313,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,0.944172,0.661740,,0.944172,,0.944172,1.001129,0.998599,1.086674,,,,,,,,,,0.944172,0.661740,1.001129,0.998599,,0.481196,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,NEON,192,144,15,0.000000,0.000014,0.000017,0.000015,0.000015,0.000015,0.000063,0.000008,0.000007,0.000436,0.000096,0.000095,0.000030,0.000000,0.000651,0.000015,0.000186,0.000089,0.000057,0.000051,0.000051,0.000000,0.000033,0.000024,0.000022,0.000016,0.000673,0.000689,0.000693,0.000693,0.026527,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.026880,0.383158,1.026880,,1.026880,,1.147430,1.434835,1.594039,1.026880,0.383158,1.147430,1.434835,0.901573,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,NEON,192,144,15,0.000000,0.000016,0.000018,0.000016,0.000016,0.000017,0.000066,0.000008,0.000008,0.000733,0.000099,0.000098,0.000031,0.000000,0.000952,0.000015,0.000385,0.000163,0.000075,0.000057,0.000052,0.000000,0.000034,0.000025,0.000022,0.000017,0.000974,0.000990,0.000995,0.000995,0.026527,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.241169,0.389042,1.241169,,,1.241169,1.112251,1.434835,1.830490,1.241169,0.389042,1.112251,1.434835,0.988389,,
1,tsukubaSet,HALF,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000054,0.000039,0.000024,0.000021,0.000019,0.000104,0.000014,0.000014,0.001686,0.000348,0.000348,0.000077,0.000000,0.002282,0.000021,0.001023,0.000346,0.000155,0.000083,0.000071,0.000000,0.000191,0.000064,0.000053,0.000035,0.002308,0.002328,0.002347,0.002347,0.232459,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.884091,0.538861,0.884091,,0.884091,,0.997214,1.654268,2.578737,0.884091,0.538861,0.997214,1.654268,0.898022,,
1,tsukubaSet,HALF,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000059,0.000039,0.000024,0.000021,0.000020,0.000105,0.000014,0.000014,0.003217,0.000344,0.000343,0.000076,0.000000,0.003815,0.000021,0.002072,0.000668,0.000261,0.000116,0.000090,0.000000,0.000191,0.000064,0.000053,0.000035,0.003841,0.003863,0.003883,0.003883,0.232459,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.739942,0.533626,0.739942,,,0.739942,1.002694,1.654268,2.354925,0.739942,0.533626,1.002694,1.654268,0.937765,,
2,venus,HALF,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000102,0.000057,0.000029,0.000022,0.000020,0.000130,0.000017,0.000017,0.004052,0.000376,0.000376,0.000119,0.000000,0.004797,0.000022,0.002796,0.000743,0.000293,0.000120,0.000092,0.000000,0.000170,0.000091,0.000059,0.000055,0.004826,0.004847,0.004876,0.004876,0.607303,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.723588,0.724780,0.723588,,0.723588,,1.000912,1.152078,2.482982,0.723588,0.724780,1.000912,1.152078,1.017204,,
2,venus,HALF,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000102,0.000059,0.000030,0.000024,0.000020,0.000133,0.000018,0.000018,0.004787,0.000379,0.000379,0.000115,0.000000,0.005537,0.000023,0.003326,0.000876,0.000338,0.000135,0.000103,0.000000,0.000170,0.000091,0.000059,0.000058,0.005566,0.005589,0.005618,0.005618,0.607303,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.725254,0.724742,0.725254,,,0.725254,1.002578,1.152078,2.740965,0.725254,0.724742,1.002578,1.152078,1.024840,,
3,barn1,HALF,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000143,0.000078,0.000035,0.000027,0.000021,0.000161,0.000022,0.000022,0.005996,0.000555,0.000554,0.000168,0.000000,0.007047,0.000028,0.004191,0.001103,0.000426,0.000154,0.000111,0.000000,0.000269,0.000119,0.000084,0.000080,0.007087,0.007117,0.007147,0.007147,0.876146,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.577564,0.734984,,,0.577564,,0.998140,1.115137,2.367923,0.577564,0.734984,0.998140,1.115137,1.230625,,
3,barn1,HALF,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000143,0.000079,0.000034,0.000027,0.000021,0.000163,0.000023,0.000022,0.006801,0.000561,0.000561,0.000166,0.000000,0.007869,0.000028,0.004779,0.001253,0.000480,0.000171,0.000122,0.000000,0.000272,0.000123,0.000086,0.000080,0.007912,0.007940,0.007969,0.007969,0.876146,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.684998,0.736041,,,,0.684998,0.998821,1.115137,2.540696,0.684998,0.736041,0.998821,1.115137,1.203189,,
4,conesQuarterSize,HALF,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000289,0.000181,0.000085,0.000041,0.000025,0.000339,0.000037,0.000037,0.013824,0.001807,0.001806,0.000864,0.000001,0.017163,0.000036,0.010286,0.002273,0.000846,0.000255,0.000165,0.000000,0.001052,0.000418,0.000186,0.000149,0.017220,0.017255,0.017285,0.017285,1.932733,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.553934,0.681993,,0.553934,0.553934,,1.000036,1.064679,2.166606,0.553934,0.681993,1.000036,1.064679,1.477384,,
4,conesQuarterSize,HALF,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000287,0.000181,0.000084,0.000038,0.000024,0.000328,0.000036,0.000036,0.014948,0.001808,0.001807,0.000872,0.000001,0.018291,0.000036,0.011141,0.002447,0.000908,0.000269,0.000175,0.000000,0.001061,0.000415,0.000184,0.000144,0.018339,0.018375,0.018403,0.018403,1.932733,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.608592,0.685097,,0.608592,,0.608592,1.000336,1.064679,2.224159,0.608592,0.685097,1.000336,1.064679,1.417878,,
5,conesHalfSize,HALF,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.002360,0.004153,0.000744,0.000179,0.000059,0.005129,0.000132,0.000130,0.132158,0.021186,0.021185,0.010971,0.000002,0.171941,0.000060,0.099867,0.025073,0.005036,0.001721,0.000456,0.000000,0.015698,0.003843,0.001146,0.000498,0.171999,0.172060,0.172173,0.172173,14.736381,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.667241,0.692192,,0.667241,0.667241,,1.005402,1.031750,1.921696,0.667241,0.692192,1.005402,1.031750,1.345857,,
5,conesHalfSize,HALF,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.002343,0.004050,0.000659,0.000171,0.000059,0.004942,0.000134,0.000132,0.137965,0.021009,0.021007,0.011043,0.000001,0.177417,0.000060,0.104276,0.026139,0.005223,0.001811,0.000502,0.000000,0.015736,0.003854,0.001082,0.000321,0.177467,0.177527,0.177640,0.177640,14.736381,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.662780,0.693576,,0.662780,,0.662780,1.000162,1.031750,1.868840,0.662780,0.693576,1.000162,1.031750,1.355491,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.004853,0.009020,0.002048,0.000674,0.000153,0.011904,0.000323,0.000321,0.283566,0.047461,0.047459,0.030373,0.000002,0.378499,0.000060,0.212775,0.054012,0.011614,0.004199,0.000889,0.000000,0.033071,0.010395,0.002846,0.001165,0.378550,0.378610,0.378742,0.378742,28.215313,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.676865,0.661736,,0.676865,0.676865,,0.985740,1.010875,1.821151,0.676865,0.661736,0.985740,1.010875,1.237294,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.004831,0.009005,0.001990,0.000682,0.000135,0.011806,0.000275,0.000274,0.289463,0.046852,0.046850,0.029379,0.000002,0.382629,0.000061,0.217448,0.054999,0.011925,0.004156,0.000929,0.000000,0.032832,0.010384,0.002995,0.000649,0.382682,0.382745,0.382860,0.382860,28.215313,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.684743,0.661885,,0.684743,,0.684743,0.999351,1.010875,1.759189,0.684743,0.661885,0.999351,1.010875,1.248617,,
