Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,192,144,3,0.000000,0.000026,0.000015,0.000009,0.000007,0.000007,0.000038,0.000008,0.000008,0.000478,0.000130,0.000129,0.000022,0.000000,0.000702,0.000006,0.000251,0.000084,0.000039,0.000058,0.000035,0.000000,0.000063,0.000029,0.000019,0.000018,0.000717,0.000723,0.000733,0.000733,0.007447,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,0.981361,1.491110,0.981361,,0.981361,,1.052071,1.566302,,,,,,,,,0.981361,1.491110,1.052071,1.566302,,,
0,tsukubaSetHalfSize,DOUBLE,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,192,144,3,0.000000,0.000031,0.000019,0.000011,0.000009,0.000009,0.000047,0.000020,0.000019,0.000871,0.000134,0.000134,0.000030,0.000000,0.001116,0.000008,0.000496,0.000164,0.000071,0.000088,0.000041,0.000000,0.000064,0.000030,0.000022,0.000017,0.001133,0.001141,0.001148,0.001148,0.007447,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.760530,1.514719,1.760530,,,1.760530,0.992679,1.566302,,,,,,,,,1.760530,1.514719,0.992679,1.566302,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000172,0.000145,0.000038,0.000017,0.000012,0.000212,0.000020,0.000020,0.004752,0.001776,0.001775,0.000431,0.000000,0.007306,0.000021,0.003785,0.000603,0.000172,0.000076,0.000102,0.000000,0.001374,0.000293,0.000076,0.000038,0.007338,0.007360,0.007402,0.007402,0.085367,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.498280,1.429283,0.498280,,0.498280,,1.000871,1.615523,,,,,,,,,0.498280,1.429283,1.000871,1.615523,,,
1,tsukubaSet,DOUBLE,16,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,384,288,3,0.000000,0.000173,0.000131,0.000034,0.000017,0.000011,0.000193,0.000020,0.000020,0.009177,0.001848,0.001847,0.000442,0.000001,0.011854,0.000023,0.007789,0.000921,0.000283,0.000102,0.000115,0.000000,0.001404,0.000329,0.000075,0.000039,0.011889,0.011912,0.011957,0.011957,0.085367,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,0.495302,1.438221,0.495302,,,0.495302,0.999789,1.615523,,,,,,,,,0.495302,1.438221,0.999789,1.615523,,,
2,venus,DOUBLE,16,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000425,0.000786,0.000081,0.000020,0.000014,0.000900,0.000019,0.000018,0.023154,0.005457,0.005456,0.001757,0.000001,0.031700,0.000050,0.019066,0.003366,0.000375,0.000149,0.000137,0.000000,0.004341,0.000913,0.000125,0.000080,0.031744,0.031777,0.031859,0.031859,0.222869,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.188729,1.952050,0.188729,,0.188729,,0.998967,1.194044,,,,,,,,,0.188729,1.952050,0.998967,1.194044,,,
2,venus,DOUBLE,16,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,434,383,3,0.000001,0.000452,0.000747,0.000093,0.000020,0.000014,0.000859,0.000019,0.000019,0.029223,0.005564,0.005563,0.001813,0.000002,0.037885,0.000034,0.023668,0.004503,0.000607,0.000235,0.000186,0.000000,0.004446,0.000911,0.000128,0.000080,0.037927,0.037961,0.038041,0.038041,0.222869,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,0.247522,1.939972,0.247522,,,0.247522,1.011542,1.194044,,,,,,,,,0.247522,1.939972,1.011542,1.194044,,,
3,barn1,DOUBLE,16,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000000,0.000609,0.001227,0.000157,0.000027,0.000018,0.001429,0.000032,0.000031,0.032412,0.006701,0.006699,0.003014,0.000002,0.044424,0.000032,0.025314,0.005957,0.000668,0.000229,0.000233,0.000000,0.004857,0.001462,0.000270,0.000126,0.044467,0.044499,0.044579,0.044579,0.423067,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.274494,1.515185,,,0.274494,,1.021714,1.131848,,,,,,,,,0.274494,1.515185,1.021714,1.131848,,,
3,barn1,DOUBLE,16,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,432,381,3,0.000001,0.000651,0.001237,0.000159,0.000030,0.000019,0.001437,0.000034,0.000033,0.038335,0.006779,0.006777,0.002983,0.000001,0.050286,0.000033,0.029638,0.007228,0.000938,0.000300,0.000272,0.000000,0.004891,0.001499,0.000280,0.000115,0.050345,0.050377,0.050457,0.050457,0.423067,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.314905,1.524521,,,,0.314905,0.995588,1.131848,,,,,,,,,0.314905,1.524521,0.995588,1.131848,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000000,0.002002,0.003232,0.000716,0.000126,0.000039,0.004114,0.000059,0.000058,0.074644,0.016737,0.016734,0.007621,0.000001,0.105413,0.000033,0.061294,0.010287,0.002202,0.000446,0.000425,0.000000,0.012248,0.003266,0.000970,0.000302,0.105453,0.105486,0.105566,0.105566,0.900665,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.462099,1.457734,,0.462099,0.462099,,1.001051,1.091224,,,,,,,,,0.462099,1.457734,1.001051,1.091224,,,
4,conesQuarterSize,DOUBLE,16,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,16,AVX512,450,375,3,0.000001,0.002008,0.003273,0.000771,0.000109,0.000036,0.004157,0.000061,0.000059,0.080912,0.017846,0.017844,0.007697,0.000002,0.115038,0.000032,0.065724,0.011387,0.002680,0.000551,0.000487,0.000000,0.012841,0.003325,0.001433,0.000284,0.115082,0.115115,0.115196,0.115196,0.900665,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.435897,1.449184,,0.435897,,0.435897,0.982997,1.091224,,,,,,,,,0.435897,1.449184,0.982997,1.091224,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,192,144,3,0.000000,0.000033,0.000021,0.000008,0.000008,0.000007,0.000043,0.000008,0.000008,0.000323,0.000118,0.000117,0.000015,0.000000,0.000540,0.000005,0.000158,0.000059,0.000030,0.000043,0.000029,0.000000,0.000050,0.000024,0.000027,0.000019,0.000555,0.000560,0.000570,0.000570,0.007447,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.249426,1.364932,1.249426,,1.249426,,1.027829,1.456993,1.249426,1.364932,1.027829,1.456993,,,
0,tsukubaSetHalfSize,HALF,16,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,8,AVX512,192,144,3,0.000000,0.000031,0.000020,0.000009,0.000007,0.000007,0.000043,0.000009,0.000009,0.000601,0.000103,0.000102,0.000016,0.000000,0.000802,0.000006,0.000328,0.000114,0.000050,0.000068,0.000042,0.000000,0.000036,0.000023,0.000024,0.000019,0.000815,0.000821,0.000830,0.000830,0.007447,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.487190,1.385895,1.487190,,,1.487190,1.029140,1.456993,1.487190,1.385895,1.029140,1.456993,,,
