Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
5,conesHalfSize,FLOAT,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,132,AVX512,900,750,0.000000,0.001245,0.000612,0.000218,0.000155,0.000228,YES,YES,YES,YES,YES,0.001203,0.000486,0.000486,0.027012,0.008131,0.008130,YES,0.001498,0.000000,0.039584,0.000119,0.019094,0.004749,0.001711,0.000849,0.000546,YES,YES,YES,YES,YES,0.000000,0.005624,0.001448,0.000543,0.000498,YES,YES,YES,YES,YES,0.039619,0.039738,0.039914,0.039914,8.520465,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.733545,1.199078,No Data,22.936387,1.116679,1.161258,2.567207,0.379215,1.395314,5.733545,1.199078,22.936387,1.116679,
5,conesHalfSize,FLOAT,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,132,AVX512,900,750,0.000000,0.001524,0.000755,0.000223,0.000161,0.000325,YES,YES,YES,YES,YES,0.001476,0.000560,0.000559,0.029561,0.009456,0.009455,YES,0.001793,0.000000,0.044226,0.000104,0.020539,0.005167,0.002038,0.000941,0.000670,YES,YES,YES,YES,YES,0.000000,0.006572,0.001697,0.000721,0.000460,YES,YES,YES,YES,YES,0.044265,0.044368,0.044572,0.044572,8.518938,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.194609,1.204035,No Data,20.624229,No Data,1.055907,2.417989,0.438473,1.446147,5.194609,1.204035,20.624229,No Data,
6,conesFullSizeCropped,FLOAT,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,132,AVX512,900,750,0.000000,0.003561,0.004573,0.000691,0.000241,0.000426,YES,YES,YES,YES,YES,0.005946,0.000807,0.000807,0.073599,0.018409,0.018408,YES,0.005558,0.000000,0.107710,0.000088,0.056037,0.010741,0.003971,0.001635,0.001108,YES,YES,YES,YES,YES,0.000000,0.013341,0.003011,0.001229,0.000716,YES,YES,YES,YES,YES,0.107750,0.107837,0.108028,0.108028,16.738623,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.351302,1.115928,No Data,9.021507,1.036142,1.066088,1.960463,0.521618,1.872990,4.351302,1.115928,9.021507,1.009259,
6,conesFullSizeCropped,FLOAT,16,8,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,132,AVX256,900,750,0.000000,0.003068,0.004094,0.000621,0.000219,0.000442,YES,YES,YES,YES,YES,0.005450,0.000763,0.000763,0.076664,0.016972,0.016971,YES,0.005362,0.000000,0.108731,0.000082,0.057849,0.012241,0.004284,0.001392,0.000956,YES,YES,YES,YES,YES,0.000000,0.011900,0.003096,0.001329,0.000643,YES,YES,YES,YES,YES,0.108769,0.108850,0.109029,0.109029,16.763602,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.347072,1.110167,No Data,9.010781,No Data,1.000000,1.969635,0.558645,1.866009,4.347072,1.110167,9.010781,No Data,
0,tsukubaSetHalfSize,DOUBLE,16,8,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,22,AVX256,192,144,0.000000,0.000033,0.000020,0.000015,0.000013,0.000011,YES,YES,YES,YES,YES,0.000060,0.000017,0.000017,0.000421,0.000135,0.000135,YES,0.000033,0.000000,0.000703,0.000011,0.000193,0.000093,0.000055,0.000040,0.000041,YES,YES,YES,YES,YES,0.000000,0.000059,0.000027,0.000025,0.000023,YES,YES,YES,YES,YES,0.000716,0.000727,0.000733,0.000733,0.010548,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.998840,No Data,0.980830,1.052692,1179.766660,2.138532,
0,tsukubaSetHalfSize,DOUBLE,64,16,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,44,AVX512,192,144,0.000000,0.000030,0.000033,0.000027,0.000026,0.000024,YES,YES,YES,YES,YES,0.000111,0.000024,0.000023,0.001086,0.000188,0.000188,YES,0.000073,0.000000,0.001521,0.000026,0.000530,0.000232,0.000130,0.000109,0.000090,YES,YES,YES,YES,YES,0.000000,0.000062,0.000048,0.000038,0.000039,YES,YES,YES,YES,YES,0.001537,0.001562,0.001568,0.001568,0.011841,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.718396,No Data,1.288748,0.952606,1.627001,No Data,
1,tsukubaSet,DOUBLE,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,22,AVX512,384,288,0.000000,0.000073,0.000057,0.000026,0.000018,0.000017,YES,YES,YES,YES,YES,0.000119,0.000025,0.000024,0.001713,0.000682,0.000681,YES,0.000126,0.000000,0.002744,0.000018,0.001063,0.000353,0.000133,0.000076,0.000085,YES,YES,YES,YES,YES,0.000000,0.000451,0.000135,0.000051,0.000043,YES,YES,YES,YES,YES,0.002759,0.002779,0.002804,0.002804,0.071702,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.586116,No Data,1.315173,1.701667,310.939198,1.572898,
1,tsukubaSet,DOUBLE,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,384,288,0.000000,0.000121,0.000099,0.000058,0.000047,0.000050,YES,YES,YES,YES,YES,0.000254,0.000047,0.000047,0.003166,0.000643,0.000643,YES,0.000101,0.000000,0.004326,0.000043,0.001667,0.000768,0.000343,0.000205,0.000176,YES,YES,YES,YES,YES,0.000000,0.000328,0.000155,0.000080,0.000081,YES,YES,YES,YES,YES,0.004346,0.004388,0.004411,0.004411,0.072435,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.663173,No Data,1.342740,1.694982,1.189145,No Data,
2,venus,DOUBLE,16,8,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,434,383,0.000000,0.000179,0.000131,0.000066,0.000055,0.000064,YES,YES,YES,YES,YES,0.000314,0.000058,0.000058,0.002967,0.000798,0.000798,YES,0.000152,0.000000,0.004470,0.000044,0.001615,0.000657,0.000309,0.000219,0.000165,YES,YES,YES,YES,YES,0.000000,0.000447,0.000148,0.000094,0.000102,YES,YES,YES,YES,YES,0.004483,0.004525,0.004561,0.004561,0.289650,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.724572,No Data,1.318239,1.501993,191.637207,1.238014,
2,venus,DOUBLE,16,8,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,132,AVX256,434,383,0.000000,0.000180,0.000144,0.000085,0.000075,0.000092,YES,YES,YES,YES,YES,0.000396,0.000071,0.000071,0.003826,0.000894,0.000894,YES,0.000171,0.000000,0.005535,0.000061,0.001879,0.000965,0.000445,0.000309,0.000242,YES,YES,YES,YES,YES,0.000000,0.000403,0.000224,0.000131,0.000129,YES,YES,YES,YES,YES,0.005551,0.005613,0.005647,0.005647,0.289996,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.645784,No Data,1.667495,1.490915,154.681582,No Data,
